N	2gram	Propp_Isto_3	Myslijsy
115	то время	2	4
116	по мере	1	4
117	можно бы	1	4
118	ли она	1	4
119	в его	3	4
120	один из	5	4
121	все равно	3	4
122	далеко не	3	4
123	и между	1	4
124	себя и	1	4
125	для сознания	1	4
126	если не	2	4
127	и потому	2	4
128	форма в	1	4
129	все это	1	4
130	и от	3	4
131	мы должны	7	4
132	другой стороны	7	4
133	была бы	1	4
134	все что	3	4
135	и есть	2	3
136	действительности и	1	3
137	и на	4	3
138	в чем	3	3
139	не то	1	3
140	ответ на	1	3
141	не можем	1	3
142	в целом	3	3
143	что она	5	3
144	при этом	2	3
145	т д	15	3
146	в силу	2	3
147	образа и	1	3
148	не будет	1	3
149	его в	3	3
150	предмета а	1	3
151	оно имеет	1	3
152	как бы	1	3
153	что при	1	3
154	в животном	2	3
155	образом и	2	3
156	тем не	5	3
157	животного и	1	3
158	образом в	2	3
159	заметить что	1	3
160	могут быть	5	3
161	свою очередь	1	3
162	в образе	1	3
163	или в	11	3
164	со стороны	3	3
165	никак не	1	3
166	можно сказать	2	3
167	к нему	5	3
168	на которой	1	3
169	только на	2	3
170	в начале	1	3
171	за ним	3	3
172	никто не	2	3
173	прежде всего	3	3
174	друг друга	6	3
175	мы можем	6	3
176	должны будем	1	3
177	и вместе	1	3
178	до сих	5	3
179	такое же	1	3
180	одной стороны	2	3
181	там где	7	3
182	связь с	6	3
183	так же	3	3
184	за тем	1	3
185	то к	1	3
186	том смысле	1	3
187	сих пор	5	3
188	все остальные	1	3
189	тем и	1	3
190	не существует	1	3
191	это можно	1	3
192	к одной	1	3
193	и все	3	3
194	в свою	4	3
195	не знает	1	3
196	к этому	7	3
197	в таком	1	3
198	таком случае	1	2
199	самом деле	1	2
200	это и	1	2
201	но тем	2	2
202	в приведенном	1	2
203	и до	1	2
204	мы уже	6	2
205	той же	2	2
206	в новом	1	2
207	тогда как	1	2
208	отношение к	4	2
209	мы назвали	1	2
210	что они	8	2
211	не выражать	1	2
212	все же	5	2
213	и той	1	2
214	и получает	1	2
215	целый ряд	3	2
216	что по	2	2
217	и каждое	1	2
218	его к	1	2
219	со своей	1	2
220	так или	1	2
221	в этой	5	2
222	и тот	1	2
223	на то	1	2
224	не могла	2	2
225	человек не	1	2
226	на его	3	2
227	не как	1	2
228	из него	1	2
229	подобно тому	1	2
230	но все	2	2
231	могла бы	1	2
232	не дает	2	2
233	бы быть	1	2
234	на все	2	2
235	не нашел	1	2
236	входит в	1	2
237	как при	1	2
238	ни в	2	2
239	показывает что	5	2
240	не всегда	4	2
241	что собственно	1	2
242	и видит	1	2
243	во время	6	2
244	точки зрения	2	2
245	в своей	1	2
246	что такое	1	2
247	а как	1	2
248	говорит только	1	2
249	в которых	2	2
250	несомненно что	2	2
251	выше мы	3	2
252	их в	3	2
253	даже в	2	2
254	она не	4	2
255	например не	1	2
256	только не	2	2
257	в разных	1	2
258	такая же	1	2
259	из того	2	2
260	в некотором	1	2
261	от нее	1	2
262	так например	1	2
263	ничего общего	1	2
264	и о	2	2
265	в ее	1	2
266	в буквальном	1	2
267	так в	6	2
268	каждого из	1	2
269	можно только	3	2
270	к тем	1	2
271	и с	4	2
272	смысле то	1	2
273	об этом	1	2
274	связанное с	2	2
275	свойств и	1	2
276	о том	3	2
277	и та	1	2
278	нельзя смотреть	1	2
279	этой мысли	1	2
280	должно было	2	2
281	от него	2	2
282	от них	3	2
283	мы видим	8	2
284	одной из	1	2
285	буквальном смысле	1	2
286	но как	1	2
287	нам возможность	1	2
288	том чтобы	1	2
289	связи с	6	2
290	с нею	1	2
291	в виде	2	2
292	в одном	2	2
293	себя от	1	2
294	у него	3	2
295	в других	4	2
296	и даже	2	2
297	не один	1	2
298	что человек	1	2
299	тут же	1	2
300	предмет и	1	2
301	у меня	5	2
302	или с	1	2
303	разве только	1	2
304	нет ни	1	2
305	к своему	1	2
306	связь что	1	2
307	по своему	1	2
308	находит в	1	2
309	что же	1	2
310	что как	1	2
311	с этой	1	2
312	каждое из	1	2
313	перед нами	1	2
314	уже на	1	2
315	есть одно	1	2
316	то не	2	2
317	же в	2	2
318	но этот	2	2
319	жизни и	2	2
320	это в	1	2
321	цель его	1	2
322	которая не	1	2
323	одно окно	1	1
324	одним из	4	1
325	мы здесь	4	1
326	на самом	2	1
327	искать в	1	1
328	бы для	1	1
329	должна быть	1	1
330	мать и	2	1
331	его не	3	1
332	их и	3	1
333	лесом и	1	1
334	если я	3	1
335	вопрос о	2	1
336	и совсем	1	1
337	имеет свою	3	1
338	знакомый нам	1	1
339	нас это	1	1
340	который был	2	1
341	время как	2	1
342	но она	2	1
343	не вполне	6	1
344	как я	1	1
345	один пример	1	1
346	увидим ниже	3	1
347	и заставляет	1	1
348	и столь	1	1
349	и он	2	1
350	с большим	5	1
351	начало и	1	1
352	столько же	1	1
353	принадлежит и	1	1
354	на них	1	1
355	он сам	1	1
356	с двумя	1	1
357	здесь не	3	1
358	мысль что	1	1
359	данном случае	3	1
360	к нам	1	1
361	он относится	1	1
362	он основывает	1	1
363	а через	3	1
364	себе и	2	1
365	в порядке	1	1
366	друг от	1	1
367	нет и	1	1
368	говорить с	1	1
369	только путем	1	1
370	каждый в	1	1
371	которые не	1	1
372	чем же	1	1
373	из которого	2	1
374	приходит на	2	1
375	вследствие чего	2	1
376	или гораздо	1	1
377	это одно	1	1
378	его на	2	1
379	некоторое время	3	1
380	стороны и	3	1
381	что ее	1	1
382	к новому	1	1
383	это был	1	1
384	хотя и	2	1
385	из сознания	1	1
386	но в	10	1
387	на ней	5	1
388	сказать о	1	1
389	все эти	4	1
390	них самих	1	1
391	право на	1	1
392	бы только	1	1
393	говорит не	1	1
394	тому же	2	1
395	во многих	2	1
396	в наших	2	1
397	это невозможно	1	1
398	такой перемены	1	1
399	главным образом	1	1
400	после этого	2	1
401	этого он	1	1
402	в предметах	1	1
403	в корне	1	1
404	и вот	2	1
405	сказке говорится	1	1
406	с мечом	1	1
407	будем говорить	1	1
408	всего то	1	1
409	в нее	2	1
410	положения что	1	1
411	здесь мы	5	1
412	или чтобы	2	1
413	в мире	1	1
414	об этой	2	1
415	на ту	1	1
416	заключается в	1	1
417	со всех	1	1
418	это не	6	1
419	потому все	1	1
420	окажется что	1	1
421	еще никто	1	1
422	сказке о	4	1
423	приходит в	3	1
424	видеть и	1	1
425	в жизни	2	1
426	только одно	1	1
427	люди не	1	1
428	она и	1	1
429	берет на	1	1
430	или наоборот	2	1
431	которой он	1	1
432	и вне	1	1
433	нигде не	1	1
434	для чего	1	1
435	здесь можно	6	1
436	это сходство	1	1
437	наука в	1	1
438	и было	2	1
439	знает еще	1	1
440	это очевидно	1	1
441	который к	1	1
442	он сказал	1	1
443	в этих	11	1
444	в связь	1	1
445	та что	2	1
446	одной части	1	1
447	но если	1	1
448	в такой	1	1
449	с точки	1	1
450	одна женщина	1	1
451	при существовании	1	1
452	те действия	1	1
453	знаем что	2	1
454	в сказке	50	1
455	такое толкование	3	1
456	этой жизни	1	1
457	не будем	3	1
458	которые в	1	1
459	но он	4	1
460	друг другу	2	1
461	своих признаков	1	1
462	и более	2	1
463	однако в	1	1
464	что этот	1	1
465	между прочим	3	1
466	после такого	1	1
467	был уже	1	1
468	этих групп	1	1
469	исследования в	1	1
470	другие действия	1	1
471	в таких	1	1
472	меня не	1	1
473	слова именно	1	1
474	или другие	1	1
475	ее с	1	1
476	на себе	1	1
477	и сама	1	1
478	что представление	1	1
479	можем предположить	4	1
480	принадлежит к	1	1
481	нам и	1	1
482	не имели	1	1
483	них только	1	1
484	ничего не	6	1
485	больше чем	1	1
486	это то	1	1
487	с одним	2	1
488	развивается в	1	1
489	и другая	1	1
490	во всем	1	1
491	свою мать	1	1
492	даже из	1	1
493	этого предмета	1	1
494	е не	1	1
495	быть в	1	1
496	уже и	1	1
497	что на	4	1
498	с другом	1	1
499	хотел было	1	1
500	это далеко	1	1
501	например что	1	1
502	начиная с	1	1
503	других случаях	1	1
504	нам что	1	1
505	встречается в	2	1
506	незначительную часть	1	1
507	все особенности	1	1
508	уж у	1	1
509	голову и	1	1
510	его за	1	1
511	отличается от	1	1
512	всего что	1	1
513	он видит	3	1
514	видно и	1	1
515	приходит к	1	1
516	от друга	1	1
517	так взаимно	1	1
518	и говорит	9	1
519	только то	1	1
520	с самого	1	1
521	на том	3	1
522	что у	3	1
523	только через	1	1
524	на нее	3	1
525	не с	2	1
526	ясно что	1	1
527	этим в	1	1
528	та и	1	1
529	круг явлений	1	1
530	силу того	1	1
531	мы читаем	1	1
532	для этого	1	1
533	предположить что	7	1
534	только до	1	1
535	но здесь	1	1
536	находится в	4	1
537	видим не	1	1
538	и здесь	7	1
539	имеет еще	1	1
540	другими словами	1	1
541	при котором	1	1
542	одного из	2	1
543	другой когда	1	1
544	после того	2	1
545	можно заметить	1	1
546	которые однако	1	1
547	форма как	1	1
548	над всем	2	1
549	нас в	1	1
550	мы понимаем	1	1
551	образом мы	2	1
552	обращается к	1	1
553	гораздо чаще	1	1
554	ее от	1	1
555	с миром	2	1
556	таинственная связь	1	1
557	эти два	3	1
558	бы она	2	1
559	из своего	1	1
560	материал не	1	1
561	в другой	4	1
562	что бы	1	1
563	уже потому	1	1
564	если это	3	1
565	происходит в	2	1
566	тех пор	1	1
567	что здесь	6	1
568	как из	1	1
569	ее то	1	1
570	тот же	1	1
571	как нечто	1	1
572	который в	1	1
573	особенность его	1	1
574	и ее	3	1
575	по этому	1	1
576	чтобы найти	1	1
577	и предложение	1	1
578	видели выше	3	1
579	конечно не	1	1
580	всего он	1	1
581	ее из	1	1
582	рубить дрова	1	1
583	еще одну	2	1
584	следует за	2	1
585	каким образом	1	1
586	не принадлежит	1	1
587	или даже	1	1
588	при помощи	3	1
589	его и	4	1
590	мы знаем	2	1
591	не сам	1	1
592	а то	2	1
593	пока не	1	1
594	могло бы	1	1
595	сами по	1	1
596	к ним	1	1
597	же внешнее	1	1
598	должен был	3	1
599	не говорит	1	1
600	отче наш	1	1
601	даже не	2	1
602	как у	1	1
603	ясно отношение	1	1
604	или иначе	1	1
605	и быть	1	1
606	мы еще	3	1
607	не входит	1	1
608	но есть	2	1
609	к более	2	1
610	превращается в	3	1
611	о предметах	1	1
612	ребенка в	1	1
613	на этот	1	1
614	не означает	1	1
615	представляются только	1	1
616	от мира	1	1
617	также с	1	1
618	сложное явление	1	1
619	его собственной	1	1
620	под влиянием	1	1
621	но можно	1	1
622	и предмет	1	1
623	не видит	2	1
624	быть объяснены	1	1
625	в одной	3	1
626	или по	5	1
627	редких случаях	1	1
628	общего с	1	1
629	многих случаях	1	1
630	власть над	4	1
631	случаях в	1	1
632	в область	1	1
633	в данном	4	1
634	в земле	1	1
635	об изменении	1	1
636	находятся в	1	1
637	да и	2	1
638	думать о	1	1
639	друг с	1	1
640	ко мне	2	1
641	исходя из	1	1
642	это значит	1	1
643	людей где	1	1
644	и там	4	1
645	между образом	1	1
646	и другим	1	1
647	только для	1	1
648	видно что	2	1
649	получает от	1	1
650	время своей	1	1
651	к вопросу	1	1
652	формы с	2	1
653	почему именно	1	1
654	здесь все	1	1
655	или не	2	1
656	которая в	1	1
657	человек и	1	1
658	друга не	1	1
659	это может	1	1
660	в эту	1	1
661	или нет	1	1
662	хлеба и	1	1
663	обо всем	1	1
664	другу но	1	1
665	равно как	3	1
666	я могу	1	1
667	нет но	1	1
668	с ними	3	1
669	они еще	1	1
670	есть и	5	1
671	этим объясняется	3	1
672	свою долю	2	1
673	на лице	1	1
674	но эти	1	1
675	это так	1	1
676	ее в	3	1
677	него как	1	1
678	и эта	1	1
679	во всяком	2	1
