N	2gram	Losev_Dial_3	Problemy
319	именно как	3	2
320	другого и	1	2
321	и сознание	3	2
322	как же	5	2
323	что не	5	2
324	и пр	6	2
325	превращается в	6	2
326	так же	4	2
327	по своему	1	2
328	если оно	4	2
329	для понимания	1	2
330	например в	2	2
331	будет и	1	2
332	сознании и	1	2
333	человек и	1	2
334	для нас	2	2
335	лишь как	2	2
336	будет все	2	2
337	хотя бы	4	2
338	ни было	1	2
339	очень хорошо	1	2
340	не есть	54	2
341	собственного сознания	1	2
342	сказать что	4	2
343	была бы	3	2
344	ее в	2	2
345	в своих	2	2
346	который не	2	2
347	в таком	14	2
348	во всяком	2	2
349	так значит	1	1
350	имеет как	1	1
351	таком случае	10	1
352	они еще	1	1
353	мир где	1	1
354	на самом	1	1
355	он может	1	1
356	или к	2	1
357	это и	7	1
358	но тем	1	1
359	его внутреннюю	1	1
360	и есть	16	1
361	живое и	1	1
362	в чисто	2	1
363	из другого	1	1
364	мировоззрения и	1	1
365	и больше	4	1
366	этого он	2	1
367	уже по	2	1
368	есть не	9	1
369	вы не	6	1
370	хорошо и	1	1
371	или наоборот	1	1
372	и само	1	1
373	же как	2	1
374	выходит из	1	1
375	есть нечто	23	1
376	но она	3	1
377	и тем	2	1
378	сложнее и	1	1
379	конечно и	1	1
380	нет то	1	1
381	конечно чисто	1	1
382	целое и	2	1
383	от идеи	1	1
384	на них	2	1
385	от себя	4	1
386	бы то	2	1
387	то мы	1	1
388	а следовательно	1	1
389	с одной	3	1
390	то он	1	1
391	но как	2	1
392	точка зрения	5	1
393	очевидно и	1	1
394	в общем	1	1
395	для всякой	1	1
396	нет и	4	1
397	учение о	8	1
398	идет о	1	1
399	в особом	2	1
400	одном из	1	1
401	как образ	1	1
402	этом его	1	1
403	что как	1	1
404	если есть	1	1
405	однако не	2	1
406	просто как	1	1
407	в мысли	2	1
408	и понимания	2	1
409	подумали что	1	1
410	ничего и	2	1
411	сказать вот	1	1
412	себе не	1	1
413	словом все	1	1
414	них он	1	1
415	чего же	1	1
416	к чему	1	1
417	и утвердить	1	1
418	так или	2	1
419	же вы	5	1
420	не сделал	1	1
421	эпохи и	1	1
422	себе вопрос	1	1
423	корнями в	1	1
424	слово это	1	1
425	может уже	1	1
426	и если	2	1
427	вообще не	2	1
428	всеми ее	1	1
429	что она	9	1
430	уже сама	1	1
431	есть одна	1	1
432	она становится	1	1
433	явления так	1	1
434	эта последняя	1	1
435	свою собственную	1	1
436	он должен	3	1
437	принадлежат и	1	1
438	не к	1	1
439	первым и	1	1
440	в корне	1	1
441	мир как	8	1
442	достаточно чтобы	1	1
443	говорите что	2	1
444	что ни	1	1
445	этом мире	1	1
446	и по	2	1
447	на этом	2	1
448	его можно	1	1
449	е что	6	1
450	от нее	1	1
451	то ни	1	1
452	что все	14	1
453	и смысловыми	1	1
454	они должны	1	1
455	в мире	1	1
456	связанных с	1	1
457	себя не	1	1
458	говорить не	2	1
459	с целью	1	1
460	из своего	1	1
461	кто его	1	1
462	но должна	1	1
463	друг другу	1	1
464	как к	1	1
465	в ином	1	1
466	таковы что	1	1
467	они только	1	1
468	из нее	2	1
469	нет в	1	1
470	все равно	2	1
471	но лишь	1	1
472	в ее	1	1
473	место и	1	1
474	не всегда	1	1
475	и уже	2	1
476	несмотря на	2	1
477	о чем	1	1
478	значит не	1	1
479	чем в	1	1
480	как целое	3	1
481	и тогда	5	1
482	в научной	1	1
483	не мог	1	1
484	то стало	1	1
485	менее чем	1	1
486	ибо не	1	1
487	мы как	2	1
488	от своего	2	1
489	как все	3	1
490	я его	1	1
491	не становится	1	1
492	вносить в	1	1
493	она в	1	1
494	что вся	1	1
495	оно живет	1	1
496	от его	2	1
497	для всякого	1	1
498	стало быть	9	1
499	от поэтического	1	1
500	точку зрения	1	1
501	при условии	3	1
502	по крайней	5	1
503	и эти	2	1
504	без всяких	1	1
505	вещей и	6	1
506	какие существуют	1	1
507	человека но	1	1
508	его внутреннего	1	1
509	что есть	4	1
510	как точка	1	1
511	но они	2	1
512	что с	1	1
513	эти две	3	1
514	виду что	1	1
515	только здесь	1	1
516	что ему	1	1
517	друг друга	3	1
518	тогда когда	5	1
519	что их	2	1
520	в основе	3	1
521	и имеет	1	1
522	само по	5	1
523	что вы	1	1
524	иметь в	2	1
525	только не	10	1
526	не имеет	11	1
527	следовательно и	2	1
528	вещью он	1	1
529	только и	2	1
530	этих двух	1	1
531	могут стать	1	1
532	на дороге	1	1
533	находиться в	1	1
534	по своей	1	1
535	с своей	1	1
536	связи с	1	1
537	ибо все	1	1
538	ну а	2	1
539	раз все	2	1
540	не от	1	1
541	все то	1	1
542	я бы	3	1
543	же самое	1	1
544	всего в	1	1
545	есть или	1	1
546	его с	1	1
547	их слияния	1	1
548	когда они	1	1
549	этого второго	1	1
550	где есть	2	1
551	где нет	1	1
552	как таковым	1	1
553	рассказ мы	1	1
554	образы и	1	1
555	но только	4	1
556	с ее	1	1
557	не всякая	1	1
558	как не	2	1
559	не хочу	1	1
560	и говорит	1	1
561	так в	2	1
562	за живое	1	1
563	с первым	2	1
564	не с	1	1
565	мог бы	1	1
566	во многом	1	1
567	не мир	3	1
568	жизнь и	4	1
569	скажу что	1	1
570	которая в	1	1
571	и вообще	2	1
572	быть или	2	1
573	но может	1	1
574	вот это	3	1
575	же он	2	1
576	в смысле	2	1
577	слова из	1	1
578	и поэтому	1	1
579	чего она	1	1
580	достаточно глубоко	1	1
581	на что	2	1
582	можно сказать	1	1
583	идея есть	4	1
584	не выходит	1	1
585	нас в	2	1
586	от него	1	1
587	он берет	1	1
588	смысле не	2	1
589	и во	2	1
590	с вами	1	1
591	на одном	1	1
592	сюда же	1	1
593	крайней мере	5	1
594	нет он	1	1
595	он умеет	1	1
596	и мир	1	1
597	но тут	1	1
598	в каких	1	1
599	же если	1	1
600	оно и	1	1
601	ведь эти	1	1
602	явления как	2	1
603	менее в	1	1
604	одной из	1	1
605	не знаете	2	1
606	в устах	1	1
607	то в	2	1
608	еще и	2	1
609	очень много	1	1
610	всяком случае	2	1
611	или они	1	1
612	но то	2	1
613	кроме этого	1	1
614	в качестве	1	1
615	вот что	1	1
616	вопроса о	1	1
617	своим собственным	2	1
618	существу своему	1	1
619	только слово	1	1
620	и знать	1	1
621	и обратно	1	1
622	мы знаем	3	1
623	мир в	3	1
624	эти три	1	1
625	мы находим	1	1
626	сами по	3	1
627	при всей	1	1
628	не о	2	1
629	но что	7	1
630	не говорит	3	1
631	и сама	5	1
632	и делает	1	1
633	в других	1	1
634	не было	3	1
635	были бы	1	1
636	из двух	3	1
637	одной стороны	3	1
638	или иначе	2	1
639	а именно	2	1
640	к которому	1	1
641	только один	1	1
642	такое же	1	1
643	своего собственного	2	1
644	но о	2	1
645	на ней	1	1
646	что для	5	1
647	однако нам	1	1
648	больше и	1	1
649	говорит о	4	1
650	пожалуй если	1	1
651	от этого	1	1
652	его как	3	1
653	очевидно мы	1	1
654	все время	3	1
655	а ведь	1	1
656	своей любви	1	1
657	а так	1	1
658	не то	1	1
659	и стать	1	1
660	ни их	2	1
661	что из	1	1
662	врывается в	1	1
663	лишь тогда	1	1
664	в связи	1	1
665	не видит	1	1
666	материал и	1	1
667	вместе с	1	1
668	и потому	2	1
669	как это	5	1
670	из которых	3	1
671	же самый	2	1
672	влияния на	1	1
673	если так	1	1
674	где же	4	1
675	ли его	2	1
676	другого я	1	1
677	но сущность	1	1
678	это есть	8	1
679	его собственные	1	1
680	и всей	1	1
681	указание на	1	1
682	отношения не	1	1
683	действительно не	1	1
684	имеет своего	1	1
685	в это	1	1
686	с очень	1	1
687	на другое	3	1
688	но почему	2	1
689	силу и	1	1
690	которой он	1	1
691	вы говорите	1	1
692	нисколько не	1	1
693	о мире	1	1
694	при всем	4	1
695	но с	1	1
696	случае он	1	1
697	его собственная	1	1
698	тут уже	1	1
699	мы совершенно	1	1
700	которых он	1	1
701	не знаем	1	1
702	не имея	1	1
703	самое главное	1	1
704	мы сразу	1	1
705	и от	3	1
706	в точном	1	1
707	тем более	3	1
708	в другой	1	1
709	о котором	1	1
710	своей собственной	1	1
711	нам хочется	1	1
712	отца что	1	1
713	себя самого	2	1
714	души в	1	1
715	это может	1	1
716	и ни	3	1
717	ну и	1	1
718	же в	2	1
719	есть уже	1	1
720	но вот	2	1
721	видения и	1	1
722	е в	4	1
723	от ее	1	1
724	все еще	2	1
725	как ряд	1	1
726	своего предмета	1	1
727	целое не	2	1
728	по одному	2	1
729	же они	2	1
730	возникает ряд	1	1
731	из этого	2	1
732	но оно	1	1
733	в крайнем	2	1
734	жизни и	5	1
735	а может	1	1
736	а я	2	1
737	на ту	1	1
738	все что	3	1
739	этой точки	2	1
740	как на	5	1
741	они не	2	1
