N	2gram	Vygotskiy__4	Vladivir
769	утверждать что	1	1
770	уже содержит	1	1
771	правда для	1	1
772	не говоря	1	1
773	отношением к	1	1
774	то здесь	1	1
775	не что	1	1
776	сила и	1	1
777	мышления что	2	1
778	в действительности	5	1
779	если она	1	1
780	и черты	1	1
781	и другие	9	1
782	том числе	2	1
783	то оно	1	1
784	по поводу	1	1
785	который не	2	1
786	этой точки	4	1
787	они не	2	1
