N	2gram	Vygotskiy__1	Marksizm
360	но для	1	2
361	мы скажем	1	2
362	основных понятий	2	2
363	данной группы	1	2
364	психологии является	2	2
365	значения слова	1	2
366	или в	1	2
367	этой системы	1	2
368	нам придется	2	2
369	этого материала	2	2
370	в свою	1	2
371	но если	1	2
372	совершенно независимо	1	2
373	психики так	1	2
374	из этого	2	2
375	же и	1	2
376	жизни и	3	2
377	к этой	2	2
378	в своих	4	2
379	в таком	3	2
380	том числе	1	2
381	от этой	1	1
382	обращено к	1	1
383	то на	2	1
384	например в	3	1
385	этом она	1	1
386	склонны утверждать	1	1
387	непременно должны	1	1
388	должен быть	1	1
389	не видим	1	1
390	пытается сделать	1	1
391	и то	2	1
392	и без	2	1
393	его школы	1	1
394	утверждение что	1	1
395	не что	1	1
396	они напоминают	1	1
397	для идеологии	1	1
398	наук о	1	1
399	может сделаться	1	1
400	тем же	3	1
401	принципиальное различие	1	1
402	оно было	2	1
403	его не	2	1
404	из всех	2	1
405	для выражения	5	1
406	что вся	1	1
407	и само	1	1
408	при анализе	1	1
409	которую мы	1	1
410	всем остальным	1	1
411	бы что	2	1
412	совершенно так	1	1
413	и изучает	2	1
414	является уже	1	1
415	только благодаря	1	1
416	почти все	2	1
417	литературных явлений	1	1
418	принадлежит к	1	1
419	в деле	1	1
420	между экономическими	1	1
421	целом не	2	1
422	социально-политический строй	3	1
423	вместо того	1	1
424	в целом	5	1
425	проблемы мы	2	1
426	к чистому	1	1
427	психологии однако	1	1
428	форм в	1	1
429	первый момент	1	1
430	психику и	1	1
431	может дать	2	1
432	и тонкий	1	1
433	в широком	1	1
434	столь же	4	1
435	в различных	1	1
436	с его	1	1
437	только после	1	1
438	не без	1	1
439	а следовательно	1	1
440	совсем не	3	1
441	на основе	2	1
442	внутренняя форма	6	1
443	но как	2	1
444	в голове	2	1
445	а только	2	1
446	со всеми	4	1
447	из природы	1	1
448	ответ на	1	1
449	должны были	1	1
450	отношение к	2	1
451	изменения и	1	1
452	как со	1	1
453	же виде	1	1
454	относится к	1	1
455	как говорит	2	1
456	материала что	1	1
457	материалом для	1	1
458	в особом	1	1
459	из следующих	1	1
460	как образ	1	1
461	всей этой	1	1
462	хотя и	3	1
463	могли бы	1	1
464	и наконец	1	1
465	более или	2	1
466	искусство и	4	1
467	или иную	1	1
468	та же	3	1
469	что это	6	1
470	деле этот	1	1
471	в этой	3	1
472	в известном	2	1
473	в последнее	4	1
474	с их	1	1
475	бы только	1	1
476	иных форм	1	1
477	во многих	1	1
478	вследствие этого	1	1
479	между речью	1	1
480	знаки как	1	1
481	и если	4	1
482	широком смысле	1	1
483	мы совершенно	2	1
484	не следует	1	1
485	главным образом	2	1
486	ведь и	1	1
487	каждая эпоха	1	1
488	же изучает	1	1
489	эта система	1	1
490	поскольку он	1	1
491	именно то	1	1
492	момента в	1	1
493	и социальной	1	1
494	и вот	3	1
495	все ее	1	1
496	проблемы не	1	1
497	их в	2	1
498	у пушкина	3	1
499	и верно	1	1
500	подобно тому	5	1
501	и по	3	1
502	оказалось бы	1	1
503	в нее	1	1
504	именно это	1	1
505	психология может	1	1
506	русском языке	2	1
507	подход к	1	1
508	зрения она	1	1
509	что почти	1	1
510	мы его	1	1
511	как они	2	1
512	этого вопроса	2	1
513	в совершенно	4	1
514	речи или	1	1
515	на все	1	1
516	для своей	1	1
517	зрения на	2	1
518	мы на	1	1
519	это не	1	1
520	размежевание между	1	1
521	совершенно иная	1	1
522	и тем	2	1
523	своей основе	1	1
524	за ней	1	1
525	будет изучать	1	1
526	она и	1	1
527	объективной психологии	4	1
528	с тем	3	1
529	процесс и	1	1
530	одна и	1	1
531	всегда и	1	1
532	мы видели	2	1
533	между собою	1	1
534	отказаться от	2	1
535	легче всего	3	1
536	задач в	1	1
537	уже является	1	1
538	стороны слова	1	1
539	что содержание	2	1
540	психики а	1	1
541	как таковой	1	1
542	в других	1	1
543	или менее	2	1
544	форма была	1	1
545	метода в	1	1
546	художественного творчества	6	1
547	можно найти	1	1
548	уже к	1	1
549	попасть в	1	1
550	представить себе	3	1
551	отдельных индивидов	1	1
552	одним и	1	1
553	общественную психологию	2	1
554	языка от	1	1
555	значение то	1	1
556	что переживания	1	1
557	что я	4	1
558	это своеобразие	1	1
559	для всякого	1	1
560	представители этой	1	1
561	сведена к	2	1
562	этой формы	2	1
563	мы полагаем	1	1
564	и продуктами	1	1
565	слове как	1	1
566	которых каждая	2	1
567	образом и	1	1
568	вот эту	1	1
569	оно само	1	1
570	не должна	1	1
571	и очень	2	1
572	что есть	2	1
573	чистом виде	3	1
574	значение слова	1	1
575	тем самым	2	1
576	оно понимает	1	1
577	виду что	1	1
578	есть прежде	1	1
579	с теми	2	1
580	мышления и	3	1
581	тогда когда	5	1
582	того как	1	1
583	творчества для	1	1
584	и социальная	1	1
585	эта внутренняя	2	1
586	и отношений	1	1
587	на эти	2	1
588	расцвета и	1	1
589	своем чистом	1	1
590	та связь	1	1
591	что наша	1	1
592	этих двух	2	1
593	или как	2	1
594	что самое	3	1
595	явление в	1	1
596	в русском	2	1
597	такая же	1	1
598	исследования мы	2	1
599	не останется	1	1
600	потому что	10	1
601	для анализа	1	1
602	здесь же	1	1
603	нет все	2	1
604	точном смысле	1	1
605	перед ним	1	1
606	исходить из	1	1
607	стороны и	3	1
608	как всякое	1	1
609	в духе	1	1
610	является аналогия	1	1
611	восприятия или	1	1
612	и другой	3	1
613	нет принципиальной	1	1
614	как только	1	1
615	или совсем	1	1
616	отличается от	2	1
617	одну и	1	1
618	и проблем	1	1
619	и обычного	1	1
620	а можно	1	1
621	или игнорировать	1	1
622	значение как	1	1
623	это находит	1	1
624	тот и	1	1
625	если же	2	1
626	возникает как	3	1
627	в применении	2	1
628	речи мы	1	1
629	признано со	1	1
630	психического единства	1	1
631	связи со	2	1
632	отношения и	1	1
633	индивидуальной психологии	3	1
634	характер и	1	1
635	последнее время	2	1
636	от психологии	2	1
637	что всякая	2	1
638	в особенности	1	1
639	только не	3	1
640	можно сделать	1	1
641	только то	2	1
642	действия и	2	1
643	ею же	1	1
644	приводит к	2	1
645	и совершенно	5	1
646	и важность	1	1
647	из двух	1	1
648	на нее	1	1
649	проблем и	1	1
650	времени и	1	1
651	особенно в	1	1
652	в роли	1	1
653	здесь нет	1	1
654	идеологии в	1	1
655	и коллективной	1	1
656	отдельные части	1	1
657	найти в	1	1
658	мы пытаемся	2	1
659	иметь отношение	1	1
660	можно только	1	1
661	часто в	1	1
662	строго говоря	1	1
663	психологии народов	1	1
664	о нем	1	1
665	не означает	2	1
666	является предметом	2	1
667	и что	8	1
668	идет о	2	1
669	с социальной	1	1
670	основе своей	1	1
671	ее и	2	1
672	как форма	1	1
673	аналогии с	1	1
674	в значительной	1	1
675	этой формулы	2	1
676	вопросов в	1	1
677	к нему	2	1
678	вызывают к	1	1
679	имеет свой	1	1
680	говорить об	1	1
681	в индивидуальной	1	1
682	отметить что	2	1
683	во всей	1	1
684	приводит и	2	1
685	двух разных	1	1
686	также в	1	1
687	в ту	1	1
688	в обеих	1	1
689	от социологической	1	1
690	а отношение	1	1
691	и мир	1	1
692	в каждую	1	1
693	этих вопросов	1	1
694	сознание которое	1	1
695	образом как	1	1
696	в точном	1	1
697	и неизменной	1	1
698	совершенно особое	1	1
699	мы видим	5	1
700	с ними	1	1
701	именно о	1	1
702	нашей темы	1	1
703	мы увидим	4	1
704	из психики	1	1
705	к чисто	1	1
706	непосредственно из	1	1
707	к нашему	1	1
708	очень много	1	1
709	идеологической формы	1	1
710	образа в	1	1
711	бы ни	2	1
712	никаких новых	1	1
713	с одной	5	1
714	без этого	1	1
715	так что	5	1
716	он их	1	1
717	можно выразить	1	1
718	уже не	2	1
719	уже в	3	1
720	значение и	1	1
721	которую она	1	1
722	каким образом	1	1
723	при помощи	20	1
724	произведения не	1	1
725	ту или	2	1
726	который как	1	1
727	обладает своим	1	1
728	а потому	3	1
729	слова в	3	1
730	содержания и	1	1
731	в одном	2	1
732	сами по	1	1
733	прибавить что	1	1
734	в размере	1	1
735	той которая	1	1
736	может служить	1	1
737	осознавать себя	1	1
738	но что	2	1
739	само по	5	1
740	процессов и	1	1
741	исследование все	1	1
742	формы к	1	1
743	и психологические	1	1
744	одной стороны	6	1
745	со стороны	4	1
746	выходит за	1	1
747	имеет и	1	1
748	в соответствующих	1	1
749	все равно	1	1
750	еще и	1	1
751	тому как	7	1
752	мы еще	1	1
753	отношениями и	1	1
754	смысле и	1	1
755	себя и	2	1
756	психику как	1	1
757	что для	2	1
758	к более	1	1
759	и самый	1	1
760	полагаем что	1	1
761	психологии на	1	1
762	громадная область	1	1
763	она является	1	1
764	как ни	1	1
765	основных и	1	1
766	входят и	1	1
767	о чем	2	1
768	что мы	8	1
769	под влиянием	3	1
770	его как	1	1
771	которого она	1	1
772	о духе	1	1
773	степени не	1	1
774	границы между	1	1
775	как это	4	1
776	чрезвычайно важно	1	1
777	без помощи	1	1
778	но не	3	1
779	различения и	2	1
780	их к	1	1
781	к жизни	2	1
782	а если	1	1
783	она есть	1	1
784	центр тяжести	1	1
785	в той	1	1
786	восприятия то	1	1
787	применении к	2	1
788	и объективная	1	1
789	данной эпохи	2	1
790	заложенное в	1	1
791	его жизни	1	1
792	и там	2	1
793	и всей	1	1
794	быть только	1	1
795	по существу	4	1
796	для понимания	1	1
797	лежит в	1	1
798	дело здесь	1	1
799	ли не	1	1
800	психологии так	1	1
801	находится под	1	1
802	и каждая	1	1
803	его за	1	1
804	психика как	1	1
805	к другим	2	1
806	вещь а	1	1
807	в более	1	1
808	исторического материализма	3	1
809	идет именно	1	1
810	элементарных и	1	1
811	марксистской науки	1	1
812	при таком	1	1
813	и может	2	1
814	и слова	1	1
815	с марксистской	1	1
816	чтобы понять	4	1
817	историк и	1	1
818	звук в	1	1
819	только они	2	1
820	языком объективной	1	1
821	только с	1	1
822	в большей	1	1
823	зрения в	1	1
824	скажем что	1	1
825	изменяется и	1	1
826	и другие	4	1
827	но вот	1	1
828	человека не	3	1
829	в системе	1	1
830	он же	2	1
831	была бы	1	1
832	и так	4	1
833	и художественного	2	1
834	для нашего	1	1
835	же мы	1	1
836	строй и	1	1
837	языка то	1	1
838	есть художественная	1	1
839	формулы совершенно	1	1
840	науки как	1	1
841	определяется и	1	1
842	закономерность в	2	1
843	с индивидуальной	1	1
844	нас не	1	1
845	этой точки	5	1
846	гораздо более	2	1
