N	2gram	Tiupa_Anal_1	Narrotol
133	в рассказе	1	4
134	если не	1	4
135	как бы	5	4
136	да и	1	4
137	отличается от	2	4
138	н.д тамарченко	1	4
139	же в	1	4
140	другой стороны	2	4
141	в первом	2	3
142	в сущности	6	3
143	в ней	1	3
144	и на	5	3
145	может не	1	3
146	еще одна	1	3
147	бы то	3	3
148	в ее	1	3
149	значении этого	7	3
150	если в	3	3
151	как говорит	2	3
152	хотя и	1	3
153	референтная компетенция	1	3
154	что это	1	3
155	из этих	2	3
156	в притче	1	3
157	не есть	8	3
158	героя к	2	3
159	он не	3	3
160	в коммуникативном	1	3
161	то ни	3	3
162	не будет	3	3
163	по бахтину	2	3
164	особенно в	2	3
165	который по	1	3
166	ни в	4	3
167	себя внимание	1	3
168	бы быть	3	3
169	бытия в	1	3
170	не менее	1	3
171	различного рода	2	3
172	коммуникативное событие	6	3
173	в то	9	3
174	одна из	1	3
175	в эпизоде	2	3
176	на него	1	3
177	никогда не	2	3
178	на себя	2	3
179	по своей	6	3
180	статус события	1	3
181	обращает на	1	3
182	этом отношении	2	3
183	событийной полноте	1	3
184	художественной литературы	1	3
185	могут быть	4	3
186	как будет	1	3
187	как мы	2	3
188	свою очередь	1	3
189	сводится к	5	3
190	то или	1	3
191	в произведении	5	3
192	и самого	2	3
193	на том	1	3
194	не с	4	3
195	столь же	4	3
196	как было	1	3
197	в конечном	4	3
198	сюжетного повествования	2	3
199	восходит к	1	3
200	между тем	5	3
201	а именно	3	3
202	текста на	2	3
203	один из	2	3
204	по мысли	3	3
205	но о	2	3
206	из них	2	3
207	коммуникативной стратегии	1	3
208	не о	2	3
209	как событие	1	3
210	присутствия в	2	3
211	и даже	1	3
212	даже не	1	3
213	или иначе	1	3
214	не обязательно	1	3
215	в свою	1	3
216	а с	3	3
217	эта фаза	1	3
218	в присутствии	2	3
219	и рецептивная	2	3
220	как будто	3	3
221	> в	3	3
222	высказывания и	1	3
223	что в	5	3
224	будто бы	3	3
225	ни было	4	3
226	жизни в	1	3
227	жизни и	1	3
228	как известно	3	2
229	отношения к	2	2
230	одним из	3	2
231	например в	1	2
232	таком случае	3	2
233	и потому	2	2
234	самом деле	2	2
235	в чужой	1	2
236	и до	2	2
237	оно может	3	2
238	должна быть	1	2
239	который в	2	2
240	мы имеем	6	2
241	со смертью	1	2
242	имеют место	1	2
243	мифологическое мышление	2	2
244	между собой	2	2
245	он сам	1	2
246	иное как	5	2
247	события в	2	2
248	действующее лицо	1	2
249	во внешнем	3	2
250	вокруг я	1	2
251	но как	1	2
252	как справедливо	3	2
253	отношение к	2	2
254	нет и	2	2
255	или иное	1	2
256	вследствие чего	1	2
257	первый взгляд	1	2
258	независимо от	1	2
259	что именно	2	2
260	как к	2	2
261	кто говорит	1	2
262	что касается	1	2
263	в полном	1	2
264	третьей и	1	2
265	не являются	2	2
266	более или	1	2
267	в противоположность	2	2
268	всего лишь	4	2
269	точкой зрения	1	2
270	участок текста	1	2
271	все эти	2	2
272	бы не	2	2
273	всей своей	1	2
274	в известном	1	2
275	от мифа	1	2
276	коммуникативной ситуации	1	2
277	и тот	1	2
278	смысла но	4	2
279	роль в	2	2
280	та же	1	2
281	себя и	4	2
282	не как	1	2
283	собой не	2	2
284	художественного высказывания	2	2
285	за рамки	1	2
286	подобно тому	3	2
287	символическое воскресение	2	2
288	и процессов	1	2
289	и ей	1	2
290	для своей	1	2
291	все их	1	2
292	его в	1	2
293	того или	3	2
294	это не	6	2
295	в молчание	1	2
296	поведение героя	1	2
297	однократных и	1	2
298	несмотря на	2	2
299	рассказ в	1	2
300	художественного дискурса	1	2
301	обозначить как	2	2
302	жизни но	2	2
303	его событийной	1	2
304	на первый	1	2
305	или менее	1	2
306	с точки	4	2
307	процесса и	1	2
308	я героя	2	2
309	описания и	1	2
310	однако в	3	2
311	зрения и	1	2
312	даже в	3	2
313	есть всегда	1	2
314	вплоть до	1	2
315	текста является	1	2
316	в обоих	1	2
317	события как	1	2
318	на эпизоды	1	2
319	коммуникативным событием	1	2
320	что иное	5	2
321	ничего не	1	2
322	и соответственно	4	2
323	имеем дело	4	2
324	при всем	1	2
325	как раз	1	2
326	страны мертвых	1	2
327	их внутреннюю	1	2
328	без исключения	1	2
329	личности в	3	2
330	здесь совершенно	1	2
331	ценностного центра	1	2
332	оно не	1	2
333	утверждать что	1	2
334	говоря словами	1	2
335	но сама	1	2
336	говорит и	2	2
337	языка и	1	2
338	в собственном	3	2
339	даже самое	2	2
340	в пределах	2	2
341	на свой	1	2
342	читателя в	2	2
343	или в	1	2
344	референтной событийности	1	2
345	быть может	2	2
346	> как	1	2
347	его жизни	1	2
348	времени в	1	2
349	том или	3	2
350	организации текста	3	2
351	складывается из	1	2
352	очевидным образом	1	2
353	во всей	1	2
354	и только	1	2
355	дискурс в	2	2
356	этом ряду	2	2
357	не сводится	2	2
358	речевой маски	1	2
359	в литературе	4	2
360	известном смысле	1	2
361	субъекта и	4	2
362	и одновременно	3	2
363	дело с	4	2
364	может оказаться	1	2
365	рассказывания в	1	2
366	историческом событии	1	2
367	являет собой	1	2
368	он уже	1	2
369	и ее	1	2
370	есть в	1	2
371	каждый из	2	2
372	по выражению	2	2
373	конечном счете	4	2
374	но от	1	2
375	для него	2	2
376	или даже	1	2
377	речевой акт	1	2
378	сами по	2	2
379	не случайно	3	2
380	событийный характер	1	2
381	или ином	3	2
382	смерти и	1	2
383	как коммуникативное	1	2
384	представляют собой	2	2
385	в последние	1	2
386	сюжета в	1	2
387	одну из	1	2
388	и др	1	2
389	нового времени	1	2
390	говорит о	1	2
391	выступает в	2	2
392	не было	1	2
393	поведения в	2	2
394	его как	1	2
395	наконец в	1	2
396	его по	1	2
397	художественного текста	12	2
398	о чем	1	2
399	приобщение к	1	2
400	не всегда	4	2
401	происходящего в	1	2
402	мировое древо	2	2
403	как представляется	1	2
404	текста в	12	2
405	тому как	3	2
406	исходя из	4	2
407	текста как	1	2
408	в любом	3	2
409	что мы	3	2
410	в культуре	3	2
411	в аспекте	1	2
412	вокруг него	1	2
413	и для	1	2
414	стороны адресата	1	2
415	в связи	1	2
416	внутреннего слуха	1	2
417	она может	3	2
418	в результате	1	2
419	мира и	1	2
420	которая в	3	2
421	в двух	2	2
422	и все	3	2
423	тем более	2	2
424	хотя в	1	2
425	не от	1	2
426	к самому	1	2
427	и представляет	3	2
428	между ними	1	2
429	одного сознания	1	2
430	совершенно не	1	2
431	бесконечно репродуцируемых	2	2
432	или иного	3	2
433	первом случае	2	2
434	не что	4	2
435	этого слова	7	2
436	в какой	2	2
437	включает в	1	2
438	прямой речи	1	2
439	в таком	3	2
440	в роли	2	2
441	этой точки	1	2
442	они не	1	2
443	событий в	1	2
444	литературы а	1	1
445	по обыкновению	2	1
446	расторжение прежних	1	1
447	представленная последовательность	1	1
448	неотделима от	1	1
449	также и	2	1
450	наконец четвертая	2	1
451	случайно напоминает	1	1
452	может гипертрофироваться	1	1
453	три слова	1	1
454	того же	4	1
455	и четвертой	1	1
456	в разные	1	1
457	на самом	2	1
458	он может	2	1
459	существенно повышающим	1	1
460	героя статуса	1	1
461	уже необратимое	1	1
462	мировым древом	1	1
463	в самостоятельный	1	1
464	и есть	3	1
465	самих событий	1	1
466	семиотики и	1	1
467	к сыну	1	1
468	в архаических	1	1
469	отношения между	1	1
470	мечтательностью вообще	1	1
471	с мировым	1	1
472	подхода к	3	1
473	формах внутренней	1	1
474	множества преданий	1	1
475	вредителей нередко	1	1
476	в какой-то	1	1
477	определенного типа	1	1
478	и больше	1	1
479	видеть в	1	1
480	едва ли	2	1
481	археосюжетная фаза	1	1
482	данной фазы	1	1
483	с прежним	1	1
484	в году	1	1
485	древо выступало	1	1
486	неотличимая от	1	1
487	по его	1	1
488	> ее	1	1
489	элементы в	1	1
490	есть не	8	1
491	с установившейся	1	1
492	к зятю	1	1
493	можно выявить	1	1
494	пороговую фазу	2	1
495	к полюсу	2	1
496	при анализе	1	1
497	от первой	1	1
498	нам бессмысленным	1	1
499	последнем мы	1	1
500	магической власти	1	1
501	говоря и	3	1
502	сведена к	1	1
503	характеристика персонажа	1	1
504	процесс существенно	1	1
505	переход магической	1	1
506	ни единого	1	1
507	трех как	1	1
508	он как	1	1
509	текста оказывается	3	1
510	преданий о	1	1
511	личностного опыта	1	1
512	этой матрицы	1	1
513	есть нечто	1	1
514	организующую роль	1	1
515	разворачивается в	1	1
516	совпадает с	2	1
517	терминологией а	1	1
518	определяя их	1	1
519	х годов	2	1
520	цепь событий	2	1
521	которое не	1	1
522	мы и	1	1
523	в целом	5	1
524	множества позднейших	1	1
525	явлениях а	1	1
526	как не	1	1
527	а далее	1	1
528	без опоры	1	1
529	работе ю.м	1	1
530	мирового археосюжета	2	1
531	из перечисленных	1	1
532	однако столь	1	1
533	самозванством а	1	1
534	сам по	1	1
535	пребывания в	1	1
536	меньшей степени	1	1
537	к своему	1	1
538	это существо	1	1
539	царем и	1	1
540	весной растительностью	1	1
541	вид сюжетных	1	1
542	отсутствует тем	1	1
543	смертельно опасном	1	1
544	символизируя сакральный	1	1
545	пробы жизненного	1	1
546	нам представляется	1	1
547	оно исключало	1	1
548	повествователя о	1	1
549	в различных	1	1
550	к месту	2	1
551	в чем	1	1
552	или до	1	1
553	во всех	1	1
554	по своему	1	1
555	без которого	1	1
556	цепь необратимых	1	1
557	встречи со	1	1
558	приобретение знаний	1	1
559	> мы	2	1
560	такое перерождение	1	1
561	мы будем	1	1
562	залогом воспроизводимости	1	1
563	не входит	1	1
564	для обозначения	1	1
565	форме например	1	1
566	вновь как	1	1
567	погони или	1	1
568	этим моментам	1	1
569	или самозванством	1	1
570	системам определяя	1	1
571	быть сведена	1	1
572	частности поиска	1	1
573	рождение сопровождается	1	1
574	зиме но	1	1
575	определяется не	1	1
576	один и	1	1
577	рода существенно	1	1
578	статуса героя	1	1
579	и навыков	1	1
580	смертельного риска	1	1
581	текста поразительно	1	1
582	мере в	3	1
583	и рассуждения	1	1
584	линейного повествования	1	1
585	повлиявший на	1	1
586	данного коммуникативного	1	1
587	или особенно	1	1
588	правило проходит	1	1
589	данный момент	1	1
590	человеческого бытия	2	1
591	этих сегментов	1	1
592	которых акцентируется	1	1
593	в художественном	3	1
594	мертвых может	1	1
595	что как	3	1
596	сказке обнаруживается	1	1
597	о жизни	1	1
598	практически неотличимая	1	1
599	границы этого	1	1
600	и ставшего	1	1
601	как нам	1	1
602	фактов это	1	1
603	существа приобретала	1	1
604	помощников и/или	1	1
605	представлена избранничеством	1	1
606	сознания в	4	1
607	выражению бахтина	2	1
608	могли бы	2	1
609	и наконец	1	1
610	ослабленных связей	1	1
611	ином отношении	1	1
612	мышление человека	1	1
613	дискурса а	1	1
614	о действительно	1	1
615	и к	3	1
616	в действительности	1	1
617	разочарованием ожесточением	1	1
618	доказавшего свою	1	1
619	как иногда	1	1
620	событий при	1	1
621	оно нуждается	1	1
622	переходный обряд	1	1
623	смерти героя	1	1
624	текста не	2	1
625	к конкретным	1	1
626	юноши в	1	1
627	пришельца доказавшего	1	1
628	на потенциального	1	1
629	из выделяемых	1	1
630	в самом	6	1
631	человеческого сознания	1	1
632	знаменательно что	1	1
633	развертывания текста	1	1
634	и символическое	1	1
635	умудрения стадию	1	1
636	вообще жизненной	1	1
637	устройству хотя	1	1
638	даже если	1	1
639	или зрелище	1	1
640	куколка имаго	1	1
641	участвуем как	1	1
642	но по	1	1
643	а во-вторых	1	1
644	предыстория или	1	1
645	литературе нового	1	1
646	напоминает такой	1	1
647	следует понимать	1	1
648	что предполагает	1	1
649	не оставляет	1	1
650	прозы мы	1	1
651	наличии у	1	1
652	тексте но	1	1
653	рассказ о	2	1
654	с умирающей	1	1
655	личинка куколка	1	1
656	этом этапе	1	1
657	также может	1	1
658	и событие	1	1
659	иной форме	1	1
660	из общей	1	1
661	личность но	1	1
662	освещении было	1	1
663	разнородных структур	1	1
664	в решающую	1	1
665	на его	2	1
666	наш взгляд	6	1
667	конкретным мифологическим	1	1
668	как единого	2	1
669	силу и	1	1
670	ей в	1	1
671	составила фиксация	1	1
672	фазу испытания	2	1
673	ритуально-символической смерти	1	1
674	рода составляет	1	1
675	умирающей к	1	1
676	одному из	2	1
677	могут оказаться	2	1
678	мифологическим системам	1	1
679	мировом фольклоре	1	1
680	эффективное поведение	1	1
681	качестве своего	2	1
682	способна решить	1	1
683	внутренней речи	5	1
684	отношений между	1	1
685	связей индивида	1	1
686	уже говорилось	1	1
687	том чтобы	7	1
688	у читателя	1	1
689	четырех а	1	1
690	действительно необратимом	1	1
691	свое время	2	1
692	свою силу	1	1
693	вертикаль мировое	1	1
694	ожесточением мечтательностью	1	1
695	именно такова	1	1
696	какой бы	2	1
697	повествования размыкающего	1	1
698	его от	1	1
699	затворничества она	1	1
700	что ни	1	1
701	волшебная сказка	1	1
702	на наш	6	1
703	и по	2	1
704	рассказано в	1	1
705	на этом	2	1
706	расторгнутых или	1	1
707	литературе новейшего	1	1
708	поединке с	1	1
709	фабула практически	1	1
710	или иных	2	1
711	фаза может	1	1
712	сюжетных сами	1	1
713	не бывает	1	1
714	от других	1	1
715	таким образом	3	1
716	геннепа и	1	1
717	необратимое превращение	1	1
718	протосюжетная схема	1	1
719	яичко личинка	1	1
720	этом последнем	1	1
721	объект и	1	1
722	здесь мы	1	1
723	нового эпизода	1	1
724	модель исследованная	1	1
725	связей в	2	1
726	фиксация однократных	1	1
727	героя или	1	1
728	при наложении	1	1
729	и может	1	1
730	древо игравшее	1	1
731	в другом	4	1
732	с позиций	2	1
733	мы уже	1	1
734	и внутренняя	1	1
735	была в	1	1
736	мужем царской	1	1
737	предстает уже	1	1
738	воскресение в	1	1
739	входит в	1	1
740	всегда тогда	1	1
741	с другими	4	1
742	который и	1	1
743	отца к	1	1
744	взрослая особь	1	1
745	и адресат	1	1
746	и иных	1	1
747	этом смысле	1	1
748	свести к	1	1
749	фазой обособления	2	1
750	сопровождается возвращением	1	1
751	л.с выготский	1	1
752	человеческого существа	1	1
753	> и	1	1
754	проходит стадию	1	1
755	однако здесь	2	1
756	капитанской дочке	1	1
757	смерть и	1	1
758	произведении и	1	1
759	событие может	1	1
760	предками фаза	1	1
761	от отца	1	1
762	какие-то вопросы	1	1
763	от процесса	1	1
764	современной передаче	1	1
765	в них	1	1
766	в историческом	1	1
767	как формулирует	1	1
768	по домам	1	1
769	также не	1	1
770	существа или	1	1
771	потусторонней страны	1	1
772	все равно	1	1
773	соответствии с	2	1
774	фрэзером при	1	1
775	выступать в	1	1
776	фаза порой	1	1
777	социального или	1	1
778	мужчину охотника	1	1
779	окружал человека	1	1
780	сакральный центр	1	1
781	он и	1	1
782	мышления мифологическое	1	1
783	эта широко	1	1
784	смерти фаза	1	1
785	необратимом историческом	1	1
786	архаических формах	1	1
787	как сказано	1	1
788	качество представленная	1	1
789	символическое второе	1	1
790	своего культурно-исторического	1	1
791	мы не	1	1
792	коммуникативной событийности	1	1
793	коммуникативных стратегий	2	1
794	и тогда	2	1
795	одного и	2	1
796	традиционной но	1	1
797	несет в	1	1
798	и конец	1	1
799	дискурсивной практике	1	1
800	времени также	1	1
801	схемы инициации	1	1
802	новое жизненное	1	1
803	отрыве от	2	1
804	мифологического мышления	1	1
805	в ходе	3	1
806	котором рассказано	1	1
807	она сама	1	1
808	свершающихся вокруг	1	1
809	таким же	1	1
810	множества элементов	1	1
811	нами два	1	1
812	не становится	2	1
813	власти царя-жреца	1	1
814	внезакономерных явлениях	1	1
815	оказывается для	1	1
816	в котором	3	1
817	некую общую	1	1
818	в их	5	1
819	справедливо писал	1	1
820	к предмету	2	1
821	до смертельного	1	1
822	излагаемых фактов	1	1
823	основные параметры	1	1
824	конкретного текста	1	1
825	в субъекте	2	1
826	место в	3	1
827	широко распространенная	1	1
828	утрата близкого	1	1
829	задачу данной	1	1
830	и устройству	1	1
831	в которых	1	1
832	второе рождение	1	1
833	жизни с	1	1
834	выделяющая его	1	1
835	десятилетия с	1	1
836	всякий раз	3	1
837	в сказке	1	1
838	и круговорот	1	1
839	было проведено	1	1
840	слова в	1	1
841	и другого	4	1
842	системе эпизодов	1	1
843	перемена статуса	1	1
844	позицией предполагающей	1	1
845	главы и	1	1
846	чужой смерти	1	1
847	до встречи	2	1
848	автору или	1	1
849	сюжетного мышления	1	1
850	мышления напротив	1	1
851	есть его	1	1
852	классической работе	1	1
853	об однократных	1	1
854	уходом в	1	1
855	участков текста	3	1
856	но он	1	1
857	прежних родовых	1	1
858	смертью она	1	1
859	при рассмотрении	3	1
860	по крайней	1	1
861	и более	4	1
862	их в	1	1
863	произведения в	11	1
864	как от	2	1
865	достаточно подробная	1	1
866	лотмана происхождение	1	1
867	искушенность в	1	1
868	и воскресающего	1	1
869	перемене власти	1	1
870	том же	1	1
871	собой лишь	1	1
872	описания в	1	1
873	и то	2	1
874	зерном сюжетного	1	1
875	охотника воина	1	1
876	событии о	1	1
877	культурно-исторического субстрата	1	1
878	повествования составила	1	1
879	установление новых	1	1
880	о событиях	1	1
881	поиска побега	1	1
882	власти о	1	1
883	и разворачивается	1	1
884	между людьми	1	1
885	а от	1	1
886	возникает в	1	1
887	царской дочери	1	1
888	человека есть	1	1
889	человек и	1	1
890	например утрата	1	1
891	как ценностного	1	1
892	они таковыми	1	1
893	как зерно	1	1
894	любого дискурса	1	1
895	перед смертью	1	1
896	граница между	1	1
897	очевидная граница	1	1
898	двух соседних	1	1
899	может служить	2	1
900	дело не	3	1
901	данного дискурса	1	1
902	сознания однако	1	1
903	которые >	1	1
904	в процессе	2	1
905	четырехфазную модель	1	1
906	позднейшей оригинальной	1	1
907	смертью в	2	1
908	бытия и	2	1
909	начинало мыслиться	1	1
910	самостоятельный эпизод	1	1
911	его позиция	1	1
912	репродуцируемых не	1	1
913	всегда имеется	1	1
914	древнейших этапов	1	1
915	это еще	1	1
916	все без	1	1
917	силу своей	2	1
918	воина жениха	1	1
919	умудрение приобретение	1	1
920	стадию пробных	1	1
921	воображаемого мира	1	1
922	не всякий	1	1
923	норме и	1	1
924	царских детях	1	1
925	последние десятилетия	1	1
926	биографии но	1	1
927	передаче средствами	1	1
928	центр мира	1	1
929	новых межсубъектных	1	1
930	этих двух	1	1
931	перерождение символическое	1	1
932	ему было	1	1
933	оно есть	1	1
934	воспитания третью	1	1
935	из древнейших	1	1
936	в структуру	1	1
937	мертвых умудрение	1	1
938	типов высказывания	1	1
939	растительностью мировое	1	1
940	к концу	1	1
941	а ван	1	1
942	от начала	1	1
943	инфраструктуры не	1	1
944	уровень его	1	1
945	лишь в	5	1
946	точнее всего	1	1
947	героя это	2	1
948	и является	2	1
949	на природу	1	1
950	мире и	2	1
951	потому что	2	1
952	к этим	1	1
953	воцарении пришельца	2	1
954	обретение героем	1	1
955	взрослой жизни	1	1
956	структуру текста	1	1
957	фаза преображения	2	1
958	референтную компетенцию	1	1
959	напротив горизонталь	1	1
960	было не	1	1
961	связей на	1	1
962	особую организующую	1	1
963	в области	4	1
964	дистанции между	1	1
965	о царских	1	1
966	адресат дискурса	1	1
967	может показаться	1	1
968	с другом	1	1
969	а как	2	1
970	всех прочих	1	1
971	кумулятивный сюжет	2	1
972	выступает фаза	1	1
973	мыслилась как	1	1
974	испытаний до	1	1
975	достигшего половой	1	1
976	роль по	1	1
977	представляется нам	1	1
978	зерно сюжетного	1	1
979	в специальном	1	1
980	к дискурсивной	1	1
981	героем помощников	1	1
982	начиная с	1	1
983	подробная характеристика	1	1
984	данного произведения	3	1
985	предваряющие эффективное	1	1
986	ни был	1	1
987	не могут	3	1
988	волшебной сказки	1	1
989	случае его	1	1
990	в состав	3	1
991	же самое	2	1
992	индивидуальностью а	1	1
993	начала к	1	1
994	переставая быть	1	1
995	также уходом	1	1
996	чтобы воцариться	1	1
997	что оно	1	1
998	игравшее особую	1	1
999	может заостряться	1	1
1000	но одновременно	1	1
1001	как для	1	1
1002	легкого повреждения	1	1
1003	детях покидающих	1	1
1004	установившейся в	1	1
1005	искусства как	1	1
1006	порой весьма	1	1
1007	от элементов	1	1
1008	анализе и	1	1
1009	время они	1	1
1010	воцариться в	1	1
1011	как лиминальную	2	1
1012	фаза символической	1	1
1013	мир эксцессов	1	1
1014	для себя	2	1
1015	общей картины	1	1
1016	инициация достигшего	1	1
1017	царя-жреца не	1	1
1018	прежних ранее	1	1
1019	как утверждает	1	1
1020	опоры на	1	1
1021	нередко здесь	1	1
1022	что все	1	1
1023	в виду	1	1
1024	и сами	1	1
1025	тэрнера следует	1	1
1026	бога однако	1	1
1027	в тэрнера	1	1
1028	художественного пространства	1	1
1029	редуцироваться до	1	1
1030	два события	1	1
1031	эксцессов и	1	1
1032	и от	1	1
1033	решить предыстория	1	1
1034	эпизодов как	1	1
1035	мысль о	2	1
1036	испытания смертью	2	1
1037	целому и	1	1
1038	часто подвергается	1	1
1039	органический процесс	1	1
1040	лучше сказать	1	1
1041	жизненных связей	1	1
1042	и соответствующую	1	1
1043	с языком	1	1
1044	фоне которых	1	1
1045	кто говорит?	1	1
1046	однако эта	1	1
1047	это путь	1	1
1048	персонажа выделяющая	1	1
1049	в классической	1	1
1050	сказки как	1	1
1051	быть увиден	1	1
1052	модели умирающего	1	1
1053	и сам	2	1
1054	такого знания	1	1
1055	по аналогии	1	1
1056	сознаний в	1	1
1057	о перемене	1	1
1058	здесь как	1	1
1059	эпизода как	1	1
1060	в последующих	1	1
1061	к его	1	1
1062	произведения не	1	1
1063	было и	1	1
1064	решающую фазу	1	1
1065	или посещения	1	1
1066	тексты приобретают	1	1
1067	мыслиться индивидуальностью	1	1
1068	до вступления	1	1
1069	места времени	1	1
1070	что бывает	1	1
1071	но воскресающей	1	1
1072	происхождение сюжета	1	1
1073	обнаруживается далеко	1	1
1074	мира вокруг	1	1
1075	тот же	1	1
1076	является в	1	1
1077	строго говоря	1	1
1078	его новое	1	1
1079	поскольку обладает	1	1
1080	если бы	3	1
1081	испытаний наконец	1	1
1082	данная археосюжетная	1	1
1083	простейший пример	1	1
1084	стране мертвых	1	1
1085	место неудачные	1	1
1086	место приобщение	1	1
1087	ряду выступает	1	1
1088	необратимость свершающихся	1	1
1089	с ним	4	1
1090	роевой единицей	1	1
1091	не отвечает	1	1
1092	не безликой	1	1
1093	эпизод в	1	1
1094	от идентификации	1	1
1095	какой это	1	1
1096	проведено четкое	1	1
1097	внутреннего психологического	1	1
1098	их основные	1	1
1099	эпизоды перекликаются	1	1
1100	воли автора	1	1
1101	стороны коммуникативного	1	1
1102	в самой	1	1
1103	лиминальной фазой	1	1
1104	предстает рассказ	1	1
1105	внимание на	1	1
1106	необратимая в	1	1
1107	своей обнаруживает	1	1
1108	текста а	4	1
1109	может редуцироваться	1	1
1110	структуру и	1	1
1111	инициации в	1	1
1112	на что	1	1
1113	стадию умудрения	1	1
1114	акта в	1	1
1115	организация художественного	1	1
1116	аналогии с	1	1
1117	и во	1	1
1118	мифологической модели	1	1
1119	служит для	1	1
1120	содержание данного	1	1
1121	и того	5	1
1122	и адресатом	1	1
1123	его смысла	1	1
1124	в драме	1	1
1125	времени данная	1	1
1126	в смертельно	1	1
1127	этой модели	1	1
1128	дискурса на	1	1
1129	внешнего социального	1	1
1130	сюжетов на	1	1
1131	научной дисциплины	1	1
1132	инициации имеет	1	1
1133	фаза возвращения	1	1
1134	данного текста	2	1
1135	репродуцируемых испытаний	1	1
1136	что и	3	1
1137	герой волшебной	1	1
1138	зрелости человеческого	1	1
1139	является ли	1	1
1140	утрачивает свою	2	1
1141	крайней мере	1	1
1142	реальность в	1	1
1143	лишь одним	1	1
1144	чем и	2	1
1145	партнерство предваряющие	1	1
1146	следует обозначить	1	1
1147	событие самого	1	1
1148	каков бы	1	1
1149	месту своих	1	1
1150	на какие-то	1	1
1151	повреждения или	1	1
1152	слов и	1	1
1153	все время	1	1
1154	жизни оно	1	1
1155	по слову	1	1
1156	человека как	1	1
1157	которой в	1	1
1158	может иметь	2	1
1159	возвращения символическое	1	1
1160	или может	1	1
1161	несколько иная	1	1
1162	в него	1	1
1163	событий архитектоническим	1	1
1164	действительным зерном	1	1
1165	референтного и	1	1
1166	до легкого	1	1
1167	исторически сложившихся	1	1
1168	того что	4	1
1169	главному герою	1	1
1170	как слушатели-читатели	1	1
1171	в современной	1	1
1172	герой в	1	1
1173	ставшего мужем	1	1
1174	искушений и	1	1
1175	и искушенность	1	1
1176	в отрыве	2	1
1177	оно и	1	1
1178	напротив затворничества	1	1
1179	этого смысла	2	1
1180	стадии инициации	1	1
1181	риска в	1	1
1182	общую четырехфазную	1	1
1183	сами участвуем	1	1
1184	мы увидим	1	1
1185	вопросы то	1	1
1186	текст как	2	1
1187	выступало залогом	1	1
1188	собой нарративную	1	1
1189	своих прежних	1	1
1190	формах ритуально-символической	1	1
1191	как необратимая	1	1
1192	поразительно и	1	1
1193	как того	1	1
1194	инверсией третьей	1	1
1195	лицо часто	1	1
1196	распространенная в	1	1
1197	на заключительной	1	1
1198	фаза ухода	1	1
1199	т.д в	1	1
