N	2gram	Propp_Isto_2	FransuaR
233	о чем	1	2
234	в той	1	2
235	связаны с	1	2
236	да и	2	2
237	на свете	1	2
238	о его	2	2
239	между прочим	3	2
240	и для	2	2
241	этого рода	1	2
242	а как	1	2
243	его к	1	2
244	нет ничего	2	2
245	не может	5	2
246	из этого	1	2
247	людей но	1	2
248	только в	6	2
249	и другие	4	2
250	и эта	1	2
251	к этому	1	2
252	себя как	1	1
253	в верхней	1	1
254	позволит нам	1	1
255	же как	5	1
256	приложиться к	1	1
257	спину и	1	1
258	из античной	1	1
259	свою жену	1	1
260	за собой	1	1
261	не хочет	1	1
262	из его	1	1
263	что эти	4	1
264	мать и	1	1
265	в самом	1	1
266	и этот	1	1
267	также есть	1	1
268	со всех	4	1
269	здесь нам	1	1
270	высшую степень	1	1
271	при анализе	1	1
272	красная потому	1	1
273	теперь мы	1	1
274	сущности это	1	1
275	на дерево	2	1
276	из дальнейшего	1	1
277	принадлежит к	2	1
278	не вполне	1	1
279	с кухней	1	1
280	и он	1	1
281	это время	1	1
282	карты и	1	1
283	проявляет себя	1	1
284	он сам	1	1
285	нему в	1	1
286	только после	4	1
287	есть такие	1	1
288	глубокой древности	1	1
289	самом деле	2	1
290	ясным из	1	1
291	видели что	3	1
292	другой пример	1	1
293	а тем	1	1
294	не все	2	1
295	а он	1	1
296	отличие от	1	1
297	тут же	2	1
298	себя за	1	1
299	его на	2	1
300	с этим	5	1
301	и ребенок	1	1
302	до его	1	1
303	из вас	1	1
304	за бороду	1	1
305	кто не	1	1
306	в сопровождении	1	1
307	что по	1	1
308	в герое	1	1
309	в этот	1	1
310	говорят о	2	1
311	в целом	1	1
312	он в	3	1
313	он убил	1	1
314	право на	3	1
315	только на	1	1
316	две традиции	1	1
317	но его	2	1
318	тому же	2	1
319	их здесь	1	1
320	на то	3	1
321	после чего	1	1
322	человек не	1	1
323	с новым	1	1
324	и если	2	1
325	жизнью и	1	1
326	ей в	1	1
327	главным образом	2	1
328	к одному	1	1
329	человеческого тела	2	1
330	в силу	2	1
331	такую силу	1	1
332	на земле	1	1
333	теперь понятно	1	1
334	но дело	1	1
335	легенды о	1	1
336	что она	5	1
337	поступает в	1	1
338	здесь мы	3	1
339	они должны	4	1
340	за то	1	1
341	неожиданным и	1	1
342	об этом	11	1
343	них не	1	1
344	входит в	1	1
345	это было	1	1
346	которого не	1	1
347	смертью но	1	1
348	уже знаем	3	1
349	даже в	1	1
350	женщинам и	1	1
351	только о	1	1
352	он же	1	1
353	и очень	1	1
354	была в	1	1
355	мы не	3	1
356	что такое	1	1
357	пор в	1	1
358	слова при	1	1
359	он дает	2	1
360	в отличие	1	1
361	знаем что	12	1
362	всякий раз	1	1
363	нельзя было	1	1
364	умирает и	1	1
365	которые в	1	1
366	времен и	1	1
367	костюмированные актеры	1	1
368	что было	1	1
369	жениться и	1	1
370	почему образы	1	1
371	нечто вроде	1	1
372	вплоть до	1	1
373	играть в	1	1
374	мы пока	1	1
375	что эта	2	1
376	виду что	1	1
377	в обоих	1	1
378	дело не	4	1
379	правда в	1	1
380	здесь на	2	1
381	на него	5	1
382	от двух	1	1
383	которого он	1	1
384	после своего	1	1
385	говорить о	1	1
386	тогда и	2	1
387	в самых	1	1
388	и стал	1	1
389	он мог	1	1
390	найти в	1	1
391	казалось бы	1	1
392	ничего не	7	1
393	связанное с	1	1
394	мифе о	1	1
395	как она	4	1
396	видим что	5	1
397	старый и	1	1
398	во всем	1	1
399	ему и	1	1
400	нам важно	2	1
401	потому что	9	1
402	по дороге	1	1
403	своей цели	2	1
404	как свиней	1	1
405	что на	1	1
406	у нас	1	1
407	уже с	2	1
408	и оно	1	1
409	мы встречаем	1	1
410	в городе	1	1
411	нам что	1	1
412	но все	5	1
413	его за	1	1
414	и смертью	1	1
415	своего коня	1	1
416	бы он	1	1
417	как человек	1	1
418	они и	1	1
419	значение как	1	1
420	так например	1	1
421	приведем еще	1	1
422	всех сторон	4	1
423	не будет	1	1
424	всей своей	1	1
425	так в	3	1
426	коров или	1	1
427	можно было	5	1
428	на нее	2	1
429	тело на	2	1
430	в распоряжение	1	1
431	когда его	1	1
432	она была	1	1
433	подойти к	2	1
434	возможно что	2	1
435	здесь опять	1	1
436	был не	1	1
437	о котором	1	1
438	по мере	3	1
439	находится в	2	1
440	в тех	2	1
441	от животного	2	1
442	это вполне	1	1
443	и что	6	1
444	можем сказать	1	1
445	и во	1	1
446	от него	1	1
447	с нашей	1	1
448	все на	1	1
449	вот отрывок	1	1
450	которые мы	1	1
451	переходит в	1	1
452	что и	6	1
453	еще более	1	1
454	и сердце	1	1
455	и она	3	1
456	вся жизнь	1	1
457	нет он	2	1
458	в него	2	1
459	быть и	1	1
460	но с	2	1
461	известный процент	1	1
462	новое рождение	1	1
463	дают ему	1	1
464	также встречается	1	1
465	традиции в	1	1
466	сына в	4	1
467	по данному	1	1
468	будто бы	2	1
469	к нашему	1	1
470	очень много	8	1
471	страх перед	3	1
472	эту странную	1	1
473	и ее	2	1
474	сообщает что	1	1
475	на мир	1	1
476	по этому	1	1
477	плодородия и	1	1
478	именно на	1	1
479	для всех	1	1
480	это типичная	1	1
481	затем следует	1	1
482	драматические представления	1	1
483	жалуется на	1	1
484	него и	1	1
485	на этих	1	1
486	при помощи	2	1
487	превращаются в	1	1
488	на столе	2	1
489	характерно что	1	1
490	мы знаем	11	1
491	эти слова	3	1
492	был бы	2	1
493	как их	1	1
494	в одном	5	1
495	у нее	4	1
496	должны стать	1	1
497	другой за	1	1
498	каждый из	1	1
499	в очень	3	1
500	эти явления	1	1
501	др все	1	1
502	очень важной	1	1
503	в это	1	1
504	со всем	1	1
505	ней и	1	1
506	умершим и	1	1
507	до сих	6	1
508	с мотивом	3	1
509	и становился	1	1
510	на три	2	1
511	а с	2	1
512	в природе	1	1
513	мы еще	1	1
514	чтобы я	1	1
515	так вот	1	1
516	образом эта	1	1
517	в книге	1	1
518	в некоторых	2	1
519	этому времени	1	1
520	на которых	1	1
521	у других	1	1
522	жители которого	1	1
523	на смерть	2	1
524	из героев	1	1
525	что мы	3	1
526	обстановка и	1	1
527	видели в	1	1
528	нами как	1	1
529	и потому	1	1
530	отрывок из	1	1
531	заставляют нас	2	1
532	этот мотив	4	1
533	к самому	1	1
534	не осталось	1	1
535	в сборнике	2	1
536	дети в	1	1
537	смысле этого	2	1
538	есть на	2	1
539	у входа	1	1
540	остается в	1	1
541	в отдельности	1	1
542	ты еще	1	1
543	этого слова	1	1
544	с этой	1	1
545	все как	1	1
546	дошло до	1	1
547	голову и	2	1
548	сих пор	7	1
549	представлением об	1	1
550	думают что	1	1
551	которые были	2	1
552	исторический процесс	1	1
553	под названием	2	1
554	в более	1	1
555	не знаем	1	1
556	оно и	2	1
557	в связи	5	1
558	хотя они	1	1
559	в уже	1	1
560	происходит в	2	1
561	объяснить эту	1	1
562	подчинены и	1	1
563	жизнь в	1	1
564	думает что	1	1
565	такие которые	1	1
566	это как	1	1
567	чтобы понять	2	1
568	тот кто	2	1
569	для нас	4	1
570	но когда	1	1
571	не должен	4	1
572	но такими	1	1
573	его уже	2	1
574	в свете	2	1
575	превратился в	1	1
576	них и	1	1
577	в мифе	2	1
578	в системе	2	1
579	в свою	1	1
580	его таким	1	1
581	почему он	1	1
582	оно совершается	1	1
583	более поздние	2	1
584	самое что	1	1
585	на это	1	1
586	что в	12	1
587	в таком	1	1
588	всего этого	1	1
