N	2gram	Voloshinov_1	Istorich
248	некоторое время	1	1
249	из сознания	1	1
250	и как	3	1
251	и к	6	1
252	руки но	1	1
253	есть ли	1	1
254	в этот	2	1
255	ни один	1	1
256	образом и	1	1
257	или во	1	1
258	чем бы	1	1
259	в этой	4	1
260	бы ни	1	1
261	но именно	1	1
262	есть та	1	1
263	и вот	3	1
264	только те	1	1
265	ни было	2	1
266	как кажется	1	1
267	из него	1	1
268	то ни	1	1
269	в другом	1	1
270	на все	1	1
271	теми которые	1	1
272	по женской	1	1
273	входит в	1	1
274	на протяжении	2	1
275	ведь она	1	1
276	за ней	1	1
277	еще одно	1	1
278	он является	1	1
279	и делает	1	1
280	и имеют	1	1
281	с тем	1	1
282	на друга	2	1
283	одна и	1	1
284	уже у	1	1
285	но если	1	1
286	от своего	1	1
287	в своей	2	1
288	именно и	1	1
289	с точки	6	1
290	его мнению	1	1
291	что я	1	1
292	друг другу	1	1
293	и то	1	1
294	быть сделан	1	1
295	же мы	1	1
296	и есть	3	1
297	можем коснуться	1	1
298	можно ли	1	1
299	а иногда	1	1
300	дело в	1	1
301	в науке	2	1
302	не нуждается	2	1
303	для всего	1	1
304	имеем дело	1	1
305	о ней	1	1
306	они являются	1	1
307	оно есть	1	1
308	очень мало	1	1
309	того в	1	1
310	за которой	1	1
311	на матери	1	1
312	в сознании	1	1
313	самым важным	1	1
314	мы и	1	1
315	родился в	1	1
316	он склонен	2	1
317	же самое	1	1
318	к тому	1	1
319	оно не	2	1
320	как не	2	1
321	касается не	1	1
322	в некоторых	1	1
323	на основе	2	1
324	сводится к	2	1
325	но мы	4	1
326	оно же	1	1
327	и может	4	1
328	вывести из	1	1
329	не их	1	1
330	как ее	1	1
331	если они	1	1
332	и сам	1	1
333	можно было	1	1
334	те же	3	1
335	мог бы	1	1
336	и с	8	1
337	как причина	1	1
338	если бы	1	1
339	в разных	1	1
340	утверждают что	1	1
341	связанная с	1	1
342	которые можно	1	1
343	находится в	2	1
344	загадку сфинкса	1	1
345	и та	1	1
346	вражда к	1	1
347	можно сказать	4	1
348	откуда у	1	1
349	как они	1	1
350	скрывается в	1	1
351	в его	4	1
352	да в	1	1
353	во всей	2	1
354	нечего и	2	1
355	и только	9	1
356	нем и	1	1
357	этих способностей	1	1
358	но так	1	1
359	с ними	4	1
360	дело с	1	1
361	но этим	1	1
362	как часть	1	1
363	к их	1	1
364	и действительно	2	1
365	и потому	3	1
366	жизни и	3	1
367	оказывается в	1	1
368	в большинстве	3	1
369	и они	1	1
370	в жизни	2	1
371	в начале	2	1
372	м году	1	1
373	а то	1	1
374	не дает	1	1
375	большинстве случаев	3	1
376	которые в	1	1
377	конечно у	1	1
378	сексуального характера	1	1
379	и их	4	1
380	ту сторону	5	1
381	как его	1	1
382	не говорит	1	1
383	при некоторых	1	1
384	от того	1	1
385	даже и	1	1
386	для того	1	1
387	в угол	1	1
388	на ее	1	1
389	и тех	1	1
390	здесь в	1	1
391	эти две	1	1
392	для этого	2	1
393	женской линии	1	1
394	а с	1	1
395	на которые	1	1
396	мы еще	1	1
397	не умирают	1	1
398	и пр	12	1
399	от этого	1	1
400	а на	2	1
401	и самый	1	1
402	а сын	1	1
403	такие представления	1	1
404	ребенка и	3	1
405	именно так	1	1
406	сделать некоторые	1	1
407	является его	1	1
408	в него	5	1
409	не удается	2	1
410	та сила	1	1
411	быть это	3	1
412	по своему	2	1
413	он будет	1	1
414	что же	1	1
415	действительно не	1	1
416	спрятаться в	1	1
417	и история	1	1
418	подвергается своеобразной	1	1
419	и собственно	1	1
420	задолго до	1	1
421	только одна	1	1
422	и часто	1	1
423	формы и	1	1
424	мира и	3	1
425	в эту	1	1
426	было на	1	1
427	еще более	1	1
428	для его	1	1
429	но зато	2	1
430	хотя бы	4	1
431	только что	1	1
432	них и	1	1
433	я в	1	1
434	же в	1	1
435	по всему	2	1
436	здесь только	1	1
437	с сыном	1	1
438	он владеет	1	1
439	это делает	2	1
440	не знает	2	1
441	только как	3	1
442	в точности	1	1
443	в свое	2	1
444	самое и	1	1
445	все что	4	1
446	в частности	2	1
447	на другой	1	1
448	это в	1	1
449	можно назвать	2	1
450	как на	1	1
