N	2gram	Vygotskiy__4	Hudozhes
143	если в	1	2
144	внутри себя	1	2
145	все же	5	2
146	как уже	4	2
147	и к	5	2
148	но в	3	2
149	та же	1	2
150	в нашем	4	2
151	из этих	2	2
152	бы ей	1	2
153	и становится	1	2
154	тому же	6	2
155	роли в	1	2
156	мысли и	2	2
157	других в	1	2
158	не как	1	2
159	на этом	3	2
160	прежде чем	1	2
161	же не	2	2
162	а по	1	2
163	его в	6	2
164	о которых	1	2
165	характер и	1	2
166	и было	1	2
167	обратимся к	4	2
168	и тогда	2	2
169	со всей	2	2
170	место в	2	2
171	с точки	11	2
172	не столько	1	2
173	нельзя было	1	2
174	того как	2	2
175	не по	2	2
176	только не	5	2
177	ему в	1	2
178	в основе	17	2
179	представляется нам	4	2
180	приходит к	3	2
181	как мы	13	2
182	данном случае	2	2
183	приводит к	3	2
184	роль в	4	2
185	те же	6	2
186	до сих	1	2
187	том как	1	2
188	о нем	1	2
189	и т.д	2	2
190	с того	1	2
191	а также	2	2
192	нуждается в	1	2
193	и только	4	2
194	один из	3	2
195	здесь не	2	2
196	дело с	1	2
197	же и	1	2
198	и у	2	2
199	в виде	3	2
200	из них	4	2
201	этими словами	1	2
202	сих пор	1	2
203	как у	1	2
204	именно в	3	2
205	еще и	1	2
206	что не	1	2
207	мы знаем	1	2
208	и составляет	1	2
209	однако и	1	2
210	нет ничего	1	2
211	вместе с	8	2
212	в данном	2	2
213	видит в	1	2
214	и от	3	2
215	не является	5	2
216	и для	4	2
217	еще одна	1	2
218	отнюдь не	3	2
219	потому что	12	2
220	давно уже	1	2
221	точки зрения	24	2
222	личности и	1	2
223	между ними	4	2
224	сказать что	6	2
225	с внешней	1	2
226	тем самым	7	2
227	в роли	1	2
228	одних и	1	1
229	переходя в	1	1
230	одним из	2	1
231	например в	1	1
232	в сфере	1	1
233	самой себе	1	1
234	функции в	1	1
235	по закону	2	1
236	тех же	1	1
237	на деле	3	1
238	мы имели	5	1
239	и так	1	1
240	на две	1	1
241	высшей степени	2	1
242	когда это	2	1
243	момент когда	2	1
244	которыми он	1	1
245	также и	2	1
246	и людей	1	1
247	на материале	1	1
248	мы имеем	2	1
249	мы не	1	1
250	что между	1	1
251	что если	2	1
252	между его	1	1
253	говорил он	2	1
254	в противоречие	2	1
255	коренится в	1	1
256	нам в	2	1
257	в сущности	4	1
258	время как	1	1
259	не совсем	2	1
260	палкой и	1	1
261	что можно	1	1
262	между собой	5	1
263	установку на	2	1
264	со словами	3	1
265	бы то	1	1
266	в различных	1	1
267	во всех	1	1
268	и рядом	1	1
269	легко и	1	1
270	именно тем	1	1
271	картина меняется	1	1
272	то он	1	1
273	что всем	1	1
274	точка зрения	1	1
275	с языка	1	1
276	себе и	3	1
277	не просто	2	1
278	друг от	1	1
279	в настоящем	3	1
280	один и	7	1
281	в течение	1	1
282	в той	2	1
283	более и	2	1
284	остановиться на	2	1
285	на вопросы	1	1
286	хотя и	1	1
287	когда он	3	1
288	но для	2	1
289	его к	4	1
290	напомним что	2	1
291	имеет в	1	1
292	себе не	1	1
293	разоблачение а	1	1
294	в которой	3	1
295	ключ ко	1	1
296	отношения между	1	1
297	представляет собой	3	1
298	все эти	5	1
299	не оставляет	1	1
300	и отношения	2	1
301	нами в	4	1
302	и тот	7	1
303	так сказать	1	1
304	что одна	1	1
305	момента когда	1	1
306	же о	1	1
307	при виде	1	1
308	именно то	2	1
309	и когда	3	1
310	в силу	6	1
311	том чтобы	2	1
312	содержит в	2	1
313	наших глазах	1	1
314	их в	2	1
315	свое время	2	1
316	не бывает	2	1
317	но все	1	1
318	слова не	3	1
319	в каждом	2	1
320	здесь мы	2	1
321	происходит и	1	1
322	то ни	1	1
323	тем в	1	1
324	и характер	1	1
325	этом он	1	1
326	им как	2	1
327	том случае	1	1
328	и других	3	1
329	то все	1	1
330	всю свою	1	1
331	и тем	8	1
332	даже в	2	1
333	который по	2	1
334	на свои	1	1
335	на уровне	1	1
336	совершенно иного	1	1
337	ли может	1	1
338	в слове	2	1
339	не всегда	1	1
340	которой он	1	1
341	о столь	1	1
342	согласно которому	9	1
343	в один	3	1
344	в ходе	4	1
345	и при	4	1
346	никак не	2	1
347	таким же	2	1
348	обыденной жизни	1	1
349	мыслью о	1	1
350	взгляд на	1	1
351	по известному	4	1
352	в следующем	2	1
353	переходе от	2	1
354	то для	1	1
355	а потом	2	1
356	знаем что	1	1
357	от его	1	1
358	признать что	1	1
359	образом и	1	1
360	но он	1	1
361	и более	7	1
362	лежит не	1	1
363	не могли	1	1
364	в конце	1	1
365	известному выражению	1	1
366	том же	2	1
367	нас к	3	1
368	своей смерти	1	1
369	фраза в	1	1
370	раз и	1	1
371	того момента	1	1
372	и притом	1	1
373	что с	4	1
374	и начинает	1	1
375	и другое	1	1
376	самого начала	1	1
377	мы попытались	1	1
378	же его	1	1
379	что давала	1	1
380	и всегда	1	1
381	на язык	1	1
382	это то	1	1
383	в самой	1	1
384	имеем дело	1	1
385	этих двух	1	1
386	того в	1	1
387	как она	1	1
388	возвращает нас	1	1
389	и оказывается	1	1
390	в области	4	1
391	однако это	1	1
392	становится для	1	1
393	по нашему	2	1
394	в момент	1	1
395	поэтому не	1	1
396	встречается в	1	1
397	мы узнаем	2	1
398	когда мы	2	1
399	во все	1	1
400	ли не	2	1
401	решающая роль	1	1
402	отличается от	2	1
403	числе и	2	1
404	всего в	1	1
405	его с	1	1
406	бы он	1	1
407	не предполагает	1	1
408	говоря словами	1	1
409	служить источником	1	1
410	при анализе	2	1
411	и толстой	1	1
412	функциональный характер	1	1
413	но по	1	1
414	а затем	2	1
415	от друга	1	1
416	не существует	1	1
417	такое что	1	1
418	расхождение между	2	1
419	которым она	1	1
420	в себя	1	1
421	с самого	1	1
422	всей своей	1	1
423	не возникает	1	1
424	в дальнейшем	1	1
425	то как	2	1
426	при внешнем	1	1
427	в мышлении	21	1
428	в поведении	1	1
429	и этого	1	1
430	мы отмечали	1	1
431	наше внимание	1	1
432	мы в	2	1
433	является в	3	1
434	собой и	2	1
435	на что	1	1
436	в настоящее	2	1
437	по себе	1	1
438	смысле и	2	1
439	в разных	1	1
440	образом в	1	1
441	сказывается и	1	1
442	и здесь	2	1
443	настоящее время	2	1
444	что перед	1	1
445	его рассуждений	1	1
446	но мы	1	1
447	и что	8	1
448	противоречивость которого	1	1
449	в глаза	1	1
450	после того	1	1
451	нас в	3	1
452	заключается в	18	1
453	и лишь	1	1
454	его личности	1	1
455	этот момент	1	1
456	ко всей	2	1
457	на одном	2	1
458	в другой	2	1
459	еще более	1	1
460	даже для	1	1
461	тот момент	1	1
462	которая и	1	1
463	о своих	1	1
464	того что	10	1
465	по своей	6	1
466	обе эти	5	1
467	и одновременно	1	1
468	а если	1	1
469	на другие	1	1
470	собой не	2	1
471	и потому	1	1
472	по мнению	2	1
473	но как	2	1
474	это означает	2	1
475	узнаем что	1	1
476	не мешает	1	1
477	со всеми	3	1
478	так что	3	1
479	оказывается в	1	1
480	уже в	6	1
481	же из	1	1
482	в нашей	2	1
483	в начале	2	1
484	во внутреннем	1	1
485	целого ряда	2	1
486	нет у	1	1
487	по выражению	4	1
488	мышления и	14	1
489	представить себе	2	1
490	согласно которой	2	1
491	так как	10	1
492	то время	1	1
493	может служить	2	1
494	отношении к	1	1
495	оно носит	1	1
496	и молодые	1	1
497	других но	1	1
498	независимо от	1	1
499	этом отношении	7	1
500	от того	3	1
501	на том	4	1
502	и даже	1	1
503	и т.п	2	1
504	этом как	1	1
505	по своим	1	1
506	и люди	1	1
507	предметов которые	1	1
508	полагаем что	1	1
509	выступает в	5	1
510	только по	1	1
511	на смену	1	1
512	на которых	1	1
513	не означает	3	1
514	с которым	2	1
515	человека не	1	1
516	долгое время	1	1
517	образом это	1	1
518	не то	1	1
519	благодаря такому	1	1
520	в речи	4	1
521	не видит	1	1
522	нечто такое	1	1
523	ребенка в	4	1
524	в точности	1	1
525	все более	2	1
526	вступает в	1	1
527	эти слова	1	1
528	ни на	1	1
529	он тем	1	1
530	значении этого	1	1
531	приведенной выше	1	1
532	при переходе	1	1
533	чем в	3	1
534	такого рода	6	1
535	в тот	1	1
536	по существу	3	1
537	исходя из	1	1
538	распадается на	1	1
539	лежит в	1	1
540	с этой	4	1
541	слова и	5	1
542	этом случае	3	1
543	художественное произведение	1	1
544	в условиях	3	1
545	но это	1	1
546	и таким	1	1
547	к двум	1	1
548	от нас	1	1
549	к которому	3	1
550	в полном	1	1
551	только тогда	1	1
552	каждая новая	1	1
553	из себя	1	1
554	на дворе	1	1
555	бы в	3	1
556	в поле	1	1
557	приведенных выше	1	1
558	ключом к	4	1
559	же в	1	1
560	мысли из	2	1
561	нам не	2	1
562	не знает	2	1
563	другой стороны	9	1
564	существует в	2	1
565	но чем	1	1
566	совершенно не	3	1
567	это внешнее	1	1
568	конфликт между	1	1
569	точно так	3	1
570	из этого	1	1
571	совпадают в	2	1
572	в действительности	5	1
573	случае если	1	1
574	в своих	1	1
575	том числе	2	1
576	это в	2	1
577	который не	2	1
578	к этому	4	1
579	которая не	1	1
580	в таком	2	1
581	вопроса уже	1	1
582	смысле что	1	1
