N	2gram	Bakhtin_Pr_2	Narrotol
408	с начала	2	1
409	но именно	1	1
410	как объекты	1	1
411	здесь это	1	1
412	особое отношение	1	1
413	но уже	2	1
414	в них	4	1
415	также не	2	1
416	достоевского и	2	1
417	все равно	1	1
418	а за	2	1
419	в слове	1	1
420	он и	4	1
421	мы видели	3	1
422	мы не	1	1
423	за личностью	1	1
424	в развитии	2	1
425	она неизбежно	1	1
426	вопроса а	1	1
427	и ничего	1	1
428	думает о	2	1
429	как таковой	1	1
430	превратился в	1	1
431	одного и	2	1
432	несет в	1	1
433	или другому	1	1
434	что если	3	1
435	она сама	1	1
436	таким же	2	1
437	о герое	4	1
438	смерть как	1	1
439	в котором	7	1
440	в их	4	1
441	к предмету	1	1
442	место в	1	1
443	в которых	1	1
444	мысли и	3	1
445	жизни с	1	1
446	от его	2	1
447	слова в	4	1
448	не понимает	1	1
449	но он	1	1
450	что было	1	1
451	по крайней	2	1
452	и более	2	1
453	их в	7	1
454	не могли	1	1
455	в конце	4	1
456	произведения в	1	1
457	и предполагает	1	1
458	ни одна	1	1
459	можем обозначить	1	1
460	необходимо учитывать	1	1
461	любви и	1	1
462	между людьми	1	1
463	а от	1	1
464	здесь невозможно	1	1
465	отметить что	2	1
466	может служить	1	1
467	дело в	1	1
468	и сама	1	1
469	в процессе	2	1
470	в русской	2	1
471	он еще	2	1
472	в единство	3	1
473	встречи двух	1	1
474	жизни не	1	1
475	более что	1	1
476	лишь в	2	1
477	героя это	1	1
478	а лишь	3	1
479	мире и	1	1
480	потому что	8	1
481	к этим	1	1
482	в книге	1	1
483	не по	3	1
484	выборе и	1	1
485	в области	2	1
486	в неразрывное	1	1
487	дистанции между	1	1
488	может показаться	1	1
489	с другом	2	1
490	перед ним	2	1
491	а как	4	1
492	классической риторике	1	1
493	от того	2	1
494	у нас	2	1
495	и оно	2	1
496	очень часто	1	1
497	данного произведения	2	1
498	ни был	1	1
499	фактов как	1	1
500	не могут	1	1
501	положений и	1	1
502	чтобы сделать	1	1
503	глава третья	1	1
504	для такого	1	1
505	что оно	1	1
506	как для	1	1
507	мысли о	1	1
508	они и	2	1
509	он видит	1	1
510	для себя	3	1
511	от друга	2	1
512	что все	3	1
513	в виду	2	1
514	его святая	1	1
515	и сами	1	1
516	действующие лица	1	1
517	но далеко	1	1
518	и от	3	1
519	лучше сказать	1	1
520	зрения не	1	1
521	или нескольких	1	1
522	слова а	1	1
523	и совершенно	1	1
524	и сам	3	1
525	живет в	1	1
526	ориентировано на	1	1
527	начала и	2	1
528	в последующих	2	1
529	к его	1	1
530	с героем	2	1
531	тот же	2	1
532	строго говоря	1	1
533	на них	2	1
534	не кто	1	1
535	если бы	2	1
536	с ним	8	1
537	ними и	1	1
538	и смерть	1	1
539	понимал с	1	1
540	поэтики жанров	1	1
541	их основные	1	1
542	и здесь	2	1
543	уже отмечали	1	1
544	возможна только	1	1
545	в самой	3	1
546	и ставит	1	1
547	и того	1	1
548	на одном	1	1
549	что и	5	1
550	утрачивает свою	2	1
551	крайней мере	2	1
552	тотчас же	2	1
553	с матерью	2	1
554	это лишь	2	1
555	них в	2	1
556	резко отличается	1	1
557	каков бы	1	1
558	все время	3	1
559	еще только	1	1
560	человека как	2	1
561	если это	1	1
562	может иметь	1	1
563	в него	1	1
564	с которыми	2	1
565	того что	3	1
566	в современной	1	1
567	с ними	4	1
568	всю свою	1	1
569	которые будучи	1	1
570	до нас	1	1
571	равно что	1	1
572	особенности его	1	1
573	иной степени	2	1
574	иной как	1	1
575	или же	2	1
576	жизнь личности	2	1
577	русской литературе	2	1
578	на мир	2	1
579	в уста	3	1
580	жизненной позицией	1	1
581	однако с	1	1
582	человека с	2	1
583	античности и	1	1
584	с нею	1	1
585	по убеждению	1	1
586	и у	2	1
587	идея здесь	1	1
588	не слияние	1	1
589	за пределами	1	1
590	в начале	2	1
591	мире на	1	1
592	не дает	1	1
593	разыгрывающееся между	1	1
594	ответ на	1	1
595	его и	3	1
596	характерно что	2	1
597	ни с	2	1
598	мир в	2	1
599	не так	2	1
600	знакомимся с	1	1
601	вовсе не	7	1
602	живет не	1	1
603	мы можем	4	1
604	подлинная жизнь	3	1
605	само по	2	1
606	бы все	1	1
607	жизни на	1	1
608	и оценки	1	1
609	протяжении всего	2	1
610	и строго	1	1
611	лишь для	1	1
612	и голоса	2	1
613	что могло	1	1
614	человеческой мысли	3	1
615	именно как	1	1
616	его мысли	1	1
617	он живет	1	1
618	до сих	2	1
619	не поддается	2	1
620	как у	2	1
621	хоть и	3	1
622	на ее	1	1
623	нельзя сказать	1	1
624	и тех	1	1
625	здесь в	2	1
626	предполагает и	1	1
627	и прежде	2	1
628	и быть	1	1
629	как же	2	1
630	героя о	1	1
631	такая организация	1	1
632	и знает	1	1
633	равной степени	1	1
634	точке зрения	3	1
635	действующими лицами	2	1
636	и пр	2	1
637	церкви и	1	1
638	а на	2	1
639	как композиционно	1	1
640	уж и	1	1
641	ничем не	2	1
642	более того	5	1
643	человеческой жизни	2	1
644	с которым	1	1
645	между голосами	1	1
646	оценки и	2	1
647	не об	3	1
648	и ему	1	1
649	характерно для	1	1
650	связь с	2	1
651	о себе	3	1
652	персонажей с	1	1
653	этого жанрового	1	1
654	если оно	1	1
655	единство художественного	1	1
656	это за	1	1
657	и там	1	1
658	быть только	2	1
659	в мир	1	1
660	друг с	2	1
661	ней не	1	1
662	истину и	2	1
663	неразрывное единство	1	1
664	понимаем и	2	1
665	быть не	1	1
666	и формы	1	1
667	еще раз	3	1
668	как только	1	1
669	с историей	1	1
670	той мере	1	1
671	сих пор	2	1
672	своей жизни	3	1
673	в смысле	2	1
674	еще кроме	1	1
675	тому или	1	1
676	имел место	1	1
677	всего в	1	1
678	тех или	1	1
679	и позволяет	1	1
680	отвечает на	1	1
681	позиции в	1	1
682	как рассказчик	1	1
683	именно такого	1	1
684	литературных жанров	1	1
685	о котором	1	1
686	своей природе	1	1
687	и перед	1	1
688	в другое	2	1
689	постоянно и	2	1
690	который является	1	1
691	ни одного	3	1
692	к чужому	1	1
693	от него	3	1
694	как теперь	1	1
695	всякую связь	1	1
696	бы он	2	1
697	может на	1	1
698	а может	3	1
699	понимал и	1	1
700	полифоническом мире	1	1
701	но зато	1	1
702	с формой	1	1
703	но это	2	1
704	в мировом	1	1
705	в равной	1	1
706	и жанровые	1	1
707	но всегда	1	1
708	не утрачивая	1	1
709	здесь только	1	1
710	все еще	1	1
711	а о	3	1
712	две стороны	1	1
713	не знает	4	1
714	возможно лишь	1	1
715	и решающей	1	1
716	в свое	2	1
717	который не	1	1
718	есть то	1	1
719	если же	1	1
720	где он	1	1
721	разрушила бы	1	1
722	это было	2	1
723	по поводу	1	1
724	проникновению в	1	1
725	и эта	3	1
726	которая не	2	1
