N	2gram	Bakhtin_Fr_4	DiskursI
320	в россии	1	1
321	его к	2	1
322	что было	1	1
323	из реального	1	1
324	людей между	1	1
325	это также	1	1
326	и вся	1	1
327	раз и	1	1
328	до конца	5	1
329	романа на	1	1
330	до известной	1	1
331	не случайный	1	1
332	виду что	1	1
333	самого начала	3	1
334	дело в	2	1
335	не по	1	1
336	после своего	1	1
337	которого и	1	1
338	образом в	3	1
339	но только	2	1
340	не вполне	1	1
341	для всех	1	1
342	стал он	2	1
343	не все	1	1
344	во всем	1	1
345	быть ни	1	1
346	на него	1	1
347	их нельзя	2	1
348	как будто	2	1
349	этом отношении	1	1
350	и делает	1	1
351	что на	1	1
352	особое внимание	1	1
353	и оно	1	1
354	и должно	1	1
355	и вполне	3	1
356	он стал	2	1
357	здесь они	1	1
358	если же	2	1
359	время они	1	1
360	в последующие	1	1
361	т.е в	1	1
362	и это	2	1
363	ни даже	1	1
364	своего развития	1	1
365	основываясь на	3	1
366	значения и	1	1
367	традиционны и	1	1
368	чем не	1	1
369	на нем	2	1
370	и сами	1	1
371	здесь не	3	1
372	здесь также	1	1
373	в буквальном	1	1
374	средних веков	3	1
375	и от	1	1
376	с самого	3	1
377	своей речи	1	1
378	и сам	3	1
379	что каждый	1	1
380	те же	1	1
381	особенно в	3	1
382	во второй	2	1
383	не исчерпывается	1	1
384	если бы	1	1
385	собой и	1	1
386	в словах	2	1
387	в определенной	1	1
388	но здесь	2	1
389	в позднейшем	1	1
390	ряде произведений	1	1
391	полной мере	1	1
392	к одной	1	1
393	чего она	1	1
394	все прочие	1	1
395	как наиболее	1	1
396	нас в	1	1
397	в конечном	1	1
398	к нему	3	1
399	и всю	1	1
400	этот список	1	1
401	отметить что	3	1
402	романа в	1	1
403	и существенно	1	1
404	вообще в	1	1
405	и мы	2	1
406	это единая	1	1
407	дней в	1	1
408	что здесь	3	1
409	фамильярного контакта	1	1
410	о двух	1	1
411	с ними	3	1
412	и брань	1	1
413	традиции в	1	1
414	до нас	2	1
415	начало в	1	1
416	или же	1	1
417	времени как	1	1
418	со всеми	1	1
419	до наших	2	1
420	события и	1	1
421	с двумя	1	1
422	в большинстве	6	1
423	только на	1	1
424	в виде	1	1
425	если в	2	1
426	за счет	3	1
427	xvii веке	1	1
428	большинстве случаев	5	1
429	его и	2	1
430	к своим	1	1
431	и их	3	1
432	в известной	3	1
433	представлений о	2	1
434	для правильного	2	1
435	в конце	9	1
436	граница между	1	1
437	друг друга	2	1
438	мы можем	3	1
439	не случайно	3	1
440	каждый из	1	1
441	как раз	2	1
442	одежду и	1	1
443	книги о	1	1
444	не единственная	1	1
445	момент в	1	1
446	последующие века	1	1
447	тем чем	1	1
448	но эти	2	1
449	до сих	1	1
450	связаны с	2	1
451	текст в	1	1
452	еще и	7	1
453	восприниматься как	1	1
454	на которых	1	1
455	нового времени	2	1
456	о ее	1	1
457	этому времени	1	1
458	которая и	1	1
459	говорит о	1	1
460	выступает в	1	1
461	всему что	1	1
462	не на	2	1
463	было сказано	1	1
464	что так	1	1
465	немедленно после	1	1
466	разных местах	2	1
467	отступления от	1	1
468	в связи	1	1
469	с помощью	4	1
470	к лицу	1	1
471	но оно	2	1
472	некоторые из	3	1
473	т.п и	1	1
474	что вся	1	1
475	лицом к	1	1
476	в той	2	1
477	ему по	1	1
478	в италии	1	1
479	да и	2	1
480	моменты жизни	1	1
481	о трагическом	1	1
482	в современной	1	1
483	поэтому они	1	1
484	этого слова	1	1
485	только о	1	1
486	на языке	3	1
487	однако он	1	1
488	быть и	1	1
489	сих пор	1	1
490	о его	2	1
491	в чем	3	1
492	о мире	2	1
493	при всем	1	1
494	ближе к	1	1
495	общие черты	2	1
496	под названием	1	1
497	тех или	1	1
498	в книге	1	1
499	это новое	1	1
500	в результате	4	1
501	это как	1	1
502	которая в	1	1
503	у них	3	1
504	от того	1	1
505	наиболее известными	1	1
506	истории а	1	1
507	но это	4	1
508	превратился в	1	1
509	том случае	1	1
510	не носят	1	1
511	в мифе	1	1
512	в системе	1	1
513	здесь только	2	1
514	как нечто	1	1
515	его таким	1	1
516	речи и	1	1
517	их с	2	1
518	всех других	1	1
519	в отдельности	1	1
520	культуры в	1	1
521	людей но	2	1
522	и другие	2	1
523	случае если	1	1
524	традиции но	2	1
525	в таком	1	1
