N	2gram	Trubetskoy_1	Dialekti
129	должна быть	5	3
130	есть не	1	3
131	и тут	1	3
132	в ней	3	3
133	мысли и	1	3
134	на самом	7	3
135	а только	1	3
136	если в	1	3
137	что они	2	3
138	если она	1	3
139	более или	7	3
140	конечно не	3	3
141	от этого	1	3
142	в самом	8	3
143	та же	3	3
144	он не	3	3
145	всех этих	4	3
146	и еще	1	3
147	что ни	1	3
148	но все	5	3
149	в одну	4	3
150	тут надо	1	3
151	обе стороны	1	3
152	наука сама	1	3
153	в них	2	3
154	должно быть	4	3
155	или менее	7	3
156	в их	4	3
157	что я	1	3
158	точку зрения	2	3
159	друг другу	1	3
160	при условии	2	3
161	даже в	3	3
162	тому что	2	3
163	на себе	2	3
164	в основе	2	3
165	случае не	1	3
166	иметь в	1	3
167	та или	1	3
168	в разных	3	3
169	в науке	1	3
170	или иная	1	3
171	а лишь	2	3
172	в сознании	6	3
173	только с	1	3
174	уже и	3	3
175	ли это	1	3
176	могут быть	1	3
177	и всех	1	3
178	жизнь и	3	3
179	и та	1	3
180	что и	7	3
181	один из	1	3
182	но с	2	3
183	только в	6	3
184	даже если	2	3
185	очень много	3	3
186	только на	1	3
187	даже и	1	3
188	или иной	1	3
189	и из	2	3
190	еще и	1	3
191	что для	4	3
192	ничем не	4	3
193	и потому	3	3
194	в данном	3	3
195	что же	2	3
196	в его	5	3
197	и все	7	3
198	у них	6	3
199	или нет	1	3
200	бы в	3	3
201	еще более	1	3
202	конце концов	4	3
203	только что	3	3
204	состоит из	4	3
205	была бы	1	3
206	жизни и	2	3
207	гораздо более	2	3
208	говоря о	1	2
209	же как	3	2
210	ученые не	1	2
211	историческую эпоху	3	2
212	бороться с	4	2
213	и состоит	2	2
214	что если	3	2
215	вопрос о	3	2
216	почти все	2	2
217	время как	1	2
218	мы и	2	2
219	и говорить	3	2
220	быть в	1	2
221	друг к	2	2
222	из этих	8	2
223	но как	2	2
224	себе и	1	2
225	что именно	1	2
226	с этим	11	2
227	на деле	1	2
228	что как	4	2
229	что касается	6	2
230	помнить что	1	2
231	и где	2	2
232	мы получаем	1	2
233	образом и	2	2
234	все эти	19	2
235	тому же	6	2
236	если для	1	2
237	в виде	4	2
238	на земле	3	2
239	на этом	2	2
240	это конечно	2	2
241	в каждом	1	2
242	и может	3	2
243	в мире	6	2
244	к другу	2	2
245	это было	1	2
246	с другими	1	2
247	ничего такого	1	2
248	надо считать	1	2
249	чаще всего	1	2
250	с этой	3	2
251	как и	9	2
252	между собою	5	2
253	до сих	8	2
254	и при	6	2
255	в своей	1	2
256	нас не	1	2
257	можно найти	1	2
258	всяком случае	2	2
259	во всем	3	2
260	в которых	2	2
261	свой смысл	1	2
262	для всякого	1	2
263	и другого	1	2
264	в корне	1	2
265	и от	5	2
266	ко всему	2	2
267	ни было	2	2
268	того кто	1	2
269	не знает	2	2
270	не менее	7	2
271	и другое	1	2
272	как о	1	2
273	к ним	2	2
274	что их	3	2
275	и мало	1	2
276	не лучше	1	2
277	это нам	1	2
278	очень мало	2	2
279	бы все	1	2
280	заметить что	1	2
281	из того	4	2
282	и эта	1	2
283	отличается от	6	2
284	и это	3	2
285	о которых	6	2
286	как не	2	2
287	на нем	1	2
288	другими словами	2	2
289	идет речь	8	2
290	как с	1	2
291	в другом	2	2
292	можно только	1	2
293	по сравнению	5	2
294	что под	2	2
295	для этого	7	2
296	тех кто	5	2
297	на точку	1	2
298	это может	2	2
299	том или	1	2
300	для той	1	2
301	для того	8	2
302	и следовательно	1	2
303	того что	6	2
304	эти последние	2	2
305	в современной	1	2
306	большею частью	5	2
307	с ними	2	2
308	и так	2	2
309	поэтому и	1	2
310	сказали что	3	2
311	с одной	3	2
312	в качестве	1	2
313	же и	1	2
314	уже не	1	2
315	и у	4	2
316	если мы	4	2
317	то и	2	2
318	только тогда	2	2
319	из них	5	2
320	для него	2	2
321	и их	5	2
322	никто не	2	2
323	ее на	1	2
324	были бы	1	2
325	именно как	1	2
326	со стороны	1	2
327	как у	3	2
328	именно в	5	2
329	а с	4	2
330	при чем	6	2
331	с ней	1	2
332	он и	1	2
333	если это	2	2
334	в частности	2	2
335	как в	1	2
336	одной стороны	2	2
337	сравнению с	5	2
338	еще не	5	2
339	такой же	2	2
340	сих пор	8	2
341	но так	2	2
342	объективен и	1	2
343	говорить что	3	2
344	и для	6	2
345	много но	1	2
346	просто не	1	2
347	то не	1	2
348	тем более	3	2
349	не будучи	1	2
350	находим в	1	2
351	всматриваться в	1	2
352	я в	2	2
353	не понимают	2	2
354	и сейчас	4	2
355	точно так	1	2
356	к этому	5	2
357	этой точки	1	2
358	и наиболее	1	1
359	я и	1	1
360	а между	8	1
361	как известно	3	1
362	лишь из	1	1
363	как все	1	1
364	например в	1	1
365	и без	5	1
366	никому и	1	1
367	силы и	1	1
368	будем всматриваться	1	1
369	показаться что	1	1
370	тем же	2	1
371	из самых	1	1
372	привыкшие к	1	1
373	научных методов	1	1
374	ее будет	1	1
375	и до	3	1
376	что эти	2	1
377	и нужно	1	1
378	той же	1	1
379	совершенно в	1	1
380	а как	1	1
381	если я	1	1
382	мы не	1	1
383	общества и	1	1
384	теперь мы	2	1
385	из этого	6	1
386	почему мы	1	1
387	только благодаря	1	1
388	на себя	1	1
389	почти исключительно	1	1
390	но даже	3	1
391	же что	2	1
392	а сразу	1	1
393	и самого	1	1
394	всю их	2	1
395	и этого	1	1
396	иное как	1	1
397	что по	3	1
398	себя а	1	1
399	будет считать	3	1
400	на их	1	1
401	столь же	5	1
402	от себя	2	1
403	в различных	1	1
404	так если	1	1
405	тяжелы и	1	1
406	во всех	10	1
407	такого что	1	1
408	в создании	1	1
409	различия между	3	1
410	не требует	1	1
411	самих себя	2	1
412	совсем не	1	1
413	мы будем	3	1
414	заметим что	2	1
415	в сторону	2	1
416	друг от	6	1
417	друга и	1	1
418	нет и	1	1
419	некоторое сходство	1	1
420	первый взгляд	1	1
421	данный момент	4	1
422	в связи	3	1
423	этому надо	1	1
424	от чистой	1	1
425	то ясно	4	1
426	мысль о	1	1
427	и наконец	3	1
428	на нас	3	1
429	его к	1	1
430	и к	5	1
431	и свою	1	1
432	есть ли	1	1
433	с максимально	1	1
434	и отчасти	1	1
435	не более	2	1
436	в правильности	1	1
437	в общий	2	1
438	ней и	1	1
439	не приходится	1	1
440	в которой	5	1
441	самой природе	1	1
442	эти вопросы	1	1
443	так или	5	1
444	бы не	1	1
445	так в	1	1
446	в мышлении	1	1
447	если он	2	1
448	не могла	1	1
449	и если	6	1
450	его если	1	1
451	весь свой	1	1
452	и положительный	1	1
453	больше всего	1	1
454	при этом	9	1
455	эпохи то	1	1
456	после этого	1	1
457	раз навсегда	1	1
458	и эти	1	1
459	нее и	1	1
460	как бороться	1	1
461	к одному	1	1
462	не к	1	1
463	понятий и	1	1
464	котором мы	1	1
465	в силу	7	1
466	конечно такое	1	1
467	одной и	2	1
468	и по	3	1
469	людей и	1	1
470	наконец совсем	1	1
471	таким образом	31	1
472	людей которые	1	1
473	по его	2	1
474	здесь мы	1	1
475	не будет	5	1
476	что все	5	1
477	же не	3	1
478	в состоянии	4	1
479	тем в	1	1
480	друг в	1	1
481	указывали на	1	1
482	главным образом	1	1
483	же касается	2	1
484	всех указанных	1	1
485	мы уже	4	1
486	то есть	2	1
487	для своей	1	1
488	зрения на	1	1
489	его в	5	1
490	как две	2	1
491	нечего и	3	1
492	наконец для	1	1
493	уже знаем	1	1
494	а это	2	1
495	характер не	1	1
496	и тем	1	1
497	в жизни	3	1
498	кажется что	1	1
499	нет в	2	1
500	она и	1	1
501	даже без	1	1
502	далеко не	5	1
503	в этой	6	1
504	этого не	1	1
505	со своими	2	1
506	они являются	1	1
507	этом я	1	1
508	производит впечатление	1	1
509	с такой	1	1
510	наука в	1	1
511	в развитии	1	1
512	потому и	2	1
513	имеет место	2	1
514	я этого	1	1
515	что между	1	1
516	и культуры	4	1
517	в такой	4	1
518	всех возможных	1	1
519	представление о	3	1
520	вещи не	1	1
521	большей степени	1	1
522	оказывается что	5	1
523	знаем что	8	1
524	мы сказали	3	1
525	и той	1	1
526	эта не	1	1
527	что особенно	1	1
528	наконец как	1	1
529	и следа	1	1
530	том чтобы	2	1
531	тем не	4	1
532	ставит себя	1	1
533	самым фактом	1	1
534	будут считать	1	1
535	этом не	1	1
536	можно ли	2	1
537	чистом виде	1	1
538	стоит в	1	1
539	тем самым	3	1
540	мало того	4	1
541	самого начала	1	1
542	дело в	1	1
543	того как	1	1
544	я буду	1	1
545	но принципиально	1	1
546	тогда и	1	1
547	о них	2	1
548	того чтобы	8	1
549	может только	1	1
550	вытекает из	1	1
551	больше чем	1	1
552	именно с	1	1
553	этого общего	1	1
554	что тот	1	1
555	этих двух	2	1
556	всякой другой	3	1
557	по своей	7	1
558	сложнее и	1	1
559	ни тем	1	1
560	лишь с	1	1
561	найдем что	1	1
562	и его	1	1
563	связи с	4	1
564	и развиваться	1	1
565	одному и	1	1
566	как будто	5	1
567	однако это	2	1
568	не потому	2	1
569	может показаться	1	1
570	с другом	9	1
571	будем понимать	1	1
572	всему этому	3	1
573	и оно	1	1
574	была всегда	1	1
575	над другими	1	1
576	не могут	4	1
577	и часто	1	1
578	же отношение	1	1
579	же самое	1	1
580	мы все	2	1
581	должны быть	3	1
582	сходство с	2	1
583	всего что	1	1
584	если же	3	1
585	должен быть	1	1
586	правда не	1	1
587	они вовсе	1	1
588	но по	3	1
589	от друга	6	1
590	но при	1	1
591	вывод что	1	1
592	которые несмотря	1	1
593	здесь не	1	1
594	факт не	1	1
595	в голову	1	1
596	быть вполне	2	1
597	с самого	1	1
598	культуры и	9	1
599	то время	2	1
600	на том	2	1
601	веру в	1	1
602	и которую	1	1
603	если они	1	1
604	и неизменно	1	1
605	и сам	2	1
606	что у	2	1
607	на нее	2	1
608	самого понятия	1	1
609	отдельные части	1	1
610	в результате	9	1
611	часто в	1	1
612	и весьма	1	1
613	основана на	1	1
614	здесь люди	1	1
615	каждого отдельного	1	1
616	говорят что	1	1
617	мы всегда	1	1
618	каждый раз	1	1
619	образованных людей	2	1
620	и там	1	1
621	то они	3	1
622	пришли к	1	1
623	язык и	1	1
624	но мы	1	1
625	не стоит	2	1
626	и просто	1	1
627	можно встретить	2	1
628	все его	2	1
629	заключается в	2	1
630	все в	2	1
631	между тем	12	1
632	силой так	1	1
633	а потому	5	1
634	ним и	1	1
635	отрицательный но	1	1
636	впрочем тут	1	1
637	и только	2	1
638	от этих	1	1
639	исторического развития	2	1
640	и подобных	1	1
641	в ту	2	1
642	и заключается	1	1
643	или может	1	1
644	а именно	1	1
645	не так	4	1
646	но тут	1	1
647	вот тут-то	1	1
648	на почве	3	1
649	наконец и	1	1
650	и история	1	1
651	борьбы за	2	1
652	вступить в	1	1
653	на природу	1	1
654	пор не	2	1
655	как нечто	1	1
656	бы ни	1	1
657	играет роль	1	1
658	высшее и	1	1
659	все они	5	1
660	как проявление	1	1
661	есть в	2	1
662	уже в	1	1
663	вопроса о	1	1
664	борьбы с	2	1
665	и чаще	1	1
666	а то	1	1
667	и наивно	1	1
668	при помощи	3	1
669	и других	2	1
670	но совершенно	1	1
671	у того	1	1
672	он может	1	1
673	который как	1	1
674	для другой	1	1
675	от тех	3	1
676	ее не	1	1
677	у него	5	1
678	как при	2	1
679	или ином	1	1
680	от того	3	1
681	их именно	1	1
682	указание на	1	1
683	бы это	1	1
684	более близкие	1	1
685	смотря по	1	1
686	не были	1	1
687	в данный	1	1
688	с другим	1	1
689	или иначе	5	1
690	же часто	1	1
691	чтобы заметить	1	1
692	эти две	1	1
693	будет ли	1	1
694	этой религии	1	1
695	только один	2	1
696	и между	1	1
697	буду считать	1	1
698	была самая	1	1
699	а на	1	1
700	можно представить	1	1
701	может ли	1	1
702	себе никаких	1	1
703	а за	1	1
704	зависит от	1	1
705	так когда	1	1
706	вопрос можно	1	1
707	одну из	1	1
708	при более	2	1
709	и я	1	1
710	когда она	1	1
711	сейчас же	3	1
712	и уже	2	1
713	которого она	1	1
714	голову не	1	1
715	для ее	1	1
716	вместе с	6	1
717	эта идея	1	1
718	смысл что	1	1
719	представить себе	2	1
720	в европе	6	1
721	поэтому если	1	1
722	из собственного	1	1
723	европейская наука	6	1
724	к своему	1	1
725	а если	1	1
726	наряду с	1	1
727	последнем случае	1	1
728	перед нами	1	1
729	данной эпохи	1	1
730	в чистом	1	1
731	из этой	2	1
732	по существу	6	1
733	друг с	9	1
734	историю какого-нибудь	1	1
735	и тому	2	1
736	как из	1	1
737	все одинаково	1	1
738	что мы	4	1
739	между прочим	2	1
740	этом и	1	1
741	только еще	1	1
742	но для	2	1
743	же теперь	1	1
744	кроме того	1	1
745	всего в	1	1
746	является ли	3	1
747	насущных потребностей	1	1
748	только мы	2	1
749	не знаем	1	1
750	ли в	1	1
751	нами два	1	1
752	при таком	2	1
753	непосредственного восприятия	1	1
754	понять что	2	1
755	достаточно упомянуть	1	1
756	о котором	7	1
757	своей собственной	1	1
758	и перед	1	1
759	развития и	1	1
760	на первый	2	1
761	для нас	3	1
762	но именно	1	1
763	пришла к	1	1
764	жизни в	1	1
765	психики и	1	1
766	трех типов	1	1
767	между ними	2	1
768	не быть	1	1
769	отдельных частей	1	1
770	к его	1	1
771	по одному	3	1
772	всем этом	1	1
773	тогда не	1	1
774	жизни народов	1	1
775	и другие	1	1
776	однако мы	2	1
777	они не	2	1
778	в таком	4	1
779	все что	9	1
