N	2gram	Potebnia_M_4	Myshleni
287	в этих	3	2
288	и при	2	2
289	одном из	2	2
290	и той	1	2
291	что этот	1	2
292	даже в	2	2
293	эта мысль	2	2
294	что эта	1	2
295	что с	1	2
296	не имеет	5	2
297	дело в	1	2
298	того как	6	2
299	к этим	1	2
300	к изучению	1	2
301	говорить о	5	2
302	и отношений	1	2
303	действительность и	2	2
304	речь и	1	2
305	никогда не	3	2
306	слова так	1	2
307	слова как	1	2
308	же время	3	2
309	и связи	1	2
310	и мысли	2	2
311	такое изучение	1	2
312	мысли между	1	2
313	начиная с	1	2
314	ничего кроме	1	2
315	лежит в	1	2
316	про себя	1	2
317	и другим	3	2
318	бы он	1	2
319	на вопрос	4	2
320	значения и	1	2
321	данном случае	2	2
322	огромное количество	1	2
323	что у	3	2
324	на нее	3	2
325	не с	2	2
326	ясно что	1	2
327	мысли которая	2	2
328	и поэтому	1	2
329	мысль не	1	2
330	от них	1	2
331	вслед за	1	2
332	в ту	2	2
333	мы хотим	2	2
334	если это	1	2
335	один из	2	2
336	в двух	2	2
337	мысли для	1	2
338	словом и	1	2
339	процессов в	1	2
340	человека с	1	2
341	которые мы	2	2
342	на всем	1	2
343	уже не	3	2
344	в виде	2	2
345	в известном	1	2
346	одно из	1	2
347	для него	5	2
348	эти три	1	2
349	в известной	1	2
350	эти понятия	1	2
351	заметить что	6	2
352	и даже	2	2
353	в немногих	1	2
354	с той	1	2
355	с это	1	2
356	если мы	2	2
357	мысль как	1	2
358	в слове	22	2
359	в изучении	1	2
360	под влиянием	1	2
361	в речи	3	2
362	виде в	2	2
363	новом направлении	1	2
364	в частности	1	2
365	и потому	10	2
366	как это	1	2
367	его на	1	2
368	всем остальным	2	2
369	в данном	4	2
370	в течение	2	2
371	в словах	1	2
372	там где	3	2
373	в состоянии	2	2
374	значение как	1	2
375	акт мысли	1	2
376	с психологической	2	2
377	действительность в	1	2
378	на которой	1	2
379	влечет за	1	2
380	и таким	3	2
381	в смысле	3	2
382	мысли но	4	2
383	мы только	1	2
384	о котором	1	2
385	которая в	1	2
386	слов с	1	2
387	относящихся к	2	2
388	указывает на	2	2
389	в связь	1	2
390	а в	5	2
391	между ними	4	2
392	к его	2	2
393	жизни и	1	2
394	ее в	1	2
395	можно назвать	2	2
396	ту же	3	1
397	и т	7	1
398	одним из	1	1
399	например в	3	1
400	словом как	1	1
401	функции для	1	1
402	на самом	3	1
403	переход от	3	1
404	этого последнего	2	1
405	бы для	1	1
406	когда мысль	1	1
407	нам кажется	2	1
408	из трех	1	1
409	по которым	1	1
410	понятия которое	1	1
411	каком отношении	1	1
412	иметь место	1	1
413	мысли то	4	1
414	мы уже	3	1
415	всего того	1	1
416	которых одно	1	1
417	и значение	3	1
418	от своего	1	1
419	большую роль	1	1
420	и новые	1	1
421	к новой	1	1
422	требует известной	1	1
423	а для	1	1
424	не вполне	2	1
425	и другая	1	1
426	но даже	2	1
427	то это	8	1
428	в виду	3	1
429	же что	2	1
430	себе что	1	1
431	в ней	2	1
432	и говорить	2	1
433	что оба	1	1
434	стороны его	1	1
435	разумеется не	1	1
436	столько же	1	1
437	еще не	3	1
438	дать ему	1	1
439	на них	1	1
440	быть в	1	1
441	и многие	2	1
442	нам представляется	2	1
443	в различных	2	1
444	только после	1	1
445	что вносит	1	1
446	друг к	1	1
447	непосредственной связи	1	1
448	мысли если	1	1
449	могло быть	1	1
450	как тем	1	1
451	относительно поздно	1	1
452	изменение содержания	1	1
453	то он	2	1
454	и основное	1	1
455	не то	5	1
456	чтобы определить	1	1
457	очевидно что	7	1
458	по направлению	1	1
459	что так	2	1
460	отличие от	1	1
461	значение для	1	1
462	он ни	1	1
463	один и	5	1
464	мышления так	1	1
465	в истории	4	1
466	если она	1	1
467	что нет	1	1
468	кроме того	3	1
469	слова между	1	1
470	и слова	2	1
471	его к	2	1
472	относительно позднее	1	1
473	в непосредственной	1	1
474	в действительности	3	1
475	звука и	1	1
476	это их	1	1
477	наметить в	1	1
478	то в	3	1
479	почти совершенно	1	1
480	стороны мы	1	1
481	себе как	1	1
482	та же	1	1
483	стремится не	1	1
484	что же	5	1
485	не оставляет	1	1
486	от действительности	1	1
487	хотя эти	1	1
488	им в	1	1
489	сюда относятся	1	1
490	имеет для	5	1
491	чувств и	1	1
492	но на	1	1
493	вообще не	1	1
494	на его	3	1
495	как оно	2	1
496	то этим	2	1
497	в нем	7	1
498	зрения той	1	1
499	т д	3	1
500	мы с	1	1
501	перестает быть	1	1
502	на мысль	4	1
503	и еще	1	1
504	даже тогда	1	1
505	к одному	3	1
506	оно должно	1	1
507	самой сущности	2	1
508	наших глазах	1	1
509	оно выражено	1	1
510	чем она	1	1
511	какой бы	1	1
512	план то	1	1
513	его можно	1	1
514	заключает в	8	1
515	единство звука	1	1
516	очень простым	1	1
517	а вместе	1	1
518	пока мы	2	1
519	фактов не	1	1
520	разница между	1	1
521	и менее	1	1
522	развития на	1	1
523	что сознание	1	1
524	действительности в	1	1
525	взрослым и	1	1
526	и заменяя	1	1
527	лучше чем	1	1
528	из первых	1	1
529	невозможно и	1	1
530	бы совершенно	1	1
531	этом мы	2	1
532	же образом	1	1
533	но мы	2	1
534	ребенка заключает	1	1
535	к которым	3	1
536	восприятие и	1	1
537	явления которые	1	1
538	и значения	1	1
539	строгом смысле	1	1
540	ведет к	3	1
541	в эту	1	1
542	переносится в	1	1
543	во время	2	1
544	но если	1	1
545	на других	1	1
546	при изучении	1	1
547	таким же	5	1
548	этой связи	1	1
549	в следующем	1	1
550	и без	2	1
551	бы к	1	1
552	живет только	1	1
553	когда ребенок	1	1
554	обобщение и	2	1
555	возможны только	1	1
556	чем более	3	1
557	на каждом	1	1
558	что до	2	1
559	бы мы	1	1
560	ясны не	1	1
561	что я	11	1
562	о языке	2	1
563	от его	2	1
564	своих частях	1	1
565	является только	1	1
566	но эта	2	1
567	выше мы	2	1
568	мысли есть	4	1
569	которые в	1	1
570	тем не	4	1
571	состоит в	2	1
572	по крайней	5	1
573	и относительно	2	1
574	возможно только	3	1
575	которое будет	1	1
576	о значении	1	1
577	ее части	1	1
578	из слов	1	1
579	слова до	1	1
580	стоит в	1	1
581	не менее	5	1
582	как о	1	1
583	на котором	4	1
584	только из	1	1
585	к новым	1	1
586	и сама	2	1
587	что каждое	1	1
588	слову если	1	1
589	теоретическим соображениям	1	1
590	наблюдений над	1	1
591	во всякой	1	1
592	представления и	3	1
593	из него	2	1
594	следовательно и	1	1
595	этого явления	1	1
596	в общих	2	1
597	как простые	1	1
598	под этим	1	1
599	действительности но	1	1
600	находятся в	1	1
601	природы в	1	1
602	того в	1	1
603	в другую	1	1
604	связь и	2	1
605	возможно было	1	1
606	мы бы	2	1
607	в более	2	1
608	в сознании	4	1
609	так то	3	1
610	как будто	1	1
611	в некотором	1	1
612	если только	1	1
613	и единицу	1	1
614	что можно	1	1
615	его внутренней	1	1
616	когда мы	6	1
617	в других	2	1
618	его понимании	1	1
619	слова но	1	1
620	числе и	1	1
621	движение мысли	1	1
622	должны быть	3	1
623	частный случай	1	1
624	по возможности	1	1
625	той или	1	1
626	есть чем	1	1
627	ребенок в	1	1
628	оно не	2	1
629	что при	1	1
630	которой она	1	1
631	мы затрагиваем	1	1
632	нет такого	1	1
633	что человек	3	1
634	как происходит	2	1
635	как не	1	1
636	не существует	2	1
637	такое что	1	1
638	к нам	1	1
639	на основе	1	1
640	языка и	3	1
641	что делает	2	1
642	эти свойства	1	1
643	мы рассматриваем	1	1
644	только не	3	1
645	можно сделать	1	1
646	основанных на	1	1
647	всей своей	1	1
648	вопрос что	2	1
649	о бессознательном	1	1
650	как с	1	1
651	котором мы	1	1
652	не мог	1	1
653	способности к	1	1
654	как анализ	1	1
655	передаче мысли	1	1
656	том виде	1	1
657	когда его	1	1
658	на которую	1	1
659	сказано выше	1	1
660	в научном	1	1
661	неразрывное единство	1	1
662	и назвать	1	1
663	во второй	1	1
664	представить в	1	1
665	в которые	1	1
666	что от	2	1
667	представлений и	2	1
668	силу того	1	1
669	приводит его	1	1
670	стоящее к	1	1
671	находится в	5	1
672	и здесь	2	1
673	в самой	2	1
674	внимание на	5	1
675	в звуке	1	1
676	и та	4	1
677	это история	1	1
678	это потому	2	1
679	мы старались	1	1
680	все его	1	1
681	а также	1	1
682	об известном	1	1
683	нас в	2	1
684	образом мы	3	1
685	мы намерены	1	1
686	которого не	1	1
687	образом если	1	1
688	тех отношений	1	1
689	общих чертах	2	1
690	при исследовании	1	1
691	когда оно	2	1
692	но нет	2	1
693	на одном	1	1
694	что и	7	1
695	это нужно	1	1
696	я вижу	2	1
697	это не	7	1
698	в форме	1	1
699	а следовательно	1	1
700	с не	1	1
701	еще только	1	1
702	речи которые	1	1
703	может иметь	2	1
704	значения данного	1	1
705	вытекают из	2	1
706	проходит в	1	1
707	более сложного	1	1
708	как из	1	1
709	образом как	1	1
710	что только	2	1
711	и значением	4	1
712	образом только	1	1
713	что даже	2	1
714	явления в	1	1
715	бы из	1	1
716	из многих	1	1
717	в вопросе	1	1
718	к нашему	1	1
719	каждом шагу	1	1
720	по мнению	1	1
721	в обществе	2	1
722	что нам	1	1
723	отношении в	1	1
724	по этому	1	1
725	именно на	2	1
726	целого на	1	1
727	образов в	1	1
728	так что	5	1
729	из которого	1	1
730	видели что	1	1
731	со своим	4	1
732	не можем	5	1
733	одной из	1	1
734	и у	2	1
735	еще одно	1	1
736	в значении	3	1
737	отнести к	1	1
738	чтобы он	1	1
739	ряду других	3	1
740	как свойства	1	1
741	а это	1	1
742	слова не	3	1
743	каким образом	2	1
744	по выражению	1	1
745	данных в	1	1
746	слово но	1	1
747	из них	1	1
748	но для	1	1
749	между обоими	1	1
750	этом в	2	1
751	себе в	3	1
752	могло бы	1	1
753	слова в	3	1
754	иначе как	1	1
755	и стремится	1	1
756	к ним	2	1
757	но что	2	1
758	у него	1	1
759	представления которые	1	1
760	им самим	1	1
761	само по	5	1
762	должен был	1	1
763	которое является	1	1
764	его мысль	1	1
765	которые могут	1	1
766	и никогда	1	1
767	как при	1	1
768	бы все	1	1
769	и вместе	3	1
770	и дикарь	1	1
771	до самого	1	1
772	нас вопроса	1	1
773	нужно было	1	1
774	свою мысль	2	1
775	не были	2	1
776	со стороны	3	1
777	мы это	1	1
778	и из	3	1
779	с известным	2	1
780	психологической стороны	1	1
781	эта работа	1	1
782	а именно	4	1
783	предмета на	1	1
784	мысли с	1	1
785	в представлении	4	1
786	мысль которая	2	1
787	нельзя сказать	3	1
788	бы прийти	1	1
789	и др	2	1
790	что не	6	1
791	больше и	1	1
792	к человеку	1	1
793	до этого	3	1
794	быть названо	4	1
795	эти звуки	1	1
796	не было	12	1
797	у человека	1	1
798	целым рядом	1	1
799	как ни	2	1
800	увидим в	1	1
801	это значит	1	1
802	только от	3	1
803	в ряду	6	1
804	слово а	1	1
805	в одно	1	1
806	когда я	7	1
807	будет иметь	2	1
808	должна была	1	1
809	нечто такое	2	1
810	стороны в	1	1
811	направлении и	1	1
812	нашей мысли	3	1
813	с первого	1	1
814	другая сторона	2	1
815	мы говорим	7	1
816	же с	2	1
817	тому как	2	1
818	к своему	1	1
819	если так	2	1
820	по своему	2	1
821	предположить что	4	1
822	связь действительно	1	1
823	место только	1	1
824	в первой	1	1
825	для понимания	2	1
826	всего остального	1	1
827	в это	2	1
828	есть много	1	1
829	связано со	1	1
830	человеку как	1	1
831	между прочим	3	1
832	материал науки	1	1
833	становится возможным	1	1
834	из ряда	1	1
835	мысли ребенка	1	1
836	это явление	1	1
837	но с	1	1
838	важно то	1	1
839	крайней мере	5	1
840	сравнить с	2	1
841	и для	2	1
842	совершается в	1	1
843	тот путь	1	1
844	слове мы	1	1
845	или в	1	1
846	та и	1	1
847	человек и	1	1
848	который дает	1	1
849	в отдельных	2	1
850	или другой	1	1
851	как эта	1	1
852	это так	1	1
853	у них	1	1
854	полагать что	1	1
855	выражено и	1	1
856	ни к	2	1
857	от всего	1	1
858	вообще и	3	1
859	хотя в	2	1
860	все то	1	1
861	отношении к	1	1
862	связь с	1	1
863	только с	1	1
864	значения в	1	1
865	слово в	4	1
866	только как	4	1
867	не быть	1	1
868	для исследования	1	1
869	есть и	2	1
870	какой другой	1	1
871	ли они	1	1
872	и слов	1	1
873	слов в	4	1
874	как слово	1	1
875	весь процесс	1	1
876	по поводу	4	1
877	это в	1	1
878	каждое слово	1	1
879	в таком	4	1
880	точно так	2	1
881	все что	2	1
882	том числе	1	1
