N	2gram	Tiupa_Lite_1	Hudozhes
231	общественном сознании	1	2
232	в своем	11	2
233	деятельность по	1	2
234	креативного и	1	2
235	в себя	2	2
236	все эти	2	2
237	в нашем	1	2
238	бы не	3	2
239	право на	1	2
240	в этой	4	2
241	с их	3	2
242	вследствие этого	1	2
243	не как	4	2
244	в силу	4	2
245	силу своей	3	2
246	уже говорилось	1	2
247	в творческом	1	2
248	на этом	2	2
249	ни был	1	2
250	значительной степени	1	2
251	по мысли	2	2
252	в итоге	1	2
253	художественности состоит	2	2
254	в них	1	2
255	его организации	1	2
256	несмотря на	3	2
257	жизни но	1	2
258	ведет к	4	2
259	и некоторые	1	2
260	хх века	10	2
261	м.м бахтин	1	2
262	в войне	1	2
263	нас самих	2	2
264	эстетической реальности	1	2
265	статус художественного	1	2
266	этого текста	3	2
267	общения людей	2	2
268	от себя	2	2
269	и рецептивного	2	2
270	войне и	2	2
271	художественного мира	1	2
272	и более	1	2
273	я героя	1	2
274	вовсе не	1	2
275	даже в	2	2
276	человеческого я	3	2
277	дело не	2	2
278	одна из	3	2
279	личности к	1	2
280	не могло	2	2
281	классицизма в	1	2
282	и соответственно	1	2
283	имеем дело	1	2
284	не является	2	2
285	внутреннего мира	1	2
286	жизни однако	1	2
287	для себя	5	2
288	и о	1	2
289	подобных случаях	1	2
290	свою очередь	1	2
291	самим собою	2	2
292	для читателя	2	2
293	к жизни	1	2
294	роль в	2	2
295	критериев художественности	1	2
296	и сам	6	2
297	что может	1	2
298	или в	1	2
299	с самим	1	2
300	реального читателя	1	2
301	о том	2	2
302	при котором	1	2
303	всех подобных	1	2
304	к действительности	1	2
305	в значительной	1	2
306	коммуникативное событие	4	2
307	существования в	1	2
308	русской литературе	5	2
309	однако с	1	2
310	другого в	3	2
311	именно в	1	2
312	в литературе	1	2
313	может оказаться	1	2
314	одного сознания	1	2
315	и мире	1	2
316	тот или	1	2
317	с одной	2	2
318	личного самоопределения	1	2
319	эстетической деятельности	4	2
320	и др	3	2
321	одно из	3	2
322	никто не	1	2
323	слова в	1	2
324	и прежде	3	2
325	в одном	1	2
326	при всей	3	2
327	у него	3	2
328	автора как	1	2
329	ценностных ориентиров	1	2
330	на почве	2	2
331	в финале	1	2
332	общей теории	1	2
333	в общественном	1	2
334	или иначе	9	2
335	субъекта жизни	1	2
336	художественной культуре	2	2
337	а с	1	2
338	себя и	1	2
339	в художественной	1	2
340	нового времени	2	2
341	равной степени	1	2
342	превращается в	2	2
343	одной стороны	2	2
344	и эстетической	1	2
345	мира в	3	2
346	в сторону	1	2
347	о себе	4	2
348	и особенно	1	2
349	как в	5	2
350	из которых	1	2
351	к своему	1	2
352	эстетического адресата	2	2
353	искусства но	1	2
354	так или	8	2
355	было и	1	2
356	с.с аверинцева	2	2
357	и по	1	2
358	для понимания	2	2
359	жизни в	1	2
360	по бахтину	1	2
361	художественное произведение	2	2
362	при условии	1	2
363	о его	1	2
364	и позволяет	1	2
365	во всех	1	2
366	мира представляет	1	2
367	искусства как	2	2
368	для автора	1	2
369	деятельности искусство	1	2
370	реализуется в	1	2
371	художественной культуры	10	2
372	собственно говоря	1	2
373	тем более	2	2
374	в равной	2	2
375	отношении к	1	2
376	одной из	1	2
377	произведении искусства	1	2
378	в романе	1	2
379	от всех	1	2
380	в иной	1	2
381	культуры в	4	2
382	из этого	1	2
383	рефлективного традиционализма	4	2
384	том числе	1	2
385	жизни подобно	1	1
386	автор относится	1	1
387	параметрам ведет	1	1
388	этого в	1	1
389	кто бы	1	1
390	говоря о	1	1
391	также и	3	1
392	в сфере	3	1
393	же как	1	1
394	первоначальная парадигма	1	1
395	предельную меру	1	1
396	чтобы не	2	1
397	переходит к	1	1
398	художественных произведений	1	1
399	е годы	2	1
400	рефлексии художественное	1	1
401	двух сыновей	1	1
402	традиции как	1	1
403	и есть	3	1
404	то в	1	1
405	совокупность убеждений	1	1
406	построению исторически	1	1
407	состоянии отменить	1	1
408	я кризис	1	1
409	в соотносительности	1	1
410	отношения между	2	1
411	достоевского в	1	1
412	из его	2	1
413	свое место	1	1
414	можно лишь	1	1
415	традиции однако	1	1
416	план дезактуализирует	1	1
417	едва ли	1	1
418	с мастерством	1	1
419	в зависимости	1	1
420	материал критерием	1	1
421	оторванности от	1	1
422	несколько иной	1	1
423	той же	3	1
424	условии его	1	1
425	есть не	1	1
426	не тебя	1	1
427	искусству как	1	1
428	ставят перед	1	1
429	жизни по	1	1
430	озабоченный вычислением	1	1
431	русской культуре	1	1
432	героя оказывается	1	1
433	эстетическая целостность	1	1
434	превратилась в	1	1
435	и средствах	1	1
436	был начат	1	1
437	и необратимый	1	1
438	не была	1	1
439	скачок творческой	1	1
440	промежутке между	1	1
441	исполнение жанрового	1	1
442	внутренней обособленности	1	1
443	в сущности	2	1
444	это всегда	1	1
445	жизненной позиции	1	1
446	а для	2	1
447	в полной	1	1
448	как я	1	1
449	такое историческое	1	1
450	никогда не	4	1
451	которое в	1	1
452	шекспира или	1	1
453	художественности как	3	1
454	заменять эксплицитные	1	1
455	зависимости от	1	1
456	задания может	1	1
457	может совершенствоваться	1	1
458	не от	1	1
459	произведение и	1	1
460	субъекта объекта	1	1
461	собой в	1	1
462	как говорится	1	1
463	освобождения от	2	1
464	утверждение классицизма	1	1
465	как субъекта	1	1
466	людей в	1	1
467	хх веке	5	1
468	нечто в	1	1
469	столь же	4	1
470	бы то	1	1
471	что его	3	1
472	в различных	1	1
473	приобретает уже	1	1
474	тем как	1	1
475	однонаправленный и	1	1
476	совершенно особое	1	1
477	во внешнем	1	1
478	признаков атрибутов	1	1
479	убеждений ценностей	1	1
480	стихотворения в	1	1
481	коробки психики	1	1
482	нет не	2	1
483	это культурообразующие	1	1
484	трагический персонаж	1	1
485	писавшего в	1	1
486	имя в	1	1
487	с легкой	2	1
488	погибнуть заявляя	1	1
489	и будет	1	1
490	укрепление в	1	1
491	первых десятилетий	1	1
492	его целях	1	1
493	в е	2	1
494	что они	1	1
495	что доминировало	1	1
496	и эстетического	1	1
497	на основе	1	1
498	отнюдь не	2	1
499	и я	6	1
500	это мир	1	1
501	более чем	3	1
502	его я	2	1
503	в центре	1	1
504	тебя так	1	1
505	от автора	2	1
506	культурообразующие единения	1	1
507	дискурс будучи	1	1
508	ценностный центр	1	1
509	внутри себя	1	1
510	эстетической ситуации	1	1
511	вследствие которого	2	1
512	примеров могут	1	1
513	о жизни	1	1
514	авторская позиция	1	1
515	в различные	1	1
516	такова же	1	1
517	совершенствоваться но	1	1
518	перед нами	1	1
519	личностного я	2	1
520	всему свету	1	1
521	новой реальностью	1	1
522	я другого	1	1
523	неизмеримо более	1	1
524	тем же	3	1
525	рабле воспринимаются	1	1
526	не мне	1	1
527	сочинения не	1	1
528	сдвиге в	1	1
529	дамы с	2	1
530	к построению	1	1
531	что произведение	1	1
532	последующими вследствие	1	1
533	могли бы	1	1
534	или иную	2	1
535	художественных языков	1	1
536	только то	2	1
537	фольклора и	1	1
538	с собачкой	2	1
539	смена ведущей	1	1
540	говорят о	1	1
541	а во-вторых	1	1
542	самоотрицания в	1	1
543	состоит как	1	1
544	из этих	2	1
545	аккумулировано последующими	1	1
546	большей части	1	1
547	тексте но	1	1
548	и неслиянность	1	1
549	но без	2	1
550	или романистика	1	1
551	в национальных	1	1
552	мастер исполнитель	1	1
553	само оно	1	1
554	они используются	1	1
555	для настоящей	1	1
556	продолжением и	1	1
557	этап многовекового	1	1
558	во многих	2	1
559	и рецептивная	1	1
560	проникает в	1	1
561	после чего	1	1
562	на то	1	1
563	стадии и	1	1
564	в случае	4	1
565	иных модусов	1	1
566	котором трагедии	1	1
567	исходит из	3	1
568	в мир	1	1
569	и иные	1	1
570	происходит открытие	1	1
571	в статье	1	1
572	своего другого	3	1
573	и последовательное	1	1
574	молчи скрывайся	1	1
575	и проб	1	1
576	характеризуется тем	1	1
577	каком говорится	1	1
578	ключ к	1	1
579	все перечисленные	1	1
580	вытекающее из	1	1
581	есть от	1	1
582	в понимании	1	1
583	по ту	1	1
584	свою собственную	1	1
585	к одному	1	1
586	историческом промежутке	1	1
587	иной строй	1	1
588	психики слушателя	1	1
589	у читателя	1	1
590	теории искусства	1	1
591	ни были	1	1
592	автора на	1	1
593	остается лишь	1	1
594	чтобы в	1	1
595	внешних атрибутов	1	1
596	подобно тому	2	1
597	правилами художник	1	1
598	или иных	1	1
599	не бывает	1	1
600	явление культуры	1	1
601	создать то	1	1
602	многих других	1	1
603	бы они	1	1
604	объект и	2	1
605	подход к	1	1
606	пропорций коробки	1	1
607	бахтин эстетического	1	1
608	творческого воображения	1	1
609	то ни	1	1
610	а затем	1	1
611	рефлексия эстетическое	1	1
612	страдивариус великий	1	1
613	произведения с	2	1
614	вполне адекватной	1	1
615	в романтизме	1	1
616	появление и	1	1
617	недостаточно художественные	1	1
618	бы быть	1	1
619	а по	1	1
620	полной мере	1	1
621	правила при	1	1
622	форм такого	1	1
623	парадигма художественности	4	1
624	а как	2	1
625	это было	1	1
626	общества о	1	1
627	уединенной личности	1	1
628	его личности	1	1
629	платона и	1	1
630	способа присутствия	1	1
631	было бы	2	1
632	о месте	1	1
633	деятелей искусства	1	1
634	новой жизни	1	1
635	оценке согласно	1	1
636	по этому	2	1
637	доминировало на	1	1
638	же параметрам	1	1
639	определяющим отношением	3	1
640	в жизни	6	1
641	только лишь	1	1
642	жизни человека	1	1
643	полагал что	2	1
644	на второй	2	1
645	не остаться	1	1
646	неизвестен и	1	1
647	соответствии с	1	1
648	и достоевского	1	1
649	творческий акт	1	1
650	предыдущей стадии	1	1
651	необратимый процесс	1	1
652	синтаксических конструкций	1	1
653	он и	3	1
654	данного строя	1	1
655	как сказано	2	1
656	художественное сознание	1	1
657	деятельности вытекающее	1	1
658	в чистом	1	1
659	духовной жизни	4	1
660	но само	1	1
661	коммуникативных стратегий	2	1
662	перед собой	1	1
663	вновь открытое	1	1
664	задания определяющим	1	1
665	поэзия выполняет	1	1
666	о ком	1	1
667	собой исторически	1	1
668	места в	1	1
669	от своего	2	1
670	от ролевых	1	1
671	бахтин с	1	1
672	творческой рефлексии	5	1
673	парадигм подобно	1	1
674	в котором	1	1
675	что от	1	1
676	одним и	1	1
677	к предмету	1	1
678	и читателя	1	1
679	завершающий этап	1	1
680	эстетический адресат	1	1
681	формах художественного	3	1
682	сцену распятия	1	1
683	как совокупность	3	1
684	в условиях	1	1
685	до последнего	1	1
686	этих субпарадигм	1	1
687	процесса ведь	1	1
688	внутреннюю обособленность	1	1
689	впрочем у	1	1
690	классицизм например	1	1
691	по характеристике	3	1
692	который всегда	1	1
693	стать самим	1	1
694	внутренняя данность	1	1
695	тексте не	1	1
696	нельзя научиться	1	1
697	по крайней	1	1
698	не могли	1	1
699	в конце	4	1
700	и общества	1	1
701	не должно	1	1
702	том же	3	1
703	собой лишь	1	1
704	трагедии шекспира	1	1
705	остановилась приобретя	1	1
706	как полагал	1	1
707	последовательности именуемой	1	1
708	говорит ему	1	1
709	сознания доминировавшего	2	1
710	в историческом	1	1
711	она по	1	1
712	за такого	1	1
713	смещению ценностных	1	1
714	его мира	1	1
715	произведения оставался	1	1
716	стоит некий	1	1
717	на один	2	1
718	по фабрикации	1	1
719	между людьми	1	1
720	доминировавшего в	2	1
721	чистом виде	1	1
722	из нового	1	1
723	от уз	1	1
724	не названо	1	1
725	отдельных достижениях	1	1
726	xviii века	2	1
727	эстетической природы	1	1
728	уединенности в	1	1
729	другом но	1	1
730	но для	1	1
731	принципиально иной	1	1
732	так пылко	1	1
733	не имеет	1	1
734	на котором	1	1
735	области художественного	1	1
736	сознания однако	1	1
737	что такое	2	1
738	к смещению	1	1
739	к изучению	1	1
740	виду не	2	1
741	текста но	1	1
742	когда они	1	1
743	художественности составляет	1	1
744	отношением художественности	2	1
745	художественности предполагает	1	1
746	иметь в	1	1
747	но только	1	1
748	это еще	1	1
749	изменение статусов	1	1
750	владения правилами	1	1
751	казалось бы	5	1
752	не своей	1	1
753	литературе в	3	1
754	при наличии	1	1
755	свободную волю	1	1
756	изменениями всегда	1	1
757	причастностью к	1	1
758	рода изменениями	1	1
759	есть культура	1	1
760	и является	2	1
761	оттесняет на	2	1
762	с читателем	2	1
763	связи с	6	1
764	он усматривает	1	1
765	ту или	2	1
766	законов искусства	2	1
767	из того	2	1
768	единым со	1	1
769	и воспринимающего	1	1
770	рода переживание	1	1
771	эстетически завершенного	1	1
772	отождествляемая с	1	1
773	как будто	2	1
774	развитию биологического	1	1
775	может приобретать	1	1
776	в каком	1	1
777	художественную реальность	3	1
778	как сугубо	1	1
779	десятилетий хх	1	1
780	воспринимаются как	1	1
781	и здесь	1	1
782	может концентрироваться	1	1
783	в момент	1	1
784	все то	1	1
785	внутреннюю свободу	1	1
786	оставался единым	1	1
787	предполагает существенное	1	1
788	отменить освоенного	1	1
789	предстает субъектом	1	1
790	способность создать	1	1
791	ли не	3	1
792	как недостаточно	1	1
793	его создателя	1	1
794	так называемого	2	1
795	месте искусства	1	1
796	ему надлежит	1	1
797	в поле	2	1
798	дезактуализирует то	1	1
799	ролью в	1	1
800	в каждом	1	1
801	о каком	1	1
802	рецептивного сознаний	1	1
803	на это	2	1
804	и таи	1	1
805	языке платона	1	1
806	должен быть	2	1
807	всей хаотичности	1	1
808	от литературной	2	1
809	в ситуации	1	1
810	для иного	1	1
811	как мы	1	1
812	свою свободную	1	1
813	всех модификаций	1	1
814	к общему	2	1
815	текст не	1	1
816	своем составе	2	1
817	только при	1	1
818	глубже проникает	1	1
819	скрипок озабоченный	1	1
820	перемен трагедия	1	1
821	эстетической революцией	1	1
822	мысль о	1	1
823	реальной действительности	1	1
824	в особенности	1	1
825	собственные законы	1	1
826	эксплицированного в	1	1
827	такое искусство?	2	1
828	художественного мышления	1	1
829	вопрос что	1	1
830	свету остается	1	1
831	наполеона в	1	1
832	значение в	1	1
833	слиться в	1	1
834	как с	1	1
835	обращаясь к	2	1
836	только музыкант	1	1
837	на нее	1	1
838	здесь как	2	1
839	ориентировано на	1	1
840	господства нормативного	1	1
841	новой такой	1	1
842	комплексов в	1	1
843	строго говоря	1	1
844	дискурс власти	1	1
845	для этого	4	1
846	и эстетический	1	1
847	критерием художественности	3	1
848	деятельности в	4	1
849	нового понимания	1	1
850	различного рода	2	1
851	ничто в	1	1
852	жизни не	2	1
853	искусства и	5	1
854	возможна только	1	1
855	исканий и	1	1
856	как ученый	1	1
857	направленной на	2	1
858	текста а	1	1
859	парадигм художественности	3	1
860	по правилам	2	1
861	дискурсом в	1	1
862	и который	1	1
863	испытав много	1	1
864	и многих	1	1
865	пылко я	1	1
866	фабрикации скрипок	1	1
867	под именем	1	1
868	от всего	1	1
869	сознания к	2	1
870	в евгении	1	1
871	том или	1	1
872	ценностей технических	1	1
873	внутренняя свобода	1	1
874	искусства с	1	1
875	своей сути	1	1
876	задачах возможностях	1	1
877	на границах	1	1
878	путь к	1	1
879	стороны субъекта	1	1
880	будет аккумулировано	1	1
881	нуждается в	3	1
882	у достоевского	2	1
883	ведущей парадигмы	1	1
884	лишь завершающий	1	1
885	такими же	1	1
886	ролевого поведения	1	1
887	крайней мере	1	1
888	средств и	1	1
889	концентрироваться в	1	1
890	вслед за	1	1
891	целого а	1	1
892	как внутренняя	1	1
893	относится как	1	1
894	создателя исполнение	1	1
895	техне на	1	1
896	событии художественного	1	1
897	художественном мире	1	1
898	вычислением пропорций	1	1
899	существует как	1	1
900	чему нельзя	1	1
901	не несет	1	1
902	индивидуальных исканий	1	1
903	в заключительной	1	1
904	посредством этого	1	1
905	эстетическое переживание	2	1
906	с той	1	1
907	в формах	4	1
908	один из	3	1
909	творческого процесса	2	1
910	каждой новой	1	1
911	проб научной	1	1
912	строй эстетической	1	1
913	жизнь то	1	1
914	много перемен	1	1
915	тот же	1	1
916	и развитием	1	1
917	например есть	1	1
918	на языке	1	1
919	уединенного сознания	50	1
920	что даже	1	1
921	в какой	1	1
922	ранее гипертрофируя	1	1
923	целях задачах	1	1
924	художественности по	1	1
925	моделей или	1	1
926	в природу	1	1
927	впрочем и	1	1
928	место лишь	1	1
929	яркая индивидуальность	1	1
930	между этими	1	1
931	бы ни	1	1
932	один на	1	1
933	теорию литературы	1	1
934	и жизни	1	1
935	она лишь	1	1
936	и укрепление	1	1
937	со всеми	1	1
938	литература есть	1	1
939	по большей	1	1
940	жанрового задания	2	1
941	императиву мастерства	2	1
942	же и	3	1
943	для всех	1	1
944	это ни	1	1
945	согласно характеристике	1	1
946	если говорить	1	1
947	значения слов	1	1
948	если мы	1	1
949	а напротив	1	1
950	жанрового канона	1	1
951	всем его	1	1
952	статусов субъекта	1	1
953	в поэзии	1	1
954	в объекте	1	1
955	освоенного ранее	1	1
956	оно в	1	1
957	то и	2	1
958	свидетельствует о	1	1
959	собственного текста	1	1
960	то чему	1	1
961	заявляя свою	1	1
962	как писал	1	1
963	великий мастер	1	1
964	мышления и	2	1
965	я люблю	2	1
966	из них	4	1
967	ни парадоксально	1	1
968	за ним	1	1
969	сам текст	1	1
970	чего бы	1	1
971	всегда стоит	1	1
972	себе в	2	1
973	остается неизвестен	1	1
974	представить себе	1	1
975	свободу от	1	1
976	представлений о	1	1
977	исторически обоснованной	1	1
978	по одним	1	1
979	не для	1	1
980	исторической динамикой	1	1
981	так как	1	1
982	и от	1	1
983	быть пережито	1	1
984	тому же	2	1
985	ту сторону	1	1
986	историческое состояние	1	1
987	оно исторической	1	1
988	читателем в	1	1
989	художественные тексты	1	1
990	организатором коммуникативного	1	1
991	человек как	1	1
992	как такового	1	1
993	по тем	1	1
994	собственному произволу	1	1
995	или ином	1	1
996	не просто	1	1
997	субъекта художественной	1	1
998	деятельности смена	1	1
999	различные периоды	1	1
1000	реальное многообразие	1	1
1001	литературным процессом	1	1
1002	представляют собой	1	1
1003	не было	3	1
1004	он же	1	1
1005	согласно императиву	1	1
1006	и даже	3	1
1007	сознание глубже	1	1
1008	качественный скачок	1	1
1009	который впрочем	1	1
1010	в уме	4	1
1011	ролевых отношений	1	1
1012	я когда	1	1
1013	нормативного художественного	1	1
1014	на чем	1	1
1015	еще и	3	1
1016	или примеров	1	1
1017	наконец в	1	1
1018	комплекса мотивов	1	1
1019	эксплицитные правила	1	1
1020	рассмотрение парадигм	1	1
1021	окружающей его	2	1
1022	романистика рабле	1	1
1023	перед ним	1	1
1024	не переставая	1	1
1025	мира это	1	1
1026	во внешней	1	1
1027	что не	2	1
1028	и внешнее	1	1
1029	что для	2	1
1030	в хх	6	1
1031	в соответствии	1	1
1032	и политического	1	1
1033	художественности оказывается	1	1
1034	стремится к	1	1
1035	всю жизнь	1	1
1036	из наиболее	2	1
1037	более того	1	1
1038	обоснованной общей	1	1
1039	музыкант он	1	1
1040	однако и	1	1
1041	и картины	1	1
1042	собой однонаправленный	1	1
1043	технических средств	1	1
1044	как способность	1	1
1045	зарождается на	1	1
1046	и аристотеля	1	1
1047	не всегда	1	1
1048	в бытии	1	1
1049	используются в	1	1
1050	в связи	4	1
1051	достодолжную и	1	1
1052	от жанра	1	1
1053	могут заменять	1	1
1054	сознании каждой	1	1
1055	художественности за	1	1
1056	мастер по	1	1
1057	впечатлений в	1	1
1058	в разрушении	1	1
1059	систематическое рассмотрение	1	1
1060	уголок который	1	1
1061	который известен	1	1
1062	картины индивидуальных	1	1
1063	и татьяна	2	1
1064	вместе с	1	1
1065	деятельности мыслится	1	1
1066	в одной	1	1
1067	во множестве	1	1
1068	очередная парадигма	1	1
1069	язык а	1	1
1070	есть такое	1	1
1071	существенное изменение	1	1
1072	я из	1	1
1073	внешнем мире	1	1
1074	одну из	2	1
1075	подобно развитию	1	1
1076	быть это	3	1
1077	и пусть	1	1
1078	всегда всему	1	1
1079	он говорит	1	1
1080	вполне присущую	1	1
1081	и страдивариус	1	1
1082	такой парадигмы	1	1
1083	некий качественный	1	1
1084	второй план	1	1
1085	хаотичности картины	1	1
1086	ты в	2	1
1087	духовного общения	2	1
1088	одновременно с	1	1
1089	тому как	2	1
1090	сознания при	1	1
1091	присущую ей	1	1
1092	трагедия остановилась	1	1
1093	легкой руки	2	1
1094	и вполне	2	1
1095	да и	3	1
1096	выполняет свое	1	1
1097	романе достоевского	1	1
1098	бытования несмотря	1	1
1099	текста отождествляемая	1	1
1100	скрывайся и	1	1
1101	евгении онегине	1	1
1102	в состоянии	1	1
1103	же природы	1	1
1104	онегин и	1	1
1105	никем не	1	1
1106	мыслится как	3	1
1107	быть не	1	1
1108	по собственному	1	1
1109	в это	1	1
1110	точка безумия	2	1
1111	с этой	5	1
1112	в любом	2	1
1113	и другим	1	1
1114	в ранг	1	1
1115	той мере	1	1
1116	мастерством его	1	1
1117	только для	1	1
1118	между прочим	1	1
1119	этом и	1	1
1120	все же	4	1
1121	т.д которая	1	1
1122	приобретя достодолжную	1	1
1123	периоды его	1	1
1124	традиционализма в	1	1
1125	при всем	3	1
1126	писал в	2	1
1127	он уже	1	1
1128	тех или	1	1
1129	отношение автор	3	1
1130	и внешнего	1	1
1131	ее законов	1	1
1132	может служить	1	1
1133	на реальное	1	1
1134	ориентиров художественного	1	1
1135	если не	1	1
1136	совершается в	1	1
1137	смена таких	1	1
1138	искусство слова	1	1
1139	не подлежит	1	1
1140	рефлективный традиционализм	1	1
1141	на предыдущей	1	1
1142	невоспроизводимости творческого	1	1
1143	адресата а	2	1
1144	в отдельных	1	1
1145	не позволяет	1	1
1146	его бытования	1	1
1147	себя самого	1	1
1148	субпарадигм статус	1	1
1149	для нас	1	1
1150	к чужому	1	1
1151	парадигмы совершается	1	1
1152	правильность текста	1	1
1153	от него	1	1
1154	духовного я	1	1
1155	это может	1	1
1156	состояние общественного	1	1
1157	в третьем	1	1
1158	не будучи	1	1
1159	как явление	1	1
1160	это точка	2	1
1161	пушкиным в	1	1
1162	модификаций рефлективного	1	1
1163	таких парадигм	1	1
1164	действительной жизни	1	1
1165	все они	2	1
1166	своей внутренней	2	1
1167	ни было	1	1
1168	эстетическому субъекту	1	1
1169	же в	5	1
1170	этой деятельности	1	1
1171	только им	1	1
1172	адресата в	2	1
1173	известен только	1	1
1174	качестве моделей	1	1
1175	рефлективным традиционализмом	1	1
1176	не есть	2	1
1177	в воображаемой	1	1
1178	не обладает	2	1
1179	внутреннее я	1	1
1180	нами не	1	1
1181	имеет в	1	1
1182	может и	1	1
1183	о своем	2	1
1184	автор материал	1	1
1185	пен пан	3	1
1186	это мастер	1	1
1187	ей форму	1	1
1188	на смену	6	1
1189	а внутри	1	1
1190	впервые в	1	1
1191	достижениях когда	1	1
1192	лишь оттесняет	1	1
1193	поэт не	1	1
1194	понимается как	1	1
1195	игру в	1	1
1196	себе самому	1	1
1197	автора в	2	1
1198	о литературе	1	1
1199	тексты не	1	1
1200	который в	1	1
1201	биологического мира	1	1
1202	многообразие этих	1	1
1203	гипертрофируя вновь	1	1
