N	2gram	Losev_Dial_4	slovoVRo
409	и становится	1	1
410	рассматривать с	1	1
411	но если	5	1
412	а главное	1	1
413	как все	1	1
414	и без	2	1
415	личность сама	1	1
416	в отличие	1	1
417	в которых	1	1
418	бы мы	1	1
419	которой они	1	1
420	сам же	1	1
421	основе ее	1	1
422	мир и	4	1
423	простое и	1	1
424	тем не	2	1
425	по крайней	7	1
426	и более	1	1
427	только те	1	1
428	однако в	2	1
429	и общей	1	1
430	и вся	1	1
431	говорить уже	1	1
432	мира он	1	1
433	не менее	2	1
434	явления с	1	1
435	ее с	1	1
436	на логическую	1	1
437	он еще	1	1
438	внести в	1	1
439	во всякой	1	1
440	но только	5	1
441	того чтобы	5	1
442	может только	2	1
443	только не	3	1
444	дело в	1	1
445	поэтическое произведение	1	1
446	и лишь	1	1
447	говорить как	1	1
448	видим что	4	1
449	его можно	1	1
450	людей и	1	1
451	на себе	5	1
452	явление социальное	1	1
453	во всем	2	1
454	сущности только	1	1
455	этот общий	1	1
456	в каком	5	1
457	не от	1	1
458	очень часто	1	1
459	в специальном	1	1
460	судьбы и	1	1
461	есть только	3	1
462	не знаем	1	1
463	и установлено	1	1
464	его за	1	1
465	отличается от	1	1
466	всего в	1	1
467	этого и	1	1
468	какие только	1	1
469	быть отнесены	1	1
470	всегда есть	2	1
471	он видит	1	1
472	всегда так	1	1
473	и свое	1	1
474	и это	8	1
475	в виду	9	1
476	себя до	1	1
477	же не	1	1
478	представим себе	2	1
479	нет никакой	1	1
480	учением о	1	1
481	смысле но	1	1
482	и совершенно	1	1
483	слово о	2	1
484	что может	1	1
485	переход к	1	1
486	и которые	1	1
487	того и	1	1
488	в плоскости	1	1
489	как два	1	1
490	остаться в	1	1
491	вне ее	1	1
492	это только	1	1
493	жизнь и	2	1
494	всех возможных	1	1
495	он к	1	1
496	и несводимо	1	1
497	если бы	6	1
498	для этого	2	1
499	со стороны	3	1
500	находится в	2	1
501	и историческое	1	1
502	только так	4	1
503	самое точное	1	1
504	возникшее в	1	1
505	и что	9	1
506	находятся в	1	1
507	его жизни	1	1
508	она всегда	4	1
509	как чисто	2	1
510	в эстетической	1	1
511	это было	2	1
512	смысле не	1	1
513	категорий но	1	1
514	в практической	1	1
515	во втором	1	1
516	меру своей	1	1
517	что и	6	1
518	и только	2	1
519	крайней мере	7	1
520	а его	1	1
521	совершенно невозможно	2	1
522	и она	1	1
523	и простую	1	1
524	где не	1	1
525	ибо в	1	1
526	тот же	1	1
527	могла быть	1	1
528	явления в	1	1
529	бы из	1	1
530	и движение	1	1
531	и так	2	1
532	такая подмена	1	1
533	не мешает	2	1
534	принадлежит именно	1	1
535	именно на	1	1
536	своего собственного	1	1
537	есть в	4	1
538	эпохи но	1	1
539	разную степень	1	1
540	и они	1	1
541	слова не	1	1
542	рано или	1	1
543	в душе	1	1
544	должны иметь	1	1
545	к своим	1	1
546	ни с	4	1
547	сам он	1	1
548	и их	2	1
549	раз на	1	1
550	философского и	1	1
551	но что	5	1
552	случае не	2	1
553	ничего что	1	1
554	чтобы не	1	1
555	не просто	7	1
556	от того	2	1
557	гораздо сложнее	1	1
558	самом же	2	1
559	теперь эта	1	1
560	предмету но	1	1
561	нет и	2	1
562	же деле	1	1
563	или поздно	1	1
564	индивидуальность и	1	1
565	всего своего	1	1
566	или иначе	2	1
567	эти две	3	1
568	так оно	1	1
569	о своем	1	1
570	и прежде	1	1
571	же о	2	1
572	себя и	3	1
573	что не	3	1
574	что для	1	1
575	предмет и	1	1
576	только по	1	1
577	них и	1	1
578	то и	2	1
579	и самый	1	1
580	самое слово	1	1
581	однако и	1	1
582	своем месте	1	1
583	как ни	1	1
584	он молился	1	1
585	когда она	3	1
586	и свободно	1	1
587	что мы	7	1
588	мира в	1	1
589	ближе к	1	1
590	только теперь	2	1
591	все существенные	1	1
592	входить в	1	1
593	нет ничего	6	1
594	о себе	1	1
595	ничего нет	1	1
596	вместе с	2	1
597	до этого	1	1
598	прямо сказать	1	1
599	эта идея	1	1
600	ко всем	1	1
601	как одно	2	1
602	новом свете	1	1
603	и иной	1	1
604	именно для	2	1
605	себя то	1	1
606	быть как	1	1
607	днем и	1	1
608	это его	1	1
609	да и	2	1
610	вокруг себя	1	1
611	быть не	2	1
612	в это	1	1
613	эти два	2	1
614	и нет	3	1
615	жизни или	1	1
616	но это	4	1
617	но с	1	1
618	и нарочито	1	1
619	тех или	4	1
620	за его	2	1
621	слова но	1	1
622	потому не	1	1
623	фактически очень	1	1
624	в точном	1	1
625	тем более	6	1
626	сделать это	2	1
627	не переходит	1	1
628	о котором	1	1
629	оно ничего	1	1
630	от них	1	1
631	от него	3	1
632	бы в	4	1
633	отношении не	1	1
634	поэтому все	1	1
635	разве только	1	1
636	полноты и	1	1
637	зрения в	1	1
638	есть уже	1	1
639	личности и	10	1
640	становления и	1	1
641	лишь те	1	1
642	же за	1	1
643	не знает	1	1
644	равно как	2	1
645	и возникает	1	1
646	есть и	3	1
647	та же	3	1
648	будучи в	1	1
649	включает в	1	1
650	его пределы	2	1
651	жизни и	4	1
652	как на	1	1
653	все что	2	1
654	этой точки	2	1
