N	2gram	Propp_Russ_1	FransuaR
336	в один	2	1
337	их на	4	1
338	в египет	1	1
339	но если	1	1
340	таким же	3	1
341	во времена	1	1
342	эта как	1	1
343	вторая часть	1	1
344	в первый	4	1
345	на руси	3	1
346	представление о	3	1
347	от времени	1	1
348	как символ	2	1
349	должны были	2	1
350	не менее	3	1
351	в животном	1	1
352	эти дни	4	1
353	так называемое	1	1
354	том же	2	1
355	что этот	4	1
356	необходимо чтобы	1	1
357	она не	2	1
358	и третья	1	1
359	из которых	1	1
360	стоит в	2	1
361	их очень	1	1
362	как можно	2	1
363	иной раз	1	1
364	улицам и	3	1
365	означает что	2	1
366	считает что	1	1
367	после того	2	1
368	тогда когда	1	1
369	дело в	1	1
370	должны служить	1	1
371	здесь на	1	1
372	тому кто	1	1
373	было не	1	1
374	можно судить	1	1
375	все население	1	1
376	еде и	1	1
377	и проклятия	1	1
378	в разных	3	1
379	именно с	2	1
380	однако именно	1	1
381	некоторые праздники	1	1
382	или как	1	1
383	непосредственное влияние	1	1
384	явление в	1	1
385	потому что	10	1
386	и теперь	1	1
387	наша задача	1	1
388	с тем	8	1
389	с другом	1	1
390	распространенные в	1	1
391	такие же	1	1
392	размышлений и	1	1
393	смены времен	1	1
394	не могут	1	1
395	когда они	1	1
396	и сам	1	1
397	народа в	1	1
398	и другим	2	1
399	к тому	4	1
400	или такие	1	1
401	служить и	1	1
402	и стремлениями	1	1
403	с новым	1	1
404	они и	2	1
405	связана и	1	1
406	слова с	1	1
407	оно не	1	1
408	значения и	2	1
409	с некоторой	1	1
410	песни пелись	1	1
411	как не	2	1
412	всем этим	1	1
413	к нам	2	1
414	нами выше	1	1
415	течение года	2	1
416	здесь мы	1	1
417	для нового	1	1
418	первой половине	1	1
419	в образе	2	1
420	на путь	1	1
421	до царствования	1	1
422	обрядов и	2	1
423	подойти к	2	1
424	течение первых	1	1
425	можно больше	1	1
426	во второй	1	1
427	с этого	6	1
428	если бы	1	1
429	для этого	2	1
430	по мере	1	1
431	стремление к	1	1
432	ней как	1	1
433	обряды на	1	1
434	и начало	2	1
435	текстами и	1	1
436	и здесь	2	1
437	заставляет видеть	1	1
438	и та	1	1
439	в память	2	1
440	настоящее время	3	1
441	второй половине	1	1
442	рождения и	1	1
443	или на	3	1
444	подобные же	1	1
445	на что	2	1
446	в различных	2	1
447	и который	1	1
448	и иногда	1	1
449	можно встретить	1	1
450	должно было	2	1
451	которых они	1	1
452	комедии и	1	1
453	судить о	2	1
454	раньше чем	1	1
455	значение которых	1	1
456	ходить на	1	1
457	борьбе с	1	1
458	что и	7	1
459	во всей	1	1
460	них в	2	1
461	позже и	1	1
462	представления о	1	1
463	в свете	2	1
464	о своих	1	1
465	веселье и	1	1
466	того что	4	1
467	года в	2	1
468	может относиться	1	1
469	что здесь	1	1
470	как например	3	1
471	год и	5	1
472	мы видим	2	1
473	к праздникам	1	1
474	в какой	2	1
475	для себя	1	1
476	но ни	2	1
477	целом ряде	1	1
478	в народе	1	1
479	и действительно	1	1
480	еще и	1	1
481	в разные	2	1
482	поэтому и	1	1
483	это означает	1	1
484	и ее	1	1
485	одна и	1	1
486	в эти	4	1
487	какой степени	2	1
488	по другим	1	1
489	и у	5	1
490	своего рода	3	1
491	в большинстве	2	1
492	борьбы с	2	1
493	себя и	2	1
494	что во	1	1
495	в виде	6	1
496	большинстве случаев	2	1
497	не связанных	1	1
498	у народа	1	1
499	мы знаем	1	1
500	одно из	5	1
501	христа в	2	1
502	и их	4	1
503	слова в	3	1
504	в прошлом	2	1
505	веселая игра	1	1
506	привела к	1	1
507	к ним	3	1
508	не о	1	1
509	оно имело	1	1
510	известно что	1	1
511	не считались	1	1
512	священник с	1	1
513	была только	1	1
514	в очень	1	1
515	из приведенных	3	1
516	на новое	1	1
517	только на	3	1
518	же деле	1	1
519	их нужно	1	1
520	ты не	1	1
521	не раньше	1	1
522	после смерти	1	1
523	к которому	1	1
524	несколько примеров	1	1
525	что не	1	1
526	говорит о	1	1
527	поминовения усопших	1	1
528	же состоит	1	1
529	на этот	3	1
530	не на	2	1
531	нового года	10	1
532	а не	2	1
533	пелись на	1	1
534	только как	1	1
535	долгое время	1	1
536	мы остановимся	1	1
537	место на	1	1
538	ближе к	1	1
539	он и	1	1
540	если не	1	1
541	в руках	1	1
542	этой же	1	1
543	в частности	2	1
544	в честь	3	1
545	в старом	1	1
546	относятся к	2	1
547	по своему	1	1
548	чем в	2	1
549	и общественных	1	1
550	силами природы	1	1
551	пишет в	3	1
552	подводя итоги	1	1
553	которые по	1	1
554	и всей	2	1
555	и менее	1	1
556	останавливаться на	2	1
557	самом же	1	1
558	этом случае	5	1
559	видно что	6	1
560	и носит	1	1
561	приведем несколько	1	1
562	усопших в	1	1
563	обильной еде	1	1
564	с этими	1	1
565	проповедях в	1	1
566	в более	2	1
567	не является	1	1
568	и для	2	1
569	случаях когда	1	1
570	праздники как	1	1
571	это как	1	1
572	в настоящее	3	1
573	год в	2	1
574	для нас	6	1
575	не более	1	1
576	и как	2	1
577	будто бы	6	1
578	с таким	1	1
579	римские сатурналии	1	1
580	для людей	1	1
581	прямо на	1	1
582	например на	1	1
583	чем свидетельствует	1	1
584	и целый	1	1
585	но оно	1	1
586	иначе чем	1	1
587	с ними	5	1
588	цель и	1	1
589	с ней	2	1
590	на смену	1	1
591	время но	1	1
592	в свою	3	1
593	является и	1	1
594	имеет место	2	1
595	отношению к	1	1
596	есть и	1	1
597	ко времени	3	1
598	каждого праздника	1	1
599	к этому	4	1
600	латинское слово	1	1
