N	2gram	Potebnia_M_1	KulturaY
479	и независимо	1	1
480	но дело	2	1
481	так например	3	1
482	без исключения	1	1
483	и наоборот	6	1
484	природа и	2	1
485	а вместе	3	1
486	в каждом	4	1
487	с формами	1	1
488	смысле в	4	1
489	звуков для	1	1
490	не будет	2	1
491	имеют в	1	1
492	сознание и	1	1
493	в другом	1	1
494	нам остается	1	1
495	в старину	1	1
496	ему возможность	1	1
497	входит в	1	1
498	что дают	1	1
499	мы на	1	1
500	и мы	1	1
501	он есть	2	1
502	известно что	2	1
503	этом смысле	4	1
504	именно что	2	1
505	что один	1	1
506	здесь разумеется	1	1
507	после этого	2	1
508	известным образом	2	1
509	что изучение	1	1
510	истории языка	2	1
511	тех которые	1	1
512	рядом с	1	1
513	все равно	1	1
514	показывает что	3	1
515	есть очевидно	1	1
516	не всегда	1	1
517	и уже	1	1
518	только смысле	1	1
519	как сказано	1	1
520	можно считать	1	1
521	обратимся к	1	1
522	не мог	3	1
523	какой именно	1	1
524	же есть	1	1
525	нее в	1	1
526	степень его	1	1
527	на значение	1	1
528	в г	2	1
529	во время	1	1
530	таким же	2	1
531	и ее	1	1
532	не зависит	1	1
533	могут не	2	1
534	в следующем	1	1
535	в такой	1	1
536	всяком случае	1	1
537	не находит	1	1
538	можно понимать	1	1
539	как увидим	2	1
540	же основаниях	1	1
541	ничего в	1	1
542	они уже	1	1
543	утверждения что	2	1
544	что я	1	1
545	признать что	1	1
546	когда и	1	1
547	положим что	3	1
548	одном из	1	1
549	и звук	2	1
550	и той	3	1
551	только такой	1	1
552	начнем с	3	1
553	бы так	1	1
554	друг другу	3	1
555	о его	2	1
556	по крайней	2	1
557	действительно есть	1	1
558	на другую	1	1
559	известная форма	1	1
560	важную роль	1	1
561	есть еще	1	1
562	чтобы она	1	1
563	для нее	2	1
564	даже в	1	1
565	знаков из	1	1
566	случае мы	1	1
567	задачи и	1	1
568	языка о	1	1
569	языке в	2	1
570	или что	1	1
571	как можно	1	1
572	что с	1	1
573	например не	1	1
574	уже из	1	1
575	объяснение было	1	1
576	ее с	2	1
577	к этим	1	1
578	реального значения	2	1
579	не могло	3	1
580	речь и	2	1
581	для всего	1	1
582	здесь может	1	1
583	только служат	1	1
584	языка остается	1	1
585	возможно и	1	1
586	на язык	7	1
587	как формы	1	1
588	в самой	3	1
589	именно с	1	1
590	же время	4	1
591	этой цели	2	1
592	что самое	2	1
593	таким путем	1	1
594	должны сказать	1	1
595	народа по	1	1
596	языка это	1	1
597	на те	1	1
598	ровно ничего	1	1
599	по своей	1	1
600	круг его	1	1
601	во всем	4	1
602	этой речи	1	1
603	это слово	1	1
604	убедиться в	1	1
605	логические формы	1	1
606	и звуки	1	1
607	и его	5	1
608	бы по	1	1
609	языка который	1	1
610	должны иметь	2	1
611	что речь	2	1
612	как будто	2	1
613	каждый раз	4	1
614	в письменности	1	1
615	другой форме	1	1
616	представлять себе	1	1
617	необходимости в	2	1
618	от их	1	1
619	начиная с	1	1
620	языке и	1	1
621	лежит в	1	1
622	должны быть	7	1
623	ли в	2	1
624	свое значение	1	1
625	в самых	1	1
626	отказаться от	1	1
627	на это	1	1
628	то ни	3	1
629	можно и	1	1
630	но только	1	1
631	для практики	1	1
632	образ предмета	1	1
633	которых и	2	1
634	поэтому будем	1	1
635	от друга	2	1
636	свою очередь	4	1
637	язык вообще	3	1
638	это будет	2	1
639	а язык	1	1
640	а здесь	1	1
641	но во-первых	2	1
642	в собственном	2	1
643	языка так	1	1
644	об отношении	3	1
645	группы и	1	1
646	приводит к	1	1
647	следовательно и	2	1
648	слова а	1	1
649	выражения и	1	1
650	никогда не	4	1
651	переход к	1	1
652	система есть	1	1
653	как между	1	1
654	логикой и	1	1
655	то язык	1	1
656	без сомнения	3	1
657	мы в	2	1
658	понятно что	1	1
659	о котором	3	1
660	отрицать что	1	1
661	в словах	3	1
662	остановимся на	1	1
663	связанное с	2	1
664	может в	1	1
665	разница между	3	1
666	о нем	1	1
667	по значению	1	1
668	это должно	1	1
669	нас те	1	1
670	в речи	1	1
671	одного из	2	1
672	необходим для	1	1
673	это потому	1	1
674	в вопросах	1	1
675	то тем	1	1
676	затем в	1	1
677	очевидно не	1	1
678	для какой	1	1
679	грамматики с	1	1
680	по этому	2	1
681	есть литература	1	1
682	как теперь	1	1
683	свои внутренние	1	1
684	к нему	1	1
685	но он	2	1
686	которой мы	1	1
687	свести все	1	1
688	филологии и	1	1
689	тем как	3	1
690	и всякая	1	1
691	во втором	5	1
692	нуждается в	2	1
693	предмета а	2	1
694	конечно может	1	1
695	занимается языком	1	1
696	говорит он	4	1
697	есть с	1	1
698	крайней мере	2	1
699	есть действительно	1	1
700	форм для	1	1
701	вслед за	1	1
702	что бы	2	1
703	в теории	2	1
704	о предмете	3	1
705	как общая	1	1
706	легко можно	1	1
707	знания и	1	1
708	которая как	1	1
709	вытекают из	3	1
710	действительности не	1	1
711	но так	1	1
712	себе еще	1	1
713	но с	2	1
714	к различным	1	1
715	мы видим	4	1
716	время когда	1	1
717	с ними	1	1
718	мы увидим	3	1
719	что даже	2	1
720	проникнуть в	1	1
721	в себе	13	1
722	создается в	1	1
723	что различные	1	1
724	словом и	2	1
725	к нашему	1	1
726	в стороне	4	1
727	которое мы	2	1
728	поэтому и	1	1
729	грамматика есть	1	1
730	как оно	1	1
731	от них	1	1
732	язык а	1	1
733	с какой	1	1
734	слов если	1	1
735	не можем	2	1
736	нужно еще	1	1
737	в виде	1	1
738	в начале	2	1
739	но самое	1	1
740	на ней	1	1
741	или даже	3	1
742	при помощи	2	1
743	же объясняется	1	1
744	за ним	2	1
745	возможна и	1	1
746	для него	4	1
747	и их	3	1
748	представить себе	3	1
749	иначе как	2	1
750	в современном	1	1
751	никто не	3	1
752	не для	1	1
753	то время	1	1
754	но что	1	1
755	само по	4	1
756	вообще можно	1	1
757	не говорит	1	1
758	и делает	1	1
759	к одной	3	1
760	образом что	2	1
761	не противоречит	1	1
762	понимает слова	1	1
763	друг от	2	1
764	с общим	1	1
765	именно как	1	1
766	со стороны	8	1
767	деле есть	2	1
768	какое в	1	1
769	от удовлетворения	1	1
770	отличаются от	1	1
771	же языка	1	1
772	языка можно	3	1
773	в каких	1	1
774	такое же	1	1
775	следовало бы	1	1
776	что для	3	1
777	обратить внимание	1	1
778	противном случае	3	1
779	выше и	1	1
780	превращается в	1	1
781	а на	1	1
782	более того	1	1
783	зависит от	5	1
784	и непосредственно	1	1
785	возвращаясь к	1	1
786	речи это	1	1
787	а так	4	1
788	когда же	1	1
789	слово а	2	1
790	системы как	2	1
791	и слово	1	1
792	языка не	5	1
793	если не	2	1
794	п из	1	1
795	как именно	1	1
796	так называемых	1	1
797	или наоборот	1	1
798	законов и	1	1
799	и обусловливает	1	1
800	не язык	1	1
801	что во	2	1
802	и потому	5	1
803	языков так	1	1
804	с логикой	3	1
805	тесный круг	1	1
806	пользоваться языком	1	1
807	который мы	1	1
808	этих словах	1	1
809	ведет к	1	1
810	к великому	1	1
811	это возможно	1	1
812	же того	1	1
813	в эту	1	1
814	как речь	1	1
815	то на	4	1
816	без знания	1	1
817	том смысле	4	1
818	которое лежит	1	1
819	и формы	1	1
820	над языком	1	1
821	с этими	1	1
822	в смысле	4	1
823	еще яснее	1	1
824	вообще все	1	1
825	язык является	1	1
826	грамматических формах	2	1
827	д и	1	1
828	и для	5	1
829	не станет	2	1
830	формах слова	1	1
831	тем и	1	1
832	разумеется и	1	1
833	и от	3	1
834	от мысли	2	1
835	не представляет	1	1
836	от него	4	1
837	собственно говоря	1	1
838	не должен	1	1
839	пришлось бы	1	1
840	будто бы	1	1
841	же в	2	1
842	есть уже	3	1
843	и другие	1	1
844	давно уже	1	1
845	происхождении слова	1	1
846	то вопрос	1	1
847	стороны а	1	1
848	несмотря на	5	1
849	нам не	1	1
850	понятие цели	1	1
851	в свою	4	1
852	лишь по	1	1
853	между ними	1	1
854	область языка	1	1
855	речи и	10	1
856	в свой	1	1
857	и составляют	1	1
858	по одному	1	1
859	этих отношений	1	1
860	в последнем	1	1
861	отдельное слово	1	1
862	части речи	1	1
863	от души	1	1
864	к этому	1	1
865	без особого	1	1
866	полной силе	1	1
867	и вместе	2	1
868	заметить что	2	1
869	к этой	3	1
870	только не	2	1
871	слова то	2	1
872	о которых	2	1
873	бы из	1	1
874	все что	2	1
875	этой точки	1	1
876	смысле что	1	1
