N	2gram	Tiupa_Hudo_2	KulturaY
251	нуждается в	2	2
252	в глазах	6	2
253	а именно	1	2
254	с ними	3	2
255	сколь бы	1	2
256	он уже	2	2
257	с одной	3	2
258	же и	2	2
259	за этим	1	2
260	никогда не	5	2
261	и даже	1	2
262	на примере	1	2
263	еще и	2	2
264	не правда	1	2
265	превращается в	4	2
266	а на	1	2
267	которых мы	1	2
268	однако и	2	2
269	он и	1	2
270	в частности	7	2
271	ни на	1	2
272	представить себе	1	2
273	в той	1	2
274	за рамки	1	2
275	кстати и	1	2
276	как будто	4	2
277	ли не	1	2
278	с этой	1	2
279	этом случае	1	2
280	и для	2	2
281	и от	2	2
282	то не	1	2
283	и все	7	2
284	не более	2	2
285	но зато	1	2
286	будто бы	3	2
287	все они	3	2
288	нам не	1	2
289	только как	1	2
290	или иного	2	2
291	в кругу	1	2
292	себе не	1	2
293	случае если	1	2
294	в своих	1	2
295	по поводу	3	2
296	это в	1	2
297	становится в	1	1
298	в сердце	1	1
299	на деле	1	1
300	показать что	1	1
301	думал о	2	1
302	не меняется	1	1
303	в котором	6	1
304	едва ли	3	1
305	по его	3	1
306	которыми он	1	1
307	жизни для	1	1
308	а как	2	1
309	бы уже	1	1
310	мы не	1	1
311	время как	1	1
312	поэзии не	1	1
313	а теперь	1	1
314	при сохранении	1	1
315	жизни это	1	1
316	и он	3	1
317	разумеется не	1	1
318	он был	1	1
319	на них	1	1
320	столь же	3	1
321	бы то	1	1
322	это своего	1	1
323	с его	5	1
324	союз а	1	1
325	различие это	1	1
326	одна за	1	1
327	но как	1	1
328	самой природы	1	1
329	свою жизнь	1	1
330	только тогда	1	1
331	по отношению	7	1
332	в общем	1	1
333	автора но	1	1
334	себе и	1	1
335	его внимания	1	1
336	это почти	1	1
337	нет и	1	1
338	эти внешние	1	1
339	так что	1	1
340	и баста	1	1
341	не видно	1	1
342	независимо от	1	1
343	себя знать	1	1
344	под этой	1	1
345	как к	1	1
346	на минуту	1	1
347	мы имели	1	1
348	противоречие в	1	1
349	такова же	1	1
350	вечера и	1	1
351	дает себя	1	1
352	сказал бы	1	1
353	в серьезных	1	1
354	и к	2	1
355	то в	4	1
356	характер как	1	1
357	в себя	1	1
358	оттого что	1	1
359	себе как	1	1
360	в которой	1	1
361	бог знает	1	1
362	не оставляет	1	1
363	из этих	2	1
364	ни одна	1	1
365	бы так	1	1
366	и отношения	1	1
367	нами в	1	1
368	в себе	9	1
369	но он	1	1
370	тому же	2	1
371	но ведь	1	1
372	не могла	5	1
373	роли в	2	1
374	частности и	1	1
375	что без	1	1
376	если для	1	1
377	сказать в	1	1
378	все те	2	1
379	от которого	2	1
380	в принципе	2	1
381	однако он	1	1
382	том чтобы	1	1
383	тексте телеграммы	1	1
384	на жизнь	1	1
385	какой бы	1	1
386	прежде чем	2	1
387	в каждом	1	1
388	то ни	1	1
389	не будет	2	1
390	а когда	1	1
391	а по	2	1
392	читать и	1	1
393	которого не	1	1
394	который и	2	1
395	всю свою	1	1
396	он все	1	1
397	конечном итоге	1	1
398	который по	1	1
399	можешь и	1	1
400	здесь однако	1	1
401	не понимают	1	1
402	в слове	1	1
403	и уже	4	1
404	оснований говорить	1	1
405	легче всего	1	1
406	и было	2	1
407	и становится	2	1
408	можно так	2	1
409	и при	1	1
410	в следующем	1	1
411	же это	1	1
412	на месте	1	1
413	место в	2	1
414	от себя	1	1
415	теперь как	1	1
416	признать что	1	1
417	и уж	1	1
418	в одном	3	1
419	начнем с	2	1
420	нам в	1	1
421	их в	1	1
422	однако в	2	1
423	том же	1	1
424	для нее	4	1
425	даже в	1	1
426	а вот	2	1
427	случае мы	1	1
428	тому что	4	1
429	фраза в	1	1
430	у вас	4	1
431	того момента	1	1
432	каждого отдельного	1	1
433	ему хочется	1	1
434	виду что	1	1
435	но еще	2	1
436	самого начала	1	1
437	все мы	1	1
438	дело в	1	1
439	одна из	2	1
440	только из	1	1
441	первая половина	2	1
442	и когда	1	1
443	до сих	2	1
444	для всего	1	1
445	а сама	1	1
446	себе во	1	1
447	ли в	3	1
448	хочет быть	1	1
449	не нуждается	1	1
450	в действительности	1	1
451	именно то	1	1
452	не считаю	1	1
453	когда мы	1	1
454	лежит в	1	1
455	русской классической	1	1
456	как только	3	1
457	слова но	1	1
458	значительной степени	1	1
459	на заводе	1	1
460	же такое	1	1
461	мысли о	2	1
462	все еще	1	1
463	а ее	1	1
464	смысле в	1	1
465	приходит к	2	1
466	в театре	1	1
467	смысле что	1	1
468	это время	1	1
469	с ее	5	1
470	в ее	18	1
471	с каким	1	1
472	с самого	1	1
473	то время	1	1
474	то как	1	1
475	способности к	1	1
476	не с	2	1
477	которая была	2	1
478	что от	1	1
479	за этими	2	1
480	собой и	1	1
481	на язык	1	1
482	сказывается и	1	1
483	это я	1	1
484	о том	12	1
485	все ее	1	1
486	внимание на	3	1
487	настоящее время	1	1
488	установки на	1	1
489	единственный в	1	1
490	и просто	2	1
491	с того	2	1
492	все его	3	1
493	в значительной	1	1
494	нас в	1	1
495	к источнику	1	1
496	что самое	1	1
497	чего уж	1	1
498	вслед за	4	1
499	в ком	1	1
500	мы уже	3	1
501	как например	1	1
502	известном смысле	1	1
503	но с	1	1
504	оно и	1	1
505	обе эти	1	1
506	идет по	2	1
507	и дело	1	1
508	одной из	3	1
509	дело с	2	1
510	что даже	2	1
511	к вам	1	1
512	могло быть	1	1
513	становится для	1	1
514	и весьма	1	1
515	например с	1	1
516	то он	1	1
517	впрочем и	2	1
518	по мнению	1	1
519	одних и	1	1
520	которых в	1	1
521	лучше чем	1	1
522	в уста	1	1
523	тот или	1	1
524	именно на	2	1
525	характерной для	1	1
526	с какой	2	1
527	следил за	1	1
528	внимание в	1	1
529	к идее	1	1
530	ни одного	2	1
531	термина а	1	1
532	в виде	2	1
533	или даже	1	1
534	его и	2	1
535	превращаются в	1	1
536	их как	1	1
537	на своего	1	1
538	одно из	5	1
539	для него	5	1
540	ведь это	1	1
541	могло бы	1	1
542	тургенева и	1	1
543	не для	1	1
544	у нее	10	1
545	отношение к	2	1
546	для меня	1	1
547	не случайно	10	1
548	и никогда	1	1
549	почему это	1	1
550	тогда в	2	1
551	в других	4	1
552	и только	2	1
553	имели бы	1	1
554	или иной	2	1
555	и точно	1	1
556	этом пути	1	1
557	по всей	1	1
558	одной стороны	3	1
559	и опять	2	1
560	и составляет	2	1
561	одного слова	2	1
562	легко и	1	1
563	жизнь в	2	1
564	к осознанию	1	1
565	человек в	3	1
566	а так	1	1
567	с которым	1	1
568	мне хотелось	2	1
569	более чем	2	1
570	все более	1	1
571	наше внимание	1	1
572	одно слово	1	1
573	всего тем	1	1
574	наряду с	5	1
575	эти слова	1	1
576	такого рода	1	1
577	так скоро	1	1
578	поскольку он	1	1
579	когда он	1	1
580	думать о	1	1
581	согласно которому	1	1
582	и такие	1	1
583	в это	3	1
584	еще раз	1	1
585	более и	1	1
586	быть и	1	1
587	сих пор	2	1
588	своего друга	1	1
589	что нет	1	1
590	к двум	1	1
591	не мог	1	1
592	более того	1	1
593	вое же	1	1
594	она может	2	1
595	в настоящее	1	1
596	бы даже	1	1
597	в голову	2	1
598	давно уже	2	1
599	говорят не	1	1
600	в ряду	2	1
601	бы в	1	1
602	традиций в	1	1
603	в ресторане	2	1
604	в этих	3	1
605	я в	1	1
606	не предполагает	1	1
607	о своем	4	1
608	сообщения о	1	1
609	это все	1	1
610	лишь по	1	1
611	первый раз	1	1
612	между ними	2	1
613	в точности	1	1
614	не замечать	1	1
615	который не	1	1
616	в искусстве	1	1
617	и другие	5	1
618	каждое слово	1	1
619	как на	2	1
620	которая не	1	1
