N	2gram	Losev_Vlad_2	Psycholo
118	на него	1	4
119	а в	11	4
120	у нас	6	4
121	так например	1	4
122	как мы	11	4
123	и о	4	4
124	можно было	2	4
125	об этом	6	4
126	о нем	2	4
127	в порядке	1	4
128	не просто	1	4
129	того что	5	4
130	в двух	2	4
131	этот вопрос	1	4
132	только в	6	4
133	себя в	2	4
134	в жизни	1	4
135	при помощи	1	4
136	и других	1	4
137	из них	1	4
138	никто не	1	4
139	по поводу	4	4
140	что не	2	4
141	смысла и	1	4
142	в частности	2	4
143	с этой	4	4
144	первый раз	1	4
145	либо в	1	4
146	жизни и	6	4
147	ее в	1	4
148	это в	3	4
149	к этому	6	4
150	в таком	3	4
151	например в	1	3
152	и до	2	3
153	и этот	1	3
154	и за	1	3
155	что если	2	3
156	в первый	1	3
157	говорить о	1	3
158	как я	2	3
159	то это	4	3
160	и он	4	3
161	что его	4	3
162	но не	3	3
163	к которой	1	3
164	конце концов	3	3
165	как в	3	3
166	что именно	1	3
167	та же	1	3
168	он все	2	3
169	на этом	2	3
170	здесь мы	3	3
171	его в	4	3
172	должен был	3	3
173	ни в	7	3
174	далеко не	1	3
175	должно быть	3	3
176	всех этих	3	3
177	но если	1	3
178	в которых	1	3
179	бы мы	1	3
180	т п	1	3
181	борьбу с	1	3
182	их в	2	3
183	что этот	1	3
184	она не	2	3
185	в то	9	3
186	мы все	1	3
187	в самых	2	3
188	больше того	2	3
189	и для	3	3
190	во все	1	3
191	нас от	1	3
192	так и	5	3
193	за то	1	3
194	и здесь	1	3
195	это то	1	3
196	которой мы	2	3
197	что и	3	3
198	том как	1	3
199	дело с	1	3
200	конечно не	4	3
201	в виде	3	3
202	тому же	1	3
203	всяком случае	6	3
204	в одном	1	3
205	из нее	1	3
206	тем что	1	3
207	и из	2	3
208	до сих	1	3
209	но и	8	3
210	на этот	4	3
211	здесь в	2	3
212	обратиться к	1	3
213	не было	10	3
214	и опять	1	3
215	эти слова	1	3
216	он говорит	1	3
217	в той	2	3
218	да и	3	3
219	здравого смысла	2	3
220	сих пор	1	3
221	тот же	5	3
222	почему он	1	3
223	бы его	2	3
224	к этой	2	3
225	в своих	2	3
226	точно так	3	3
227	во всяком	6	3
228	также и	6	2
229	сам по	2	2
230	и то	5	2
231	между двумя	1	2
232	из его	2	2
233	что эти	2	2
234	с таким	1	2
235	а как	1	2
236	мы имеем	1	2
237	нам в	1	2
238	время как	2	2
239	на тему	1	2
240	и ее	1	2
241	это время	4	2
242	большей частью	1	2
243	литературы и	1	2
244	мы читаем	4	2
245	не был	2	2
246	бы то	1	2
247	с его	4	2
248	во всех	3	2
249	точка зрения	1	2
250	себе и	2	2
251	со стороны	4	2
252	мы сейчас	3	2
253	она есть	1	2
254	меньше всего	1	2
255	как говорит	1	2
256	чем мы	1	2
257	что нет	1	2
258	что касается	3	2
259	нам кажется	3	2
260	и наконец	4	2
261	не в	9	2
262	и к	6	2
263	это просто	1	2
264	толстого в	1	2
265	в действительности	1	2
266	самое важное	1	2
267	все понятно	1	2
268	но в	8	2
269	бы и	1	2
270	из этих	3	2
271	думать что	1	2
272	если он	1	2
273	при этом	5	2
274	т д	1	2
275	тем и	1	2
276	едва ли	3	2
277	никому не	1	2
278	конца и	1	2
279	на все	2	2
280	только одно	3	2
281	в них	3	2
282	всю жизнь	1	2
283	такой же	1	2
284	которую он	7	2
285	можно найти	1	2
286	взгляд на	1	2
287	в такой	1	2
288	это делает	1	2
289	в котором	5	2
290	в их	2	2
291	место в	1	2
292	ни малейшего	1	2
293	оказывается что	1	2
294	не понимает	1	2
295	ним в	2	2
296	даже в	2	2
297	в русской	1	2
298	не имеет	2	2
299	только не	1	2
300	же время	3	2
301	и является	1	2
302	во всем	1	2
303	свидетельствуют о	1	2
304	только с	1	2
305	перед ним	1	2
306	есть только	1	2
307	но все	2	2
308	и другим	1	2
309	к такому	3	2
310	без всякого	2	2
311	эти мысли	1	2
312	нет никакой	1	2
313	уже с	1	2
314	то время	6	2
315	то как	1	2
316	на нее	1	2
317	те же	3	2
318	времени и	1	2
319	и с	14	2
320	ничего не	2	2
321	можно сказать	4	2
322	в виду	2	2
323	все дело	1	2
324	сводится к	1	2
325	что самая	1	2
326	и та	1	2
327	но мы	1	2
328	пор пока	1	2
329	и она	2	2
330	отца и	1	2
331	мы увидим	1	2
332	ли он	2	2
333	и кажется	1	2
334	никак нельзя	3	2
335	связи с	8	2
336	уже в	3	2
337	ни одного	1	2
338	чтобы он	1	2
339	не все	1	2
340	кажется что	2	2
341	его и	2	2
342	мы знаем	4	2
343	котором все	2	2
344	это нужно	1	2
345	дело и	1	2
346	даже не	1	2
347	на ее	1	2
348	именно в	4	2
349	в каких	2	2
350	прежде всего	6	2
351	тех пор	1	2
352	а на	1	2
353	ничем не	1	2
354	не на	2	2
355	с конца	1	2
356	была бы	1	2
357	ее на	2	2
358	ни на	1	2
359	до этого	1	2
360	и потому	2	2
361	над ним	1	2
362	в тех	1	2
363	по существу	3	2
364	для понимания	1	2
365	который он	1	2
366	его женой	1	2
367	в это	4	2
368	он сейчас	1	2
369	и от	2	2
370	в результате	5	2
371	его не	2	2
372	хотя бы	3	2
373	до тех	1	2
374	какой мере	1	2
375	в трагедию	1	2
376	те которые	1	2
377	этой цели	1	2
378	от этой	1	1
379	ли можно	1	1
380	говоря о	3	1
381	совершенно новой	1	1
382	еще можно	1	1
383	о самом	1	1
384	того же	5	1
385	ничего плохого	1	1
386	ему что	1	1
387	очень много	2	1
388	от самого	1	1
389	конечно с	1	1
390	он всегда	1	1
391	действительности и	1	1
392	каком они	1	1
393	сказать с	1	1
394	и ясный	1	1
395	в несколько	1	1
396	есть не	1	1
397	для своего	1	1
398	но никто	1	1
399	этого нет	1	1
400	он как	1	1
401	что иное	1	1
402	требует от	1	1
403	но даже	1	1
404	мы и	1	1
405	что можно	3	1
406	которое в	2	1
407	нельзя как	1	1
408	следовательно в	1	1
409	еще не	1	1
410	о боге	1	1
411	иное как	1	1
412	если исходить	1	1
413	в создании	1	1
414	природы и	1	1
415	но как	1	1
416	если в	1	1
417	а он	2	1
418	в общем	2	1
419	менее всего	1	1
420	сведений о	2	1
421	а через	1	1
422	несмотря на	4	1
423	когда тот	1	1
424	связи и	1	1
425	и я	5	1
426	отдельные точки	1	1
427	более чем	1	1
428	и сделал	1	1
429	что во	1	1
430	же с	13	1
431	независимо от	1	1
432	общего с	1	1
433	его со	1	1
434	как к	2	1
435	яснее и	2	1
436	о жизни	1	1
437	такого рода	2	1
438	разговора о	2	1
439	этой стороны	1	1
440	нельзя было	1	1
441	вопросом о	1	1
442	отца является	1	1
443	найти много	1	1
444	ясно и	1	1
445	и хотя	2	1
446	в этот	1	1
447	со своей	2	1
448	так или	3	1
449	из той	1	1
450	в нашем	1	1
451	дает краткое	1	1
452	но без	1	1
453	что ничего	1	1
454	не могла	2	1
455	так сказать	1	1
456	на его	4	1
457	к выводу	1	1
458	главным образом	1	1
459	однако он	1	1
460	и сам	2	1
461	его от	1	1
462	будем говорить	2	1
463	это конечно	1	1
464	сделать то	1	1
465	то ни	1	1
466	есть все	1	1
467	и дальше	1	1
468	или два	1	1
469	них не	1	1
470	она получила	1	1
471	жизнь а	1	1
472	чувства к	1	1
473	то совершенно	1	1
474	раз он	1	1
475	этом смысле	1	1
476	например с	1	1
477	за ним	1	1
478	но уже	2	1
479	он же	2	1
480	является полной	1	1
481	полной противоположностью	1	1
482	эту тему	2	1
483	со своими	1	1
484	рассказ в	1	1
485	можно считать	1	1
486	народа и	2	1
487	вел себя	2	1
488	и еще	1	1
489	на первый	2	1
490	в этих	4	1
491	для него	9	1
492	но что	5	1
493	та что	1	1
494	таких фактов	1	1
495	что такое	1	1
496	идея или	3	1
497	и без	1	1
498	человека который	1	1
499	со своего	1	1
500	не столько	3	1
501	что до	1	1
502	говорил о	2	1
503	мысли и	2	1
504	бы что	1	1
505	он приехал	1	1
506	ответить на	1	1
507	нем он	1	1
508	не раз	1	1
509	есть его	2	1
510	совершенно разные	1	1
511	которые в	1	1
512	без всяких	1	1
513	не могли	3	1
514	что после	1	1
515	что сам	1	1
516	и очень	2	1
517	то с	2	1
518	из писателей	1	1
519	в отношении	3	1
520	но они	1	1
521	все отдельные	1	1
522	что с	1	1
523	же самая	1	1
524	этого нужно	1	1
525	все мы	1	1
526	тогда когда	2	1
527	правда в	2	1
528	того как	2	1
529	к этим	2	1
530	весь этот	1	1
531	взятый сам	1	1
532	тогда и	2	1
533	но только	1	1
534	и форму	1	1
535	в день	1	1
536	это мы	5	1
537	и всегда	1	1
538	дело в	3	1
539	очень плохо	2	1
540	и настоящий	1	1
541	или как	2	1
542	всего на	2	1
543	к концу	5	1
544	к ней	3	1
545	он хочет	1	1
546	вернее сказать	1	1
547	вот что	4	1
548	в сознании	1	1
549	здесь же	1	1
550	приехал в	1	1
551	действительно то	1	1
552	вот в	1	1
553	у меня	1	1
554	глубочайшим образом	1	1
555	он называет	3	1
556	уже о	2	1
557	исходить из	2	1
558	начиная с	2	1
559	взятое в	2	1
560	не помешала	1	1
561	смертью он	1	1
562	на могилу	1	1
563	из требований	1	1
564	так просто	1	1
565	провожая его	1	1
566	некоторой степени	2	1
567	оно может	1	1
568	и которая	1	1
569	не забудем	1	1
570	но по	2	1
571	свою очередь	2	1
572	меня в	2	1
573	не успел	1	1
574	не могу	2	1
575	личности и	1	1
576	характер и	1	1
577	и будем	1	1
578	не понял	1	1
579	только то	1	1
580	на той	1	1
581	в дальнейшем	5	1
582	для своей	1	1
583	быть целью	1	1
584	слова а	1	1
585	как с	1	1
586	с собой	1	1
587	начала и	2	1
588	нужно было	1	1
589	об этой	1	1
590	и всюду	1	1
591	дальше не	1	1
592	ничего подобного	1	1
593	был не	1	1
594	совершенно невозможно	1	1
595	он сам	2	1
596	он хотел	1	1
597	и вообще	10	1
598	выводу что	1	1
599	является конечно	1	1
600	жизни которое	1	1
601	быть в	3	1
602	на их	1	1
603	даже больше	2	1
604	тех кто	1	1
605	вот и	3	1
606	другими словами	5	1
607	разумеется в	1	1
608	и который	1	1
609	два разных	1	1
610	а также	10	1
611	может не	1	1
612	время не	1	1
613	и во	2	1
614	вступила с	1	1
615	в природе	1	1
616	и превратить	1	1
617	к истине	1	1
618	дней и	1	1
619	к нему	2	1
620	вот эта	1	1
621	под этими	2	1
622	было совершенно	1	1
623	не дал	1	1
624	ним и	1	1
625	которое однако	1	1
626	от нее	1	1
627	уже во	1	1
628	в теории	2	1
629	с а	4	1
630	в лице	1	1
631	ровно ничего	2	1
632	казалось что	1	1
633	ни слова	1	1
634	но с	1	1
635	части его	1	1
636	что только	1	1
637	совсем не	4	1
638	на другие	2	1
639	в свой	1	1
640	что даже	1	1
641	но ни	1	1
642	которое мы	1	1
643	что свои	1	1
644	поэтому и	1	1
645	сам собой	1	1
646	с которыми	4	1
647	с какой	1	1
648	даны нам	1	1
649	же и	2	1
650	своей последней	1	1
651	вдруг говорит	1	1
652	мы очень	1	1
653	если это	1	1
654	только на	1	1
655	больше не	1	1
656	иллюстрации того	1	1
657	а то	2	1
658	в д	1	1
659	в душе	1	1
660	приблизительно к	1	1
661	забудем что	1	1
662	не так	1	1
663	себе в	2	1
664	и их	1	1
665	выразить в	1	1
666	с этими	1	1
667	до некоторой	2	1
668	это будет	1	1
669	рядом с	1	1
670	к его	2	1
671	кажется мне	1	1
672	и даже	10	1
673	живой и	1	1
674	о своей	1	1
675	она слишком	1	1
676	или иначе	3	1
677	если только	1	1
678	во второй	2	1
679	и др	1	1
680	виде и	1	1
681	похожа на	1	1
682	этот термин	1	1
683	деле если	1	1
684	здесь дело	1	1
685	которых мы	1	1
686	и проще	1	1
687	с которым	2	1
688	и психологии	2	1
689	ни о	1	1
690	и своим	1	1
691	и никак	1	1
692	него не	1	1
693	на которые	1	1
694	на слово	1	1
695	и об	1	1
696	уже давно	2	1
697	я говорю	1	1
698	него в	4	1
699	действие которое	1	1
700	о падении	1	1
701	так в	1	1
702	жизни который	1	1
703	шесть лет	1	1
704	которого мы	1	1
705	и мою	1	1
706	чем то	1	1
707	и глубоко	1	1
708	мы опять	1	1
709	он приводит	1	1
710	же времени	1	1
711	в течение	5	1
712	на эту	2	1
713	это есть	1	1
714	чувства и	1	1
715	выходит что	1	1
716	и которое	1	1
717	ней не	1	1
718	это значит	2	1
719	и едва	1	1
720	дело здесь	1	1
721	но это	4	1
722	о его	5	1
723	сказала что	1	1
724	имел в	1	1
725	в чем	2	1
726	бы вместе	1	1
727	им в	3	1
728	но для	1	1
729	перед смертью	2	1
730	в смысле	1	1
731	и всю	1	1
732	дела в	1	1
733	и надо	1	1
734	которых он	1	1
735	в связи	8	1
736	понимать только	1	1
737	чтобы понять	1	1
738	содержание и	1	1
739	он заканчивает	1	1
740	от него	1	1
741	вот это	2	1
742	из себя	1	1
743	даже сам	1	1
744	и ни	1	1
745	у которого	2	1
746	сказать даже	1	1
747	будто бы	2	1
748	с ужасом	1	1
749	по самой	1	1
750	же в	2	1
751	есть уже	1	1
752	и другие	1	1
753	утверждал что	1	1
754	и непонятной	1	1
755	о всем	1	1
756	от всякого	1	1
757	жизни в	2	1
758	нет ничего	3	1
759	в свою	3	1
760	с ней	2	1
761	а ведь	1	1
762	равно как	1	1
763	она жила	2	1
764	своего отца	1	1
765	по одному	1	1
766	в сравнении	2	1
767	не что	1	1
768	в трех	2	1
769	а может	1	1
770	от которой	1	1
771	во сне	2	1
772	ничего общего	1	1
773	гораздо более	2	1
