N	2gram	Bakhtin_Pr_1	Komedia
144	за пределы	6	2
145	в настоящем	3	2
146	чем же	1	2
147	наряду с	1	2
148	несколько раз	1	2
149	в рамках	2	2
150	что касается	1	2
151	в противоположность	3	2
152	со своей	1	2
153	в самом	8	2
154	художественного мышления	2	2
155	в известном	1	2
156	в себе	5	2
157	только один	1	2
158	не следует	1	2
159	время и	1	2
160	в первой	2	2
161	не к	1	2
162	то ни	3	2
163	художественный образ	1	2
164	было бы	6	2
165	и тем	2	2
166	для них	1	2
167	ни одной	2	2
168	такой же	1	2
169	его герои	1	2
170	всяком случае	3	2
171	почти не	1	2
172	и самого	4	2
173	но он	2	2
174	не раз	2	2
175	одна из	2	2
176	трагедии в	1	2
177	к ней	1	2
178	на те	1	2
179	по своей	1	2
180	как будто	3	2
181	в области	3	2
182	в трагедии	1	2
183	же самое	1	2
184	как зевс	1	2
185	для себя	2	2
186	сорок лет	1	2
187	с ее	2	2
188	только при	2	2
189	как по	1	2
190	стр и	1	2
191	в себя	3	2
192	до самого	1	2
193	что у	1	2
194	времени и	1	2
195	из всего	2	2
196	для этого	1	2
197	находится в	1	2
198	именно потому	2	2
199	и здесь	3	2
200	и во	2	2
201	и можно	1	2
202	от них	1	2
203	в форме	6	2
204	или может	1	2
205	еще не	5	2
206	даже если	1	2
207	который в	1	2
208	именно на	2	2
209	из которых	2	2
210	вовсе не	8	2
211	со стороны	2	2
212	даже не	1	2
213	точек зрения	3	2
214	до сих	2	2
215	хоть и	1	2
216	вслед за	1	2
217	и притом	2	2
218	то и	2	2
219	до конца	5	2
220	одну из	1	2
221	должна была	4	2
222	не может	11	2
223	вместе с	2	2
224	но не	8	2
225	в состоянии	1	2
226	его творчество	4	2
227	к нему	3	2
228	сих пор	2	2
229	но это	5	2
230	будто бы	1	2
231	только что	1	2
232	ни было	4	2
233	то что	18	2
234	в действительности	1	2
235	ее в	1	2
236	в своих	2	2
237	во всяком	4	2
238	все что	3	2
239	художественных приемов	2	2
240	и наиболее	1	1
241	можно говорить	2	1
242	в применении	1	1
243	в этот	2	1
244	самое слово	1	1
245	переходит к	1	1
246	все остальное	1	1
247	и имел	1	1
248	на самом	4	1
249	принципы построения	1	1
250	или к	2	1
251	тем же	1	1
252	из самых	1	1
253	исходит из	3	1
254	и больше	1	1
255	высшей степени	1	1
256	в зависимости	3	1
257	уже по	1	1
258	и за	1	1
259	одним из	8	1
260	мы уже	2	1
261	той же	6	1
262	со всех	1	1
263	о способах	2	1
264	для своего	2	1
265	каким был	1	1
266	ни у	1	1
267	позиций и	1	1
268	который был	1	1
269	совпадает с	2	1
270	одного или	1	1
271	то это	1	1
272	по замыслу	1	1
273	как впрочем	1	1
274	зависимости от	3	1
275	как свой	1	1
276	в мире	7	1
277	и он	1	1
278	создать из	1	1
279	в ней	1	1
280	преобладание в	1	1
281	его восприятие	1	1
282	творческого пути	1	1
283	а только	1	1
284	во всех	5	1
285	но конечно	2	1
286	как у	2	1
287	слишком много	1	1
288	он может	3	1
289	к которой	1	1
290	не входит	1	1
291	не все	1	1
292	ответ на	1	1
293	а и	1	1
294	том чем	1	1
295	каждая из	1	1
296	с этим	1	1
297	мира в	6	1
298	для создания	3	1
299	в своем	8	1
300	с трагедией	1	1
301	в полном	1	1
302	но говорить	1	1
303	смысле этого	1	1
304	современности в	1	1
305	силами и	1	1
306	не являются	1	1
307	его к	4	1
308	и к	4	1
309	то в	1	1
310	за собой	1	1
311	и этим	2	1
312	не приходится	1	1
313	что это	1	1
314	тон в	1	1
315	он в	2	1
316	что же	1	1
317	тут и	2	1
318	из этих	2	1
319	приводит к	3	1
320	бы только	1	1
321	другом случае	1	1
322	роль в	2	1
323	чем его	1	1
324	ее как	2	1
325	как он	2	1
326	в братьях	1	1
327	ставит нас	1	1
328	о принципиальной	1	1
329	к миру	1	1
330	к одному	1	1
331	по существу	4	1
332	не могли	2	1
333	чтобы в	1	1
334	из него	1	1
335	подобно тому	3	1
336	людей и	1	1
337	одному и	1	1
338	что она	2	1
339	последнее слово	9	1
340	но все	4	1
341	человека в	5	1
342	значительной степени	1	1
343	что все	3	1
344	же не	1	1
345	в совершенно	2	1
346	об этом	1	1
347	выражение и	1	1
348	а его	3	1
349	то есть	24	1
350	зрения на	8	1
351	от земли	1	1
352	это было	1	1
353	пределы одной	1	1
354	следить за	1	1
355	перед нами	4	1
356	всю его	1	1
357	начала и	1	1
358	любовь к	1	1
359	между отдельными	2	1
360	в жизни	6	1
361	нет в	1	1
362	особенно показательны	1	1
363	а с	1	1
364	все равно	2	1
365	в самую	1	1
366	и уже	3	1
367	всегда и	1	1
368	как целое	2	1
369	слова и	1	1
370	себе все	1	1
371	в эту	1	1
372	в этих	2	1
373	не так	1	1
374	и поскольку	1	1
375	можно найти	1	1
376	а как	6	1
377	в отличие	2	1
378	в которых	2	1
379	введенное в	1	1
380	друг другу	2	1
381	теми же	1	1
382	однако не	2	1
383	и более	1	1
384	времени а	1	1
385	по себе	7	1
386	между несколькими	1	1
387	не была	1	1
388	части и	1	1
389	тому что	2	1
390	если и	1	1
391	между людьми	1	1
392	из конкретных	1	1
393	и против	1	1
394	при всех	1	1
395	но они	4	1
396	на твердом	2	1
397	и другое	1	1
398	самого начала	3	1
399	герою в	1	1
400	в русской	1	1
401	на себе	2	1
402	времени у	1	1
403	и социальная	1	1
404	которого он	1	1
405	сознания как	1	1
406	не вызывает	1	1
407	также что	1	1
408	того чтобы	4	1
409	чем не	1	1
410	следовательно и	2	1
411	не стремится	1	1
412	под этим	2	1
413	к концу	1	1
414	убедиться в	1	1
415	не находим	1	1
416	следует что	1	1
417	не столь	1	1
418	ему не	2	1
419	вот в	1	1
420	и для	3	1
421	по своим	2	1
422	к себе	2	1
423	два десятилетия	1	1
424	не могут	6	1
425	разумеется все	1	1
426	хотя конечно	1	1
427	его с	1	1
428	из любимейших	1	1
429	в каждом	8	1
430	вывод из	1	1
431	и это	5	1
432	не делает	1	1
433	но при	1	1
434	это только	1	1
435	отсюда же	2	1
436	данном случае	2	1
437	него самого	3	1
438	с самого	2	1
439	говорить о	2	1
440	в дальнейшем	1	1
441	этот период	1	1
442	можно было	3	1
443	в нескольких	1	1
444	те же	1	1
445	в борьбе	1	1
446	в изображении	2	1
447	мира и	7	1
448	всех возможных	1	1
449	не кто	1	1
450	выводы о	1	1
451	мира а	1	1
452	с ним	6	1
453	в каждой	2	1
454	них не	1	1
455	о нем	11	1
456	или от	1	1
457	на вопрос	2	1
458	стр этот	1	1
459	и что	1	1
460	свете из	1	1
461	утверждает что	1	1
462	все его	1	1
463	людьми и	1	1
464	в значительной	1	1
465	образом все	2	1
466	на ее	1	1
467	может и	1	1
468	говорит он	8	1
469	и только	1	1
470	тезис о	1	1
471	непосредственно в	2	1
472	как художественное	1	1
473	наконец в	2	1
474	внешнее и	1	1
475	его творчестве	2	1
476	и следовательно	1	1
477	которая как	1	1
478	в литературе	3	1
479	того что	2	1
480	толстого и	2	1
481	почти все	1	1
482	только под	1	1
483	явления в	1	1
484	хотя бы	2	1
485	поэтому и	2	1
486	наше время	1	1
487	во времени	3	1
488	он действует	1	1
489	себя в	3	1
490	так что	1	1
491	в большинстве	2	1
492	ни одного	2	1
493	был очень	1	1
494	не дает	3	1
495	как вы	2	1
496	основных принципов	1	1
497	за ним	2	1
498	мир в	2	1
499	себе в	1	1
500	правда к	1	1
501	это предположение	1	1
502	может служить	1	1
503	друг друга	3	1
504	последнего периода	1	1
505	заметить что	2	1
506	от того	2	1
507	ее на	1	1
508	для того	2	1
509	в последнюю	1	1
510	нас перед	1	1
511	в высшей	1	1
512	на этот	2	1
513	лица в	1	1
514	далеко не	1	1
515	он считал	1	1
516	элементов и	1	1
517	к более	2	1
518	к человеку	2	1
519	превращается в	1	1
520	чтобы убедиться	1	1
521	идеи в	7	1
522	интересны для	1	1
523	действительности как	1	1
524	его как	5	1
525	к уже	1	1
526	следует только	1	1
527	большинстве случаев	2	1
528	из многочисленных	1	1
529	современных ему	1	1
530	него не	2	1
531	что из	2	1
532	и она	1	1
533	эти слова	1	1
534	каждый может	1	1
535	дает как	1	1
536	лиц и	1	1
537	и потому	3	1
538	отсюда и	1	1
539	из трех	1	1
540	что именно	2	1
541	к своему	1	1
542	предисловии к	1	1
543	в данном	2	1
544	который мы	1	1
545	в той	6	1
546	он становится	1	1
547	тому как	3	1
548	как бы	28	1
549	для их	1	1
550	материал для	1	1
551	этого слова	2	1
552	с этой	1	1
553	в условиях	2	1
554	в основном	2	1
555	если оно	1	1
556	и поступков	2	1
557	романа с	2	1
558	самого и	1	1
559	которые были	3	1
560	рассматривать как	1	1
561	с большой	1	1
562	в книге	3	1
563	не достигает	1	1
564	формы и	1	1
565	к конкретному	1	1
566	которой можно	1	1
567	это уже	1	1
568	к одной	1	1
569	главное внимание	1	1
570	у них	1	1
571	на такой	1	1
572	в духе	3	1
573	места в	1	1
574	бы в	3	1
575	многие стороны	1	1
576	именно поэтому	1	1
577	хотя в	1	1
578	отношении к	2	1
579	его произведениях	2	1
580	то оно	1	1
581	слово в	2	1
582	с ней	1	1
583	не знает	1	1
584	сказать что	5	1
585	совершенно не	1	1
586	больше всего	1	1
587	к его	1	1
588	и художественного	1	1
589	автора в	2	1
590	облик и	1	1
591	ко всему	1	1
592	именно к	1	1
593	ли он	2	1
594	время не	2	1
595	на это	1	1
596	в каком	1	1
597	жизни и	6	1
598	вполне понятно	1	1
599	и другие	2	1
600	это в	2	1
601	гораздо более	1	1
602	как на	2	1
603	этой точки	1	1
604	они не	3	1
