N	2gram	Bakhtin_Pr_1	Dialekti
103	чего не	1	4
104	и ничего	1	4
105	время как	1	4
106	говорить о	3	4
107	первый план	2	4
108	в чем	2	4
109	нет и	3	4
110	во что	1	4
111	в истории	2	4
112	я должен	2	4
113	конечно не	5	4
114	подобно тому	1	4
115	это не	5	4
116	истории и	1	4
117	на первый	2	4
118	тому что	1	4
119	что есть	1	4
120	как о	1	4
121	не могут	2	4
122	и это	3	4
123	то время	1	4
124	можно только	6	4
125	к тому	1	4
126	с другой	7	4
127	для него	1	4
128	если оно	1	4
129	есть история	1	4
130	или иной	2	4
131	у нас	2	4
132	так же	1	4
133	ни от	1	4
134	тому как	1	4
135	или только	1	4
136	хотя бы	4	4
137	только что	1	4
138	сказать что	4	4
139	себя как	5	3
140	была бы	2	3
141	мы уже	1	3
142	и на	3	3
143	как таковая	1	3
144	коем случае	2	3
145	за пределы	12	3
146	и я	1	3
147	мере в	1	3
148	всего от	1	3
149	в своем	5	3
150	все же	6	3
151	как таковое	1	3
152	все эти	5	3
153	на то	2	3
154	в нем	15	3
155	есть таким	2	3
156	он должен	2	3
157	того или	2	3
158	выйти за	1	3
159	как целое	1	3
160	должно быть	5	3
161	не больше	3	3
162	и без	1	3
163	имеется в	1	3
164	вообще ничего	1	3
165	не в	7	3
166	раз и	2	3
167	из которых	2	3
168	тем самым	4	3
169	она не	2	3
170	одна из	2	3
171	в основе	5	3
172	но она	2	3
173	в коем	2	3
174	на себя	1	3
175	же время	3	3
176	во всем	2	3
177	уже и	1	3
178	должны быть	4	3
179	можно и	2	3
180	и о	5	3
181	всего и	1	3
182	не наука	1	3
183	и этим	6	3
184	как таковую	1	3
185	движения и	2	3
186	это было	1	3
187	к нему	10	3
188	все время	1	3
189	быть и	1	3
190	или же	1	3
191	и ее	2	3
192	с одной	3	3
193	есть ни	1	3
194	есть в	1	3
195	из них	1	3
196	мир в	2	3
197	сами по	1	3
198	друг друга	1	3
199	случае не	2	3
200	тем что	2	3
201	для того	2	3
202	именно как	1	3
203	и прежде	5	3
204	не было	2	3
205	его как	3	3
206	одной стороны	3	3
207	как бы	22	3
208	и от	3	3
209	мира и	1	3
210	личность есть	1	3
211	ни к	2	3
212	ибо и	1	3
213	не знает	3	3
214	все что	3	3
215	в слове	3	3
216	также и	3	2
217	например в	3	2
218	в частности	2	2
219	а из	1	2
220	факт и	1	2
221	для науки	2	2
222	от самого	1	2
223	в чисто	1	2
224	в первом	1	2
225	исходит из	1	2
226	не имеют	2	2
227	его не	2	2
228	так чтобы	1	2
229	что можно	1	2
230	и он	2	2
231	в ней	4	2
232	начало и	3	2
233	событие как	2	2
234	еще не	7	2
235	на них	3	2
236	всего этого	1	2
237	бы то	3	2
238	с его	2	2
239	но не	12	2
240	и где	1	2
241	целый ряд	1	2
242	но в	4	2
243	то в	1	2
244	у тех	1	2
245	ни один	1	2
246	бы только	1	2
247	в себе	4	2
248	и если	1	2
249	вообще не	7	2
250	при этом	5	2
251	перестает быть	4	2
252	и вот	1	2
253	что у	1	2
254	на этом	2	2
255	объект и	4	2
256	есть конечно	1	2
257	но совершенно	2	2
258	она и	1	2
259	все равно	1	2
260	этого не	1	2
261	вообще никакого	1	2
262	и уже	1	2
263	несмотря на	3	2
264	как таковой	2	2
265	вещь есть	1	2
266	в их	10	2
267	и эти	1	2
268	бы быть	1	2
269	же мы	1	2
270	но они	4	2
271	иной раз	1	2
272	что их	1	2
273	иметь в	1	2
274	следовательно и	1	2
275	того и	1	2
276	о ней	1	2
277	очень мало	1	2
278	история не	1	2
279	и является	1	2
280	как не	1	2
281	ничто не	1	2
282	исторического процесса	1	2
283	не вполне	2	2
284	личности в	1	2
285	уже о	1	2
286	могут быть	5	2
287	той или	2	2
288	как мы	7	2
289	говоря уже	1	2
290	как с	1	2
291	на что	1	2
292	и вообще	2	2
293	и здесь	2	2
294	нас в	1	2
295	и во	2	2
296	ее от	1	2
297	в его	43	2
298	природы и	3	2
299	и следовательно	1	2
300	что угодно	1	2
301	как например	1	2
302	и тем	3	2
303	со всеми	3	2
304	и тела	2	2
305	себя в	2	2
306	не можем	2	2
307	и у	2	2
308	своим собственным	1	2
309	и чисто	1	2
310	не о	1	2
311	бытия и	1	2
312	есть момент	1	2
313	или иначе	1	2
314	говорить и	2	2
315	именно в	1	2
316	следовательно не	2	2
317	бытия в	3	2
318	души и	2	2
319	себя и	3	2
320	быть только	5	2
321	но как	2	2
322	и потому	4	2
323	мы говорим	1	2
324	в данном	4	2
325	по существу	2	2
326	быть не	1	2
327	и формы	1	2
328	но для	1	2
329	в смысле	1	2
330	и для	11	2
331	до степени	2	2
332	или в	2	2
333	себя самого	4	2
334	для нас	1	2
335	лишь как	4	2
336	бы в	1	2
337	я нахожу	2	2
338	в одинаковой	1	2
339	а в	6	2
340	личность и	1	2
341	может и	4	2
342	слово в	2	2
343	не говоря	1	2
344	другой стороны	4	2
345	совершенно не	7	2
346	или иного	2	2
347	из этого	1	2
348	природы или	1	2
349	к этой	1	2
350	в своих	2	2
351	они не	3	2
352	в объективном	1	1
353	в применении	3	1
354	отношения к	6	1
355	в сфере	1	1
356	зависимость от	1	1
357	она на	1	1
358	мир где	1	1
359	этом отношении	2	1
360	науку об	3	1
361	на самом	4	1
362	он может	2	1
363	как такового	3	1
364	идет о	1	1
365	и принципиально	1	1
366	к другому	1	1
367	объект как	4	1
368	высшей степени	5	1
369	едва ли	3	1
370	и за	1	1
371	а как	3	1
372	объект в	5	1
373	и души	1	1
374	из всего	1	1
375	предмета в	1	1
376	и момент	1	1
377	что уже	1	1
378	науки и	1	1
379	иной чем	1	1
380	глубине широте	1	1
381	свой предмет	1	1
382	конечно и	4	1
383	есть совершенно	1	1
384	ибо это	1	1
385	и самого	1	1
386	которую можно	1	1
387	как таковые	1	1
388	событием и	2	1
389	отношения и	2	1
390	ли кто-нибудь	1	1
391	во всех	11	1
392	объект не	4	1
393	а следовательно	1	1
394	сказать и	3	1
395	а только	2	1
396	одном и	1	1
397	конечном счете	4	1
398	в общем	1	1
399	для всякой	1	1
400	более как	1	1
401	иногда и	3	1
402	себе и	1	1
403	в свои	1	1
404	где на	2	1
405	должен понять	1	1
406	исходным пунктом	1	1
407	независимо от	13	1
408	этом его	1	1
409	стороны и	1	1
410	как к	2	1
411	помнить что	3	1
412	с понятием	1	1
413	и наконец	6	1
414	себе не	2	1
415	это определение	1	1
416	именно эта	1	1
417	нему с	1	1
418	к чему	2	1
419	не приходится	1	1
420	в которой	1	1
421	и как-то	1	1
422	есть для	1	1
423	есть попросту	1	1
424	только один	1	1
425	чувств и	1	1
426	но ведь	1	1
427	если он	1	1
428	они совершенно	1	1
429	должен обратиться	1	1
430	как личность	1	1
431	творца и	3	1
432	мы можем	6	1
433	именно то	1	1
434	всех этих	1	1
435	его тела	2	1
436	определенное или	1	1
437	никакому сомнению	1	1
438	не к	6	1
439	в корне	2	1
440	материя и	1	1
441	бытия это	1	1
442	его от	1	1
443	его можно	1	1
444	именно это	1	1
445	от нее	1	1
446	что является	1	1
447	то ни	3	1
448	и может	1	1
449	они должны	1	1
450	в совершенно	1	1
451	в мире	3	1
452	ценности и	2	1
453	его в	9	1
454	природой и	1	1
455	в него	2	1
456	на почве	3	1
457	есть вещь	1	1
458	вещь может	1	1
459	чувство и	1	1
460	она становится	1	1
461	только оно	1	1
462	не чем	1	1
463	нет в	1	1
464	точнее и	1	1
465	далеко не	5	1
466	мы имеем	2	1
467	место и	2	1
468	не всегда	6	1
469	предмет тем	1	1
470	о чем	1	1
471	они в	1	1
472	действительно не	1	1
473	нисколько не	1	1
474	и становится	7	1
475	но я	1	1
476	ибо не	1	1
477	как предмету	1	1
478	целом и	1	1
479	не становится	1	1
480	в котором	2	1
481	что вся	1	1
482	место в	8	1
483	все и	2	1
484	не уничтожает	1	1
485	как совокупность	1	1
486	и оправдание	1	1
487	не как	1	1
488	необходимое и	1	1
489	бы мы	1	1
490	как одна	1	1
491	если угодно	1	1
492	но он	1	1
493	творчества и	5	1
494	иным как	1	1
495	не его	2	1
496	и более	2	1
497	для нее	8	1
498	отличии от	1	1
499	и необходимость	1	1
500	вплоть до	1	1
501	случае эта	1	1
502	а иногда	2	1
503	что эта	2	1
504	человека но	1	1
505	дало бы	1	1
506	что с	1	1
507	виду что	1	1
508	на него	3	1
509	мы все	1	1
510	в единство	2	1
511	ставит его	1	1
512	может только	1	1
513	не имели	1	1
514	в самой	2	1
515	имеем дело	3	1
516	этих двух	1	1
517	правда это	1	1
518	связи с	2	1
519	от метафизического	1	1
520	и при	2	1
521	себе это	1	1
522	входят в	3	1
523	не столь	1	1
524	так то	1	1
525	тела и	1	1
526	ли это	1	1
527	представлять себе	4	1
528	его отличии	1	1
529	от их	1	1
530	и проч	28	1
531	все то	3	1
532	есть вообще	1	1
533	как только	3	1
534	и дух	1	1
535	же самое	2	1
536	социальные и	1	1
537	как некое	1	1
538	объекта не	2	1
539	опыта и	1	1
540	в каждой	1	1
541	должен быть	2	1
542	то действительно	1	1
543	эта последняя	1	1
544	подобных случаях	1	1
545	с ее	1	1
546	на нем	1	1
547	без всякого	1	1
548	точками зрения	1	1
549	в ее	4	1
550	данном случае	4	1
551	только при	2	1
552	пределы мира	1	1
553	в себя	2	1
554	он теряет	2	1
555	событие в	2	1
556	целое как	1	1
557	умирает в	1	1
558	не с	4	1
559	было в	1	1
560	и которые	2	1
561	мог бы	1	1
562	на которую	1	1
563	ибо только	2	1
564	более специфическое	1	1
565	которое оно	1	1
566	движения или	1	1
567	строго говоря	1	1
568	даны в	1	1
569	с ним	5	1
570	быть просто	1	1
571	но может	1	1
572	и восприятия	1	1
573	невозможно в	1	1
574	ничему не	1	1
575	то есть	46	1
576	возможна только	1	1
577	себя не	1	1
578	они осуществляются	1	1
579	как объективное	1	1
580	можно сказать	2	1
581	как чисто	2	1
582	тела не	1	1
583	моменты и	1	1
584	не выходит	1	1
585	мы понимаем	1	1
586	в конечном	4	1
587	что или	1	1
588	мы о	1	1
589	тем или	1	1
590	вся эта	1	1
591	эти два	1	1
592	применить и	1	1
593	не более	2	1
594	вообще и	1	1
595	бы и	1	1
596	в лучшем	2	1
597	существует он	1	1
598	ответа не	1	1
599	и мир	2	1
600	происходит в	1	1
601	возможно лишь	1	1
602	предмета и	2	1
603	но с	3	1
604	здесь не	4	1
605	одной из	3	1
606	этот вопрос	1	1
607	в свой	1	1
608	как нечто	3	1
609	то он	1	1
610	на мир	2	1
611	нем нет	1	1
612	ни материальная	1	1
613	вопроса о	3	1
614	и движется	1	1
615	каким образом	1	1
616	или просто	1	1
617	выразима в	1	1
618	был бы	1	1
619	содержания и	6	1
620	в одном	1	1
621	нечего сказать	2	1
622	объекта но	1	1
623	к ним	1	1
624	бы все	1	1
625	то самое	1	1
626	в других	4	1
627	нему и	2	1
628	зрения с	1	1
629	момент в	1	1
630	от ее	2	1
631	чему не	1	1
632	точек зрения	1	1
633	до сих	1	1
634	ибо чтобы	1	1
635	в каких	2	1
636	к которому	4	1
637	такое же	1	1
638	мы еще	1	1
639	или о	1	1
640	и тело	1	1
641	между ними	4	1
642	обратиться к	1	1
643	в некоторых	2	1
644	свободе и	1	1
645	но лишь	2	1
646	поскольку она	1	1
647	а наоборот	1	1
648	нечего было	1	1
649	выражением своего	1	1
650	эти пределы	1	1
651	оно оказывается	1	1
652	в подобных	1	1
653	в связи	2	1
654	конечно он	1	1
655	но оно	1	1
656	связь с	3	1
657	вместе с	1	1
658	других областях	2	1
659	в историю	1	1
660	как одну	1	1
661	нее это	2	1
662	характера и	2	1
663	если так	1	1
664	по своему	1	1
665	в область	3	1
666	чем в	2	1
667	применении к	3	1
668	вне этой	1	1
669	и всей	1	1
670	образ и	1	1
671	да и	3	1
672	для понимания	2	1
673	зрения самого	2	1
674	том смысле	1	1
675	мира так	1	1
676	слова и	3	1
677	сих пор	1	1
678	лучшем случае	2	1
679	в культуре	2	1
680	силу и	1	1
681	понятий и	2	1
682	о мире	1	1
683	и собственно	1	1
684	здесь в	2	1
685	все не	1	1
686	эти ценности	1	1
687	вообще есть	1	1
688	и часто	1	1
689	живет и	1	1
690	объекта и	7	1
691	а чисто	1	1
692	его с	1	1
693	в результате	1	1
694	о котором	2	1
695	которая в	1	1
696	напряженном и	1	1
697	пр в	1	1
698	от него	3	1
699	это может	1	1
700	в этих	2	1
701	чтобы его	2	1
702	но зато	2	1
703	мы показали	1	1
704	ни было	3	1
705	есть уже	1	1
706	но всегда	1	1
707	только она	2	1
708	субъекта а	1	1
709	или другими	1	1
710	материал и	2	1
711	имеет место	5	1
712	чем иным	1	1
713	что под	1	1
714	от единого	1	1
715	но каким	1	1
716	в процессе	1	1
717	и эта	2	1
718	это понятие	1	1
719	данное и	1	1
720	которая не	1	1
721	смысле что	1	1
722	с самим	2	1
