N	2gram	Bakhtin_Pr_1	Formalny
219	зрения их	1	2
220	же как	1	2
221	и это	5	2
222	ее до	1	2
223	в зависимости	3	2
224	в году	1	2
225	входящих в	1	2
226	его не	1	2
227	а как	6	2
228	совершенно справедливо	1	2
229	положения в	1	2
230	вопрос о	4	2
231	единство и	1	2
232	всем этим	1	2
233	в создании	1	2
234	как если	1	2
235	своей работе	1	2
236	а только	1	2
237	и всякий	1	2
238	для других	2	2
239	менее всего	4	2
240	нет и	1	2
241	за пределы	6	2
242	во что	2	2
243	чем же	1	2
244	идет о	3	2
245	с этим	1	2
246	однако не	2	2
247	кругозора в	1	2
248	в действительности	1	2
249	стиля и	3	2
250	материалом и	1	2
251	глава вторая	1	2
252	от этого	1	2
253	впечатление что	1	2
254	в произведении	1	2
255	не приходится	1	2
256	своей конструктивной	1	2
257	он в	2	2
258	в нашем	1	2
259	на его	2	2
260	к миру	1	2
261	а вовсе	1	2
262	и вот	2	2
263	том чтобы	1	2
264	и более	1	2
265	ни были	1	2
266	но ведь	1	2
267	о мире	1	2
268	но все	4	2
269	единство произведения	2	2
270	каждый акт	1	2
271	того или	1	2
272	в работе	1	2
273	это не	10	2
274	действительности в	1	2
275	начала и	1	2
276	ни в	3	2
277	единство в	1	2
278	в самую	1	2
279	нисколько не	2	2
280	их на	1	2
281	в эту	1	2
282	не так	1	2
283	таким же	2	2
284	почти не	1	2
285	не от	1	2
286	значение для	1	2
287	роман и	1	2
288	у тургенева	1	2
289	что было	3	2
290	войти в	1	2
291	человеческое сознание	1	2
292	бы быть	1	2
293	этой работы	2	2
294	раз и	3	2
295	и художественной	1	2
296	мысли в	2	2
297	слово оно	1	2
298	на него	2	2
299	и форм	1	2
300	только не	1	2
301	следовательно и	2	2
302	ничего не	6	2
303	одна из	2	2
304	в самой	7	2
305	к ней	1	2
306	на языке	2	2
307	и является	1	2
308	чисто художественной	1	2
309	убедиться в	1	2
310	нам важно	1	2
311	может и	1	2
312	содержания как	1	2
313	от того	2	2
314	и определений	1	2
315	конструкции и	1	2
316	и заключается	1	2
317	своей книге	1	2
318	его с	1	2
319	не есть	1	2
320	если же	2	2
321	ни стало	1	2
322	приводит к	3	2
323	являются лишь	1	2
324	с ним	6	2
325	на их	1	2
326	и что	1	2
327	лишь одною	1	2
328	и содержание	1	2
329	и художественная	1	2
330	становящемуся ряду	2	2
331	все в	6	2
332	между тем	5	2
333	что и	5	2
334	во всей	2	2
335	каждый элемент	1	2
336	вполне понятно	1	2
337	в другой	3	2
338	нем и	1	2
339	определение романа	2	2
340	действительности не	1	2
341	только в	8	2
342	несколько подробнее	1	2
343	уже не	8	2
344	не можем	1	2
345	если мы	1	2
346	ни одного	2	2
347	не дает	3	2
348	большинстве случаев	2	2
349	его и	1	2
350	могло бы	1	2
351	как их	3	2
352	точка зрения	7	2
353	в одном	9	2
354	сами по	3	2
355	и со	1	2
356	этот кругозор	2	2
357	как художник	1	2
358	как такового	1	2
359	непосредственно как	1	2
360	как раз	4	2
361	глава первая	1	2
362	перейти к	1	2
363	лишь для	1	2
364	различных художественных	1	2
365	здесь в	1	2
366	чтобы убедиться	1	2
367	она является	1	2
368	и самый	1	2
369	не на	3	2
370	все время	1	2
371	была бы	2	2
372	художественной формы	5	2
373	но есть	1	2
374	под влиянием	1	2
375	мира в	6	2
376	бы оно	1	2
377	вступает в	1	2
378	вместе с	2	2
379	подхода к	1	2
380	целом ряде	1	2
381	по существу	4	2
382	действительности как	1	2
383	является для	2	2
384	мире а	2	2
385	к которому	1	2
386	прежде чем	1	2
387	в результате	4	2
388	художественного восприятия	1	2
389	места в	1	2
390	ни было	4	2
391	художественная конструкция	1	2
392	в своих	2	2
393	отношении к	2	2
394	жизни в	1	2
395	одной из	1	2
396	но эта	4	2
397	только как	1	2
398	конструкции в	1	2
399	самого художественного	1	2
400	на своем	1	2
401	что такое	1	2
402	это та	1	2
403	как таковое	1	2
404	смысле слова	1	1
405	сохраняет свое	1	1
406	можно говорить	2	1
407	этого в	1	1
408	например в	3	1
409	мы замечаем	1	1
410	самостоятельность и	1	1
411	себя как	5	1
412	он может	3	1
413	или к	2	1
414	между всеми	1	1
415	в чистой	1	1
416	и есть	5	1
417	нам кажется	4	1
418	в первом	2	1
419	из самых	1	1
420	по преимуществу	3	1
421	также что	1	1
422	из его	3	1
423	высшей степени	1	1
424	едва ли	1	1
425	они никогда	1	1
426	для этих	1	1
427	мы уже	2	1
428	той же	6	1
429	со всех	1	1
430	и значение	1	1
431	бы уже	2	1
432	на материале	3	1
433	и само	2	1
434	элемент этого	1	1
435	на первом	1	1
436	самый художественный	1	1
437	не во	3	1
438	очерк и	1	1
439	единства как	1	1
440	это делали	1	1
441	и идеологической	1	1
442	почти все	1	1
443	формы видения	1	1
444	роман как	1	1
445	а для	1	1
446	бродера христиансена	1	1
447	как объекта	1	1
448	принципов оформления	1	1
449	формы художественного	1	1
450	в каждой	2	1
451	создать из	1	1
452	искать для	2	1
453	не поддаются	1	1
454	теряя своей	1	1
455	оно ни	1	1
456	в чем	1	1
457	является таким	1	1
458	его действительности	1	1
459	тем как	4	1
460	но конечно	2	1
461	предисловии к	1	1
462	чем это	1	1
463	совсем не	1	1
464	в данном	2	1
465	к которой	1	1
466	не входит	1	1
467	его сознания	3	1
468	эта особенность	4	1
469	тогда как	1	1
470	своих последних	1	1
471	были не	1	1
472	вот как	1	1
473	на минуту	1	1
474	нами особенности	1	1
475	как нам	2	1
476	что касается	1	1
477	перед нами	4	1
478	частей и	1	1
479	глубже чем	1	1
480	прагматических связей	1	1
481	понять и	1	1
482	хотя и	1	1
483	и понимания	3	1
484	определения его	1	1
485	в этот	2	1
486	о самом	1	1
487	основная тенденция	1	1
488	художественный замысел	1	1
489	то в	1	1
490	в условиях	2	1
491	бы и	4	1
492	ни один	2	1
493	позиции автора	1	1
494	его содержания	1	1
495	из этих	2	1
496	еще далеко	1	1
497	в последнее	1	1
498	с их	5	1
499	слагающийся из	1	1
500	романа но	2	1
501	нами в	1	1
502	не изображают	1	1
503	творчества и	2	1
504	было дано	1	1
505	воспитания и	1	1
506	замысел как	1	1
507	как он	2	1
508	быть только	1	1
509	что без	1	1
510	противном случае	1	1
511	не следует	1	1
512	их а	1	1
513	о принципиальной	1	1
514	своей изолированности	1	1
515	в первой	2	1
516	эту задачу	1	1
517	не значит	2	1
518	самой форме	1	1
519	пределах одного	1	1
520	к одному	1	1
521	этот процесс	1	1
522	его сознание	1	1
523	вообще не	1	1
524	органического единства	1	1
525	том и	1	1
526	чтобы в	1	1
527	при ознакомлении	1	1
528	какой бы	2	1
529	своего идеологического	1	1
530	и по	2	1
531	людей и	1	1
532	мы их	1	1
533	его содержании	1	1
534	или иных	1	1
535	последнее слово	9	1
536	иных и	1	1
537	этих форм	1	1
538	построения все	1	1
539	структуре произведения	1	1
540	заключается в	2	1
541	первой главе	1	1
542	время и	1	1
543	всеми своими	2	1
544	самой конструкции	1	1
545	форм их	1	1
546	может стать	1	1
547	но самый	1	1
548	этом смысле	9	1
549	ознакомлении с	1	1
550	лишь на	2	1
551	чисто художественные	1	1
552	и тем	2	1
553	между отдельными	2	1
554	ведь в	1	1
555	материал для	1	1
556	включенные в	1	1
557	для них	1	1
558	литературы к	1	1
559	он является	1	1
560	нет в	1	1
561	ни одной	2	1
562	в высшей	1	1
563	далеко не	1	1
564	он действительно	1	1
565	а прежде	1	1
566	их взаимоотношения	1	1
567	нами особенность	1	1
568	новые формы	1	1
569	и уже	3	1
570	он и	5	1
571	даны не	1	1
572	как целое	2	1
573	действительно не	1	1
574	такой же	1	1
575	и тогда	1	1
576	роль и	1	1
577	смысл и	2	1
578	в этих	2	1
579	и другие	2	1
580	все элементы	1	1
581	что если	1	1
582	художественного творчества	2	1
583	можно найти	1	1
584	к истории	1	1
585	не становится	5	1
586	в котором	2	1
587	бы к	2	1
588	переносит в	1	1
589	как романа	1	1
590	не столько	3	1
591	в первый	1	1
592	как совокупность	1	1
593	почва для	1	1
594	в отличие	2	1
595	из конкретных	1	1
596	нему и	2	1
597	своего рода	1	1
598	но здесь	1	1
599	своем собственном	1	1
600	пр каждый	1	1
601	как одна	1	1
602	очень глубоко	1	1
603	но он	2	1
604	друг другу	2	1
605	возможно только	1	1
606	важно лишь	1	1
607	не знает	1	1
608	тому что	2	1
609	этом не	1	1
610	и касается	1	1
611	человека но	2	1
612	мира не	2	1
613	кругозор в	1	1
614	самого начала	3	1
615	в русской	1	1
616	на котором	2	1
617	как определенный	1	1
618	и притом	2	1
619	к этим	1	1
620	и социальная	1	1
621	которого он	1	1
622	его идеологического	1	1
623	говорить о	2	1
624	и отдельных	1	1
625	но только	1	1
626	того чтобы	4	1
627	та или	1	1
628	в структуре	1	1
629	коллектива в	1	1
630	самой жизни	1	1
631	под этим	2	1
632	на себя	3	1
633	или иная	1	1
634	существенного от	1	1
635	совершенно неправильно	1	1
636	по своей	1	1
637	изображаемой действительности	1	1
638	углом зрения	2	1
639	жизни как	1	1
640	потому что	12	1
641	идею в	1	1
642	в сознании	2	1
643	в роман	1	1
644	эти три	1	1
645	на которой	1	1
646	было не	1	1
647	только с	2	1
648	уже и	1	1
649	этом отношении	5	1
650	разобранные нами	1	1
651	принципа в	1	1
652	том отношении	1	1
653	все то	4	1
654	в духе	3	1
655	не могут	6	1
656	есть только	1	1
657	могут быть	1	1
658	из самого	1	1
659	обычного типа	3	1
660	лежит в	1	1
661	же что	2	1
662	ведь прежде	1	1
663	стороны со	1	1
664	воля к	2	1
665	его значение	1	1
666	только это	1	1
667	и материал	1	1
668	они вовсе	1	1
669	и самое	2	1
670	и входит	1	1
671	и о	3	1
672	объединения и	1	1
673	и сами	1	1
674	людей в	1	1
675	ни одно	1	1
676	данном случае	2	1
677	только при	2	1
678	характер и	1	1
679	и всякой	1	1
680	с самого	2	1
681	сознания с	2	1
682	роль в	2	1
683	дано в	2	1
684	диалектическом становлении	1	1
685	слова а	2	1
686	что у	1	1
687	в нескольких	1	1
688	по природе	1	1
689	всего чисто	1	1
690	в борьбе	1	1
691	здесь нет	1	1
692	во многом	1	1
693	поэтому-то так	1	1
694	остается только	1	1
695	этого принципа	1	1
696	что дело	1	1
697	по сравнению	1	1
698	понятно что	1	1
699	это своеобразие	1	1
700	из одного	4	1
701	мире в	3	1
702	резко отличен	1	1
703	не теряя	1	1
704	создается впечатление	1	1
705	не существовало	1	1
706	перестать быть	1	1
707	художественная воля	2	1
708	того он	1	1
709	что каждый	1	1
710	той степени	1	1
711	его жизни	1	1
712	притом в	1	1
713	можно сказать	2	1
714	герой является	1	1
715	в бытии	1	1
716	определение для	1	1
717	от них	1	1
718	и во	2	1
719	творчества в	1	1
720	противоречия и	2	1
721	и взаимодействия	1	1
722	художников слова	1	1
723	в форме	6	1
724	вслед за	1	1
725	как художественное	1	1
726	в художественной	2	1
727	в свете	3	1
728	их живого	1	1
729	в сравнительно	1	1
730	отраженной в	1	1
731	для самого	2	1
732	строится в	1	1
733	видим что	1	1
734	содержания но	1	1
735	на поэтику	1	1
736	не непосредственно	1	1
737	к нему	3	1
738	специфичность не	1	1
739	от этой	1	1
740	романа и	4	1
741	мы видим	3	1
742	согласиться с	1	1
743	сводить к	2	1
744	проникнуть в	1	1
745	и действительно	1	1
746	определенной художественной	1	1
747	который в	1	1
748	данного художественного	1	1
749	он строится	1	1
750	сознанием и	1	1
751	времени как	1	1
752	именно на	2	1
753	так что	1	1
754	сколько в	2	1
755	делая их	1	1
756	к идее	1	1
757	ней почти	1	1
758	себя в	3	1
759	ведь если	1	1
760	поэтики как	1	1
761	от других	1	1
762	и разрушить	1	1
763	или даже	2	1
764	из них	2	1
765	участие в	1	1
766	произведения не	1	1
767	мир в	2	1
768	был бы	5	1
769	себе в	1	1
770	и художественно	1	1
771	и навсегда	2	1
772	отличен от	1	1
773	от различных	1	1
774	так как	7	1
775	содержание романа	1	1
776	как его	1	1
777	у него	6	1
778	и несет	2	1
779	отличие от	2	1
780	видения и	8	1
781	отношении что	1	1
782	того она	1	1
783	но из	1	1
784	наличность и	1	1
785	к основным	1	1
786	бы тогда	1	1
787	имеет значение	2	1
788	дано не	2	1
789	действительно в	1	1
790	материал и	2	1
791	ней и	1	1
792	выходит за	2	1
793	даже не	1	1
794	одном месте	1	1
795	предмет изображения	3	1
796	как у	2	1
797	на ее	1	1
798	что они	1	1
799	а именно	1	1
800	завершенность и	1	1
801	характерно для	1	1
802	во второй	1	1
803	а с	1	1
804	принадлежит лишь	1	1
805	единства произведения	1	1
806	что не	1	1
807	что для	2	1
808	эти идеи	1	1
809	нужно сказать	1	1
810	а на	1	1
811	он опирался	1	1
812	черты в	1	1
813	к своему	1	1
814	изображения в	3	1
815	при определении	1	1
816	ряда как	1	1
817	одну из	1	1
818	и исторической	1	1
819	там где	6	1
820	следовать в	1	1
821	время оно	1	1
822	несмотря на	6	1
823	как материал	1	1
824	для социолога	1	1
825	развитии и	1	1
826	смысл может	1	1
827	представления о	1	1
828	к содержанию	1	1
829	художественное значение	3	1
830	деле это	1	1
831	особого типа	1	1
832	к его	1	1
833	не выражают	1	1
834	пространства и	1	1
835	критиков и	1	1
836	его на	2	1
837	жизни а	2	1
838	из которых	2	1
839	и нисколько	1	1
840	если оно	1	1
841	по поводу	1	1
842	сравнению с	1	1
843	они могли	1	1
844	наряду с	1	1
845	в той	6	1
846	этого автора	1	1
847	мы остановимся	3	1
848	мы условно	1	1
849	во все	3	1
850	что же	1	1
851	действительность его	1	1
852	и тонкости	1	1
853	впервые в	1	1
854	что как	1	1
855	нем как	1	1
856	дело здесь	1	1
857	и всех	1	1
858	тенденция к	1	1
859	весь этот	2	1
860	его именно	1	1
861	столько в	1	1
862	но даже	1	1
863	свое своеобразие	2	1
864	как предмет	3	1
865	оценки и	1	1
866	романа с	2	1
867	в смысле	2	1
868	в противном	1	1
869	кроме того	3	1
870	положение его	1	1
871	этих своеобразных	1	1
872	тех или	1	1
873	и для	3	1
874	и нужна	1	1
875	как живого	1	1
876	слова но	2	1
877	объективном мире	1	1
878	взаимодействие не	1	1
879	проблемы которые	1	1
880	что оно	1	1
881	сознания и	3	1
882	мира и	7	1
883	том что	9	1
884	это уже	1	1
885	к одной	1	1
886	уже совсем	1	1
887	последнего времени	1	1
888	ее и	1	1
889	для нас	3	1
890	романа в	4	1
891	увидим дальше	1	1
892	художественного изображения	1	1
893	тем более	1	1
894	его жизнь	2	1
895	только что	1	1
896	или совершенно	1	1
897	является своеобразным	1	1
898	можно конечно	1	1
899	они и	1	1
900	а о	1	1
901	в какие	1	1
902	своем творчестве	1	1
903	с ней	1	1
904	работы и	1	1
905	сказать что	5	1
906	другой стороны	2	1
907	только действительность	1	1
908	совершенно не	1	1
909	о себе	9	1
910	минуту не	1	1
911	автора в	2	1
912	очень важная	1	1
913	формы он	1	1
914	определения ни	1	1
915	литературы то	1	1
916	из этого	1	1
917	есть и	1	1
918	исторический очерк	1	1
919	время не	2	1
920	только одну	1	1
921	себе но	1	1
922	романной структуры	4	1
923	этой действительности	2	1
924	ее в	1	1
925	это в	2	1
926	к этому	2	1
927	этой точки	1	1
