N	2gram	Propp_Morf_1	Problema
112	что не	1	5
113	другой стороны	4	5
114	уже давно	1	5
115	в частности	2	5
116	так же	3	5
117	кроме того	1	5
118	в связи	9	5
119	и все	1	5
120	есть то	1	5
121	самом деле	4	4
122	на самом	4	4
123	и есть	2	4
124	не вполне	1	4
125	никаких доказательств	1	4
126	но не	4	4
127	не все	6	4
128	и как	5	4
129	более или	2	4
130	вообще не	1	4
131	что она	2	4
132	их в	1	4
133	таким образом	21	4
134	и тем	2	4
135	далеко не	5	4
136	между собою	2	4
137	как таковой	2	4
138	на первый	3	4
139	или менее	2	4
140	в этих	13	4
141	или вообще	1	4
142	но если	7	4
143	сама собой	1	4
144	не будем	4	4
145	собой и	1	4
146	или другие	1	4
147	до сих	1	4
148	в каком	2	4
149	не могут	4	4
150	все еще	3	4
151	что при	2	4
152	без всякого	2	4
153	если бы	2	4
154	и здесь	5	4
155	значит что	3	4
156	тех пор	1	4
157	что он	4	4
158	не можем	1	4
159	случае не	3	4
160	как же	2	4
161	тем что	4	4
162	если не	1	4
163	или по	2	4
164	как бы	3	4
165	это значит	1	4
166	сих пор	1	4
167	в результате	7	4
168	а в	7	4
169	можно говорить	1	3
170	это и	2	3
171	и должны	1	3
172	и этот	1	3
173	мы уже	1	3
174	вопрос о	7	3
175	такое положение	1	3
176	то это	3	3
177	большей частью	4	3
178	мы еще	1	3
179	в нашем	3	3
180	что они	2	3
181	нельзя было	2	3
182	хотя и	3	3
183	могли бы	1	3
184	и к	4	3
185	в целом	3	3
186	бы не	1	3
187	из этих	1	3
188	но ведь	1	3
189	и тот	1	3
190	только один	1	3
191	при этом	1	3
192	и по	2	3
193	здесь мы	3	3
194	то ни	3	3
195	его в	2	3
196	о которых	1	3
197	с тем	2	3
198	несмотря на	4	3
199	или точнее	1	3
200	никто не	3	3
201	оказывается что	1	3
202	но эта	1	3
203	тому что	4	3
204	в таких	2	3
205	одна из	4	3
206	и притом	1	3
207	в основе	1	3
208	только и	1	3
209	не знает	1	3
210	оно не	2	3
211	если же	5	3
212	она не	2	3
213	ничего общего	1	3
214	с самого	1	3
215	имеется в	3	3
216	он сам	1	3
217	но мы	3	3
218	том или	1	3
219	он обозначает	1	3
220	и наконец	1	3
221	один из	5	3
222	ли он	1	3
223	никак нельзя	1	3
224	в нашей	1	3
225	и их	2	3
226	для того	2	3
227	это будет	1	3
228	даже не	3	3
229	может ли	1	3
230	мы скажем	1	3
231	относятся к	2	3
232	тому как	5	3
233	к тому	4	3
234	о котором	1	3
235	то не	1	3
236	и ни	1	3
237	мы должны	3	3
238	скажем что	1	3
239	тех или	1	3
240	здесь только	1	3
241	точно так	1	3
242	ли мы	1	2
243	от самого	1	2
244	из самых	1	2
245	свое место	1	2
246	ведь и	1	2
247	это совершенно	1	2
248	связаны между	1	2
249	большую роль	1	2
250	что под	1	2
251	из которых	3	2
252	представляет собой	17	2
253	здесь не	2	2
254	бы то	3	2
255	во всех	4	2
256	не требует	1	2
257	или иное	1	2
258	учение о	3	2
259	которые не	1	2
260	в той	1	2
261	независимо от	3	2
262	перед нами	10	2
263	отношение между	1	2
264	необходимо для	1	2
265	тут и	1	2
266	что пока	1	2
267	нами в	2	2
268	имеем в	6	2
269	во многих	1	2
270	все другие	1	2
271	он не	3	2
272	не значит	2	2
273	подобно тому	6	2
274	и независимо	1	2
275	в нее	1	2
276	и ее	3	2
277	но все	3	2
278	русском языке	1	2
279	однако все	1	2
280	как они	1	2
281	об этом	4	2
282	к другу	2	2
283	входит в	2	2
284	или другого	1	2
285	в них	1	2
286	должно быть	1	2
287	многие другие	1	2
288	точки зрения	2	2
289	имеет ничего	1	2
290	и при	1	2
291	что до	1	2
292	которые в	1	2
293	не в	3	2
294	оказалось бы	1	2
295	что многие	1	2
296	даже в	1	2
297	что с	1	2
298	самого начала	1	2
299	на него	3	2
300	того чтобы	3	2
301	вывод который	1	2
302	или как	1	2
303	как на	1	2
304	точном смысле	1	2
305	этой работе	1	2
306	ли в	1	2
307	утверждать что	3	2
308	в в	2	2
309	мысль о	1	2
310	работ по	1	2
311	том случае	1	2
312	здесь как	1	2
313	еще в	1	2
314	то во	1	2
315	что каждый	1	2
316	а также	4	2
317	это было	3	2
318	ли кто-нибудь	1	2
319	к нему	3	2
320	что и	7	2
321	из моментов	1	2
322	если это	3	2
323	говорить только	1	2
324	в него	1	2
325	друг к	2	2
326	быть и	2	2
327	содержится в	1	2
328	как нечто	1	2
329	и действительно	1	2
330	или в	4	2
331	в качестве	5	2
332	до наших	2	2
333	для всех	1	2
334	о и	1	2
335	а ведь	1	2
336	находится еще	1	2
337	не так	1	2
338	значение этого	1	2
339	с этими	1	2
340	как такового	1	2
341	в состоянии	1	2
342	были бы	1	2
343	это необходимо	1	2
344	и др	10	2
345	на русском	1	2
346	от другого	2	2
347	и многие	1	2
348	совершенно не	1	2
349	входить в	2	2
350	является функцией	1	2
351	на эту	1	2
352	в тех	6	2
353	самого себя	2	2
354	думается что	1	2
355	предметы и	1	2
356	она должна	1	2
357	в с	1	2
358	собственно говоря	1	2
359	случае и	1	2
360	или не	3	2
361	но вот	2	2
362	состоит из	1	2
363	они все	1	2
364	из этого	1	2
365	в голову	1	2
366	случае если	1	2
367	эти функции	2	1
368	одним из	1	1
369	дело обстоит	1	1
370	многих отношениях	1	1
371	сразу и	2	1
372	далее если	1	1
373	ту же	2	1
374	было более	1	1
375	и до	1	1
376	она все	1	1
377	что эти	2	1
378	должна быть	1	1
379	собственном смысле	3	1
380	вообще же	1	1
381	это дало	1	1
382	по его	1	1
383	и величинами	1	1
384	что изучение	2	1
385	мы имеем	9	1
386	от своих	1	1
387	обозначение в	5	1
388	время как	3	1
389	оно есть	1	1
390	и такой	1	1
391	приводит в	1	1
392	ему в	1	1
393	и заставляет	1	1
394	и был	1	1
395	с большим	1	1
396	который может	2	1
397	он был	1	1
398	что его	2	1
399	так если	2	1
400	не имеющий	1	1
401	с его	2	1
402	огромной области	1	1
403	некоторые другие	1	1
404	тем как	1	1
405	есть функция	1	1
406	то мы	4	1
407	что никаких	1	1
408	он может	2	1
409	мы будем	3	1
410	заметим что	2	1
411	что совсем	1	1
412	не входит	1	1
413	образом решительно	1	1
414	отношение к	1	1
415	ни стало	1	1
416	важны для	1	1
417	же вопрос	1	1
418	во что	1	1
419	первый взгляд	3	1
420	в рамках	1	1
421	если она	2	1
422	как в	3	1
423	что именно	1	1
424	только об	1	1
425	есть они	1	1
426	дает нам	1	1
427	более и	1	1
428	как уже	2	1
429	окружающие нас	1	1
430	даже просто	1	1
431	это определение	1	1
432	то нет	1	1
433	очень многие	1	1
434	не приходится	1	1
435	что это	1	1
436	мы получаем	2	1
437	формы в	1	1
438	здесь имеется	2	1
439	одном случае	1	1
440	может считаться	3	1
441	ни одна	4	1
442	им в	1	1
443	бы только	1	1
444	другом случае	1	1
445	предметов и	1	1
446	этот вывод	1	1
447	если он	1	1
448	а вовсе	1	1
449	существа и	1	1
450	мы их	1	1
451	если один	1	1
452	в силу	1	1
453	о тех	1	1
454	или вовсе	1	1
455	может существовать	3	1
456	на этом	3	1
457	так например	3	1
458	ее по	3	1
459	могла бы	4	1
460	же не	1	1
461	какое же	1	1
462	что такой	1	1
463	в другом	2	1
464	а для	1	1
465	говорить не	1	1
466	г в	1	1
467	или если	1	1
468	это не	6	1
469	целая система	1	1
470	мы находимся	1	1
471	кажется что	1	1
472	то как	2	1
473	отказываться от	1	1
474	собой только	1	1
475	же самый	1	1
476	оно имеет	1	1
477	с такой	1	1
478	очень важный	1	1
479	такой же	1	1
480	и тогда	1	1
481	понятия и	1	1
482	точное определение	2	1
483	работе но	1	1
484	бы на	1	1
485	д это	1	1
486	еще недостаточно	1	1
487	что о	1	1
488	разделить на	1	1
489	то для	1	1
490	часто не	1	1
491	мы говорили	1	1
492	в которых	2	1
493	теперь может	1	1
494	образом и	1	1
495	для данного	1	1
496	не получает	2	1
497	видно что	1	1
498	ни было	2	1
499	и наоборот	4	1
500	не должно	1	1
501	на разные	1	1
502	бы быть	1	1
503	что например	1	1
504	принципов и	1	1
505	но они	1	1
506	мы пока	2	1
507	что эта	2	1
508	форма не	1	1
509	если в	5	1
510	если этого	1	1
511	может содержать	1	1
512	иметь в	1	1
513	в другое	1	1
514	элемент в	1	1
515	а во	1	1
516	можно усмотреть	1	1
517	во всей	1	1
518	несомненно имеются	1	1
519	как не	1	1
520	и его	1	1
521	бы по	1	1
522	отношения или	1	1
523	понимает под	1	1
524	водой а	1	1
525	этом отношении	1	1
526	если только	1	1
527	не потому	1	1
528	тему в	1	1
529	и животные	1	1
530	есть у	1	1
531	такие же	1	1
532	и далее	1	1
533	является то	1	1
534	в момент	1	1
535	в основу	2	1
536	должны быть	1	1
537	в каждом	1	1
538	предмета к	1	1
539	такая простая	1	1
540	же разных	1	1
541	то она	1	1
542	с ее	1	1
543	всего этого	1	1
544	совершенно ясно	1	1
545	в собственном	3	1
546	если о	1	1
547	правильно но	1	1
548	то время	3	1
549	вопрос что	2	1
550	они должны	1	1
551	огромное количество	1	1
552	от того	3	1
553	и когда	1	1
554	с собой	3	1
555	здесь нет	1	1
556	и каждый	1	1
557	представляют собою	1	1
558	должны найти	1	1
559	ближайшем анализе	1	1
560	совершенно неожиданное	1	1
561	она есть	1	1
562	на что	1	1
563	не отвечает	1	1
564	рассматривать их	1	1
565	находится в	1	1
566	для одной	1	1
567	стороны их	2	1
568	этих условиях	1	1
569	не означает	1	1
570	или на	3	1
571	может не	1	1
572	между тем	5	1
573	этот момент	3	1
574	и хорошо	1	1
575	основано на	1	1
576	которые можно	1	1
577	тот момент	1	1
578	что бы	1	1
579	по количеству	1	1
580	и она	1	1
581	в другую	2	1
582	что термины	1	1
583	же можно	2	1
584	что здесь	1	1
585	но с	1	1
586	одной из	1	1
587	этот вопрос	2	1
588	дело с	1	1
589	что даже	1	1
590	в какой	3	1
591	представляет собою	6	1
592	то в	3	1
593	но то	1	1
594	нам возможность	1	1
595	все они	1	1
596	рассматриваться как	2	1
597	и хочет	1	1
598	но во	1	1
599	вопроса о	1	1
600	ее из	2	1
601	от других	2	1
602	а то	3	1
603	в данной	1	1
604	но для	2	1
605	и соответствующего	1	1
606	огромное значение	2	1
607	а и	3	1
608	функции но	1	1
609	и сюда	1	1
610	в одном	1	1
611	существовать без	2	1
612	и со	1	1
613	же формы	1	1
614	от тех	1	1
615	с применением	1	1
616	друг друга	3	1
617	мы обозначим	1	1
618	момент для	1	1
619	образом что	1	1
620	само собой	1	1
621	без такого	2	1
622	обозначения однако	1	1
623	под функцией	1	1
624	хотя оно	1	1
625	со стороны	3	1
626	с другим	1	1
627	том как	1	1
628	а с	2	1
629	она является	1	1
630	могут иметь	1	1
631	себя и	2	1
632	предмета но	1	1
633	и своего	1	1
634	а на	3	1
635	иначе но	1	1
636	не на	2	1
637	однако и	1	1
638	значение или	1	1
639	могут считаться	2	1
640	быть определен	2	1
641	воды и	1	1
642	всякому человеку	1	1
643	для этой	3	1
644	уже по	1	1
645	уже обозначено	1	1
646	все более	1	1
647	растения и	1	1
648	но оно	2	1
649	можно будет	1	1
650	как это	3	1
651	некоторые из	1	1
652	в пределах	3	1
653	мы опять	1	1
654	где же	1	1
655	а если	4	1
656	чем в	1	1
657	лежат в	1	1
658	как объект	1	1
659	виды и	1	1
660	может идти	1	1
661	в тот	1	1
662	таких условиях	1	1
663	т е	21	1
664	фактически не	1	1
665	к следующему	1	1
666	указанием на	1	1
667	бы отдаленно	1	1
668	еще раз	1	1
669	на пути	4	1
670	и нет	1	1
671	возвращаемся к	1	1
672	о его	1	1
673	и таким	2	1
674	между прочим	1	1
675	получает от	1	1
676	случае он	2	1
677	ее можно	1	1
678	форма является	1	1
679	в следующей	1	1
680	которых она	1	1
681	этих случаях	11	1
682	тем и	2	1
683	то можно	2	1
684	в точном	1	1
685	которые хотя	1	1
686	в отдельных	3	1
687	лишь как	1	1
688	вообще отсутствует	1	1
689	возникает вопрос	2	1
690	иную форму	2	1
691	пришлось бы	1	1
692	все реки	1	1
693	наука о	2	1
694	во время	6	1
695	же в	2	1
696	обстоит дело	1	1
697	субъективно оно	1	1
698	а н	1	1
699	иначе чем	2	1
700	которая если	1	1
701	или при	2	1
702	сведения о	1	1
703	всего мира	1	1
704	или другими	1	1
705	то здесь	3	1
706	работы и	1	1
707	в отдельности	1	1
708	сидит в	1	1
709	вопрос а	1	1
710	есть и	4	1
711	в свое	2	1
712	собою нечто	1	1
713	д в	2	1
714	действия или	1	1
715	к этой	1	1
716	ее в	1	1
717	как таковое	2	1
718	к этому	3	1
719	можно назвать	3	1
720	требует в	3	1
721	они не	1	1
