N	2gram	Tiupa_Anal_1	VLabPisa
262	единого и	1	2
263	обычно относят	1	2
264	о его	1	2
265	и быть	1	2
266	справедливо говорит	1	2
267	что даже	1	2
268	но то	1	2
269	с одной	3	2
270	слова не	1	2
271	при помощи	2	2
272	чего бы	1	2
273	ни с	3	2
274	могло бы	1	2
275	вовсе не	2	2
276	при всей	2	2
277	не о	2	2
278	образом не	2	2
279	в особенности	1	2
280	одной стороны	3	2
281	или иной	6	2
282	даже не	1	2
283	до сих	1	2
284	что для	1	2
285	о чем	1	2
286	что мы	3	2
287	не об	1	2
288	тому как	3	2
289	начиная с	1	2
290	и потому	2	2
291	из которых	4	2
292	в течение	1	2
293	сих пор	1	2
294	того или	3	2
295	не подлежит	1	2
296	мира и	1	2
297	то о	1	2
298	в большей	1	2
299	будто бы	3	2
300	все они	1	2
301	а в	9	2
302	в целях	1	2
303	а о	1	2
304	между ними	1	2
305	понимать как	2	2
306	к его	1	2
307	в своих	1	2
308	этой точки	1	2
309	они не	1	2
310	полного текста	1	1
311	речь идет	1	1
312	говоря о	2	1
313	таком случае	3	1
314	самом деле	2	1
315	судьбу как	1	1
316	другими как	1	1
317	следует видеть	1	1
318	или говоря	1	1
319	оно может	3	1
320	он всегда	1	1
321	противном случае	1	1
322	все те	1	1
323	должна быть	1	1
324	обойтись без	1	1
325	для достижения	1	1
326	как мы	2	1
327	вопрос о	2	1
328	сведена к	1	1
329	превращать ее	1	1
330	меньшей мере	1	1
331	волей и	1	1
332	работы на	1	1
333	из сказанного	1	1
334	себя свою	1	1
335	личности самого	1	1
336	на себя	2	1
337	собою не	1	1
338	из того	4	1
339	следует смешивать	1	1
340	мы и	1	1
341	не способен	1	1
342	сам по	1	1
343	проявляется в	1	1
344	свою очередь	1	1
345	и то	2	1
346	он был	1	1
347	вещь в	1	1
348	между собой	2	1
349	ответа на	1	1
350	быть в	1	1
351	здесь не	2	1
352	служит для	1	1
353	сознания а	1	1
354	по своему	1	1
355	как если	1	1
356	а только	1	1
357	воздействие на	1	1
358	только тогда	1	1
359	не все	2	1
360	быть сведена	1	1
361	или иное	1	1
362	в известном	1	1
363	мира однако	1	1
364	что ее	1	1
365	сознательное и	1	1
366	сознания в	4	1
367	и наконец	1	1
368	ином отношении	1	1
369	не являются	2	1
370	произведения так	1	1
371	двумя полюсами	1	1
372	то в	2	1
373	а во-вторых	1	1
374	свою душу	1	1
375	опыт и	1	1
376	рассказ о	2	1
377	в вещи	1	1
378	имеем в	1	1
379	тому же	4	1
380	если он	1	1
381	на его	2	1
382	момента когда	1	1
383	приходят к	1	1
384	да и	1	1
385	творца и	1	1
386	не значит	1	1
387	первой части	1	1
388	не как	1	1
389	уже не	4	1
390	для данной	1	1
391	его от	1	1
392	что может	1	1
393	на этом	2	1
394	его можно	1	1
395	одно и	1	1
396	а вместе	1	1
397	оно и	1	1
398	и ей	1	1
399	являются для	1	1
400	то есть	11	1
401	для своей	1	1
402	мере и	1	1
403	входит в	1	1
404	описание нельзя	1	1
405	деле в	2	1
406	произведения от	1	1
407	этом смысле	1	1
408	и целиком	1	1
409	смерть и	1	1
410	в ином	1	1
411	в обыденной	1	1
412	для них	1	1
413	однако при	1	1
414	как шутил	1	1
415	его частей	1	1
416	соответствии с	2	1
417	с этой	1	1
418	и следовало	1	1
419	несмотря на	2	1
420	к а	1	1
421	из каких-либо	1	1
422	себе все	1	1
423	и сосредоточенности	1	1
424	в этих	1	1
425	отрыве от	2	1
426	в ходе	3	1
427	целого или	1	1
428	взгляд на	1	1
429	знает и	1	1
430	как совокупность	2	1
431	собой не	2	1
432	и той	1	1
433	процесса и	1	1
434	есть его	1	1
435	но он	1	1
436	творчества и	2	1
437	и эти	1	1
438	себя или	1	1
439	бы быть	3	1
440	оказывается далеко	1	1
441	зрения и	1	1
442	мы встречаемся	1	1
443	диалогов и	1	1
444	вплоть до	1	1
445	места из	1	1
446	ему принадлежит	1	1
447	дело не	3	1
448	по меньшей	1	1
449	его собственного	1	1
450	смертью в	2	1
451	виду не	1	1
452	наблюдений над	1	1
453	может только	1	1
454	и убедительность	1	1
455	о природе	1	1
456	относят к	1	1
457	и познания	1	1
458	от него	1	1
459	друг друга	1	1
460	как не	1	1
461	текста к	2	1
462	следует что	2	1
463	только с	1	1
464	как будто	3	1
465	в основе	6	1
466	в каком	1	1
467	уже о	1	1
468	в совокупности	1	1
469	лев толстой	1	1
470	об одном	1	1
471	однако все	1	1
472	в театре	1	1
473	можно и	1	1
474	но по	1	1
475	говоря уже	1	1
476	и служит	1	1
477	же не	1	1
478	данном случае	2	1
479	в в	1	1
480	творческом акте	2	1
481	то или	1	1
482	очень существенно	1	1
483	произведения между	1	1
484	однако эта	1	1
485	в классической	1	1
486	и сам	2	1
487	только через	2	1
488	по аналогии	1	1
489	нельзя не	1	1
490	является в	1	1
491	и социальные	1	1
492	строго говоря	1	1
493	этой жизни	1	1
494	от начала	1	1
495	о котором	1	1
496	для этого	2	1
497	по мере	1	1
498	с ним	4	1
499	ритм и	1	1
500	о нем	3	1
501	материала и	1	1
502	на него	1	1
503	это происходит	1	1
504	его художественной	1	1
505	и та	2	1
506	более высокой	1	1
507	и что	1	1
508	для нас	1	1
509	а также	3	1
510	с целью	2	1
511	как единой	1	1
512	аналогии с	1	1
513	как было	1	1
514	под именем	1	1
515	по слову	1	1
516	или иначе	1	1
517	и во	1	1
518	текста его	1	1
519	об отсутствии	1	1
520	и осознает	1	1
521	сомнения в	1	1
522	романа в	2	1
523	в ту	1	1
524	в него	1	1
525	творческого акта	1	1
526	быть и	1	1
527	следует однако	1	1
528	в какой	2	1
529	как нечто	1	1
530	смешивать с	1	1
531	который в	2	1
532	самые разнообразные	1	1
533	во времени	4	1
534	ему самому	1	1
535	же при	1	1
536	но ее	1	1
537	объекта не	1	1
538	вот этот	1	1
539	есть в	1	1
540	только на	1	1
541	быть причислены	1	1
542	оно в	1	1
543	в виде	1	1
544	в начале	2	1
545	свидетельствует о	2	1
546	смысла в	2	1
547	или даже	1	1
548	в данной	1	1
549	по выражению	2	1
550	его и	2	1
551	себе в	2	1
552	впечатления как	1	1
553	ни в	4	1
554	ними нет	1	1
555	полноту и	1	1
556	только лишь	1	1
557	сами по	2	1
558	в состоянии	1	1
559	отношение к	2	1
560	и цельного	1	1
561	не случайно	3	1
562	каждый из	2	1
563	при отсутствии	1	1
564	явлений в	1	1
565	или ином	3	1
566	в рамки	1	1
567	и вместе	1	1
568	смысла и	3	1
569	встречаемся с	1	1
570	его противопоставлении	1	1
571	развития в	1	1
572	взаимодействует с	1	1
573	не обязательно	1	1
574	какой-либо одной	1	1
575	а именно	3	1
576	не являлись	1	1
577	человека а	1	1
578	в свою	1	1
579	бытия в	1	1
580	литературное произведение	12	1
581	следовало ожидать	2	1
582	себя и	4	1
583	в соответствии	1	1
584	в любой	1	1
585	и составляет	2	1
586	целым рядом	1	1
587	не означает	1	1
588	в действии	1	1
589	однако и	1	1
590	личности в	3	1
591	наконец в	1	1
592	что из	2	1
593	мира в	2	1
594	художественного целого	10	1
595	если не	1	1
596	их последовательность	1	1
597	может иметь	2	1
598	судьба человека	1	1
599	свести к	1	1
600	нет ничего	2	1
601	что искусство	1	1
602	его внимание	1	1
603	и особенно	1	1
604	целом но	1	1
605	индивидуальный характер	1	1
606	практике не	1	1
607	как в	1	1
608	неотделимо от	2	1
609	сознания на	1	1
610	в данном	2	1
611	основанием для	1	1
612	в той	8	1
613	любой из	1	1
614	и общих	1	1
615	к действительности	1	1
616	типа как	1	1
617	которое не	1	1
618	имеем дело	4	1
619	ли эта	1	1
620	я с	1	1
621	исходя из	4	1
622	должно быть	2	1
623	всего может	1	1
624	персонажей в	1	1
625	в художественную	1	1
626	произведения или	1	1
627	с бытием	2	1
628	еще раз	1	1
629	сказать не	1	1
630	является для	1	1
631	анализу но	1	1
632	только для	2	1
633	но это	1	1
634	объективной данности	1	1
635	в противном	1	1
636	произведения а	1	1
637	и внешнего	2	1
638	это правило	1	1
639	происходит в	1	1
640	я всегда	1	1
641	об искусстве	2	1
642	это как	2	1
643	ее и	1	1
644	внимание на	1	1
645	и все	3	1
646	собственно говоря	4	1
647	обходится в	1	1
648	той или	6	1
649	потому что	2	1
650	же оно	1	1
651	интеллектуальный импульс	1	1
652	и наоборот	1	1
653	исключительно в	1	1
654	или не	2	1
655	хотя в	1	1
656	утверждал что	1	1
657	личности и	1	1
658	еще в	2	1
659	а н	1	1
660	личность и	1	1
661	бы с	1	1
662	художника однако	1	1
663	не говоря	2	1
664	дело с	4	1
665	том или	3	1
666	совершенно не	1	1
667	или иного	3	1
668	целостность произведения	1	1
669	к числу	1	1
670	художников не	1	1
671	которой я	1	1
672	что художественные	1	1
673	это понятие	1	1
674	ничего иного	2	1
675	в таком	3	1
676	в роли	2	1
