N	2gram	Bakhtin_fo_1	Istorich
110	с его	9	3
111	себе и	3	3
112	тоже не	1	3
113	кроме того	4	3
114	к себе	4	3
115	хотя и	3	3
116	и наконец	1	3
117	видим и	1	3
118	из этих	1	3
119	в дальнейшем	6	3
120	на то	1	3
121	и по	2	3
122	его в	3	3
123	отца к	1	3
124	уже знаем	1	3
125	в них	4	3
126	которой он	1	3
127	вопрос о	2	3
128	должны были	1	3
129	в конце	9	3
130	он дает	1	3
131	но они	3	3
132	как мы	14	3
133	тогда когда	2	3
134	они же	1	3
135	и его	16	3
136	связи с	6	3
137	должны быть	1	3
138	данном случае	1	3
139	и этим	1	3
140	не столько	1	3
141	в образе	5	3
142	здесь нет	3	3
143	приходит к	1	3
144	в качестве	3	3
145	чаще всего	1	3
146	так что	1	3
147	уже в	2	3
148	на ней	1	3
149	при помощи	1	3
150	между прочим	1	3
151	и даже	2	3
152	но есть	1	3
153	и стал	2	3
154	вступает в	2	3
155	происходит в	2	3
156	что мы	2	3
157	сих пор	3	3
158	от него	1	3
159	с ней	1	3
160	не говорится	1	3
161	ее в	2	3
162	женщины и	1	2
163	очень много	1	2
164	здесь и	2	2
165	из самых	1	2
166	не имеют	3	2
167	со своей	3	2
168	к отцу	1	2
169	по его	1	2
170	такое положение	1	2
171	время как	5	2
172	на себя	2	2
173	и ее	3	2
174	их не	1	2
175	того же	8	2
176	оказывается что	2	2
177	и на	8	2
178	не знал	1	2
179	но конечно	2	2
180	что во	1	2
181	его на	2	2
182	с этим	6	2
183	стороны и	2	2
184	и нет	2	2
185	перед нами	1	2
186	увидим что	1	2
187	он на	1	2
188	но эта	3	2
189	в самом	8	2
190	та же	1	2
191	в которой	2	2
192	все эти	9	2
193	к месту	1	2
194	нами в	1	2
195	и тот	1	2
196	вообще не	3	2
197	связанные с	1	2
198	вместе со	1	2
199	было бы	2	2
200	нам по	1	2
201	ни в	8	2
202	попадает в	2	2
203	в один	1	2
204	нас не	1	2
205	в преисподнюю	1	2
206	в котором	4	2
207	к этому	3	2
208	но он	2	2
209	есть еще	1	2
210	что этот	1	2
211	для нее	1	2
212	все государство	1	2
213	она не	1	2
214	вплоть до	1	2
215	в таких	1	2
216	в то	9	2
217	в основе	5	2
218	на войне	1	2
219	к ней	2	2
220	друг друга	3	2
221	во всем	2	2
222	и после	1	2
223	в золотом	3	2
224	не могут	3	2
225	же что	2	2
226	как только	1	2
227	еще яснее	1	2
228	и это	4	2
229	из всего	1	2
230	не совсем	1	2
231	но по	2	2
232	в ее	6	2
233	то время	4	2
234	на том	1	2
235	но здесь	1	2
236	все его	3	2
237	в ряд	1	2
238	в форме	3	2
239	сюда же	1	2
240	все в	1	2
241	тем более	1	2
242	герой в	1	2
243	здесь не	4	2
244	и дело	1	2
245	тот же	1	2
246	по этому	1	2
247	этот вопрос	1	2
248	конечно не	4	2
249	уже не	2	2
250	и у	5	2
251	только на	3	2
252	же идет	1	2
253	что не	3	2
254	или даже	1	2
255	из них	1	2
256	характерно что	4	2
257	ни с	2	2
258	прежде всего	15	2
259	к ним	2	2
260	или это	1	2
261	героя его	1	2
262	брак и	1	2
263	в особенности	9	2
264	до сих	3	2
265	женится на	1	2
266	связаны с	3	2
267	и вступает	1	2
268	в каких	1	2
269	и др	9	2
270	говорит о	1	2
271	у героя	1	2
272	и оно	1	2
273	что из	1	2
274	становится ясным	1	2
275	в связи	5	2
276	но оно	2	2
277	роли которую	1	2
278	в литературе	16	2
279	и такие	1	2
280	и от	1	2
281	в основном	5	2
282	отличается от	1	2
283	этом и	1	2
284	но для	2	2
285	сохраняется и	2	2
286	причем в	1	2
287	в другое	1	2
288	сказать что	3	2
289	от всех	1	2
290	всех других	1	2
291	и эта	2	2
292	они не	3	2
293	и наиболее	1	1
294	были принесены	1	1
295	ту же	2	1
296	отношения к	3	1
297	одним из	1	1
298	ряд как	1	1
299	героя по	1	1
300	связана с	1	1
301	всех видах	1	1
302	необходимо отметить	2	1
303	самом деле	1	1
304	народных сказках	1	1
305	к этой	1	1
306	этого мира	4	1
307	между двумя	6	1
308	в доме	1	1
309	и стали	1	1
310	или ее	1	1
311	есть не	3	1
312	этого нет	1	1
313	дается и	1	1
314	теперь мы	1	1
315	в первый	1	1
316	его под	1	1
317	совершенно так	1	1
318	иногда прямо	1	1
319	который был	1	1
320	но она	2	1
321	то новое	1	1
322	я не	1	1
323	как я	1	1
324	для наших	1	1
325	видели как	1	1
326	зависимости от	1	1
327	в народных	1	1
328	в ней	4	1
329	мотива но	1	1
330	собой в	1	1
331	он был	1	1
332	в которых	2	1
333	между собой	4	1
334	миф о	1	1
335	влияния на	2	1
336	его личной	1	1
337	не знала	1	1
338	как если	2	1
339	совсем не	2	1
340	то он	1	1
341	они имеют	1	1
342	друг на	2	1
343	не входит	2	1
344	свою жизнь	1	1
345	девушки как	1	1
346	его во	1	1
347	по отношению	3	1
348	в греческих	1	1
349	имеющиеся в	1	1
350	существование в	1	1
351	тут же	1	1
352	значение имеет	1	1
353	в свои	1	1
354	до наших	2	1
355	определяется не	2	1
356	сама по	1	1
357	что имеет	2	1
358	независимо от	1	1
359	или косвенно	1	1
360	встречи с	2	1
361	в своем	4	1
362	может получить	1	1
363	и как	10	1
364	и к	2	1
365	самом начале	1	1
366	имеет в	2	1
367	историческая действительность	2	1
368	искусство и	1	1
369	в этот	2	1
370	где все	1	1
371	третий в	2	1
372	животных и	1	1
373	не приходится	1	1
374	ни один	1	1
375	в целом	2	1
376	образом и	1	1
377	или во	1	1
378	приобретает характер	1	1
379	в этой	1	1
380	не могла	1	1
381	его но	3	1
382	именно этим	1	1
383	как испытание	2	1
384	на третий	1	1
385	и вот	1	1
386	характер в	2	1
387	в зависимости	1	1
388	нужный момент	1	1
389	поэтому оно	2	1
390	здесь для	1	1
391	служит знаком	1	1
392	и за	1	1
393	в каждом	1	1
394	же ночь	1	1
395	могла бы	1	1
396	имеют в	1	1
397	в совершенно	1	1
398	в другом	1	1
399	но ему	1	1
400	к другу	2	1
401	них не	1	1
402	очень важны	1	1
403	небу и	1	1
404	а как	3	1
405	входит в	3	1
406	на протяжении	1	1
407	внезапной и	1	1
408	в египте	1	1
409	не простая	1	1
410	характер не	3	1
411	и основные	1	1
412	описывается как	1	1
413	в новое	3	1
414	здесь это	3	1
415	и смерти	1	1
416	с последующим	1	1
417	но уже	1	1
418	о которых	1	1
419	она и	1	1
420	далеко не	2	1
421	для своего	1	1
422	с тем	3	1
423	на друга	2	1
424	и уже	3	1
425	и вне	3	1
426	уже у	1	1
427	здесь все	2	1
428	должно быть	1	1
429	автора и	2	1
430	и при	1	1
431	в своей	2	1
432	наших дней	1	1
433	случай случай	1	1
434	с точки	2	1
435	на дом	1	1
436	страны в	1	1
437	объявляют что	1	1
438	на берег	1	1
439	на три	1	1
440	не путем	1	1
441	свое существование	1	1
442	и другого	1	1
443	друг другу	2	1
444	силу и	1	1
445	надо сказать	1	1
446	известно нам	1	1
447	и более	1	1
448	не должно	1	1
449	и то	4	1
450	в предыдущем	1	1
451	по себе	2	1
452	не для	2	1
453	же мы	1	1
454	и есть	1	1
455	случае в	1	1
456	тесную связь	1	1
457	но связь	1	1
458	дело в	2	1
459	что их	1	1
460	здесь прежде	1	1
461	же значение	1	1
462	того и	2	1
463	его от	2	1
464	элемент в	1	1
465	на землю	1	1
466	находятся в	1	1
467	при всем	1	1
468	но очень	2	1
469	того в	1	1
470	как она	2	1
471	отличный от	1	1
472	жизни на	2	1
473	ним но	1	1
474	но дело	2	1
475	мы и	4	1
476	мы встречаем	2	1
477	зато эти	1	1
478	деле и	1	1
479	здесь совершенно	2	1
480	в состав	1	1
481	всего в	1	1
482	к тому	3	1
483	они и	1	1
484	оно не	2	1
485	специфический характер	2	1
486	где он	1	1
487	должен быть	1	1
488	для себя	7	1
489	вне этого	1	1
490	до них	1	1
491	в некоторых	2	1
492	на основе	2	1
493	здесь также	2	1
494	и может	2	1
495	если они	2	1
496	и сам	1	1
497	те же	2	1
498	ясно что	2	1
499	и которые	1	1
500	живет в	1	1
501	во многом	2	1
502	можно только	2	1
503	его она	1	1
504	и с	4	1
505	если бы	5	1
506	в разных	5	1
507	находится в	1	1
508	магический характер	1	1
509	к своему	2	1
510	другом месте	1	1
511	и поэтому	1	1
512	а также	2	1
513	мы понимаем	1	1
514	и во	7	1
515	как они	1	1
516	новое что	1	1
517	связь между	2	1
518	от них	1	1
519	два типа	1	1
520	в его	13	1
521	во всей	3	1
522	и только	1	1
523	именно в	3	1
524	в ту	1	1
525	у всех	1	1
526	о своих	1	1
527	и соответствующие	1	1
528	всякого рода	2	1
529	с ними	1	1
530	что этого	1	1
531	и потому	3	1
532	и кончая	2	1
533	во времени	3	1
534	юноша возвращается	1	1
535	жизни и	8	1
536	вопрос об	1	1
537	а только	2	1
538	в большинстве	1	1
539	и они	1	1
540	или не	2	1
541	в жизни	6	1
542	в начале	3	1
543	на определенной	1	1
544	этому вопросу	1	1
545	он имеет	1	1
546	которые в	1	1
547	рассказы об	1	1
548	него нет	1	1
549	в мировой	2	1
550	других так	2	1
551	и их	8	1
552	никто не	2	1
553	и также	1	1
554	богов и	1	1
555	не о	2	1
556	как его	1	1
557	мы выделим	1	1
558	и обычаев	1	1
559	смерти и	1	1
560	для того	5	1
561	это будет	1	1
562	рядом с	2	1
563	связан с	1	1
564	особенности во	1	1
565	здесь ясно	1	1
566	с другим	1	1
567	на ее	1	1
568	и тех	2	1
569	здесь в	2	1
570	на которые	1	1
571	мы еще	3	1
572	с испытанием	1	1
573	что им	1	1
574	от этого	2	1
575	ей не	1	1
576	а на	1	1
577	и самый	1	1
578	человек в	3	1
579	о чем	1	1
580	и силы	1	1
581	для этой	1	1
582	все более	1	1
583	старости и	1	1
584	начиная с	1	1
585	не дается	1	1
586	в самой	2	1
587	из форм	1	1
588	в иных	1	1
589	в него	1	1
590	с началом	1	1
591	из которых	1	1
592	по своему	1	1
593	к другому	2	1
594	в нужный	1	1
595	и всей	2	1
596	к настоящему	2	1
597	свойства и	1	1
598	все наше	1	1
599	здесь идет	1	1
600	один день	1	1
601	и формы	1	1
602	этом случае	1	1
603	в условиях	7	1
604	не меняет	1	1
605	т п	8	1
606	значение по	1	1
607	возлюбленных в	1	1
608	тем и	1	1
609	к будущему	1	1
610	формы и	3	1
611	она проявляется	2	1
612	его с	1	1
613	человек и	2	1
614	и перед	1	1
615	в эту	1	1
616	это он	1	1
617	еще более	3	1
618	для его	1	1
619	бегство и	1	1
620	и смысл	1	1
621	но зато	1	1
622	от всего	1	1
623	хотя бы	2	1
624	них и	1	1
625	все они	1	1
626	же в	3	1
627	и личные	1	1
628	здесь даже	1	1
629	по всему	1	1
630	здесь только	2	1
631	брачного возраста	1	1
632	первый раз	1	1
633	героя как	1	1
634	это делает	1	1
635	не знает	3	1
636	сколько угодно	2	1
637	отношению к	5	1
638	что ты	1	1
639	героя в	1	1
640	материал по	1	1
641	поставить вопрос	1	1
642	собой это	1	1
643	но эти	1	1
644	в частности	6	1
645	играют в	1	1
646	вдруг на	1	1
647	на другой	2	1
648	значение они	1	1
649	и свою	1	1
650	им и	1	1
651	можно назвать	2	1
652	в таком	3	1
