N	2gram	Potebnia_M_3	formyVre
137	в прошлом	1	3
138	тем что	7	3
139	в форме	2	3
140	что на	1	3
141	и даже	2	3
142	не было	4	3
143	не на	1	3
144	это значит	1	3
145	к вопросу	1	3
146	не является	1	3
147	тем более	4	3
148	в этих	1	3
149	ее в	1	3
150	а в	12	3
151	в море	1	3
152	но эти	1	3
153	к этому	3	3
154	как его	1	2
155	и есть	3	2
156	тем же	4	2
157	явления и	1	2
158	и до	2	2
159	оно было	1	2
160	человеческой природы	1	2
161	в сущности	1	2
162	говорить о	3	2
163	столько же	1	2
164	он был	1	2
165	бы она	1	2
166	и т.п	1	2
167	совсем не	1	2
168	явлений и	2	2
169	если в	1	2
170	к ним	1	2
171	друг от	1	2
172	в одной	1	2
173	то в	1	2
174	от этого	2	2
175	в этой	2	2
176	с одной	7	2
177	только один	2	2
178	как он	1	2
179	не могла	2	2
180	человек не	2	2
181	после этого	1	2
182	перестает быть	4	2
183	в корне	1	2
184	и вот	1	2
185	людей и	2	2
186	форма в	4	2
187	лишь в	1	2
188	по себе	16	2
189	далеко не	4	2
190	с тем	7	2
191	которой он	1	2
192	одна и	1	2
193	мы видели	4	2
194	жизни с	1	2
195	но эта	1	2
196	но он	1	2
197	с такою	1	2
198	друг другу	1	2
199	и более	1	2
200	она не	2	2
201	на котором	2	2
202	там где	3	2
203	более что	1	2
204	этом отношении	2	2
205	этих образов	1	2
206	принадлежит к	1	2
207	могут быть	3	2
208	в чистой	1	2
209	душе и	1	2
210	и потому	4	2
211	и это	4	2
212	и о	2	2
213	от друга	1	2
214	чем не	1	2
215	здесь не	1	2
216	без всякого	1	2
217	и от	4	2
218	особенно в	1	2
219	но здесь	1	2
220	находится в	1	2
221	и та	2	2
222	можно сказать	3	2
223	это не	1	2
224	все в	2	2
225	значит что	1	2
226	что здесь	1	2
227	один из	4	2
228	мы видим	2	2
229	только под	2	2
230	словом и	5	2
231	и образов	1	2
232	эти образы	1	2
233	чем они	1	2
234	в поэзии	1	2
235	до того	4	2
236	сами по	1	2
237	каждый из	1	2
238	не были	2	2
239	до сих	3	2
240	с другой	7	2
241	именно в	3	2
242	было бы	9	2
243	не знает	3	2
244	если не	4	2
245	для чего	1	2
246	что все	3	2
247	не может	6	2
248	так же	3	2
249	по своему	2	2
250	в данном	1	2
251	в последнем	3	2
252	а потом	1	2
253	сих пор	3	2
254	только для	1	2
255	в двух	1	2
256	вовсе нет	1	2
257	но это	6	2
258	значения в	1	2
259	между ними	1	2
260	равно как	1	2
261	как на	5	2
262	во всяком	1	2
263	все что	4	2
264	говоря о	4	1
265	например в	6	1
266	чтобы не	1	1
267	себе этот	2	1
268	мы здесь	1	1
269	и то	8	1
270	на самом	1	1
271	вне связи	1	1
272	значении этого	1	1
273	они постоянно	1	1
274	сохранять свое	1	1
275	это и	2	1
276	по преимуществу	1	1
277	свое место	2	1
278	должна быть	1	1
279	действительности и	3	1
280	их и	1	1
281	а как	2	1
282	есть не	7	1
283	со всех	1	1
284	часы и	1	1
285	бы уже	1	1
286	миру и	1	1
287	что если	1	1
288	которую мы	1	1
289	что уже	2	1
290	вопрос о	1	1
291	служат только	1	1
292	он как	2	1
293	время как	1	1
294	и ряд	1	1
295	из того	2	1
296	же что	6	1
297	в числе	1	1
298	в каждой	4	1
299	всех сторон	1	1
300	и понятия	3	1
301	в ней	8	1
302	и говорить	1	1
303	необходимая для	1	1
304	он сам	1	1
305	время в	3	1
306	оно ни	2	1
307	в чем	3	1
308	с его	1	1
309	я был	1	1
310	не исчерпываются	1	1
311	так для	1	1
312	самом деле	2	1
313	внутренняя форма	15	1
314	его художественного	1	1
315	не входит	1	1
316	эта особенность	1	1
317	словами и	1	1
318	себе и	1	1
319	отличие от	1	1
320	за пределы	2	1
321	в настоящем	1	1
322	всех ее	1	1
323	первый взгляд	1	1
324	его на	1	1
325	природе они	1	1
326	из уст	1	1
327	что как	2	1
328	о жизни	1	1
329	бы при	1	1
330	все остальные	3	1
331	когда он	1	1
332	что по	2	1
333	сторона в	1	1
334	его к	2	1
335	этих рядов	1	1
336	для которой	1	1
337	чего не	1	1
338	роль играет	1	1
339	в самом	8	1
340	в которой	3	1
341	формы в	1	1
342	чем больше	1	1
343	бы не	4	1
344	так в	2	1
345	еще один	1	1
346	и тот	2	1
347	в наших	1	1
348	одну черту	1	1
349	изображены в	1	1
350	с чем	1	1
351	стремится к	1	1
352	мы можем	3	1
353	исчерпываются все	1	1
354	выражения и	1	1
355	в тот	1	1
356	не как	2	1
357	образом и	3	1
358	в человеческой	3	1
359	на его	2	1
360	образов и	2	1
361	же становится	1	1
362	будем говорить	1	1
363	так например	2	1
364	одно и	5	1
365	ни был	1	1
366	но все	2	1
367	от нее	2	1
368	общего и	1	1
369	а вместе	1	1
370	в каждом	3	1
371	рано или	1	1
372	об этом	2	1
373	и внутренняя	1	1
374	это было	3	1
375	с самим	1	1
376	и смеялся	1	1
377	и тем	5	1
378	и каждый	1	1
379	ни в	2	1
380	качество и	2	1
381	все равно	4	1
382	мы не	9	1
383	в первые	1	1
384	в один	4	1
385	понятия и	2	1
386	нисколько не	1	1
387	он сказал	1	1
388	идеальность и	1	1
389	вещи в	1	1
390	в своей	2	1
391	как все	1	1
392	видели в	1	1
393	есть как	1	1
394	с самого	1	1
395	не столько	2	1
396	на каждом	1	1
397	что до	1	1
398	эти сочетания	1	1
399	от его	1	1
400	стало быть	1	1
401	которые в	1	1
402	принадлежит ему	2	1
403	другом и	1	1
404	без всяких	1	1
405	важную роль	1	1
406	однако в	1	1
407	в мое	1	1
408	где нет	1	1
409	в устах	1	1
410	например и	1	1
411	тому что	3	1
412	что те	1	1
413	что есть	2	1
414	и слово	6	1
415	или что	3	1
416	в таких	1	1
417	о значении	1	1
418	с которой	1	1
419	виду что	1	1
420	и проч	16	1
421	не имеет	6	1
422	и сама	1	1
423	на него	3	1
424	когда они	1	1
425	но только	2	1
426	или вовсе	3	1
427	того и	1	1
428	слово и	3	1
429	под этим	1	1
430	не принадлежат	1	1
431	и притом	2	1
432	и связи	1	1
433	такая же	2	1
434	во всем	1	1
435	ним но	1	1
436	есть это	1	1
437	каждой из	3	1
438	было в	1	1
439	уже и	1	1
440	может показаться	1	1
441	и здесь	1	1
442	начиная с	1	1
443	не могут	5	1
444	когда мы	2	1
445	для развития	2	1
446	мы выделили	1	1
447	сверху и	1	1
448	его с	2	1
449	как для	1	1
450	или поздно	1	1
451	сказать что	5	1
452	оно не	4	1
453	есть нечто	4	1
454	приходит к	1	1
455	и художественное	1	1
456	свою очередь	3	1
457	связи со	1	1
458	в ее	2	1
459	данном случае	1	1
460	себе самом	1	1
461	и человека	1	1
462	него самого	3	1
463	в произведении	3	1
464	то время	4	1
465	размеров и	1	1
466	здесь повторяется	1	1
467	не за	1	1
468	времени и	1	1
469	здесь как	3	1
470	отлична от	1	1
471	этим в	1	1
472	могла быть	2	1
473	этой жизни	1	1
474	если бы	12	1
475	из одного	1	1
476	и вообще	3	1
477	уничтожено и	1	1
478	не меньше	1	1
479	в разных	2	1
480	них не	1	1
481	сводится к	1	1
482	в порядке	1	1
483	имеет еще	1	1
484	и т.д	1	1
485	однородно с	1	1
486	но мы	2	1
487	никак не	3	1
488	и что	10	1
489	в глаза	1	1
490	не имеем	1	1
491	этим сочетанием	1	1
492	там же	6	1
493	в соответствующих	1	1
494	раз и	1	1
495	между тем	9	1
496	можно видеть	5	1
497	на одном	1	1
498	только свет	1	1
499	другого в	1	1
500	непосредственно в	1	1
501	столько сколько	1	1
502	исходя из	1	1
503	и следовательно	3	1
504	следовало бы	1	1
505	содержание но	1	1
506	и деятельность	1	1
507	например при	2	1
508	а смерть	1	1
509	тех пор	1	1
510	что будет	1	1
511	романа и	1	1
512	было что	1	1
513	что даже	4	1
514	для себя	3	1
515	из многих	2	1
516	как нечто	1	1
517	целого и	1	1
518	должен быть	1	1
519	должен был	1	1
520	в самое	1	1
521	нею в	1	1
522	ему самому	2	1
523	и ее	1	1
524	вопрос об	2	1
525	по этому	1	1
526	больше чем	1	1
527	себя в	1	1
528	есть в	3	1
529	с нею	2	1
530	не можем	3	1
531	то и	6	1
532	в виде	2	1
533	еще одну	1	1
534	а это	1	1
535	здесь же	1	1
536	для человечества	1	1
537	ни с	1	1
538	был бы	2	1
539	самому и	1	1
540	этому первому	1	1
541	в немом	1	1
542	которой нет	1	1
543	и вместе	3	1
544	явления природы	1	1
545	в очень	1	1
546	со всем	1	1
547	точек зрения	1	1
548	на свое	3	1
549	имеет и	1	1
550	его сущности	1	1
551	на ее	1	1
552	этим путем	1	1
553	было первым	1	1
554	еще и	1	1
555	личной жизни	1	1
556	такое же	3	1
557	на которые	1	1
558	в природе	2	1
559	души и	2	1
560	что не	8	1
561	деле может	1	1
562	на этот	1	1
563	ею на	1	1
564	на обычных	1	1
565	другой стороны	4	1
566	быть чем-то	1	1
567	его как	1	1
568	было для	1	1
569	эта природа	1	1
570	для человека	4	1
571	и непосредственно	1	1
572	или с	2	1
573	под влиянием	1	1
574	несмотря на	2	1
575	но как	2	1
576	в речи	2	1
577	но что	2	1
578	во всю	1	1
579	одной стороны	3	1
580	в страну	1	1
581	пример в	1	1
582	такою же	1	1
583	и члены	1	1
584	быть только	4	1
585	да и	1	1
586	как средство	2	1
587	этого слова	11	1
588	то под	1	1
589	и действия	2	1
590	видно что	1	1
591	между прочим	1	1
592	из него	2	1
593	и тогда	3	1
594	что должно	2	1
595	тех же	1	1
596	что то	1	1
597	уже на	2	1
598	пор еще	1	1
599	формы и	1	1
600	на время	1	1
601	в результате	1	1
602	а все	1	1
603	которая в	1	1
604	из себя	2	1
605	бы в	2	1
606	и которое	1	1
607	мы как	1	1
608	нужно видеть	1	1
609	вообще в	1	1
610	много еще	1	1
611	хотя в	1	1
612	есть здесь	1	1
613	самосознание и	1	1
614	в системе	2	1
615	всего человека	2	1
616	к самому	1	1
617	от ее	1	1
618	нам не	1	1
619	в свою	3	1
620	бы ни	3	1
621	но этот	2	1
622	нет но	1	1
623	взгляда на	1	1
624	его образе	1	1
625	находящихся в	1	1
626	новое содержание	1	1
627	один другому	1	1
628	чтобы найти	1	1
629	самосознания и	1	1
630	уже есть	1	1
631	и стало	1	1
632	по поводу	4	1
633	в таком	3	1
634	становится чем-то	1	1
