N	2gram	Vygotskiy__3	Marksizm
113	в первом	1	3
114	в которой	5	3
115	в корне	1	3
116	но все	1	3
117	его в	3	3
118	он не	6	3
119	в высшей	1	3
120	том что	14	3
121	места в	2	3
122	в своей	5	3
123	и ее	2	3
124	в котором	6	3
125	мы говорили	3	3
126	место в	3	3
127	в то	3	3
128	к этим	1	3
129	не имеет	6	3
130	следует что	2	3
131	этом отношении	1	3
132	не могут	2	3
133	же самое	10	3
134	не есть	1	3
135	и это	8	3
136	только при	1	3
137	понятно что	1	3
138	одного из	2	3
139	можно сказать	1	3
140	с другими	1	3
141	двух направлений	1	3
142	здесь в	2	3
143	и следовательно	2	3
144	того что	4	3
145	быть и	1	3
146	в какой	5	3
147	и действительно	2	3
148	между тем	7	3
149	из них	6	3
150	момент в	1	3
151	не было	1	3
152	все это	3	3
153	смысле этого	2	3
154	в достаточной	1	3
155	она может	3	3
156	и при	1	3
157	совершенно не	5	3
158	мы должны	1	3
159	всех других	1	3
160	это и	1	3
161	говорили о	1	2
162	одним из	1	2
163	же как	1	2
164	не остается	1	2
165	по которым	1	2
166	мы уже	7	2
167	той же	2	2
168	совпадает с	2	2
169	для нашей	1	2
170	зависимости от	1	2
171	и он	1	2
172	свою очередь	2	2
173	но при	1	2
174	быть понято	1	2
175	в чем	1	2
176	то мы	1	2
177	одним словом	2	2
178	как если	3	2
179	не все	1	2
180	не просто	2	2
181	из важнейших	1	2
182	в одной	2	2
183	как к	2	2
184	в своем	5	2
185	все остальные	1	2
186	его к	2	2
187	в действительности	1	2
188	от этого	1	2
189	то в	1	2
190	не нашли	2	2
191	из этих	3	2
192	в себе	4	2
193	если он	4	2
194	всех остальных	2	2
195	должна быть	5	2
196	первой части	1	2
197	в понимании	1	2
198	не как	1	2
199	одной и	2	2
200	из него	4	2
201	можно было	1	2
202	могла бы	3	2
203	что все	3	2
204	в другом	5	2
205	конечно в	3	2
206	и с	1	2
207	бы в	3	2
208	глубокий и	1	2
209	на этой	1	2
210	ни в	3	2
211	для них	1	2
212	от него	1	2
213	уже у	1	2
214	должно быть	1	2
215	имеет место	2	2
216	мысль и	1	2
217	это делает	1	2
218	и той	2	2
219	и более	2	2
220	тому что	6	2
221	что таков	1	2
222	этими двумя	2	2
223	в русской	2	2
224	мысли в	1	2
225	что такое	1	2
226	в основе	3	2
227	не могло	1	2
228	одна из	4	2
229	как она	1	2
230	у нас	2	2
231	ни о	1	2
232	во все	1	2
233	к тому	6	2
234	которой она	1	2
235	она не	6	2
236	с ее	2	2
237	в виду	4	2
238	и та	2	2
239	язык и	1	2
240	дано в	3	2
241	и которую	1	2
242	никогда не	4	2
243	то как	2	2
244	по аналогии	2	2
245	зрения тех	1	2
246	мог бы	1	2
247	подойти к	1	2
248	между собой	2	2
249	если бы	14	2
250	и вообще	1	2
251	и даже	4	2
252	по мере	1	2
253	реакция на	1	2
254	о том	6	2
255	и во	2	2
256	этот момент	1	2
257	что и	4	2
258	говорит он	2	2
259	и только	3	2
260	там и	1	2
261	в двух	9	2
262	что он	11	2
263	целом ряде	1	2
264	на характеристике	1	2
265	между этими	1	2
266	именно на	1	2
267	в качестве	2	2
268	какой степени	1	2
269	это является	2	2
270	и других	1	2
271	к каким	2	2
272	и их	1	2
273	всяком случае	2	2
274	так как	6	2
275	мы можем	7	2
276	как раз	8	2
277	тем что	3	2
278	без всякой	2	2
279	или иначе	1	2
280	и прежде	1	2
281	что не	3	2
282	противоречие между	2	2
283	деле если	1	2
284	зависит от	1	2
285	там где	6	2
286	и всякое	1	2
287	в частности	1	2
288	независимо от	1	2
289	из которых	4	2
290	к своему	2	2
291	для всех	2	2
292	и этот	3	2
293	в тот	1	2
294	в первой	2	2
295	этого слова	2	2
296	с этой	2	2
297	благодаря этому	2	2
298	или в	5	2
299	в свою	4	2
300	но если	4	2
301	в романе	1	2
302	к его	2	2
303	из этого	8	2
304	значение не	1	2
305	жизни и	1	2
306	к этой	2	2
307	в своих	4	2
308	именно здесь	1	2
309	в таком	3	2
310	а между	1	1
311	от этой	2	1
312	например в	2	1
313	этом она	1	1
314	склонны утверждать	1	1
315	должен быть	3	1
316	и то	8	1
317	отношении и	1	1
318	и до	1	1
319	о каждом	1	1
320	момент когда	1	1
321	то для	1	1
322	из всех	3	1
323	для выражения	1	1
324	что вся	1	1
325	действительность или	1	1
326	которую мы	4	1
327	превратилась в	2	1
328	бы что	1	1
329	среды и	1	1
330	так чтобы	1	1
331	всего сказанного	1	1
332	и другая	1	1
333	в целом	4	1
334	и ни	1	1
335	исторические пути	1	1
336	в каждой	1	1
337	следовательно он	1	1
338	ней как	1	1
339	здесь не	3	1
340	но этого	1	1
341	столь же	2	1
342	которое он	1	1
343	с его	1	1
344	но конечно	1	1
345	совсем не	3	1
346	на основе	1	1
347	но как	2	1
348	со всеми	2	1
349	морали и	5	1
350	в общем	2	1
351	должны были	2	1
352	с собою	1	1
353	отношение к	1	1
354	то значение	1	1
355	это или	1	1
356	относится к	1	1
357	как говорит	1	1
358	и вовсе	1	1
359	материалом для	2	1
360	является основным	1	1
361	части в	1	1
362	более и	2	1
363	к новому	1	1
364	это был	2	1
365	всей этой	1	1
366	они дают	1	1
367	хотя и	1	1
368	могли бы	5	1
369	и наконец	2	1
370	более или	1	1
371	тон и	1	1
372	для которого	1	1
373	со своей	2	1
374	именно эта	1	1
375	и конечно	3	1
376	та же	3	1
377	другие элементы	1	1
378	ни по	2	1
379	что это	10	1
380	ни один	1	1
381	или во	1	1
382	к самому	2	1
383	вовсе нет	2	1
384	деле этот	1	1
385	в этой	13	1
386	самое существо	1	1
387	в известном	1	1
388	прав и	1	1
389	нами в	2	1
390	не могла	2	1
391	и если	6	1
392	чем сильнее	3	1
393	не следует	1	1
394	главным образом	3	1
395	сказать в	1	1
396	чтобы он	2	1
397	искажать эту	1	1
398	все другие	2	1
399	происходит как	1	1
400	о морали	1	1
401	всех этих	2	1
402	них уже	1	1
403	них нет	1	1
404	и вот	2	1
405	их в	2	1
406	в плане	3	1
407	подобно тому	1	1
408	и по	2	1
409	оказалось бы	1	1
410	так например	2	1
411	в нее	2	1
412	именно это	3	1
413	русском языке	1	1
414	сделать из	1	1
415	что почти	1	1
416	как они	1	1
417	цели как	1	1
418	в совершенно	2	1
419	значение в	1	1
420	для своей	1	1
421	или если	2	1
422	мы на	2	1
423	это не	1	1
424	все может	1	1
425	та и	1	1
426	то все	1	1
427	не совпадает	2	1
428	и тем	3	1
429	своей основе	1	1
430	же эта	1	1
431	останавливаться на	1	1
432	но уже	1	1
433	она и	1	1
434	для простейшего	1	1
435	с тем	8	1
436	и вся	1	1
437	но тон	1	1
438	одна и	1	1
439	мы видели	6	1
440	отказаться от	1	1
441	двух направлениях	1	1
442	то с	1	1
443	чтобы они	1	1
444	в один	3	1
445	нисколько не	1	1
446	в других	1	1
447	или менее	1	1
448	все более	2	1
449	не зависит	1	1
450	зрения возможны	1	1
451	представить себе	1	1
452	почти не	1	1
453	и языка	1	1
454	на каждом	1	1
455	или вернее	2	1
456	которых каждая	1	1
457	образом и	2	1
458	друг другу	2	1
459	конца но	1	1
460	это чрезвычайно	1	1
461	не должна	2	1
462	бы быть	1	1
463	и очень	2	1
464	с необычайной	3	1
465	тем самым	1	1
466	она могла	2	1
467	с теми	3	1
468	заключение так	1	1
469	того как	3	1
470	на него	1	1
471	не по	1	1
472	и имеет	1	1
473	из их	1	1
474	и отношений	1	1
475	он с	1	1
476	и всегда	2	1
477	в самой	4	1
478	этих двух	1	1
479	или как	1	1
480	в русском	1	1
481	к ней	2	1
482	исследования мы	1	1
483	потому что	14	1
484	бы по	1	1
485	нет все	1	1
486	точном смысле	1	1
487	она приобретает	1	1
488	и другой	1	1
489	и всех	1	1
490	как только	3	1
491	отличается от	1	1
492	всего в	1	1
493	уже будет	1	1
494	эти законы	1	1
495	к речи	1	1
496	мы могли	4	1
497	бы это	1	1
498	тот и	1	1
499	деле в	1	1
500	в применении	1	1
501	из всего	2	1
502	значения и	1	1
503	то она	1	1
504	характер и	1	1
505	только не	1	1
506	можно сделать	1	1
507	уже с	1	1
508	только то	2	1
509	действия и	2	1
510	и совершенно	4	1
511	и важность	1	1
512	из двух	3	1
513	это вовсе	1	1
514	здесь нет	1	1
515	и глубины	1	1
516	же эти	1	1
517	и всюду	1	1
518	вошел в	2	1
519	достаточной мере	1	1
520	для этого	2	1
521	это внутреннее	1	1
522	пришли к	1	1
523	и что	18	1
524	находятся в	2	1
525	идет о	4	1
526	мысли мы	1	1
527	основе своей	1	1
528	аналогии с	2	1
529	литературные произведения	1	1
530	нет это	1	1
531	в которую	2	1
532	противоположных направлениях	1	1
533	в форме	1	1
534	даже для	1	1
535	в лучшем	2	1
536	поля нашего	1	1
537	в точном	1	1
538	мы видим	12	1
539	пришел к	1	1
540	мы увидим	12	1
541	пор не	1	1
542	очень много	1	1
543	наше время	2	1
544	образа в	1	1
545	или же	1	1
546	с одной	6	1
547	без этого	1	1
548	так что	8	1
549	сильным и	1	1
550	уже не	2	1
551	понимать и	1	1
552	мы получим	1	1
553	которую она	1	1
554	при помощи	4	1
555	было показать	1	1
556	вводится в	1	1
557	который как	2	1
558	в одном	8	1
559	той которая	1	1
560	у этих	3	1
561	не о	1	1
562	может служить	7	1
563	но что	2	1
564	какой же	1	1
565	само собой	1	1
566	формы к	1	1
567	были бы	3	1
568	до наших	1	1
569	одной стороны	5	1
570	со стороны	2	1
571	элементы которые	1	1
572	в рассуждениях	2	1
573	которое она	3	1
574	все равно	1	1
575	и самая	1	1
576	еще и	2	1
577	тому как	1	1
578	определяется не	1	1
579	себя и	1	1
580	что для	1	1
581	и самый	1	1
582	превращается в	1	1
583	преимуществу в	1	1
584	так называемой	3	1
585	бы ее	1	1
586	самый факт	1	1
587	о чем	1	1
588	совершенно очевидна	1	1
589	него не	1	1
590	что мы	1	1
591	уже давно	2	1
592	роль и	1	1
593	степени не	2	1
594	как это	6	1
595	но не	1	1
596	же самый	2	1
597	понимания чтобы	1	1
598	а если	1	1
599	если язык	1	1
600	в той	5	1
601	применении к	1	1
602	заложенное в	1	1
603	и там	1	1
604	быть только	1	1
605	по существу	2	1
606	для понимания	1	1
607	это значит	1	1
608	лежит в	2	1
609	быть не	2	1
610	есть и	1	1
611	эти два	3	1
612	между прочим	1	1
613	в наше	2	1
614	чтобы этот	1	1
615	при таком	2	1
616	и может	2	1
617	дело и	1	1
618	и слова	1	1
619	человек и	1	1
620	к одной	1	1
621	у них	2	1
622	здесь на	1	1
623	же к	1	1
624	уже эта	1	1
625	общего в	1	1
626	лежащая в	1	1
627	бы на	1	1
628	и другие	2	1
629	ее основе	3	1
630	всех тех	1	1
631	из поля	1	1
632	с ней	1	1
633	была бы	2	1
634	равно как	1	1
635	и так	1	1
636	в последнем	1	1
637	которая присуща	1	1
638	ее в	4	1
639	действительности или	1	1
640	однако мы	3	1
641	каждое слово	1	1
642	нас не	1	1
643	можно назвать	2	1
644	и особенно	1	1
645	этой точки	1	1
646	гораздо более	1	1
