N	2gram	Propp_Isto_1	Myslijsy
178	здесь как	1	3
179	том как	2	3
180	со стороны	2	3
181	время в	1	3
182	никак не	1	3
183	это было	2	3
184	вслед за	6	3
185	на которой	1	3
186	мысли не	1	3
187	что конечно	1	3
188	же и	1	3
189	только на	1	3
190	в начале	3	3
191	за ним	1	3
192	никто не	2	3
193	прежде всего	10	3
194	друг друга	1	3
195	мы можем	1	3
196	должны будем	4	3
197	само по	2	3
198	до сих	5	3
199	именно в	3	3
200	от другого	1	3
201	одной стороны	4	3
202	там где	4	3
203	связь с	4	3
204	так же	7	3
205	за тем	1	3
206	то к	1	3
207	указанием на	1	3
208	одно только	1	3
209	сих пор	5	3
210	и оно	1	3
211	каждой из	1	3
212	не знаем	2	3
213	не существует	2	3
214	это можно	1	3
215	и все	1	3
216	здесь только	1	3
217	не говоря	1	3
218	не знает	5	3
219	в которой	1	3
220	к этому	2	3
221	это и	1	2
222	но тем	1	2
223	непосредственно не	1	2
224	воспоминание о	2	2
225	в их	3	2
226	мы уже	1	2
227	что уже	1	2
228	он как	1	2
229	все в	1	2
230	ему в	3	2
231	именно эти	1	2
232	одним словом	4	2
233	то он	2	2
234	что они	5	2
235	нечто вроде	1	2
236	что хотя	1	2
237	все же	10	2
238	целый ряд	1	2
239	со своей	1	2
240	та же	1	2
241	в этой	6	2
242	и тот	2	2
243	словами для	1	2
244	на то	4	2
245	так сказать	1	2
246	и если	2	2
247	не как	3	2
248	подобно тому	1	2
249	но все	4	2
250	могла бы	1	2
251	не дает	2	2
252	бы быть	3	2
253	показывает что	3	2
254	не всегда	8	2
255	несмотря на	1	2
256	многие другие	1	2
257	во время	3	2
258	в своей	1	2
259	что такое	2	2
260	а как	1	2
261	на первых	2	2
262	в которых	1	2
263	бы мы	2	2
264	выше мы	3	2
265	т п	1	2
266	их в	5	2
267	даже в	4	2
268	что эта	1	2
269	она не	1	2
270	на котором	3	2
271	меня то	1	2
272	и притом	1	2
273	как о	2	2
274	иметь в	1	2
275	такая же	1	2
276	этом отношении	1	2
277	в некотором	2	2
278	ему не	1	2
279	когда мы	2	2
280	от этого	2	2
281	от нее	1	2
282	в области	2	2
283	понятие а	1	2
284	отказаться от	2	2
285	так например	6	2
286	в ее	2	2
287	так в	4	2
288	можно только	1	2
289	к тем	1	2
290	и с	4	2
291	об этом	4	2
292	о том	9	2
293	и та	1	2
294	но мы	2	2
295	или на	3	2
296	этой мысли	2	2
297	должно было	1	2
298	собственно говоря	1	2
299	связь между	3	2
300	если например	1	2
301	первых порах	2	2
302	природы и	1	2
303	так нельзя	1	2
304	в форме	3	2
305	и мы	2	2
306	мы видим	11	2
307	одной из	2	2
308	когда например	2	2
309	в какой	3	2
310	но как	1	2
311	том чтобы	2	2
312	связи с	4	2
313	видеть что	2	2
314	до появления	1	2
315	в виде	2	2
316	был бы	2	2
317	заключить что	2	2
318	в одном	5	2
319	себя от	1	2
320	но что	1	2
321	у него	1	2
322	и даже	4	2
323	тут же	1	2
324	а с	2	2
325	у меня	3	2
326	или с	1	2
327	эти слова	1	2
328	к своему	2	2
329	что же	3	2
330	как средство	1	2
331	что как	1	2
332	быть не	1	2
333	перед нами	3	2
334	уже на	1	2
335	за словом	1	2
336	то не	1	2
337	бы в	2	2
338	в большей	1	2
339	скажем что	1	2
340	образов и	2	2
341	в системе	1	2
342	лишь тогда	1	2
343	первом случае	1	2
344	образ в	1	2
345	знает как	2	1
346	отношения к	2	1
347	одним из	2	1
348	переходит к	1	1
349	что образ	1	1
350	мы здесь	3	1
351	не остается	1	1
352	все остальное	1	1
353	сомнения что	1	1
354	ведьма и	1	1
355	на самом	1	1
356	тех же	1	1
357	к своей	1	1
358	искать в	1	1
359	из его	1	1
360	что эти	1	1
361	противном случае	1	1
362	должна быть	5	1
363	едва ли	1	1
364	значение но	1	1
365	уже по	1	1
366	по его	2	1
367	его не	1	1
368	что если	2	1
369	которую мы	1	1
370	вопрос о	5	1
371	чтобы не	3	1
372	имеет свою	1	1
373	время как	3	1
374	но она	1	1
375	их имена	1	1
376	не вполне	2	1
377	увидим ниже	2	1
378	и со	1	1
379	д а	1	1
380	не знают	3	1
381	явление не	1	1
382	себе такие	1	1
383	и он	3	1
384	чем то	1	1
385	и говорить	1	1
386	свойственна не	1	1
387	он был	1	1
388	на них	2	1
389	не найдем	1	1
390	говоря уже	1	1
391	здесь не	4	1
392	бы то	2	1
393	предположим что	2	1
394	от его	1	1
395	он может	1	1
396	совсем не	1	1
397	легко может	2	1
398	объеме и	1	1
399	мы нашли	2	1
400	чтоб не	1	1
401	взятой из	1	1
402	отличие от	2	1
403	нам право	1	1
404	основная задача	1	1
405	из таких	1	1
406	один и	2	1
407	явление которое	1	1
408	нее все	1	1
409	и я	1	1
410	в истории	1	1
411	первый взгляд	2	1
412	это одно	1	1
413	так называемая	3	1
414	из уст	1	1
415	некоторое время	2	1
416	стороны и	1	1
417	что ее	1	1
418	еще и	2	1
419	помнить что	1	1
420	в противном	1	1
421	явление это	1	1
422	хотя и	1	1
423	когда он	6	1
424	могли бы	3	1
425	уже без	1	1
426	и прочно	1	1
427	образом они	1	1
428	имеет в	1	1
429	увидим что	5	1
430	но в	8	1
431	то в	1	1
432	к чему	3	1
433	случае они	1	1
434	все эти	4	1
435	если мы	3	1
436	действительности а	1	1
437	тоже не	2	1
438	право на	2	1
439	может считаться	1	1
440	еще один	2	1
441	о человеке	1	1
442	тому же	1	1
443	во многих	2	1
444	как он	2	1
445	в наших	1	1
446	не получили	1	1
447	этого отражения	1	1
448	бы с	1	1
449	как оно	2	1
450	главным образом	1	1
451	и таких	1	1
452	после этого	1	1
453	что сказать	1	1
454	одно целое	1	1
455	порах кажется	1	1
456	в понимании	1	1
457	он должен	2	1
458	переходит от	1	1
459	именно из	1	1
460	и вот	2	1
461	что одно	1	1
462	на необходимость	1	1
463	ними в	1	1
464	на наш	1	1
465	что нельзя	2	1
466	с такими	1	1
467	форме а	1	1
468	здесь мы	7	1
469	от ветра	1	1
470	где нет	2	1
471	в совершенно	1	1
472	и сделал	1	1
473	том случае	1	1
474	об этой	2	1
475	них не	1	1
476	на ту	1	1
477	знает что	1	1
478	это не	7	1
479	понимания слова	1	1
480	и наша	1	1
481	окажется что	1	1
482	с вопросом	1	1
483	в жизни	1	1
484	кажется что	1	1
485	соображения и	1	1
486	люди не	1	1
487	в тот	1	1
488	отсюда видно	1	1
489	которой он	1	1
490	для чего	1	1
491	здесь можно	2	1
492	был этот	1	1
493	труднее чем	1	1
494	ни с	1	1
495	знает еще	1	1
496	материал но	1	1
497	нисколько не	2	1
498	но нигде	1	1
499	в этих	7	1
500	но если	2	1
501	это знание	1	1
502	таким же	1	1
503	что рука	1	1
504	не зависит	1	1
505	в такой	2	1
506	с огнем	1	1
507	при существовании	1	1
508	знаем что	1	1
509	миф о	2	1
510	всякий раз	1	1
511	в сказке	44	1
512	может вызвать	1	1
513	не будем	5	1
514	которые в	2	1
515	но он	1	1
516	друг другу	1	1
517	и более	1	1
518	этом а	1	1
519	однако в	2	1
520	что этот	2	1
521	что происходит	1	1
522	таких случаях	2	1
523	и развивается	1	1
524	без его	1	1
525	в таких	2	1
526	ничего нового	1	1
527	мало того	1	1
528	и другое	2	1
529	и должен	3	1
530	только из	2	1
531	тесная связь	1	1
532	ее с	1	1
533	на себе	1	1
534	а может	1	1
535	свои действия	1	1
536	нам и	1	1
537	он с	1	1
538	если ему	1	1
539	нам известно	1	1
540	ничего не	2	1
541	случаях как	2	1
542	с одним	1	1
543	во всем	3	1
544	ним но	1	1
545	к работе	1	1
546	в более	1	1
547	даже из	1	1
548	здесь же	2	1
549	что самые	1	1
550	с другом	3	1
551	течением времени	1	1
552	с которой	1	1
553	мы этого	2	1
554	например что	1	1
555	уже о	1	1
556	нужно ли	1	1
557	относиться к	1	1
558	же самое	3	1
559	сверху и	1	1
560	всего что	1	1
561	в поле	1	1
562	мы могли	1	1
563	он видит	1	1
564	быть назван	2	1
565	должен быть	3	1
566	мы привели	2	1
567	приходит к	1	1
568	из всего	1	1
569	должно бы	1	1
570	в виду	1	1
571	происходит и	1	1
572	связи со	1	1
573	и многие	1	1
574	в понятие	2	1
575	как по	1	1
576	только то	1	1
577	с самого	2	1
578	божество или	1	1
579	с течением	1	1
580	животным и	1	1
581	на том	1	1
582	и когда	2	1
583	что у	1	1
584	только через	3	1
585	должен знать	2	1
586	по некоторым	1	1
587	на нее	2	1
588	за то	2	1
589	времени и	1	1
590	не с	3	1
591	ясно что	2	1
592	в непосредственном	1	1
593	этим в	1	1
594	в результате	1	1
595	именно такого	1	1
596	силу того	1	1
597	составные части	2	1
598	мы читаем	1	1
599	для этого	3	1
600	но здесь	1	1
601	находится в	4	1
602	видим не	1	1
603	мы всегда	1	1
604	сводится к	1	1
605	именно потому	1	1
606	читаем в	1	1
607	и здесь	7	1
608	своей форме	1	1
609	развития как	2	1
610	другими словами	4	1
611	силы природы	3	1
612	при котором	1	1
613	в глаза	1	1
614	этой работе	1	1
615	ее нельзя	2	1
616	после того	1	1
617	нас в	2	1
618	образом мы	2	1
619	отражением в	2	1
620	раз и	3	1
621	в которую	3	1
622	во всех	2	1
623	однако с	1	1
624	этому поводу	2	1
625	стоит и	1	1
626	из своего	1	1
627	в другой	1	1
628	непосредственно в	2	1
629	но нельзя	1	1
630	слова оказывается	1	1
631	но столь	1	1
632	формы его	1	1
633	даже на	2	1
634	в ту	2	1
635	говоря что	1	1
636	если это	1	1
637	следовало бы	3	1
638	происходит в	1	1
639	конца то	1	1
640	значит что	1	1
641	тех пор	1	1
642	что здесь	5	1
643	как из	1	1
644	если сравнить	1	1
645	тот же	2	1
646	к дереву	1	1
647	при всяком	1	1
648	было что	1	1
649	что страх	1	1
650	не само	1	1
651	в стороне	3	1
652	сторону от	1	1
653	который в	1	1
654	и ее	1	1
655	не мешает	1	1
656	по этому	2	1
657	по небу	1	1
658	чтобы найти	1	1
659	себя в	2	1
660	конечно не	2	1
661	это значение	2	1
662	еще одну	2	1
663	здесь найдем	1	1
664	или даже	3	1
665	при помощи	2	1
666	не входить	1	1
667	его и	2	1
668	мы знаем	4	1
669	пока не	2	1
670	иначе как	1	1
671	сами по	1	1
672	в прошлом	1	1
673	случае когда	1	1
674	к ним	4	1
675	как его	1	1
676	должен был	3	1
677	каждый из	1	1
678	явлений в	2	1
679	тот способ	1	1
680	в очень	2	1
681	известных нам	1	1
682	другие более	1	1
683	это будет	1	1
684	нужно было	1	1
685	тому кто	2	1
686	одном месте	2	1
687	даже не	2	1
688	них в	1	1
689	чем он	1	1
690	труд и	1	1
691	мы еще	3	1
692	но есть	1	1
693	быть названо	1	1
694	превращается в	4	1
695	не сама	1	1
696	может ли	1	1
697	на этот	2	1
698	не на	2	1
699	не означает	2	1
700	представляются только	1	1
701	его как	2	1
702	первый шаг	1	1
703	прямо на	1	1
704	но можно	1	1
705	на который	1	1
706	природу и	1	1
707	быть объяснены	1	1
708	быть объяснено	1	1
709	такой форме	1	1
710	как одно	1	1
711	света то	1	1
712	и приобретает	1	1
713	многих случаях	1	1
714	власть над	1	1
715	е при	1	1
716	в земле	1	1
717	переданные нам	1	1
718	в страну	1	1
719	из разных	1	1
720	да и	1	1
721	каких именно	1	1
722	ли эта	1	1
723	друг с	4	1
724	тождества с	1	1
725	ко мне	2	1
726	солнечного света	2	1
727	находится под	1	1
728	на пути	1	1
729	только для	2	1
730	видно что	6	1
731	получает от	1	1
732	я с	1	1
733	истории но	1	1
734	из ряда	1	1
735	может следовательно	1	1
736	мышления в	1	1
737	почему именно	1	1
738	на время	1	1
739	или не	1	1
740	а все	1	1
741	так мы	1	1
742	которая в	1	1
743	который ему	1	1
744	на первый	2	1
745	значило бы	1	1
746	это может	1	1
747	в эту	1	1
748	или нет	1	1
749	которое можно	1	1
750	указывают на	1	1
751	хлеба и	1	1
752	такое явление	1	1
753	а переходит	1	1
754	этом можно	1	1
755	способ каким	1	1
756	ни было	2	1
757	хотя в	1	1
758	в самое	1	1
759	очень хорошо	1	1
760	сторона в	1	1
761	до тех	1	1
762	с людьми	1	1
763	еще ничего	1	1
764	между ними	2	1
765	скажем только	1	1
766	быть признано	1	1
767	равно как	1	1
768	по одному	1	1
769	нет но	1	1
770	его образе	1	1
771	это так	4	1
772	уже есть	1	1
773	ее в	5	1
774	него как	1	1
775	нас не	3	1
776	можно назвать	2	1
777	во всяком	1	1
778	гораздо более	1	1
