N	2gram	Vygotskiy__5	Analitik
161	произведения искусства	2	3
162	тому как	1	3
163	в любом	1	3
164	что мы	11	3
165	произведении искусства	1	3
166	она может	1	3
167	которая в	1	3
168	и все	4	3
169	хотя бы	3	3
170	будто бы	1	3
171	я в	1	3
172	что он	17	3
173	или иного	1	3
174	отношения к	2	2
175	самом деле	8	2
176	на самом	2	2
177	он может	1	2
178	едва ли	2	2
179	той же	3	2
180	а как	2	2
181	на место	1	2
182	х годов	1	2
183	в составе	1	2
184	и то	9	2
185	между собой	2	2
186	события в	3	2
187	данном случае	3	2
188	не все	1	2
189	искусство в	1	2
190	отношение к	1	2
191	произведение не	1	2
192	не просто	1	2
193	нет и	1	2
194	как говорит	4	2
195	что именно	5	2
196	как к	1	2
197	могли бы	4	2
198	с двумя	3	2
199	не являются	1	2
200	в противоположность	2	2
201	то в	1	2
202	в которой	3	2
203	все эти	2	2
204	из этих	3	2
205	и до	2	2
206	на его	3	2
207	не к	1	2
208	качестве своего	2	2
209	из виду	1	2
210	на этом	6	2
211	произведения с	1	2
212	и с	2	2
213	из них	2	2
214	вовсе не	3	2
215	так как	9	2
216	несмотря на	5	2
217	для чего	2	2
218	жизни но	1	2
219	одного и	2	2
220	о ком	1	2
221	для него	3	2
222	случае это	1	2
223	вопрос о	3	2
224	только для	1	2
225	которые в	1	2
226	том и	2	2
227	для этого	9	2
228	эстетического переживания	1	2
229	тогда когда	1	2
230	в процессе	1	2
231	совпадает с	1	2
232	только не	5	2
233	никогда не	9	2
234	из четырех	1	2
235	и является	1	2
236	потому что	23	2
237	ничто не	1	2
238	в сознании	1	2
239	и заключается	4	2
240	отличается от	2	2
241	же самое	5	2
242	как мы	5	2
243	и о	3	2
244	быть может	1	2
245	здесь не	1	2
246	мысль о	4	2
247	представляют собой	2	2
248	в искусстве	6	2
249	еще в	2	2
250	на примере	4	2
251	должно быть	2	2
252	основе своей	1	2
253	но к	1	2
254	и та	2	2
255	за пределами	1	2
256	и просто	1	2
257	можно сказать	2	2
258	романа в	1	2
259	целого как	1	2
260	один из	5	2
261	в двух	5	2
262	который в	1	2
263	оказывается в	1	2
264	в начале	1	2
265	при помощи	1	2
266	по выражению	1	2
267	его и	1	2
268	не сам	1	2
269	сами по	2	2
270	не о	1	2
271	может служить	1	2
272	каждый из	1	2
273	этом отношении	3	2
274	со стороны	3	2
275	было бы	5	2
276	и составляет	3	2
277	и потому	5	2
278	внешнем мире	1	2
279	взгляде на	1	2
280	в данном	3	2
281	что же	1	2
282	внешнего мира	1	2
283	произведение в	1	2
284	не является	2	2
285	тем более	1	2
286	нет ничего	1	2
287	другой стороны	5	2
288	была бы	3	2
289	искусства является	1	2
290	героя в	3	2
291	в какой	1	2
292	художественном произведении	2	1
293	речь идет	1	1
294	например в	1	1
295	сам по	3	1
296	смысле слова	1	1
297	искусства все	1	1
298	отношения между	2	1
299	смысл этого	3	1
300	по преимуществу	2	1
301	все те	1	1
302	должна быть	2	1
303	собственном смысле	1	1
304	в зависимости	6	1
305	то самое	1	1
306	по его	3	1
307	в театре	1	1
308	мы уже	6	1
309	она в	1	1
310	принадлежит только	1	1
311	разграничение этих	1	1
312	работы этот	1	1
313	мы не	3	1
314	но никто	1	1
315	положения в	1	1
316	он как	2	1
317	есть нечто	3	1
318	равно как	1	1
319	поэзии не	1	1
320	что герой	3	1
321	которое не	1	1
322	событий и	2	1
323	как не	1	1
324	зависимости от	7	1
325	со времен	1	1
326	в ней	4	1
327	свою очередь	1	1
328	над ним	2	1
329	два плана	2	1
330	по этому	5	1
331	он был	2	1
332	это возможно	1	1
333	в чем	1	1
334	во всех	2	1
335	говоря не	2	1
336	тем как	1	1
337	действующее лицо	2	1
338	или во	1	1
339	объект не	1	1
340	как если	1	1
341	в ее	3	1
342	истинный смысл	1	1
343	чем это	3	1
344	мы будем	1	1
345	но как	1	1
346	а только	1	1
347	к которой	1	1
348	это произведение	1	1
349	или по	1	1
350	иметь дело	1	1
351	смыслу и	1	1
352	или иное	1	1
353	и рассуждения	1	1
354	его на	2	1
355	как в	3	1
356	ответ в	1	1
357	данный момент	1	1
358	за этим	1	1
359	предыдущих главах	1	1
360	это единство	1	1
361	что ее	1	1
362	как нам	1	1
363	что касается	2	1
364	и той	2	1
365	и наконец	3	1
366	всех предыдущих	1	1
367	касается искусства	1	1
368	произведения так	1	1
369	к числу	1	1
370	более или	1	1
371	искусство и	1	1
372	о самом	1	1
373	именно эта	2	1
374	та же	1	1
375	что самая	1	1
376	в литературном	1	1
377	что это	8	1
378	бы с	1	1
379	следует понимать	2	1
380	он в	2	1
381	исключительно в	1	1
382	учение о	1	1
383	в известном	1	1
384	романа но	1	1
385	и тот	1	1
386	но его	2	1
387	нам как	1	1
388	имеем в	1	1
389	этот процесс	1	1
390	сокровенный смысл	1	1
391	трагическое есть	1	1
392	сущности сводится	1	1
393	эта формула	1	1
394	которая является	1	1
395	первой части	1	1
396	в виде	1	1
397	не как	3	1
398	нам только	3	1
399	рад был	1	1
400	свою силу	1	1
401	языком и	1	1
402	его от	1	1
403	что ни	3	1
404	плана и	1	1
405	и убеждения	1	1
406	не бывает	1	1
407	и наоборот	1	1
408	в основу	4	1
409	но все	2	1
410	от нее	1	1
411	этом последнем	1	1
412	а затем	2	1
413	что все	6	1
414	выражение и	1	1
415	же не	2	1
416	в состоянии	3	1
417	ей в	1	1
418	и может	1	1
419	тем оно	1	1
420	том случае	1	1
421	оно становится	1	1
422	к художественной	1	1
423	заключается в	8	1
424	за собою	1	1
425	свести к	1	1
426	и тем	6	1
427	еще одно	1	1
428	этим именем	1	1
429	произведения не	1	1
430	в них	4	1
431	исходили из	2	1
432	его частей	1	1
433	все равно	2	1
434	с тем	8	1
435	чувствую себя	1	1
436	и уже	3	1
437	между собою	1	1
438	над его	1	1
439	же я	1	1
440	в восприятии	1	1
441	вопроса об	1	1
442	или менее	1	1
443	в этих	3	1
444	все более	1	1
445	во время	1	1
446	от первой	1	1
447	и при	2	1
448	и ее	1	1
449	в отношении	2	1
450	в такой	1	1
451	опять как	1	1
452	должно существовать	1	1
453	характеризуется именно	1	1
454	в которых	2	1
455	бы мы	3	1
456	жизни с	1	1
457	в предыдущих	1	1
458	одном из	1	1
459	главы и	1	1
460	точку зрения	1	1
461	но он	3	1
462	по крайней	1	1
463	и эти	1	1
464	далека от	1	1
465	речи в	1	1
466	их в	1	1
467	есть всегда	1	1
468	нас к	1	1
469	тому что	8	1
470	этих трех	1	1
471	не менее	1	1
472	оба эти	2	1
473	сущности говоря	8	1
474	все три	1	1
475	из нас	1	1
476	одна из	3	1
477	сознания однако	1	1
478	к этим	2	1
479	на него	1	1
480	в самых	1	1
481	одной и	2	1
482	он указывает	1	1
483	это еще	1	1
484	на котором	1	1
485	ужас и	1	1
486	ничего не	2	1
487	под этим	1	1
488	переживания в	2	1
489	этих двух	7	1
490	и приводит	1	1
491	при взгляде	1	1
492	онегина и	3	1
493	за которой	1	1
494	во всем	2	1
495	но это	1	1
496	эти три	2	1
497	входят в	2	1
498	не ее	1	1
499	мы и	1	1
500	в каком	3	1
501	с другом	3	1
502	мы встречаем	1	1
503	одно и	3	1
504	то о	2	1
505	с фабулой	1	1
506	к себе	1	1
507	заключается что	1	1
508	здесь совершенно	1	1
509	нашей проблемы	1	1
510	всего в	1	1
511	его с	2	1
512	я чувствую	1	1
513	на это	1	1
514	говоря словами	1	1
515	говорит о	4	1
516	при анализе	1	1
517	но по	1	1
518	в виду	4	1
519	проявляется в	1	1
520	литературном произведении	1	1
521	уже потому	1	1
522	как система	1	1
523	как по	1	1
524	то или	1	1
525	уже с	1	1
526	на той	1	1
527	анализ и	1	1
528	однако эта	2	1
529	на том	2	1
530	если они	1	1
531	реальной жизни	1	1
532	к действительности	1	1
533	которых это	1	1
534	рассматривается в	1	1
535	предмет его	1	1
536	под общий	1	1
537	является в	2	1
538	строго говоря	2	1
539	и всякого	1	1
540	и постоянно	1	1
541	простейший пример	1	1
542	единственный смысл	1	1
543	в разных	1	1
544	материала и	5	1
545	и т.д	1	1
546	для своей	1	1
547	фабулой не	1	1
548	это вполне	1	1
549	внимание на	4	1
550	говорить не	1	1
551	говорит об	1	1
552	но мы	2	1
553	и что	23	1
554	его жизни	1	1
555	конструктивную роль	1	1
556	пор пока	2	1
557	понимая что	1	1
558	это была	1	1
559	и во	1	1
560	всего целого	1	1
561	под именем	1	1
562	связь между	2	1
563	в драме	1	1
564	его последствиям	1	1
565	однако с	1	1
566	эти два	3	1
567	искусства к	1	1
568	и только	3	1
569	крайней мере	1	1
570	слов и	2	1
571	все время	20	1
572	вплоть до	1	1
573	жизни оно	1	1
574	что искусство	4	1
575	указывает и	1	1
576	в него	4	1
577	тех пор	2	1
578	предмета и	1	1
579	быть и	2	1
580	на которой	1	1
581	наконец в-третьих	1	1
582	роль по	1	1
583	своей сущности	1	1
584	тот же	3	1
585	к внутреннему	1	1
586	мы увидим	9	1
587	что даже	2	1
588	романа как	2	1
589	тот что	1	1
590	все они	1	1
591	так что	3	1
592	со своим	2	1
593	связи с	2	1
594	не можем	4	1
595	если и	1	1
596	чтобы он	1	1
597	оно в	2	1
598	действующего лица	1	1
599	искусства представляет	1	1
600	от других	1	1
601	двух основных	1	1
602	или даже	1	1
603	в душе	2	1
604	дает ему	2	1
605	что речь	1	1
606	за ним	1	1
607	только одно	1	1
608	не так	1	1
609	два направления	1	1
610	могло бы	1	1
611	слова в	1	1
612	мы находим	2	1
613	в одном	2	1
614	второй части	1	1
615	у него	3	1
616	как раз	13	1
617	тут же	1	1
618	это по	2	1
619	смерти и	1	1
620	введено в	1	1
621	были бы	1	1
622	в последние	1	1
623	только на	4	1
624	и даже	2	1
625	нам не	1	1
626	это особая	1	1
627	героев но	1	1
628	объяснение в	1	1
629	до сих	5	1
630	может и	1	1
631	не обязательно	1	1
632	здесь в	1	1
633	переживания искусства	2	1
634	вслед за	1	1
635	с той	2	1
636	действующих лиц	7	1
637	один и	1	1
638	и др	1	1
639	что для	1	1
640	его из	1	1
641	превращается в	1	1
642	всех прочих	1	1
643	не было	1	1
644	полагал что	2	1
645	целым рядом	1	1
646	в рассказе	2	1
647	его как	1	1
648	о чем	4	1
649	этот принцип	1	1
650	речи и	1	1
651	бы как	1	1
652	если не	1	1
653	искусства то	1	1
654	в эпосе	2	1
655	говорит нам	1	1
656	есть точка	1	1
657	всех трех	2	1
658	ни на	1	1
659	только усиливает	1	1
660	ко всем	1	1
661	как это	7	1
662	существует как	1	1
663	высшего порядка	1	1
664	составную часть	1	1
665	требует от	1	1
666	на втором	1	1
667	по своему	1	1
668	искусства но	1	1
669	в течение	2	1
670	смысле этого	1	1
671	чтобы увидеть	2	1
672	да и	1	1
673	согласно которому	1	1
674	друг с	3	1
675	составляют основу	1	1
676	смысл в	1	1
677	же точно	6	1
678	с этой	2	1
679	первых двух	1	1
680	сих пор	5	1
681	о его	1	1
682	и таким	2	1
683	головного мозга	1	1
684	составляет основу	2	1
685	от нас	2	1
686	перед нами	2	1
687	вещь а	1	1
688	этом смысле	2	1
689	только мы	1	1
690	и для	6	1
691	указать на	1	1
692	решение вопроса	1	1
693	другом я	1	1
694	искусства как	4	1
695	не имея	1	1
696	образом с	1	1
697	элементы в	1	1
698	при таком	3	1
699	и от	1	1
700	все что	1	1
701	или в	6	1
702	том виде	1	1
703	имеет дело	4	1
704	что оно	6	1
705	в результате	4	1
706	между ними	2	1
707	о котором	6	1
708	составляет часть	1	1
709	и смысловое	1	1
710	хотя и	1	1
711	и трагическое	1	1
712	чем является	1	1
713	на первый	2	1
714	для нас	3	1
715	от него	4	1
716	мы должны	3	1
717	только с	1	1
718	в большей	2	1
719	же оно	1	1
720	отношению ко	1	1
721	же в	2	1
722	в своих	5	1
723	в сюжете	1	1
724	до тех	2	1
725	к самому	2	1
726	свою судьбу	1	1
727	в свою	3	1
728	в романе	2	1
729	не знает	2	1
730	совершенно не	6	1
731	к его	1	1
732	и составляют	1	1
733	из этого	2	1
734	что то	1	1
735	в действительности	1	1
736	жизни и	6	1
737	то оно	1	1
738	по поводу	3	1
739	именно здесь	1	1
740	героя как	1	1
741	и эта	2	1
742	во всяком	1	1
743	этой точки	1	1
744	встречаемся с	1	1
745	событий в	2	1
