N	2gram	Vygotskiy__3	Tvorches
292	перед нами	8	1
293	в мысли	1	1
294	кто из	1	1
295	и как	8	1
296	говорит что	8	1
297	сказал бы	1	1
298	его к	2	1
299	и к	3	1
300	но смысл	3	1
301	в гамлете	1	1
302	что это	10	1
303	как некий	1	1
304	в известном	1	1
305	говорили что	1	1
306	представляет собой	2	1
307	за это	1	1
308	из этих	3	1
309	думать что	2	1
310	смысл этого	3	1
311	что автор	2	1
312	нами в	2	1
313	и до	1	1
314	попавших в	2	1
315	все рассуждения	1	1
316	на то	16	1
317	это утверждение	1	1
318	теории и	1	1
319	в прямом	2	1
320	главным образом	3	1
321	мысли и	1	1
322	сказать в	1	1
323	не говорит	1	1
324	высшей степени	1	1
325	у древних	2	1
326	этого характера	1	1
327	и эти	2	1
328	них нет	1	1
329	не к	3	1
330	переходит от	1	1
331	означает в	1	1
332	в силу	2	1
333	и вот	2	1
334	свои собственные	1	1
335	наших глазах	2	1
336	же самая	2	1
337	любой из	1	1
338	можно было	1	1
339	в беду	2	1
340	это разрешение	1	1
341	что все	3	1
342	значение в	1	1
343	и дальше	2	1
344	чего он	1	1
345	того или	1	1
346	заключается в	7	1
347	образом если	1	1
348	мы на	2	1
349	в глазах	1	1
350	было бы	12	1
351	то все	1	1
352	противоречит тому	1	1
353	должен был	2	1
354	в споре	1	1
355	мог бы	1	1
356	и рядом	1	1
357	ни в	3	1
358	это создает	1	1
359	для них	1	1
360	из нее	2	1
361	вводит в	1	1
362	в них	3	1
363	рассказывает в	1	1
364	к которым	5	1
365	тот самый	1	1
366	характера у	1	1
367	несмотря на	5	1
368	мы видели	6	1
369	мы знаем	1	1
370	должно быть	1	1
371	означает одновременно	1	1
372	в один	3	1
373	не мог	4	1
374	перед собой	2	1
375	вошел в	2	1
376	в эту	2	1
377	в этих	2	1
378	о ком	1	1
379	от своего	2	1
380	прием в	1	1
381	таким же	1	1
382	интерес и	1	1
383	не зависит	1	1
384	это делает	1	1
385	если можно	1	1
386	больше не	3	1
387	своего имени	2	1
388	говорил о	2	1
389	или вернее	2	1
390	знаем что	1	1
391	всякий раз	3	1
392	признать что	2	1
393	и о	3	1
394	должны были	2	1
395	приблизительно так	1	1
396	из области	3	1
397	в поэме	3	1
398	что зритель	1	1
399	образом и	2	1
400	но он	2	1
401	общее положение	1	1
402	была не	1	1
403	и более	2	1
404	однако в	1	1
405	в таких	1	1
406	даже в	1	1
407	нас к	1	1
408	тому что	6	1
409	действительно о	1	1
410	автора и	2	1
411	по мере	1	1
412	одновременно в	1	1
413	для меня	1	1
414	она не	6	1
415	что с	4	1
416	дело в	1	1
417	она ни	1	1
418	второго плана	1	1
419	героев и	1	1
420	но только	8	1
421	это еще	1	1
422	он с	1	1
423	не имеет	6	1
424	это совершенно	1	1
425	она должна	3	1
426	в русском	1	1
427	к ней	2	1
428	уже говорили	3	1
429	мире и	1	1
430	событий и	1	1
431	как будто	4	1
432	отношение автора	1	1
433	гибель и	1	1
434	ли это	2	1
435	сюжета в	1	1
436	у меня	1	1
437	в момент	1	1
438	юмор с	1	1
439	от морали	4	1
440	к себе	2	1
441	не могут	2	1
442	истории не	1	1
443	во все	1	1
444	было прежде	1	1
445	лежит в	2	1
446	которого я	1	1
447	как только	3	1
448	к тому	6	1
449	что оно	2	1
450	бы он	1	1
451	ли что	2	1
452	указывает на	6	1
453	он видит	2	1
454	автор дает	1	1
455	на это	3	1
456	мука если	1	1
457	ничего общего	1	1
458	в применении	1	1
459	должен быть	3	1
460	на наших	2	1
461	я тебя	1	1
462	представляют собой	2	1
463	расходится с	1	1
464	как мы	7	1
465	у себя	1	1
466	читателя он	1	1
467	но при	1	1
468	что настоящий	1	1
469	на основе	1	1
470	для читателя	2	1
471	причина этого	1	1
472	характер и	1	1
473	относился к	1	1
474	мысль о	1	1
475	то чтобы	1	1
476	смерти в	1	1
477	только то	2	1
478	в себя	1	1
479	на той	1	1
480	с самого	6	1
481	то время	2	1
482	здесь он	1	1
483	учит нас	1	1
484	не с	1	1
485	ясно что	6	1
486	каждого из	3	1
487	напомним только	1	1
488	к самой	2	1
489	она была	4	1
490	когда в	4	1
491	в изображении	1	1
492	том как	2	1
493	был не	1	1
494	возбудить в	1	1
495	в построении	1	1
496	в виду	4	1
497	опять в	1	1
498	сюжета который	1	1
499	и здесь	6	1
500	это я	1	1
501	в другом	5	1
502	на вопрос	1	1
503	в поэзии	1	1
504	столь же	2	1
505	второй план	6	1
506	одного из	2	1
507	с одной	6	1
508	романе в	1	1
509	может не	1	1
510	мы понимаем	1	1
511	в конечном	1	1
512	нет это	1	1
513	от него	1	1
514	а у	2	1
515	и события	1	1
516	он прямо	2	1
517	этот момент	1	1
518	раньше чем	1	1
519	действующее лицо	2	1
520	то мы	1	1
521	выше в	1	1
522	чем острее	1	1
523	ли здесь	1	1
524	как она	1	1
525	если взять	1	1
526	от всех	1	1
527	он пытался	1	1
528	но тот	1	1
529	и одновременно	2	1
530	не сказано	1	1
531	пришел к	1	1
532	их объективного	1	1
533	до уровня	1	1
534	то в	1	1
535	дана в	1	1
536	трагедии и	1	1
537	такое же	3	1
538	или же	1	1
539	души и	1	1
540	том чтобы	1	1
541	этого рассказа	2	1
542	не то	4	1
543	но сам	2	1
544	без этого	1	1
545	вот что	1	1
546	не можем	4	1
547	ряде случаев	1	1
548	не находим	1	1
549	эту самую	1	1
550	своим собственным	2	1
551	и везде	1	1
552	не из	1	1
553	смысла в	1	1
554	предположение что	1	1
555	по выражению	2	1
556	участие в	1	1
557	что сама	1	1
558	что герои	2	1
559	она действительно	1	1
560	место как	1	1
561	был бы	3	1
562	и их	1	1
563	героев которые	1	1
564	у этих	3	1
565	не о	1	1
566	о характере	1	1
567	противоречии с	1	1
568	как раз	8	1
569	явно не	1	1
570	не просто	2	1
571	на деле	4	1
572	смерти и	1	1
573	замыкаются в	1	1
574	нелепость и	2	1
575	что и	4	1
576	со стороны	2	1
577	и точно	1	1
578	в высшей	1	1
579	сам себя	2	1
580	и прежде	1	1
581	не прав	1	1
582	в предисловии	1	1
583	и между	4	1
584	мысль на	1	1
585	современные исследователи	1	1
586	что для	1	1
587	мир а	1	1
588	а сам	1	1
589	с большей	1	1
590	так это	1	1
591	и я	2	1
592	на глазах	1	1
593	ни о	1	1
594	когда же	1	1
595	самого начала	6	1
596	жизнь в	1	1
597	некоторые люди	1	1
598	занял у	1	1
599	действия в	1	1
600	в речи	3	1
601	и имеет	1	1
602	уже давно	2	1
603	и она	1	1
604	эти слова	2	1
605	время с	1	1
606	с первого	1	1
607	и особенно	1	1
608	как это	6	1
609	ты мне	1	1
610	нимало не	1	1
611	предположить что	1	1
612	предисловии к	1	1
613	он говорит	6	1
614	целом ряде	1	1
615	что за	2	1
616	он будет	1	1
617	с такой	5	1
618	в течение	4	1
619	применении к	1	1
620	а нам	1	1
621	мой друг	1	1
622	что же	2	1
623	их действовать	1	1
624	тем меньше	1	1
625	своего времени	1	1
626	на свете	1	1
627	и такие	1	1
628	том смысле	2	1
629	этого слова	2	1
630	совершенно новым	1	1
631	отличается от	1	1
632	перед смертью	1	1
633	пока еще	1	1
634	это явление	1	1
635	которых я	1	1
636	и для	4	1
637	поэтому нам	1	1
638	должна была	1	1
639	для ее	1	1
640	узнаем что	2	1
641	в результате	1	1
642	человек и	1	1
643	совершенно ясна	2	1
644	для нас	8	1
645	или нет	1	1
646	еще более	1	1
647	и ни	1	1
648	в сердце	1	1
649	будто бы	1	1
650	даже против	1	1
651	никаких аргументов	1	1
652	тот же	3	1
653	отношении к	1	1
654	не есть	1	1
655	страсть к	3	1
656	я говорю	3	1
657	в свою	4	1
658	письма и	1	1
659	между ними	1	1
660	с ней	1	1
661	сказать что	4	1
662	только как	1	1
663	была бы	2	1
664	совершенно не	5	1
665	вызвать наше	1	1
666	сочувствием к	1	1
667	как люди	1	1
668	в последнем	1	1
669	или иного	1	1
670	разговоре с	1	1
671	наше чувство	5	1
672	и другие	2	1
673	или во	1	1
674	нас не	1	1
675	как на	3	1
676	однако все	1	1
677	смысле что	1	1
