N	2gram	Vygotskiy__2	DiskursI
183	именно в	1	2
184	с той	4	2
185	далеко не	5	2
186	и прежде	1	2
187	в соответствии	1	2
188	не на	2	2
189	человеческой жизни	1	2
190	вместе с	2	2
191	в той	1	2
192	или иного	2	2
193	тому как	3	2
194	что же	3	2
195	в свое	2	2
196	в полном	2	2
197	и для	4	2
198	а к	2	2
199	интерес к	2	2
200	а в	4	2
201	может и	1	2
202	другой стороны	2	2
203	что он	13	2
204	это в	2	2
205	как нечто	2	1
206	речь идет	1	1
207	для этих	1	1
208	является для	1	1
209	одним из	1	1
210	чтобы не	1	1
211	художественного произведения	5	1
212	а между	1	1
213	самом деле	16	1
214	это и	1	1
215	на деле	8	1
216	в первом	1	1
217	к другому	1	1
218	на две	1	1
219	к рассказу	1	1
220	но если	1	1
221	есть не	4	1
222	и была	1	1
223	мы не	3	1
224	оно означает	1	1
225	в сущности	7	1
226	а для	1	1
227	действительности с	1	1
228	но даже	2	1
229	и со	1	1
230	при сохранении	1	1
231	из ее	1	1
232	не иметь	1	1
233	понятия в	1	1
234	он сам	1	1
235	в а	1	1
236	людей в	1	1
237	бы то	2	1
238	прозы не	1	1
239	в чем	4	1
240	характер и	1	1
241	роман и	2	1
242	во всех	3	1
243	тем как	1	1
244	в ее	2	1
245	чем это	1	1
246	точка зрения	2	1
247	не то	1	1
248	если в	2	1
249	конечном счете	3	1
250	ответ на	2	1
251	есть по	4	1
252	с совершенно	1	1
253	которая не	2	1
254	не просто	1	1
255	друг от	1	1
256	за пределы	1	1
257	связи и	1	1
258	на примерах	1	1
259	в истории	1	1
260	мере в	1	1
261	обнаруживается в	2	1
262	однако не	2	1
263	для поэтической	1	1
264	в круг	1	1
265	к числу	1	1
266	себе не	1	1
267	то в	1	1
268	в самом	12	1
269	только то	1	1
270	себе как	1	1
271	в которой	2	1
272	другого как	2	1
273	в нашем	1	1
274	бы не	2	1
275	так в	2	1
276	им в	1	1
277	человеке и	1	1
278	говорят о	1	1
279	как у	1	1
280	роли в	1	1
281	к выводу	1	1
282	не имеют	2	1
283	но именно	1	1
284	и только	2	1
285	рассматривать его	2	1
286	он должен	1	1
287	к одному	4	1
288	не как	3	1
289	в силу	1	1
290	нашего времени	1	1
291	одной и	4	1
292	его от	2	1
293	на этом	3	1
294	с этой	4	1
295	таким образом	21	1
296	то ни	2	1
297	мы его	1	1
298	без которого	1	1
299	совпадают с	1	1
300	то чтобы	2	1
301	различие между	1	1
302	об этом	3	1
303	по выражению	1	1
304	того или	3	1
305	форму и	2	1
306	к теории	1	1
307	в жизни	4	1
308	отказавшись от	1	1
309	обходятся без	1	1
310	и вне	1	1
311	несмотря на	4	1
312	духовной жизни	1	1
313	и было	1	1
314	об особом	1	1
315	которую он	1	1
316	прямо к	2	1
317	как произведение	1	1
318	на каждом	1	1
319	в которых	3	1
320	утверждения что	1	1
321	бы мы	1	1
322	которые каждый	1	1
323	жизни с	3	1
324	героя с	1	1
325	нас она	1	1
326	стало быть	1	1
327	и той	4	1
328	человеком и	3	1
329	другом и	1	1
330	тем не	4	1
331	по крайней	1	1
332	и более	4	1
333	и наоборот	2	1
334	том же	2	1
335	что этот	2	1
336	в повести	1	1
337	же может	1	1
338	двух противоположных	1	1
339	для нее	2	1
340	пролить свет	1	1
341	при переходе	1	1
342	других к	1	1
343	вплоть до	2	1
344	в таких	1	1
345	истории о	1	1
346	в практике	2	1
347	она не	2	1
348	с теми	1	1
349	самого начала	1	1
350	дело не	1	1
351	одна из	1	1
352	к этим	1	1
353	на него	2	1
354	в процессе	2	1
355	близок к	1	1
356	каждый день	1	1
357	мы все	1	1
358	в самых	2	1
359	о них	1	1
360	остроумия и	1	1
361	и всегда	2	1
362	в общих	1	1
363	на язык	1	1
364	ничего не	4	1
365	благодаря тому	1	1
366	в разных	1	1
367	не вполне	2	1
368	того как	4	1
369	имеем дело	1	1
370	показывает как	1	1
371	онегина и	2	1
372	к ней	1	1
373	и до	4	1
374	во всем	3	1
375	с достаточной	1	1
376	имеет два	1	1
377	события но	1	1
378	точке зрения	1	1
379	именно такой	1	1
380	только от	1	1
381	возникает из	1	1
382	не могут	3	1
383	с типичными	1	1
384	но все	1	1
385	и другой	3	1
386	эстетического объекта	2	1
387	было у	1	1
388	отличается от	2	1
389	на читателя	1	1
390	к тому	7	1
391	его с	2	1
392	указывает на	3	1
393	не есть	1	1
394	читатель получает	1	1
395	для восприятия	1	1
396	оно не	2	1
397	утверждать что	4	1
398	не живет	1	1
399	должен быть	1	1
400	приходит к	3	1
401	от друга	1	1
402	основе этого	1	1
403	и служит	1	1
404	для читателя	1	1
405	в собственном	1	1
406	действия и	2	1
407	с самого	1	1
408	чем может	1	1
409	слова а	1	1
410	как с	1	1
411	обращаясь к	1	1
412	и сам	4	1
413	по аналогии	1	1
414	здесь как	1	1
415	и каждый	1	1
416	это ощущение	1	1
417	мы в	3	1
418	строго говоря	1	1
419	ней и	1	1
420	для этого	3	1
421	и даже	5	1
422	один человек	1	1
423	каждый из	2	1
424	о ней	4	1
425	все дело	1	1
426	о нем	1	1
427	и здесь	2	1
428	и должно	1	1
429	и т.д	1	1
430	всем протяжении	1	1
431	никак не	4	1
432	и что	22	1
433	аналогии с	1	1
434	и во	1	1
435	в конечном	3	1
436	грань между	1	1
437	собственной жизни	1	1
438	с нами	1	1
439	таким путем	4	1
440	в глазах	1	1
441	крайней мере	1	1
442	которая и	1	1
443	века и	1	1
444	и следовательно	2	1
445	начала с	1	1
446	как она	4	1
447	как объект	1	1
448	воздействия на	2	1
449	которое было	1	1
450	получает возможность	1	1
451	и желания	1	1
452	сводить к	1	1
453	действующих лиц	3	1
454	не само	1	1
455	каждом шагу	1	1
456	может оказаться	2	1
457	и так	3	1
458	роковым образом	2	1
459	согласно с	1	1
460	позволяет себе	1	1
461	так что	3	1
462	же и	1	1
463	для всех	1	1
464	знаком с	1	1
465	как полагает	1	1
466	на всем	1	1
467	только на	5	1
468	этого понятия	1	1
469	себя и	1	1
470	в поэзии	3	1
471	не дает	1	1
472	искать в	1	1
473	и их	3	1
474	всяком случае	2	1
475	могло бы	2	1
476	содержания и	2	1
477	вовсе не	2	1
478	в состоянии	2	1
479	может служить	3	1
480	случае не	1	1
481	вводит в	1	1
482	человек как	1	1
483	общая идея	1	1
484	тем что	9	1
485	к той	1	1
486	в любви	1	1
487	в других	2	1
488	были бы	3	1
489	из того	2	1
490	русской поэзии	1	1
491	того что	8	1
492	между которыми	1	1
493	о влиянии	1	1
494	искусстве не	1	1
495	лица в	1	1
496	на грани	2	1
497	в романе	2	1
498	между ними	1	1
499	поэзии и	7	1
500	в некоторых	1	1
501	на этот	2	1
502	и составляет	1	1
503	до конца	3	1
504	и гамлет	1	1
505	с конца	1	1
506	из героев	1	1
507	все то	1	1
508	там где	2	1
509	что из	1	1
510	себе действие	1	1
511	должна была	1	1
512	от страха	1	1
513	как это	4	1
514	продолжение в	1	1
515	в особенности	2	1
516	из которых	2	1
517	по своему	3	1
518	в европейской	1	1
519	утверждая что	1	1
520	он полагается	1	1
521	и там	1	1
522	это его	1	1
523	для человека	1	1
524	кто из	1	1
525	исходя из	1	1
526	и называет	1	1
527	в художественную	1	1
528	и смерти	1	1
529	на дорогу	1	1
530	и от	2	1
531	этом и	1	1
532	что касается	1	1
533	своего исследования	2	1
534	один из	3	1
535	при всем	3	1
536	от той	1	1
537	формы и	6	1
538	его не	1	1
539	когда он	10	1
540	обращается к	1	1
541	еще более	3	1
542	его жизнь	1	1
543	будто бы	1	1
544	действительной жизни	3	1
545	по самой	1	1
546	ни было	1	1
547	хотя в	1	1
548	в искусстве	21	1
549	с прозаической	1	1
550	а о	1	1
551	слово в	1	1
552	сказать что	7	1
553	другой в	2	1
554	речи и	1	1
555	их с	2	1
556	из этого	4	1
557	только о	1	1
558	в какой	2	1
559	нас не	1	1
560	басне в	1	1
561	во всяком	2	1
562	творчество как	1	1
