N	2gram	Bakhtin_Fr_1	Psycholo
153	был бы	1	3
154	к ним	1	3
155	тем что	1	3
156	что не	2	3
157	то и	1	3
158	так называемой	1	3
159	мы хотим	1	3
160	это только	1	3
161	это одно	1	3
162	только для	1	3
163	но это	3	3
164	все это	9	3
165	главным образом	6	3
166	одновременно и	2	3
167	к этому	1	3
168	как на	1	3
169	в таком	2	3
170	от этой	1	2
171	отношения к	2	2
172	например в	2	2
173	на самом	6	2
174	по преимуществу	1	2
175	и больше	1	2
176	всего того	2	2
177	и ничего	1	2
178	нам в	1	2
179	совпадает с	1	2
180	совершенно прав	1	2
181	но как	3	2
182	в общем	4	2
183	уже как	1	2
184	не просто	3	2
185	и чем	1	2
186	как к	1	2
187	более и	1	2
188	это был	1	2
189	в полном	1	2
190	и наконец	2	2
191	ни по	1	2
192	он в	1	2
193	остановиться на	1	2
194	не могла	1	2
195	всех этих	8	2
196	и вот	2	2
197	и по	2	2
198	так например	2	2
199	тем в	1	2
200	на всю	4	2
201	и может	1	2
202	в совершенно	1	2
203	и дальше	1	2
204	и дает	1	2
205	животных в	1	2
206	которые с	1	2
207	и уже	1	2
208	такой же	1	2
209	в эту	1	2
210	исторической действительности	1	2
211	места в	1	2
212	от своего	2	2
213	и ее	1	2
214	своем роде	1	2
215	даже у	1	2
216	совершенно иначе	1	2
217	но он	1	2
218	но они	1	2
219	есть именно	1	2
220	и более	1	2
221	их в	2	2
222	в этих	2	2
223	и очень	2	2
224	все более	1	2
225	вместе и	1	2
226	ничего не	3	2
227	на те	1	2
228	у нас	1	2
229	не могут	3	2
230	он видит	1	2
231	и которая	1	2
232	действия и	1	2
233	в глаза	1	2
234	он именно	1	2
235	мы в	1	2
236	со стороны	1	2
237	с ним	3	2
238	мы рассмотрим	1	2
239	и та	1	2
240	и во	3	2
241	в которую	1	2
242	слов и	1	2
243	и следовательно	1	2
244	и одновременно	5	2
245	и часто	2	2
246	и действительно	1	2
247	все они	1	2
248	для всех	1	2
249	есть в	5	2
250	уже не	3	2
251	одно из	6	2
252	для него	5	2
253	всяком случае	1	2
254	в конце	1	2
255	к совершенно	1	2
256	без всякой	1	2
257	на примере	1	2
258	здесь в	8	2
259	еще и	5	2
260	говорит о	1	2
261	до конца	2	2
262	однако и	1	2
263	на время	3	2
264	уже давно	1	2
265	к себе	2	2
266	совершенно в	1	2
267	хотя бы	1	2
268	к самой	1	2
269	есть только	2	2
270	о мире	1	2
271	мы найдем	2	2
272	при таком	2	2
273	ко второй	1	2
274	к смерти	1	2
275	развития и	1	2
276	вовсе нет	2	2
277	же в	2	2
278	лежит в	1	2
279	его к	2	2
280	имеет место	1	2
281	он обещает	1	2
282	какой мере	1	2
283	и другие	8	2
284	они не	1	2
285	во всяком	1	2
286	говорили уже	1	1
287	они представляют	1	1
288	а между	1	1
289	этот характер	1	1
290	в обычном	3	1
291	именно эта	1	1
292	и намека	1	1
293	и потому	10	1
294	это и	1	1
295	так у	1	1
296	нам кажется	2	1
297	он требует	2	1
298	по которым	1	1
299	и до	4	1
300	на две	1	1
301	уже указывали	1	1
302	этой своей	1	1
303	что мы	2	1
304	их и	1	1
305	мы имеем	1	1
306	большую роль	1	1
307	сущности это	1	1
308	самую сущность	1	1
309	не столько	1	1
310	план в	1	1
311	и другая	1	1
312	своим особым	1	1
313	и он	2	1
314	не остается	1	1
315	еще не	6	1
316	здесь нет	1	1
317	не имел	1	1
318	в чем	2	1
319	с его	5	1
320	и существенную	1	1
321	значение которых	1	1
322	но конечно	1	1
323	и эстетики	1	1
324	в изображении	2	1
325	но не	2	1
326	мы будем	3	1
327	на построение	1	1
328	отношение к	4	1
329	отличие от	5	1
330	нет и	2	1
331	в свои	1	1
332	которые не	1	1
333	это самое	1	1
334	и вовсе	3	1
335	они ни	1	1
336	как нам	1	1
337	все остальные	1	1
338	кроме того	2	1
339	хотя и	2	1
340	мест в	1	1
341	и чувством	1	1
342	между двумя	1	1
343	имеет в	1	1
344	тон и	1	1
345	есть на	1	1
346	поэтому он	1	1
347	для которого	1	1
348	в себя	3	1
349	находилась в	1	1
350	его имеет	1	1
351	самой природе	1	1
352	таковы например	2	1
353	всей своей	1	1
354	в известном	1	1
355	творчество и	1	1
356	имеем в	1	1
357	и отказывается	1	1
358	на его	2	1
359	что без	1	1
360	литературных произведений	1	1
361	чтобы они	1	1
362	и еще	4	1
363	никакому сомнению	1	1
364	собой не	1	1
365	довольно часто	1	1
366	и радость	1	1
367	но все	3	1
368	это конечно	1	1
369	как они	1	1
370	а затем	2	1
371	и с	3	1
372	слова или	1	1
373	наш анализ	1	1
374	на этой	3	1
375	сказать в	1	1
376	которое с	1	1
377	это не	3	1
378	становится невозможным	1	1
379	зрения тех	1	1
380	отражение в	1	1
381	в жизни	4	1
382	но уже	1	1
383	но вся	2	1
384	она и	1	1
385	нашего исследования	1	1
386	тот самый	1	1
387	а за	1	1
388	он и	3	1
389	о чем	1	1
390	рода и	1	1
391	еще раз	2	1
392	его нельзя	1	1
393	этого нет	1	1
394	и при	1	1
395	мысль и	1	1
396	что такое	1	1
397	привлекать внимание	1	1
398	это делает	1	1
399	почти не	1	1
400	в их	4	1
401	и римлян	1	1
402	мысли и	4	1
403	которой они	1	1
404	но эта	2	1
405	был не	1	1
406	мы упоминали	2	1
407	есть еще	1	1
408	ставит себя	1	1
409	тому чтобы	1	1
410	и почти	2	1
411	бы быть	2	1
412	и вообще	3	1
413	намека на	1	1
414	даже в	3	1
415	и вся	1	1
416	нельзя согласиться	1	1
417	можно ли	1	1
418	в таких	2	1
419	а иногда	2	1
420	с которой	1	1
421	строя и	2	1
422	мысли в	1	1
423	считает что	1	1
424	на многих	1	1
425	принадлежат к	1	1
426	дело в	2	1
427	здесь на	2	1
428	на него	2	1
429	в самых	1	1
430	совершенно правильно	1	1
431	лучше и	1	1
432	не могло	1	1
433	или еще	1	1
434	не видели	1	1
435	этих двух	2	1
436	картину и	1	1
437	не находим	1	1
438	этом отношении	3	1
439	что на	1	1
440	этих образов	2	1
441	одним из	2	1
442	которого он	1	1
443	к таким	1	1
444	мы встречаем	1	1
445	и такие	1	1
446	и всех	1	1
447	мотивов и	2	1
448	искусства как	1	1
449	что при	1	1
450	всегда в	3	1
451	в применении	3	1
452	предисловии к	1	1
453	значения и	1	1
454	но при	2	1
455	в некоторых	2	1
456	показаны здесь	1	1
457	в собственном	1	1
458	характер и	1	1
459	смерти в	1	1
460	и говорит	1	1
461	говорили что	2	1
462	роль в	2	1
463	можно было	1	1
464	так и	10	1
465	те же	1	1
466	это вовсе	1	1
467	образа в	1	1
468	подойти к	1	1
469	именно этот	1	1
470	в результате	1	1
471	мировой литературе	3	1
472	понятно что	2	1
473	всегда имеет	1	1
474	нас и	1	1
475	могут стать	1	1
476	реакция на	1	1
477	второй половине	2	1
478	в новую	1	1
479	можно сказать	2	1
480	основе своей	2	1
481	литературные произведения	1	1
482	времени в	1	1
483	по их	1	1
484	нас в	1	1
485	это было	2	1
486	серьезности и	1	1
487	мы понимаем	1	1
488	которой мы	1	1
489	в форме	3	1
490	еще более	5	1
491	выше в	1	1
492	и она	1	1
493	концу он	1	1
494	характера но	1	1
495	порядка и	1	1
496	но с	2	1
497	моменты в	1	1
498	какой же	1	1
499	всякого рода	1	1
500	своей сущности	1	1
501	этот вопрос	2	1
502	говорили выше	1	1
503	мере он	1	1
504	иногда сам	1	1
505	героического эпоса	1	1
506	с которыми	1	1
507	без этого	1	1
508	до наших	1	1
509	образов в	2	1
510	и у	6	1
511	только на	2	1
512	себя и	1	1
513	почти до	2	1
514	в начале	1	1
515	целого ряда	1	1
516	от других	1	1
517	не из	1	1
518	смысла в	1	1
519	и других	3	1
520	за ним	1	1
521	и их	3	1
522	эти три	1	1
523	что нам	1	1
524	представлений о	1	1
525	поэтому все	1	1
526	с этими	1	1
527	тому же	1	1
528	не о	1	1
529	друг друга	3	1
530	противоречии с	1	1
531	есть из	1	1
532	ее развития	1	1
533	в других	3	1
534	смерти и	2	1
535	на стороне	1	1
536	нельзя вывести	1	1
537	не было	1	1
538	момент в	1	1
539	именно как	1	1
540	ней и	1	1
541	а на	1	1
542	обычном смысле	1	1
543	именно в	1	1
544	к которому	1	1
545	не потому	1	1
546	и прежде	3	1
547	характерно для	3	1
548	в отличие	4	1
549	ни на	2	1
550	чувством и	1	1
551	отнесена к	1	1
552	превращается в	5	1
553	от этого	1	1
554	он только	1	1
555	был в	1	1
556	не единственным	1	1
557	и самый	2	1
558	и своим	1	1
559	жизнь в	1	1
560	с конца	2	1
561	различные жанры	1	1
562	свое отражение	1	1
563	него не	1	1
564	вероятно не	1	1
565	для этой	1	1
566	как именно	1	1
567	которой в	1	1
568	именно поэтому	1	1
569	в частности	5	1
570	всех трех	1	1
571	и особенно	2	1
572	не одно	1	1
573	характера и	1	1
574	у себя	1	1
575	и глубоко	2	1
576	каковы же	2	1
577	в область	1	1
578	целом ряде	1	1
579	применении к	3	1
580	по плечу	1	1
581	тело и	5	1
582	подводя итоги	1	1
583	быть только	2	1
584	в тот	1	1
585	для понимания	1	1
586	на свете	1	1
587	требует для	1	1
588	с животными	1	1
589	бросается в	1	1
590	и смерти	1	1
591	нам еще	1	1
592	отличается от	1	1
593	между прочим	2	1
594	ни для	1	1
595	пока еще	1	1
596	не является	3	1
597	применимо к	1	1
598	отношениях к	1	1
599	в мировой	1	1
600	для выражения	1	1
601	уже на	1	1
602	в самые	1	1
603	тем и	1	1
604	особенно это	1	1
605	от него	2	1
606	идет не	1	1
607	от всех	3	1
608	и ни	3	1
609	иначе он	1	1
610	определить ее	1	1
611	отношении к	1	1
612	всех тех	1	1
613	в романе	2	1
614	между ними	4	1
615	с ней	1	1
616	и эта	3	1
617	они как	1	1
618	больших и	1	1
619	речи здесь	1	1
620	этот же	1	1
621	и так	2	1
622	значение этой	1	1
623	есть и	1	1
624	серьезный и	1	1
625	в заключение	2	1
626	просто не	1	1
627	жизни и	7	1
628	но еще	1	1
629	как результат	1	1
630	это в	4	1
631	тем самым	1	1
632	все что	1	1
