N	2gram	Vinokur_St_3	Problemy
180	о своем	1	3
181	не знает	1	3
182	сказать что	4	3
183	другой стороны	5	3
184	была бы	4	3
185	автора в	1	3
186	как слово	1	3
187	в своих	8	3
188	как на	6	3
189	все что	1	3
190	в чисто	2	2
191	по преимуществу	1	2
192	из его	7	2
193	на западе	1	2
194	в обычном	1	2
195	для своего	1	2
196	в которой	4	2
197	вопрос о	1	2
198	совпадает с	1	2
199	на себя	1	2
200	и со	1	2
201	из которых	4	2
202	в ней	4	2
203	то он	2	2
204	автора но	1	2
205	отношение к	4	2
206	так что	11	2
207	в истории	1	2
208	в той	1	2
209	с этим	7	2
210	и нет	1	2
211	однако не	1	2
212	его к	2	2
213	и к	4	2
214	тяготеет к	1	2
215	всей его	1	2
216	на его	4	2
217	всех этих	3	2
218	в россии	6	2
219	но этого	1	2
220	также является	1	2
221	подходит к	1	2
222	с начала	1	2
223	между отдельными	1	2
224	в жизни	4	2
225	чем в	1	2
226	даже там	1	2
227	в отношении	2	2
228	в котором	5	2
229	в которых	2	2
230	но он	3	2
231	друг другу	1	2
232	но они	2	2
233	как можно	2	2
234	самого начала	2	2
235	чтобы в	2	2
236	на себе	2	2
237	к этим	2	2
238	поэтому в	1	2
239	какой бы	1	2
240	а лишь	1	2
241	каждое переживание	1	2
242	со своим	1	2
243	связи с	3	2
244	е не	1	2
245	не потому	2	2
246	образом но	1	2
247	для себя	1	2
248	и что	3	2
249	в рамки	1	2
250	и сам	1	2
251	те же	1	2
252	он писал	2	2
253	находится в	1	2
254	то они	1	2
255	на вопрос	3	2
256	и во	2	2
257	от них	2	2
258	а потому	2	2
259	во всей	1	2
260	по своим	1	2
261	в лучшем	1	2
262	для самого	1	2
263	как например	8	2
264	один из	2	2
265	мы видим	4	2
266	хотя бы	1	2
267	тем или	1	2
268	и ее	2	2
269	именно на	1	2
270	конечно не	1	2
271	то и	2	2
272	ни одного	1	2
273	является не	1	2
274	одно из	2	2
275	была дана	1	2
276	произведения и	2	2
277	не о	1	2
278	до сих	2	2
279	все время	2	2
280	себя и	2	2
281	к более	1	2
282	она является	1	2
283	что из	2	2
284	совершенно иное	1	2
285	нет ни	1	2
286	в данном	1	2
287	своего времени	2	2
288	в контексте	1	2
289	с этой	3	2
290	на пути	1	2
291	сих пор	2	2
292	лучшем случае	1	2
293	в смысле	4	2
294	можно было	1	2
295	нисколько не	1	2
296	которые были	2	2
297	бы он	1	2
298	находит свое	3	2
299	своих героев	1	2
300	этой форме	1	2
301	на языке	1	2
302	отсюда же	1	2
303	слово в	2	2
304	есть и	1	2
305	жизни и	1	2
306	но эти	1	2
307	заметить что	2	2
308	также не	1	2
309	не укладывается	1	2
310	смысле слова	1	1
311	это однако	1	1
312	до него	1	1
313	так резко	1	1
314	показаться что	1	1
315	эта тема	2	1
316	по этим	1	1
317	тем же	1	1
318	в первом	1	1
319	сам и	1	1
320	отношения между	5	1
321	и больше	1	1
322	видеть в	1	1
323	духа в	1	1
324	идея то	1	1
325	и за	2	1
326	его не	2	1
327	из всех	1	1
328	который в	1	1
329	мы не	2	1
330	она ему	1	1
331	этом не	1	1
332	этой статье	2	1
333	на эти	3	1
334	не была	2	1
335	трактуется в	1	1
336	время как	4	1
337	и над	1	1
338	состоянием общества	2	1
339	я их	1	1
340	и он	1	1
341	формы в	2	1
342	во мне	1	1
343	теряя своей	1	1
344	приговоренный к	1	1
345	является таким	1	1
346	во всех	2	1
347	он говорит	4	1
348	и политический	1	1
349	к слову	2	1
350	ответ на	5	1
351	в качестве	4	1
352	остаются в	1	1
353	а и	1	1
354	вступают в	2	1
355	нет и	2	1
356	что они	2	1
357	из таких	1	1
358	к сожалению	2	1
359	относится к	4	1
360	которые не	1	1
361	несколько раз	2	1
362	нет надобности	1	1
363	в рамках	2	1
364	независимо от	5	1
365	что именно	2	1
366	каждая из	3	1
367	что как	1	1
368	что касается	7	1
369	не удалась	2	1
370	и внутреннюю	1	1
371	и художественного	1	1
372	более или	1	1
373	материалом и	1	1
374	держать знамя	1	1
375	воли нет	1	1
376	от этого	1	1
377	поэтому он	1	1
378	сказать по	1	1
379	в литературном	1	1
380	что это	16	1
381	тон в	1	1
382	из этих	6	1
383	историческая картина	1	1
384	в известном	1	1
385	элементов в	1	1
386	всего необходимо	1	1
387	другом случае	1	1
388	чем его	1	1
389	темы с	1	1
390	имеем в	2	1
391	частности на	1	1
392	как он	1	1
393	но на	1	1
394	него были	1	1
395	и если	3	1
396	идей и	1	1
397	в статье	2	1
398	степени является	1	1
399	это третье	1	1
400	и еще	1	1
401	он должен	1	1
402	же это	1	1
403	в начале	4	1
404	современности и	1	1
405	та точка	1	1
406	он эту	1	1
407	не теряя	1	1
408	и по	2	1
409	находит себе	1	1
410	автора от	1	1
411	от нее	3	1
412	что все	3	1
413	что такой	1	1
414	же касается	1	1
415	об этом	5	1
416	из них	1	1
417	к другу	1	1
418	решал в	1	1
419	этих форм	1	1
420	лишь в	4	1
421	знает что	1	1
422	заключается в	2	1
423	быть не	2	1
424	переносит центр	1	1
425	как такие	1	1
426	был очень	1	1
427	этого нового	1	1
428	здесь нет	2	1
429	но уже	1	1
430	он является	1	1
431	социальные силы	1	1
432	мы имеем	5	1
433	т д	2	1
434	между собою	2	1
435	время во	1	1
436	зрения ее	1	1
437	не больше	1	1
438	этих трех	2	1
439	было не	1	1
440	самого последнего	1	1
441	или менее	1	1
442	которую он	2	1
443	места в	1	1
444	в связь	1	1
445	сказать так	1	1
446	можно найти	2	1
447	к истории	1	1
448	взгляд на	2	1
449	он делает	2	1
450	почти не	1	1
451	этому пути	1	1
452	высказана в	1	1
453	стиля так	1	1
454	место в	6	1
455	не столько	2	1
456	своего рода	3	1
457	дан в	1	1
458	одном из	1	1
459	по крайней	4	1
460	смертной казни	2	1
461	того кто	1	1
462	в устах	4	1
463	слов о	1	1
464	важно лишь	1	1
465	если и	2	1
466	xviii века	1	1
467	к прошлому	1	1
468	в русской	6	1
469	не имеет	2	1
470	дело в	1	1
471	ее с	1	1
472	которого он	1	1
473	и именно	1	1
474	традиции он	1	1
475	а наши	1	1
476	иметь в	1	1
477	того чтобы	1	1
478	не могло	1	1
479	только не	1	1
480	вообще нет	1	1
481	найти в	2	1
482	и всегда	2	1
483	и образ	1	1
484	совершенно особых	1	1
485	соответствия между	1	1
486	с одним	1	1
487	пути и	1	1
488	того в	1	1
489	на этом	3	1
490	на те	1	1
491	автор не	1	1
492	мы подходим	1	1
493	это слово	3	1
494	вот что	3	1
495	здесь же	1	1
496	своего творчества	1	1
497	то это	1	1
498	в области	6	1
499	в каком	4	1
500	в стиле	1	1
501	у нас	4	1
502	вот в	1	1
503	в трагедии	6	1
504	поэтому то	1	1
505	в речах	5	1
506	же самое	1	1
507	всего в	4	1
508	к тому	2	1
509	как человек	1	1
510	и свое	1	1
511	и возникает	1	1
512	быть назван	2	1
513	него как	1	1
514	в каждой	2	1
515	не могли	1	1
516	должен быть	2	1
517	он ищет	1	1
518	то она	2	1
519	такого изображения	1	1
520	свою очередь	1	1
521	здесь не	1	1
522	не успел	1	1
523	в ее	1	1
524	только при	1	1
525	тот особый	1	1
526	с самого	2	1
527	то время	4	1
528	как с	1	1
529	и когда	1	1
530	что у	2	1
531	в другом	3	1
532	в нескольких	1	1
533	не трудно	1	1
534	времени и	2	1
535	здесь как	1	1
536	которая была	1	1
537	к постановке	1	1
538	во многом	2	1
539	она была	1	1
540	именно этот	1	1
541	является в	1	1
542	был не	1	1
543	для этого	2	1
544	со стороны	3	1
545	в содержании	1	1
546	форме в	1	1
547	образом в	1	1
548	в виду	2	1
549	это объясняется	2	1
550	тех кто	1	1
551	о том	8	1
552	трагедии в	3	1
553	не выступает	1	1
554	можно сказать	4	1
555	времени в	1	1
556	такими же	1	1
557	сказать но	1	1
558	того как	1	1
559	если принять	1	1
560	во втором	2	1
561	как его	1	1
562	отметить что	5	1
563	и только	2	1
564	крайней мере	4	1
565	как художественное	1	1
566	он создал	1	1
567	найти и	1	1
568	и последнее	1	1
569	которая как	1	1
570	того что	5	1
571	пушкиным в	6	1
572	к которому	3	1
573	известном смысле	1	1
574	где почти	1	1
575	одной из	2	1
576	ли он	1	1
577	в какой	3	1
578	то в	4	1
579	и так	1	1
580	это очень	1	1
581	лишь одна	1	1
582	а с	2	1
583	во вкусе	1	1
584	собственного голоса	1	1
585	и переносит	1	1
586	по этому	3	1
587	воспринять и	1	1
588	однако с	1	1
589	целом это	1	1
590	вот почему	1	1
591	с нею	1	1
592	ничто не	1	1
593	да еще	1	1
594	него есть	2	1
595	говорить об	1	1
596	первое и	1	1
597	или иным	1	1
598	не все	1	1
599	пути по	1	1
600	а то	2	1
601	и других	2	1
602	не так	3	1
603	и их	1	1
604	могло бы	1	1
605	он становится	1	1
606	подходим к	1	1
607	существенно что	1	1
608	при всей	2	1
609	может служить	1	1
610	но что	1	1
611	того или	1	1
612	это было	8	1
613	голоса но	1	1
614	к той	1	1
615	в других	1	1
616	нет в	3	1
617	перейти к	1	1
618	для того	2	1
619	до самого	1	1
620	у которого	3	1
621	в особенности	4	1
622	а эта	1	1
623	ней и	1	1
624	как у	1	1
625	из библии	1	1
626	каждом отдельном	1	1
627	а именно	1	1
628	вообще и	1	1
629	он это	1	1
630	драме и	3	1
631	идеи идея	1	1
632	что не	2	1
633	в живом	1	1
634	но есть	2	1
635	что для	3	1
636	писал не	1	1
637	нужно сказать	2	1
638	него при	1	1
639	и оно	1	1
640	случайным и	1	1
641	что мы	3	1
642	в одно	1	1
643	если не	1	1
644	как материал	1	1
645	с помощью	1	1
646	вступает в	1	1
647	является его	1	1
648	или другого	1	1
649	в частности	1	1
650	и она	1	1
651	ни на	2	1
652	люди и	1	1
653	подхода к	1	1
654	не знал	1	1
655	быть это	3	1
656	от других	1	1
657	предисловии к	2	1
658	что за	1	1
659	такого рода	5	1
660	типа в	1	1
661	это за	2	1
662	к верной	1	1
663	нему все	1	1
664	из отдельных	1	1
665	в состоянии	1	1
666	не делал	1	1
667	этого слова	2	1
668	личность как	1	1
669	выделяются в	1	1
670	не раз	1	1
671	например у	1	1
672	в книге	1	1
673	известной степени	1	1
674	плане чисто	1	1
675	что последнее	1	1
676	потому не	1	1
677	что я	3	1
678	это он	1	1
679	его с	1	1
680	показать как	1	1
681	которой можно	1	1
682	совершенно иной	1	1
683	последнего времени	1	1
684	и все	1	1
685	у них	1	1
686	вполне понятно	1	1
687	только что	2	1
688	все они	3	1
689	ее в	2	1
690	мы видели	1	1
691	мне кажется	1	1
692	к смертной	2	1
693	а о	1	1
694	в свою	2	1
695	себе дело	1	1
696	это в	4	1
697	их он	1	1
698	поэтому ни	1	1
699	этим образом	1	1
700	бы быть	1	1
701	или иного	1	1
702	он действует	1	1
703	к этой	2	1
704	и другие	1	1
705	и эта	1	1
706	к этому	3	1
707	такой же	2	1
708	этой точки	1	1
