N	2gram	Propp_Isto_1	Vladivir
541	и та	1	1
542	общей форме	1	1
543	не содержит	2	1
544	в пользу	2	1
545	до известной	1	1
546	оставлен в	1	1
547	первых порах	2	1
548	раньше чем	4	1
549	в древнем	1	1
550	считаем необходимым	1	1
551	также в	1	1
552	представления о	3	1
553	как объяснить	1	1
554	и об	1	1
555	о своих	1	1
556	говорит в	2	1
557	конца то	1	1
558	значит что	1	1
559	в современной	3	1
560	у своего	1	1
561	что здесь	5	1
562	как из	1	1
563	но с	1	1
564	или за	1	1
565	этот вопрос	7	1
566	дело с	2	1
567	в какой	3	1
568	пять лет	2	1
569	и раньше	1	1
570	и ее	1	1
571	не мешает	1	1
572	и тем	2	1
573	по этому	2	1
574	в качестве	5	1
575	к которой	1	1
576	с какой	1	1
577	этому поводу	2	1
578	для всех	2	1
579	оказывается в	1	1
580	можно установить	1	1
581	если мы	3	1
582	только на	1	1
583	существу своему	1	1
584	чем ее	1	1
585	его по	1	1
586	хотя в	1	1
587	же у	1	1
588	этот лес	3	1
589	или даже	3	1
590	при помощи	2	1
591	в данной	2	1
592	из них	3	1
593	и этот	1	1
594	что возможно	1	1
595	и их	3	1
596	религии но	1	1
597	никто не	2	1
598	точка зрения	2	1
599	представлений о	3	1
600	в одном	5	1
601	здесь перед	1	1
602	т п	1	1
603	в прошлом	1	1
604	с этими	1	1
605	к ним	4	1
606	заметить что	1	1
607	как раз	2	1
608	тем что	3	1
609	этом отношении	1	1
610	до тех	1	1
611	что сказать	1	1
612	это будет	1	1
613	как можно	1	1
614	ссылается на	1	1
615	нужно было	1	1
616	ты не	5	1
617	даже не	2	1
618	установить только	1	1
619	до сих	5	1
620	тот кто	1	1
621	которые можно	2	1
622	можно сколько	1	1
623	было и	1	1
624	же о	1	1
625	эту схему	1	1
626	виде и	1	1
627	обратиться к	1	1
628	исследований здесь	1	1
629	этот термин	1	1
630	то и	2	1
631	он сын	1	1
632	которых мы	1	1
633	ничем не	1	1
634	него не	1	1
635	что из	1	1
636	что мы	7	1
637	если это	1	1
638	все более	1	1
639	что во	1	1
640	его как	2	1
641	как процесс	2	1
642	если она	1	1
643	многих случаях	1	1
644	чем то	1	1
645	к своему	2	1
646	не могут	2	1
647	и требования	1	1
648	есть только	3	1
649	перед нами	3	1
650	содержат в	1	1
651	не что	1	1
652	и всей	1	1
653	общения с	1	1
654	довольно много	1	1
655	тех пор	1	1
656	дело здесь	1	1
657	этом случае	1	1
658	сих пор	5	1
659	за ним	1	1
660	пока еще	1	1
661	и сделал	1	1
662	этом смысле	1	1
663	при всем	1	1
664	в книге	3	1
665	вопрос в	2	1
666	известной степени	1	1
667	в тупик	1	1
668	котором он	1	1
669	по возможности	1	1
670	чтобы понять	1	1
671	не с	3	1
672	у них	1	1
673	ни к	2	1
674	же к	1	1
675	пришлось бы	1	1
676	он во	1	1
677	в целях	3	1
678	спросил его	1	1
679	между ними	2	1
680	только как	1	1
681	была бы	2	1
682	равно как	1	1
683	по необходимости	1	1
684	по одному	1	1
685	мы увидим	10	1
686	пока не	2	1
687	большей частью	2	1
688	эти слова	1	1
689	в действительности	2	1
690	уже есть	1	1
691	а может	1	1
692	ее в	5	1
693	и другие	4	1
694	он часто	1	1
695	они не	4	1
