N	2gram	Trubetskoy_1	Problema
222	же и	1	3
223	уже не	1	3
224	уже в	1	3
225	свидетельствует о	1	3
226	из них	5	3
227	всяком случае	2	3
228	случае не	1	3
229	уже и	3	3
230	до сих	8	3
231	с другой	6	3
232	а наоборот	3	3
233	как же	1	3
234	сейчас же	3	3
235	быть и	5	3
236	сих пор	8	3
237	но для	2	3
238	необходимо чтобы	1	3
239	пока еще	1	3
240	в настоящее	2	3
241	хотя бы	4	3
242	с ним	6	3
243	или не	1	3
244	другой стороны	5	3
245	я и	1	2
246	для этих	1	2
247	например в	1	2
248	же как	3	2
249	и потому	3	2
250	в первом	1	2
251	и до	3	2
252	по его	2	2
253	мы не	1	2
254	что если	3	2
255	в сущности	2	2
256	на себя	1	2
257	значит и	1	2
258	собою и	1	2
259	большей частью	1	2
260	и этого	1	2
261	он сам	1	2
262	иное как	1	2
263	говоря уже	1	2
264	с его	1	2
265	только после	1	2
266	мы будем	3	2
267	не то	3	2
268	нет и	1	2
269	кроме того	1	2
270	не очень	2	2
271	в которой	5	2
272	так или	5	2
273	он в	1	2
274	из этих	8	2
275	вопроса о	1	2
276	во многих	1	2
277	на его	1	2
278	одно целое	1	2
279	он должен	2	2
280	действительности к	1	2
281	что ни	1	2
282	а это	2	2
283	с такими	1	2
284	и заключается	1	2
285	не будет	5	2
286	и может	3	2
287	конечно в	2	2
288	и с	5	2
289	это было	1	2
290	с другими	1	2
291	бы нам	1	2
292	делает его	1	2
293	ведь если	1	2
294	в общей	2	2
295	во внимание	2	2
296	должно быть	4	2
297	и того	3	2
298	одного и	3	2
299	на первый	2	2
300	в эту	2	2
301	но если	2	2
302	и при	6	2
303	нас не	1	2
304	оказывается что	5	2
305	знаем что	8	2
306	образом и	2	2
307	друг другу	1	2
308	по крайней	1	2
309	однако в	1	2
310	что этот	1	2
311	она не	2	2
312	и другое	1	2
313	не имеет	1	2
314	что их	3	2
315	в науке	1	2
316	мы находим	1	2
317	следовательно и	1	2
318	больше чем	1	2
319	представление об	4	2
320	и сама	1	2
321	в области	4	2
322	не потому	2	2
323	не могут	4	2
324	могут быть	1	2
325	как для	3	2
326	они вовсе	1	2
327	в этом-то	1	2
328	без всякого	1	2
329	лучше сказать	1	2
330	говорили что	1	2
331	не стоит	2	2
332	все прочие	4	2
333	и всю	1	2
334	между тем	12	2
335	стоит и	1	2
336	на одном	2	2
337	крайней мере	1	2
338	или может	1	2
339	эти последние	2	2
340	мы видим	1	2
341	говорили выше	5	2
342	и так	2	2
343	а потому	5	2
344	поэтому и	1	2
345	в качестве	1	2
346	на этой	2	2
347	одно из	3	2
348	для него	2	2
349	мы возьмем	1	2
350	в целях	1	2
351	само собой	1	2
352	а эта	1	2
353	или иначе	5	2
354	что для	4	2
355	естественно что	1	2
356	которых мы	3	2
357	вместе с	6	2
358	и особенно	2	2
359	направление в	1	2
360	есть как	1	2
361	а потом	1	2
362	по существу	6	2
363	этом случае	4	2
364	между прочим	2	2
365	говорить что	3	2
366	и часто	1	2
367	в результате	9	2
368	но когда	1	2
369	но еще	1	2
370	только что	3	2
371	этой области	4	2
372	гораздо больше	3	2
373	под него	1	2
374	от всех	1	2
375	к его	1	2
376	всем этом	1	2
377	тогда не	1	2
378	уже одно	1	2
379	указывают на	3	2
380	а может	1	2
381	ее в	1	2
382	гораздо более	2	2
383	а между	8	1
384	ту же	2	1
385	одним из	4	1
386	потом и	1	1
387	с незначительными	1	1
388	все остальное	1	1
389	в разные	1	1
390	но тогда	3	1
391	должен в	1	1
392	основан на	1	1
393	из самых	1	1
394	указанных выше	3	1
395	что эти	2	1
396	сам автор	1	1
397	оно было	1	1
398	только кажущаяся	1	1
399	и должен	1	1
400	входящих в	2	1
401	той же	1	1
402	из всех	5	1
403	смотреть на	1	1
404	которую мы	1	1
405	один элементарный	1	1
406	в семье	1	1
407	этом не	1	1
408	что многие	2	1
409	отказывается от	1	1
410	время как	1	1
411	я не	2	1
412	но даже	3	1
413	то это	1	1
414	самой природе	1	1
415	другое обстоятельство	1	1
416	с большим	1	1
417	и самого	1	1
418	быть в	1	1
419	на их	1	1
420	это действительно	1	1
421	бы то	2	1
422	во имя	3	1
423	а следовательно	1	1
424	сомневаться не	1	1
425	только вполне	1	1
426	он может	1	1
427	особенно если	1	1
428	заметим что	2	1
429	друг на	1	1
430	только тогда	2	1
431	в общем	6	1
432	а если	1	1
433	и свои	1	1
434	и я	1	1
435	в течение	4	1
436	исторически и	1	1
437	и поэтому	2	1
438	тем больше	1	1
439	первый взгляд	1	1
440	данный момент	4	1
441	тут уже	1	1
442	все же	13	1
443	от чистой	1	1
444	то ясно	4	1
445	достаточно ясно	1	1
446	с понятием	1	1
447	на нас	3	1
448	его к	1	1
449	тем же	2	1
450	очевидно в	1	1
451	есть ли	1	1
452	от этого	1	1
453	зачастую и	1	1
454	вдруг оказывается	1	1
455	не приходится	1	1
456	не знает	2	1
457	многих из	1	1
458	ни один	3	1
459	же трудно	1	1
460	бы не	1	1
461	ни одна	1	1
462	еще один	1	1
463	необходимо сделать	1	1
464	нами в	1	1
465	тому же	6	1
466	и те	2	1
467	в мышлении	1	1
468	если он	2	1
469	но на	2	1
470	о которой	2	1
471	должна быть	5	1
472	вообще от	1	1
473	в смеси	1	1
474	идеи и	1	1
475	не к	1	1
476	однако он	1	1
477	в силу	7	1
478	прошлого века	1	1
479	не имея	1	1
480	под это	1	1
481	и будет	2	1
482	на этом	2	1
483	его можно	1	1
484	точно и	1	1
485	с весьма	1	1
486	одно и	1	1
487	ни для	2	1
488	тут не	1	1
489	этом последнем	1	1
490	в одну	4	1
491	в каждом	1	1
492	которые уже	2	1
493	то ни	3	1
494	факт что	4	1
495	хочет чтобы	1	1
496	друг в	1	1
497	они должны	3	1
498	в совершенно	3	1
499	другом случае	1	1
500	является конечно	1	1
501	а его	1	1
502	для своей	1	1
503	лишь в	5	1
504	заключается в	2	1
505	и других	2	1
506	при встрече	1	1
507	на путь	1	1
508	не хуже	1	1
509	на почве	3	1
510	что большинство	1	1
511	надо считать	1	1
512	даже в	3	1
513	на поверхность	2	1
514	кажется что	1	1
515	на свои	1	1
516	прочим в	1	1
517	нет в	2	1
518	называли себя	1	1
519	теории все	1	1
520	всеми другими	1	1
521	на друга	1	1
522	здесь будет	1	1
523	со своими	2	1
524	никак невозможно	1	1
525	мы видели	2	1
526	всегда помнить	1	1
527	и такая	1	1
528	потому и	2	1
529	и некоторые	2	1
530	и тому	2	1
531	и различие	1	1
532	их на	1	1
533	и ко	1	1
534	не так	4	1
535	нужно только	1	1
536	что между	1	1
537	часто в	1	1
538	в такой	4	1
539	и без	5	1
540	только все	1	1
541	и всеми	1	1
542	представление о	3	1
543	свой смысл	1	1
544	признать что	3	1
545	вопрос о	3	1
546	и другого	1	1
547	является только	1	1
548	ограничения в	1	1
549	и той	1	1
550	тоже весьма	1	1
551	том чтобы	2	1
552	всегда отличаются	1	1
553	ни было	2	1
554	том и	2	1
555	чтобы это	1	1
556	уже сказали	1	1
557	том же	4	1
558	сознавая ее	1	1
559	из одного	2	1
560	есть всегда	1	1
561	что эта	4	1
562	случае мы	1	1
563	сам он	1	1
564	почти все	2	1
565	между людьми	2	1
566	чистом виде	1	1
567	будет относиться	1	1
568	любят говорить	1	1
569	деле это	1	1
570	образом хотя	1	1
571	как о	1	1
572	на котором	1	1
573	тогда когда	3	1
574	если в	1	1
575	в процессе	2	1
576	в основе	2	1
577	или лучше	1	1
578	так чтобы	2	1
579	сказали выше	1	1
580	образом в	3	1
581	о них	2	1
582	заключалось в	1	1
583	та или	1	1
584	и мало	1	1
585	из него	2	1
586	одна из	2	1
587	именно с	1	1
588	этих двух	2	1
589	они являются	1	1
590	существование и	1	1
591	мыслей и	1	1
592	к ней	1	1
593	и относится	1	1
594	или конец	1	1
595	мы бы	1	1
596	только с	1	1
597	что на	1	1
598	будем понимать	1	1
599	именно такими	1	1
600	уже о	1	1
601	начиная с	1	1
602	над другими	1	1
603	том кто	1	1
604	должны быть	3	1
605	виде как	2	1
606	является одним	1	1
607	бы он	1	1
608	как человек	1	1
609	если же	3	1
610	должен быть	1	1
611	правда не	1	1
612	моих мыслей	1	1
613	элементы в	1	1
614	стороны все	1	1
615	но по	3	1
616	с ее	2	1
617	и неизменно	1	1
618	нечто само	1	1
619	быть вполне	2	1
620	нами выше	1	1
621	мысль о	1	1
622	чтобы быть	2	1
623	и логически	1	1
624	или для	1	1
625	то время	2	1
626	начало или	1	1
627	а особенно	1	1
628	вопрос что	1	1
629	идет речь	8	1
630	всю их	2	1
631	если они	1	1
632	и сам	2	1
633	по этой	1	1
634	очень быстро	1	1
635	на нее	2	1
636	базой для	1	1
637	этой мысли	1	1
638	самого понятия	1	1
639	вопрос этот	1	1
640	именно этот	1	1
641	веры в	2	1
642	в определенной	1	1
643	одно это	1	1
644	находится в	1	1
645	все дело	1	1
646	сводится к	2	1
647	каждый раз	1	1
648	в другом	2	1
649	и та	1	1
650	представьте себе	1	1
651	одно то	1	1
652	и просто	1	1
653	ее и	3	1
654	по адресу	1	1
655	которой мы	2	1
656	например тот	1	1
657	с момента	2	1
658	прогресс и	1	1
659	решающую роль	1	1
660	во втором	2	1
661	не более	2	1
662	выше в	1	1
663	нас что	1	1
664	в ту	2	1
665	не требует	1	1
666	целое для	1	1
667	по своей	7	1
668	этот роковой	1	1
669	не случайно	1	1
670	но с	2	1
671	же все	1	1
672	видели что	1	1
673	к сожалению	1	1
674	этот вопрос	2	1
675	надо понимать	2	1
676	находим в	1	1
677	разные типы	1	1
678	нам удалось	1	1
679	большим трудом	1	1
680	именно его	1	1
681	тот или	1	1
682	то ему	2	1
683	оно стало	1	1
684	для всех	1	1
685	нас с	1	1
686	видели выше	1	1
687	конечно не	3	1
688	другой но	1	1
689	этом что	2	1
690	стоит на	1	1
691	в нашей	1	1
692	которые необходимы	1	1
693	в начале	2	1
694	время этого	1	1
695	а то	1	1
696	втором и	1	1
697	за ним	1	1
698	мы знаем	10	1
699	к каким	1	1
700	это обстоятельство	2	1
701	всякий кто	1	1
702	и их	5	1
703	ко всей	1	1
704	в прошлом	1	1
705	ее не	1	1
706	друг друга	2	1
707	них даже	1	1
708	много и	1	1
709	общий для	1	1
710	каждый из	3	1
711	к той	2	1
712	от того	3	1
713	всех тех	2	1
714	этой цели	1	1
715	бы это	1	1
716	необходимы для	1	1
717	со стороны	1	1
718	в данный	1	1
719	от другой	1	1
720	них в	2	1
721	к полной	1	1
722	или о	1	1
723	чем конечно	1	1
724	или выражаясь	1	1
725	конечно остается	1	1
726	и жизни	1	1
727	была бы	1	1
728	мира в	1	1
729	ближе к	3	1
730	с удивлением	1	1
731	есть одно	1	1
732	вступает в	1	1
733	от этих	1	1
734	этого я	1	1
735	иная чем	1	1
736	это те	1	1
737	из трех	1	1
738	в историю	1	1
739	каком-нибудь другом	1	1
740	некий общий	1	1
741	и выше	1	1
742	мало и	1	1
743	из которых	4	1
744	к своему	1	1
745	на каком-нибудь	1	1
746	и к	5	1
747	необходим в	1	1
748	что за	2	1
749	наряду с	1	1
750	последнем случае	1	1
751	не сознавая	1	1
752	сам не	1	1
753	других областях	1	1
754	многих других	2	1
755	из отдельных	1	1
756	подчиняются все	1	1
757	требует еще	1	1
758	мы сказали	3	1
759	ее нет	1	1
760	с этой	3	1
761	художественное произведение	1	1
762	нам приходится	1	1
763	представляет из	5	1
764	всего для	1	1
765	остается в	1	1
766	с большой	1	1
767	могут рассматриваться	1	1
768	вообще говоря	1	1
769	многие из	5	1
770	не знаем	1	1
771	всегда будет	3	1
772	для этой	1	1
773	что я	1	1
774	и от	5	1
775	понять что	2	1
776	а все	1	1
777	о котором	7	1
778	своей собственной	1	1
779	себе всегда	1	1
780	гораздо менее	2	1
781	от него	3	1
782	из себя	10	1
783	не будучи	1	1
784	нужно чтобы	1	1
785	что по	3	1
786	будто бы	1	1
787	ли эти	1	1
788	при оценке	1	1
789	все они	5	1
790	основанной на	1	1
791	в памяти	1	1
792	получается у	1	1
793	тот же	3	1
794	всякий смысл	1	1
795	это все	1	1
796	не быть	1	1
797	по одному	3	1
798	имеет место	2	1
799	нет но	1	1
800	мои мысли	2	1
801	мы считаем	1	1
802	ко всему	2	1
803	что под	2	1
804	эти элементы	2	1
805	которые имеют	1	1
806	просто не	1	1
807	жизни и	2	1
808	однако мы	2	1
809	и эта	1	1
810	к этому	5	1
811	как на	4	1
