N	2gram	Vygotskiy__2	Freidism
125	сводится к	2	4
126	характер и	1	4
127	болезни и	1	4
128	с самого	1	4
129	это только	3	4
130	которой мы	2	4
131	с ними	1	4
132	конечно не	1	4
133	уже не	1	4
134	не дает	1	4
135	в котором	1	4
136	мы находим	2	4
137	как раз	5	4
138	от того	4	4
139	себя и	1	4
140	в данном	4	4
141	и о	1	4
142	в более	1	4
143	в этих	2	4
144	этот вопрос	3	4
145	между ними	1	4
146	с бессознательным	2	4
147	в таком	2	4
148	таком случае	1	3
149	человека и	1	3
150	другому человеку	1	3
151	при анализе	2	3
152	на место	1	3
153	не найдем	1	3
154	такие же	2	3
155	а только	3	3
156	с отцом	1	3
157	конечном счете	3	3
158	в общем	3	3
159	один и	1	3
160	как в	9	3
161	и той	4	3
162	вытесняются в	1	3
163	и как	7	3
164	этой теории	2	3
165	и тот	2	3
166	в себе	2	3
167	и те	4	3
168	но ведь	1	3
169	этот процесс	1	3
170	главным образом	3	3
171	в узком	2	3
172	и вот	3	3
173	одной и	4	3
174	и по	4	3
175	всех своих	1	3
176	что все	9	3
177	и может	1	3
178	в детской	2	3
179	было бы	11	3
180	мы имеем	4	3
181	и чувств	1	3
182	такой же	7	3
183	он дает	2	3
184	случае не	1	3
185	тому что	4	3
186	этой области	2	3
187	нет никакого	1	3
188	в психике	1	3
189	самого начала	1	3
190	образом вся	1	3
191	одна из	1	3
192	на него	2	3
193	мыслей и	1	3
194	в сознании	4	3
195	не могут	3	3
196	она не	2	3
197	ничего общего	1	3
198	с ее	3	3
199	свою очередь	2	3
200	всем этим	1	3
201	только то	1	3
202	приводит к	1	3
203	если бы	6	3
204	и что	22	3
205	бы то	2	3
206	и содержание	2	3
207	влечения к	1	3
208	в конечном	3	3
209	в бессознательном	1	3
210	и она	1	3
211	и желания	1	3
212	со всеми	1	3
213	из которого	4	3
214	и бессознательное	1	3
215	в них	2	3
216	со стороны	1	3
217	на этот	2	3
218	самого фрейда	1	3
219	и оно	1	3
220	вместе с	2	3
221	по своему	3	3
222	сейчас же	5	3
223	и от	2	3
224	но это	2	3
225	узком смысле	1	3
226	когда он	10	3
227	детской сексуальности	3	3
228	жизни и	4	3
229	человека является	1	3
230	ни на	3	3
231	в искусстве	21	3
232	по поводу	1	3
233	помощью которых	1	3
234	отношения к	1	2
235	чтобы не	1	2
236	не остается	2	2
237	и то	3	2
238	телу и	1	2
239	это и	1	2
240	тем же	1	2
241	в первом	1	2
242	и до	4	2
243	уже указывали	1	2
244	высшей степени	1	2
245	объясняется и	2	2
246	что между	1	2
247	в первый	2	2
248	становится совершенно	2	2
249	благодаря тому	1	2
250	когда фрейд	1	2
251	по учению	2	2
252	как не	2	2
253	того же	2	2
254	в ее	2	2
255	фрейд пытается	1	2
256	но как	3	2
257	ответ на	2	2
258	себе и	2	2
259	отличие от	2	2
260	или иное	1	2
261	относится к	3	2
262	чем же	1	2
263	же с	2	2
264	что как	1	2
265	бессознательное в	2	2
266	сознания в	1	2
267	помощью которого	1	2
268	не приходится	1	2
269	это утверждение	1	2
270	что это	8	2
271	в нашем	1	2
272	половой акт	1	2
273	что она	16	2
274	их в	2	2
275	но все	1	2
276	в одну	1	2
277	в совершенно	1	2
278	же касается	1	2
279	матери или	1	2
280	при помощи	10	2
281	это было	3	2
282	это не	2	2
283	на почве	1	2
284	из способов	1	2
285	и смерти	1	2
286	только о	1	2
287	к материнскому	1	2
288	всю жизнь	2	2
289	и уже	1	2
290	которой он	1	2
291	на две	1	2
292	жизни но	1	2
293	так называемый	1	2
294	том что	21	2
295	в эту	1	2
296	но если	1	2
297	и при	2	2
298	мы конечно	1	2
299	в их	3	2
300	в отличие	1	2
301	сих пор	5	2
302	на другую	1	2
303	как это	4	2
304	в отношении	3	2
305	комплекс и	1	2
306	в таких	1	2
307	что с	3	2
308	дело не	1	2
309	к этим	1	2
310	в процессе	2	2
311	не нуждается	1	2
312	в самых	2	2
313	в нас	3	2
314	только не	1	2
315	тем не	4	2
316	из того	2	2
317	только с	1	2
318	этом отношении	5	2
319	в области	1	2
320	если его	1	2
321	все то	1	2
322	когда мы	2	2
323	же что	2	2
324	отличается от	2	2
325	должны быть	3	2
326	что оно	2	2
327	они и	1	2
328	оно не	2	2
329	для себя	1	2
330	и самое	1	2
331	то или	2	2
332	из всего	1	2
333	в виду	3	2
334	роль в	2	2
335	в глаза	2	2
336	вещи и	1	2
337	и вообще	2	2
338	стремление к	1	2
339	выводу что	1	2
340	сознание не	1	2
341	о нем	1	2
342	в другом	1	2
343	и поэтому	4	2
344	до сих	5	2
345	той социальной	1	2
346	этих двух	2	2
347	произведение искусства	1	2
348	что и	17	2
349	которые он	1	2
350	что бы	1	2
351	и об	1	2
352	вся жизнь	1	2
353	в него	2	2
354	на которой	1	2
355	мы видим	4	2
356	в какой	2	2
357	все влечения	1	2
358	может оказаться	2	2
359	для нее	2	2
360	с одной	1	2
361	для всех	1	2
362	на всем	1	2
363	и у	2	2
364	только на	5	2
365	ни было	1	2
366	в нашей	3	2
367	говорит фрейд	1	2
368	из них	4	2
369	его и	1	2
370	а потому	2	2
371	потому и	1	2
372	точка зрения	2	2
373	в конце	3	2
374	с этими	2	2
375	свое выражение	1	2
376	заметить что	2	2
377	связи в	1	2
378	и даже	5	2
379	в высшей	1	2
380	с другой	3	2
381	в психологии	7	2
382	а с	2	2
383	до конца	3	2
384	ничем не	1	2
385	связано с	1	2
386	что таким	1	2
387	одной стороны	1	2
388	которых мы	3	2
389	зависит от	2	2
390	а не	7	2
391	художественной формы	12	2
392	что мы	1	2
393	речи и	1	2
394	душевной жизни	2	2
395	душевная жизнь	1	2
396	так же	18	2
397	быть это	1	2
398	познакомиться с	1	2
399	чувства и	2	2
400	для понимания	1	2
401	и таким	2	2
402	же самое	6	2
403	похоже на	1	2
404	и часто	2	2
405	не существует	2	2
406	формы и	6	2
407	для нас	2	2
408	конце концов	3	2
409	и представлений	1	2
410	и другие	1	2
411	в своих	9	2
412	к этому	1	2
413	во сне	2	2
414	как на	5	2
415	они не	1	2
416	этом совершенно	1	1
417	опоры для	1	1
418	с новыми	1	1
419	ту же	4	1
420	бессознательное по	1	1
421	и т	10	1
422	одним из	1	1
423	же как	4	1
424	на наши	1	1
425	за то	1	1
426	противоречие с	2	1
427	и должны	1	1
428	показать что	5	1
429	мы имели	1	1
430	далее и	1	1
431	которое мы	1	1
432	и первую	1	1
433	человеческой души	1	1
434	не имеют	2	1
435	с таким	8	1
436	и должен	1	1
437	и этот	2	1
438	обойтись без	1	1
439	их и	1	1
440	в несколько	1	1
441	а как	1	1
442	полагает что	2	1
443	всего того	1	1
444	на тех	3	1
445	и другими	1	1
446	ранк и	2	1
447	нуждаются в	1	1
448	различия так	1	1
449	что самый	1	1
450	психоаналитического метода	2	1
451	впечатление от	1	1
452	яркой и	1	1
453	оба эти	2	1
454	каком случае	1	1
455	бессознательное и	2	1
456	оно есть	1	1
457	но даже	2	1
458	мы и	1	1
459	то это	3	1
460	в целом	4	1
461	и заставляет	1	1
462	в каждой	1	1
463	теории фрейд	1	1
464	учение об	1	1
465	главе что	1	1
466	вывод что	2	1
467	что по	2	1
468	время в	1	1
469	что его	5	1
470	одним словом	1	1
471	оно совершенно	2	1
472	другой пример	1	1
473	же на	1	1
474	жить и	1	1
475	к которой	2	1
476	только потому	2	1
477	в качестве	1	1
478	иметь дело	4	1
479	иногда и	1	1
480	для психоанализа	1	1
481	что они	7	1
482	путем анализа	1	1
483	к сожалению	1	1
484	которые не	3	1
485	во что	1	1
486	душевных явлений	1	1
487	в истории	1	1
488	как говорит	3	1
489	и процессы	2	1
490	независимо от	1	1
491	общего с	1	1
492	и нет	1	1
493	остановиться на	1	1
494	однако не	2	1
495	всей этой	1	1
496	переживания и	1	1
497	кто не	1	1
498	сновидения но	1	1
499	что ребенок	2	1
500	такие желания	2	1
501	в круг	1	1
502	сторона в	1	1
503	его к	1	1
504	показали что	2	1
505	полагают что	3	1
506	утверждают что	1	1
507	в противоположность	1	1
508	лет а	1	1
509	при чтении	1	1
510	психологии и	2	1
511	но эта	2	1
512	где все	1	1
513	та же	3	1
514	бы и	3	1
515	образом и	4	1
516	другого как	2	1
517	он в	3	1
518	можно не	1	1
519	бы не	2	1
520	то обстоятельство	1	1
521	по преимуществу	1	1
522	там мы	1	1
523	только один	1	1
524	говорят о	1	1
525	имеем в	2	1
526	как он	2	1
527	на то	11	1
528	если он	1	1
529	чувства а	1	1
530	читатель и	1	1
531	искусства у	1	1
532	вообще не	1	1
533	бессознательного к	1	1
534	чем сильнее	1	1
535	к искусству	5	1
536	что было	1	1
537	от его	1	1
538	т д	2	1
539	в переводе	1	1
540	из большого	1	1
541	равно и	1	1
542	на одну	2	1
543	желания которые	2	1
544	идеи и	1	1
545	человеческого тела	2	1
546	страдания и	1	1
547	свои собственные	1	1
548	на совершенно	1	1
549	чувства в	1	1
550	его от	2	1
551	к выводу	1	1
552	в нее	1	1
553	в основу	1	1
554	это конечно	1	1
555	не следует	1	1
556	из всех	2	1
557	ничего удивительного	1	1
558	всех народов	1	1
559	мы указывали	1	1
560	и которые	2	1
561	мы на	1	1
562	форму и	2	1
563	этом смысле	1	1
564	говоря о	1	1
565	должен был	2	1
566	к толкованию	1	1
567	первое что	1	1
568	и тем	4	1
569	он приходит	1	1
570	свои вытесненные	1	1
571	как бессознательное	2	1
572	мы встречаемся	1	1
573	то увидим	1	1
574	отказавшись от	1	1
575	далеко не	5	1
576	ничего сказать	1	1
577	различает два	1	1
578	образы в	1	1
579	во внимание	2	1
580	переходим к	1	1
581	он и	1	1
582	к сексуальным	1	1
583	чем в	1	1
584	и было	1	1
585	форма и	1	1
586	которое тоже	1	1
587	находят свое	1	1
588	с еще	1	1
589	сна и	2	1
590	значение за	1	1
591	профессор ермаков	2	1
592	этом случае	1	1
593	оказываются только	1	1
594	таким же	1	1
595	и тут	1	1
596	нас не	1	1
597	он должен	1	1
598	наших дней	1	1
599	и без	2	1
600	что всякий	1	1
601	что вся	1	1
602	не к	3	1
603	себе а	1	1
604	то психоаналитики	1	1
605	должны мы	1	1
606	чем заключается	1	1
607	жизни с	3	1
608	понятно что	2	1
609	нему и	1	1
610	является только	1	1
611	из области	1	1
612	в одном	2	1
613	умирает и	1	1
614	которые в	4	1
615	этой же	1	1
616	творчества и	3	1
617	это относится	2	1
618	по крайней	1	1
619	и эти	2	1
620	бы о	1	1
621	образом из	1	1
622	так называемое	1	1
623	и психоанализ	1	1
624	чтобы это	1	1
625	вещей и	2	1
626	однако в	1	1
627	любовь к	1	1
628	и форма	2	1
629	новых и	1	1
630	точно и	2	1
631	того момента	1	1
632	и охотно	2	1
633	гораздо большей	1	1
634	к такой	1	1
635	и должно	1	1
636	тогда когда	3	1
637	только из	5	1
638	совершенно аналогично	3	1
639	не по	1	1
640	над другой	1	1
641	без остатка	1	1
642	материала в	1	1
643	взглянуть на	1	1
644	образом в	3	1
645	о них	1	1
646	все наши	2	1
647	психики к	1	1
648	человека от	1	1
649	дело в	1	1
650	ничего другого	2	1
651	человек как	1	1
652	к ней	1	1
653	и является	1	1
654	и чувства	1	1
655	для анализа	1	1
656	достаточно указать	1	1
657	легко убедиться	1	1
658	что на	4	1
659	поведения но	1	1
660	ли это	2	1
661	и со	1	1
662	только наиболее	1	1
663	точке зрения	1	1
664	похожи на	1	1
665	можем мы	1	1
666	и далее	2	1
667	обстоятельство что	1	1
668	и здесь	2	1
669	похож на	1	1
670	мы все	1	1
671	сходство с	1	1
672	переживания которые	1	1
673	о таких	1	1
674	его с	2	1
675	всего что	1	1
676	по сравнению	2	1
677	которые несомненно	1	1
678	он никогда	1	1
679	отказаться от	3	1
680	на это	3	1
681	если же	4	1
682	о том	6	1
683	наши дни	1	1
684	характер этого	1	1
685	и это	4	1
686	и которая	2	1
687	приходит к	3	1
688	и осуществляет	1	1
689	свободно и	1	1
690	но при	1	1
691	и сами	1	1
692	на другой	2	1
693	совершенно ясно	7	1
694	ни стало	1	1
695	на чрезвычайно	1	1
696	действия и	2	1
697	то время	3	1
698	как с	1	1
699	до самого	1	1
700	и когда	4	1
701	и сам	4	1
702	художественное творчество	1	1
703	фрейд утверждает	1	1
704	по аналогии	1	1
705	на нее	1	1
706	времени и	1	1
707	не с	1	1
708	ясно что	7	1
709	увидим что	2	1
710	с собой	1	1
711	значение имеют	1	1
712	в результате	1	1
713	жизнь и	3	1
714	мы в	3	1
715	формы то	1	1
716	разумеется что	1	1
717	и постоянно	1	1
718	на язык	1	1
719	все представления	1	1
720	ничего не	4	1
721	означает что	1	1
722	все его	1	1
723	вот это	1	1
724	похожим на	1	1
725	о ней	4	1
726	подробно и	1	1
727	из основных	1	1
728	остается ничего	2	1
729	на все	5	1
730	то есть	21	1
731	разрешили загадку	1	1
732	и та	1	1
733	ту роль	1	1
734	бессознательного в	2	1
735	утверждает что	5	1
736	после того	2	1
737	основе своей	1	1
738	в сфере	1	1
739	характер своих	1	1
740	в пользу	1	1
741	но когда	2	1
742	аналогии с	1	1
743	и во	1	1
744	метод к	1	1
745	с теми	1	1
746	свой метод	1	1
747	а у	1	1
748	он рассказывает	1	1
749	же самые	2	1
750	теории нет	1	1
751	которые мы	4	1
752	ко всей	1	1
753	искусства в	5	1
754	которое делает	1	1
755	этом как	2	1
756	крайней мере	1	1
757	быть даже	1	1
758	исходя из	1	1
759	все время	6	1
760	искусства он	1	1
761	и следовательно	2	1
762	к сознанию	1	1
763	деле что	1	1
764	эту область	1	1
765	все зависит	1	1
766	к которому	2	1
767	бросается в	1	1
768	но так	2	1
769	получает возможность	1	1
770	в двух	1	1
771	вся область	1	1
772	согласиться с	2	1
773	дело с	8	1
774	два основных	2	1
775	чтобы вызвать	1	1
776	во всем	3	1
777	которое должно	1	1
778	и так	3	1
779	и осмысленные	1	1
780	это означает	2	1
781	этой сложной	1	1
782	какой степени	1	1
783	одни и	2	1
784	область мы	1	1
785	быть изучены	1	1
786	к какому	2	1
787	область бессознательного	1	1
788	для других	1	1
789	отношений к	1	1
790	также и	2	1
791	в виде	1	1
792	от других	1	1
793	по выражению	1	1
794	и других	3	1
795	психологии в	1	1
796	противоречия и	1	1
797	в снах	1	1
798	не так	2	1
799	слова в	2	1
800	содержания и	2	1
801	другую сторону	1	1
802	моментов в	2	1
803	техники то	1	1
804	от сознания	2	1
805	эти понятия	1	1
806	может служить	3	1
807	вводит в	1	1
808	играет в	1	1
809	как будто	7	1
810	тем что	9	1
811	раннего детства	2	1
812	а те	1	1
813	к той	1	1
814	и только	2	1
815	в другой	1	1
816	представление о	3	1
817	в психоанализе	1	1
818	даже не	1	1
819	на примере	2	1
820	исходят из	2	1
821	которые можно	1	1
822	именно в	1	1
823	конечно никогда	1	1
824	мы никогда	1	1
825	сама с	1	1
826	с той	4	1
827	мы его	1	1
828	он позволяет	1	1
829	личной жизни	1	1
830	такое же	2	1
831	относящихся к	1	1
832	в некоторых	1	1
833	процесс в	3	1
834	а на	4	1
835	или чувство	1	1
836	целым рядом	1	1
837	на которых	2	1
838	оказывается то	1	1
839	в свете	2	1
840	так называемой	1	1
841	меньше всего	2	1
842	отнюдь не	5	1
843	чем на	1	1
844	у всех	2	1
845	только несколько	1	1
846	там где	2	1
847	сексуального действия	1	1
848	ребенка и	1	1
849	действительного и	1	1
850	оснований для	1	1
851	жизнь в	1	1
852	вызвать в	1	1
853	сексуальные влечения	1	1
854	если это	1	1
855	нет никаких	1	1
856	разобраться в	1	1
857	для самого	2	1
858	мы говорим	1	1
859	находим в	1	1
860	вопросам искусства	1	1
861	нужно отнести	1	1
862	из которых	2	1
863	к своему	2	1
864	психоанализа мы	1	1
865	жизни когда	1	1
866	сравнению с	2	1
867	который мы	1	1
868	такого рода	1	1
869	что всякое	2	1
870	нуждается ни	1	1
871	выводам в	1	1
872	и там	1	1
873	так блестяще	1	1
874	литературного произведения	1	1
875	в первой	1	1
876	который он	2	1
877	чем состоит	1	1
878	быть не	1	1
879	материал для	4	1
880	этого слова	1	1
881	чтобы вообще	1	1
882	борьбе за	1	1
883	и формы	1	1
884	в первые	1	1
885	благодаря этому	1	1
886	болезнь и	1	1
887	между содержанием	1	1
888	может если	1	1
889	в смысле	3	1
890	под влиянием	1	1
891	указать на	1	1
892	потому не	1	1
893	в область	1	1
894	он по	1	1
895	которого они	1	1
896	которой можно	1	1
897	переводе на	1	1
898	на самой	1	1
899	целый ряд	6	1
900	у них	2	1
901	бы в	1	1
902	еще более	3	1
903	тем более	2	1
904	основанное на	1	1
905	психоанализ и	1	1
906	в подтверждение	1	1
907	будто бы	1	1
908	мысль в	1	1
909	в том	37	1
910	утверждал что	1	1
911	отношении к	3	1
912	нам не	1	1
913	может и	1	1
914	нет ничего	1	1
915	не похожи	1	1
916	из комплекса	1	1
917	фрейд полагает	1	1
918	работы и	1	1
919	бессознательном и	1	1
920	их с	2	1
921	чувства как	1	1
922	те конфликты	1	1
923	роли в	1	1
924	же мы	3	1
925	им не	1	1
926	существенное отличие	1	1
927	из этого	4	1
928	который не	3	1
929	два момента	2	1
930	учения о	2	1
931	независимое от	2	1
932	нет что	1	1
933	значение в	2	1
