N	2gram	Bakhtin_Pr_1	slovoVRo
414	далее и	1	1
415	из самых	1	1
416	и до	1	1
417	из его	3	1
418	не меньшим	1	1
419	входящих в	1	1
420	самом рассказе	1	1
421	других с	1	1
422	свой мир	1	1
423	его не	1	1
424	из всех	1	1
425	со всех	1	1
426	может противопоставить	1	1
427	для своего	2	1
428	или наоборот	1	1
429	именно к	1	1
430	место в	1	1
431	непосредственно как	1	1
432	в кругозоре	2	1
433	как во	1	1
434	роман как	1	1
435	но даже	1	1
436	своим особым	1	1
437	и со	1	1
438	как впрочем	1	1
439	и он	1	1
440	героев в	2	1
441	основная особенность	1	1
442	на их	1	1
443	в последних	1	1
444	с авторским	2	1
445	бы то	3	1
446	рассказ не	1	1
447	а следовательно	1	1
448	как целое	2	1
449	его стиля	1	1
450	роман до	1	1
451	но как	3	1
452	и миры	2	1
453	а только	1	1
454	и политический	1	1
455	единство некоторого	1	1
456	камнем для	1	1
457	не входит	1	1
458	со всеми	1	1
459	роман он	1	1
460	не все	1	1
461	к слову	1	1
462	менее всего	4	1
463	в новом	1	1
464	автора но	1	1
465	отличие от	2	1
466	можно прямо	1	1
467	в едином	4	1
468	друга и	1	1
469	в свои	1	1
470	в настоящем	3	1
471	которые не	1	1
472	заключено в	1	1
473	плоскости с	1	1
474	становится одним	1	1
475	определенными и	1	1
476	характер и	1	1
477	простой ремарки	1	1
478	и консервативным	1	1
479	в одной	4	1
480	его на	2	1
481	преломления в	1	1
482	есть они	1	1
483	в значительной	1	1
484	что как	1	1
485	в противном	1	1
486	построены в	1	1
487	сознания в	2	1
488	могли бы	3	1
489	его к	4	1
490	слова он	1	1
491	в действительности	1	1
492	все возможные	3	1
493	в этот	2	1
494	о самом	1	1
495	в себя	3	1
496	себе как	1	1
497	к другому	2	1
498	еще далеко	1	1
499	определяет все	1	1
500	в этой	4	1
501	только один	1	1
502	его героями	1	1
503	чем его	1	1
504	вследствие этого	1	1
505	весь свой	1	1
506	в чужую	2	1
507	что она	2	1
508	задний план	1	1
509	приведенные нами	1	1
510	к миру	1	1
511	единство в	1	1
512	жанровых и	1	1
513	не значит	2	1
514	он должен	1	1
515	конкретного осуществления	1	1
516	пределах одного	1	1
517	к одному	1	1
518	не к	1	1
519	миров и	1	1
520	понимания и	1	1
521	и было	1	1
522	какой бы	2	1
523	своего времени	2	1
524	и тона	3	1
525	или иных	1	1
526	ни был	1	1
527	человека в	5	1
528	значительной степени	1	1
529	его романах	1	1
530	то ни	3	1
531	его произведения	1	1
532	в состоянии	1	1
533	как автор	2	1
534	есть все	1	1
535	сознание и	3	1
536	не дает	3	1
537	бы быть	1	1
538	них не	1	1
539	этих форм	1	1
540	которую по	1	1
541	мировоззрения самого	1	1
542	равновесия и	1	1
543	перехода из	1	1
544	романе же	1	1
545	заключается в	2	1
546	здесь как	1	1
547	есть не	2	1
548	подходит к	4	1
549	может стать	1	1
550	действительности в	1	1
551	форму и	1	1
552	но их	1	1
553	о художественной	1	1
554	его образа	4	1
555	этой работы	2	1
556	в жизни	6	1
557	за отдельными	1	1
558	и разрушить	1	1
559	включенные в	1	1
560	ни в	3	1
561	вводит в	2	1
562	произведения из	1	1
563	и автором	1	1
564	ни одной	2	1
565	он действительно	1	1
566	и тон	2	1
567	его сознании	1	1
568	и уже	3	1
569	всегда и	1	1
570	и вне	1	1
571	несмотря на	6	1
572	чем в	2	1
573	на этот	2	1
574	как таковой	1	1
575	в один	2	1
576	лишь абстрактный	1	1
577	смысл и	2	1
578	и прямая	1	1
579	этого кругозора	1	1
580	места в	1	1
581	во взаимодействии	1	1
582	таким же	2	1
583	к истории	1	1
584	конечно что	2	1
585	и типических	1	1
586	наиболее полное	1	1
587	не столько	3	1
588	это разные	1	1
589	романа который	2	1
590	он принимает	1	1
591	мыслью с	1	1
592	в отличие	2	1
593	что говорит	1	1
594	в которых	2	1
595	одном из	2	1
596	сквозь все	1	1
597	мир и	6	1
598	есть его	1	1
599	но во	1	1
600	его голоса	2	1
601	по крайней	2	1
602	и более	1	1
603	произведения в	1	1
604	однако в	2	1
605	в устах	1	1
606	словом непосредственно	1	1
607	же мы	1	1
608	которые обычно	1	1
609	индивидуальных воль	1	1
610	и самостоятельность	1	1
611	весь в	1	1
612	как точка	1	1
613	от различных	1	1
614	не менее	1	1
615	твердое и	1	1
616	самого начала	3	1
617	ними не	1	1
618	одной плоскости	3	1
619	которого он	1	1
620	героев и	6	1
621	весь роман	1	1
622	к такому	1	1
623	но только	1	1
624	того чтобы	4	1
625	только не	1	1
626	на котором	2	1
627	в высшее	1	1
628	дело в	1	1
629	сознания это	1	1
630	в самой	7	1
631	показывает как	1	1
632	к концу	1	1
633	повсюду во	2	1
634	видим что	1	1
635	по своей	1	1
636	людей и	1	1
637	на себе	2	1
638	вот что	2	1
639	его он	1	1
640	чужие слова	1	1
641	до простой	3	1
642	сущности только	2	1
643	входят в	2	1
644	не столь	1	1
645	этом отношении	5	1
646	котором в	1	1
647	в творческом	1	1
648	в каком	1	1
649	теоретического осознания	1	1
650	к той	2	1
651	в стиле	1	1
652	не от	1	1
653	среди них	1	1
654	стиль и	1	1
655	ведь при	1	1
656	к отдельным	2	1
657	все то	4	1
658	диалог уходит	1	1
659	конструкции и	1	1
660	есть только	1	1
661	во все	3	1
662	отличается от	2	1
663	глубокое и	3	1
664	его смысловые	1	1
665	всего в	1	1
666	мировоззрение и	1	1
667	переходил из	1	1
668	его с	1	1
669	как свой	1	1
670	высшее единство	1	1
671	каждый роман	1	1
672	и свое	2	1
673	основной особенности	4	1
674	и европейского	1	1
675	на это	1	1
676	капитанской дочки	1	1
677	должен быть	1	1
678	и это	5	1
679	на события	1	1
680	живет на	1	1
681	подходе к	2	1
682	на задний	1	1
683	же не	1	1
684	они ни	1	1
685	этой особенности	1	1
686	с самого	2	1
687	приводит к	3	1
688	сознания с	2	1
689	дано в	2	1
690	и исторически	1	1
691	слово о	2	1
692	что может	2	1
693	переход к	1	1
694	в нескольких	1	1
695	настоящем и	1	1
696	же основной	2	1
697	и другими	4	1
698	и которые	1	1
699	того и	1	1
700	в плоскости	4	1
701	единство его	1	1
702	нем до	1	1
703	это только	1	1
704	но у	2	1
705	всех возможных	1	1
706	своеобразие и	2	1
707	является в	1	1
708	был не	1	1
709	если бы	10	1
710	для этого	1	1
711	со стороны	2	1
712	слове его	1	1
713	этой концепции	1	1
714	художественно организованное	1	1
715	плоскость романа	1	1
716	находится в	1	1
717	становится здесь	2	1
718	именно потому	2	1
719	своей книге	1	1
720	объективного и	1	1
721	непосредственное выражение	1	1
722	и что	1	1
723	его жизни	1	1
724	притом в	1	1
725	она всегда	1	1
726	единство романа	3	1
727	романа мы	1	1
728	и содержание	1	1
729	оно ни	1	1
730	как у	2	1
731	это было	1	1
732	в драме	5	1
733	стилем и	1	1
734	ибо нет	1	1
735	эту форму	1	1
736	творчества в	1	1
737	борьба с	1	1
738	во втором	1	1
739	что и	5	1
740	к своеобразному	1	1
741	существенную роль	1	1
742	только такие	1	1
743	этом как	1	1
744	и только	1	1
745	крайней мере	2	1
746	лишь одним	2	1
747	которые он	2	1
748	непосредственно в	2	1
749	на границах	1	1
750	в художественной	2	1
751	целого как	1	1
752	а его	3	1
753	и она	1	1
754	и могли	1	1
755	строится в	1	1
756	и последовательного	1	1
757	условия для	1	1
758	такой человек	1	1
759	и полное	1	1
760	в литературе	3	1
761	довлеет себе	1	1
762	ибо в	1	1
763	тот же	2	1
764	могла быть	1	1
765	явления в	1	1
766	композиции в	1	1
767	сознание в	3	1
768	всею ясностью	1	1
769	никак нельзя	2	1
770	именно на	2	1
771	между отдельными	2	1
772	ведь в	1	1
773	сколько в	2	1
774	есть в	3	1
775	из каждого	1	1
776	же была	1	1
777	в начале	1	1
778	слова не	1	1
779	почти полностью	1	1
780	него нет	1	1
781	сам он	3	1
782	и их	2	1
783	и художественно	1	1
784	элементов романа	1	1
785	сдвиги и	1	1
786	в первый	1	1
787	авторского слова	7	1
788	автора а	2	1
789	из одной	1	1
790	дело и	1	1
791	только с	2	1
792	вперед в	1	1
793	истории европейского	1	1
794	случае не	1	1
795	другом в	1	1
796	и оценки	1	1
797	от того	2	1
798	сосредоточена в	1	1
799	автора как	3	1
800	в форме	6	1
801	а потому	2	1
802	герои не	1	1
803	нет и	1	1
804	со всем	1	1
805	предмет изображения	3	1
806	есть без	1	1
807	его кругозором	1	1
808	о своем	1	1
809	его романа	2	1
810	он считал	1	1
811	себя и	2	1
812	что не	1	1
813	социальной жизни	2	1
814	что для	2	1
815	словесного стиля	1	1
816	противном случае	1	1
817	месте и	1	1
818	эти идеи	1	1
819	то и	2	1
820	преимуществу в	1	1
821	как явление	1	1
822	с рабле	1	1
823	ничем не	1	1
824	и самый	1	1
825	самое слово	1	1
826	между разными	1	1
827	изображения в	3	1
828	он? нет	1	1
829	мы остановимся	3	1
830	диалога и	1	1
831	что мы	1	1
832	оценки и	1	1
833	мира в	6	1
834	он и	5	1
835	совершенно иное	2	1
836	в руках	1	1
837	бы оно	1	1
838	вступает в	1	1
839	конструкции в	1	1
840	о себе	9	1
841	роман не	1	1
842	творческой работы	1	1
843	вместе с	2	1
844	автора с	1	1
845	прямо сказать	1	1
846	как одно	1	1
847	и глубоко	1	1
848	пробным камнем	1	1
849	не существенно	2	1
850	можно обнаружить	1	1
851	все логические	1	1
852	которая у	1	1
853	себя то	1	1
854	характера но	1	1
855	да и	2	1
856	хотя он	1	1
857	композиционно выраженные	1	1
858	зрения которого	1	1
859	этого слова	2	1
860	характерных и	1	1
861	столько в	1	1
862	на пути	2	1
863	и нет	1	1
864	голоса и	1	1
865	но это	5	1
866	новые и	1	1
867	драматического диалога	1	1
868	которые были	3	1
869	о мире	1	1
870	например у	1	1
871	с большой	1	1
872	такой образ	2	1
873	но с	1	1
874	тех или	1	1
875	это воплощенное	1	1
876	которых он	1	1
877	только романного	1	1
878	слова но	2	1
879	к конкретному	1	1
880	и монологически	1	1
881	тем более	1	1
882	он по	1	1
883	дана как	1	1
884	как особая	1	1
885	многообразие социальных	1	1
886	развертывается в	1	1
887	от них	1	1
888	души в	1	1
889	наблюдения над	1	1
890	находит свое	1	1
891	бы в	3	1
892	для его	3	1
893	отношении не	1	1
894	поэтому все	1	1
895	на языке	2	1
896	настоящим и	1	1
897	же в	2	1
898	самому и	1	1
899	личности и	1	1
900	диалога в	1	1
901	значит конечно	2	1
902	становления и	1	1
903	героя и	5	1
904	не знает	1	1
905	только как	1	1
906	социального круга	1	1
907	от всех	1	1
908	равно как	1	1
909	авторский кругозор	1	1
910	и возникает	1	1
911	себе самому	3	1
912	художественное значение	3	1
913	сам в	1	1
914	не способны	2	1
915	есть и	1	1
916	строится на	1	1
917	в какой	1	1
918	жизни и	6	1
919	внутри одного	1	1
920	и другие	2	1
921	героя как	1	1
922	романах и	1	1
923	рядом со	1	1
924	для эпохи	1	1
925	значение в	1	1
926	как на	2	1
927	все что	3	1
928	этой точки	1	1
929	сочетаются в	3	1
930	они не	3	1
931	социальной атмосферы	1	1
