N	2gram	Losev_Vlad_1	Problema
427	для настоящего	1	2
428	необходимым образом	1	1
429	которых не	1	1
430	что отнюдь	1	1
431	отношения к	1	1
432	в обычном	1	1
433	одним из	2	1
434	котором уже	1	1
435	не скоро	1	1
436	чего не	1	1
437	конечно с	1	1
438	ту же	1	1
439	было более	1	1
440	субъект и	1	1
441	и до	2	1
442	и больше	1	1
443	по его	2	1
444	их и	1	1
445	несколько лет	1	1
446	и была	1	1
447	для своего	2	1
448	мы имеем	1	1
449	материалы к	1	1
450	этот был	1	1
451	время как	1	1
452	древних языков	1	1
453	на себя	3	1
454	я не	4	1
455	приводит в	1	1
456	ему в	2	1
457	в некотором	1	1
458	значит и	1	1
459	и был	6	1
460	с большим	1	1
461	а значит	1	1
462	много нужно	1	1
463	была у	1	1
464	он был	14	1
465	на них	1	1
466	столь же	1	1
467	сам а	1	1
468	что его	4	1
469	с его	11	1
470	более общем	1	1
471	то мы	3	1
472	а следовательно	1	1
473	что никаких	1	1
474	понятно почему	1	1
475	он говорит	2	1
476	учении о	1	1
477	и и	7	1
478	то он	6	1
479	мы будем	2	1
480	заметим что	1	1
481	к которой	1	1
482	отношение к	3	1
483	этого последнего	2	1
484	мы сейчас	7	1
485	большое значение	1	1
486	в настоящем	1	1
487	его развития	1	1
488	что во	1	1
489	как в	3	1
490	критический обзор	1	1
491	поскольку они	1	1
492	только об	1	1
493	дает нам	1	1
494	с такими	1	1
495	а иной	3	1
496	как уже	1	1
497	даже просто	1	1
498	о тождестве	1	1
499	вполне понятно	1	1
500	для которого	1	1
501	встретимся ниже	1	1
502	а г	1	1
503	не приходится	1	1
504	может считаться	1	1
505	то обстоятельство	2	1
506	именно уже	1	1
507	не ставить	1	1
508	им в	1	1
509	вообще а	1	1
510	тут уже	1	1
511	и те	1	1
512	если он	1	1
513	все человеческие	1	1
514	н в	6	1
515	не могла	1	1
516	так сказать	1	1
517	степени но	1	1
518	методов в	1	1
519	не имеют	1	1
520	не следует	1	1
521	только потому	1	1
522	в нем	4	1
523	раз навсегда	1	1
524	о которой	3	1
525	и еще	2	1
526	близким к	1	1
527	ушел в	1	1
528	в силу	1	1
529	о тех	1	1
530	через несколько	3	1
531	свое время	6	1
532	на этом	2	1
533	всех своих	1	1
534	только некоторые	1	1
535	так например	2	1
536	подход к	1	1
537	и литературы	1	1
538	для характеристики	2	1
539	об этой	1	1
540	слов о	1	1
541	есть тот	1	1
542	г в	1	1
543	и называется	1	1
544	который и	1	1
545	это не	1	1
546	которая как	2	1
547	на почве	1	1
548	этому предмету	1	1
549	не соответствует	1	1
550	кажется что	2	1
551	то как	2	1
552	место и	1	1
553	дела и	1	1
554	мы хотели	3	1
555	с такой	1	1
556	и тогда	1	1
557	не мог	3	1
558	или предмета	1	1
559	но я	3	1
560	работе но	1	1
561	весьма часто	1	1
562	бы на	1	1
563	уже к	1	1
564	было чрезвычайно	1	1
565	то для	1	1
566	она тоже	1	1
567	место в	2	1
568	и понятия	1	1
569	далеки от	1	1
570	мы теперь	1	1
571	совсем никак	1	1
572	и этой	1	1
573	сам же	1	1
574	выше мы	2	1
575	для которых	1	1
576	оба они	2	1
577	часто бывают	1	1
578	видно что	5	1
579	ни было	1	1
580	языков и	1	1
581	и почти	2	1
582	и очень	3	1
583	ясностью и	1	1
584	не раз	4	1
585	из тех	1	1
586	на себе	1	1
587	оставаться на	1	1
588	заменить и	1	1
589	другого типа	1	1
590	чем не	2	1
591	отсутствие самого	1	1
592	следовательно и	1	1
593	никогда не	9	1
594	и всегда	3	1
595	вообще существует	1	1
596	нами раньше	1	1
597	он нашел	1	1
598	и вместо	1	1
599	настаивать на	1	1
600	наконец уже	1	1
601	учения о	1	1
602	этих двух	1	1
603	а во	1	1
604	тоже только	1	1
605	совершенно неправильно	1	1
606	во всей	1	1
607	по своей	4	1
608	вернее сказать	1	1
609	и его	7	1
610	и теперь	4	1
611	бы по	1	1
612	со своим	5	1
613	на якобы	1	1
614	при ней	1	1
615	целом и	1	1
616	этом отношении	1	1
617	смысле в	1	1
618	за ними	1	1
619	а мы	1	1
620	не потому	1	1
621	и далее	1	1
622	обстоятельство что	2	1
623	было много	1	1
624	человека с	1	1
625	в момент	2	1
626	нет ни	1	1
627	сказать только	1	1
628	такого же	1	1
629	только еще	1	1
630	всяких других	1	1
631	ред и	1	1
632	от нее	2	1
633	уже на	1	1
634	слова с	1	1
635	в каждом	1	1
636	когда они	1	1
637	или м	1	1
638	всегда в	1	1
639	необходимым и	1	1
640	некоторой степени	1	1
641	раз даже	3	1
642	представляли себе	1	1
643	меня они	1	1
644	которого мы	1	1
645	с ее	1	1
646	всего этого	1	1
647	истории философии	5	1
648	к нам	1	1
649	самый настоящий	1	1
650	правильно но	1	1
651	то время	2	1
652	в дальнейшем	8	1
653	вероятно и	1	1
654	однако эта	2	1
655	от того	1	1
656	литературы и	1	1
657	то нужно	1	1
658	и когда	1	1
659	что у	4	1
660	очень долго	1	1
661	особенно в	1	1
662	во многом	2	1
663	представляют собою	1	1
664	поэтому в	1	1
665	в некоторой	1	1
666	он к	1	1
667	был не	2	1
668	отдельно и	1	1
669	она есть	1	1
670	на что	2	1
671	которые казались	1	1
672	с ним	5	1
673	образом в	2	1
674	из более	1	1
675	и нужно	1	1
676	не существовало	2	1
677	в порядке	1	1
678	вот почему	1	1
679	и являются	1	1
680	одного из	1	1
681	и который	2	1
682	которое он	1	1
683	уже самое	1	1
684	времени в	2	1
685	и во	1	1
686	предмет для	1	1
687	и всю	1	1
688	этот момент	2	1
689	считая это	1	1
690	и хорошо	1	1
691	и н	3	1
692	которые можно	1	1
693	что бы	1	1
694	не знаю	1	1
695	о своих	1	1
696	судить по	2	1
697	м и	7	1
698	и мыслить	1	1
699	смысле его	1	1
700	что здесь	1	1
701	но раз	1	1
702	но с	1	1
703	и одновременно	1	1
704	весьма большую	1	1
705	одной из	2	1
706	дело с	1	1
707	раз именно	1	1
708	что даже	1	1
709	то в	1	1
710	как н	1	1
711	е м	1	1
712	которое мы	1	1
713	и так	3	1
714	существу дела	2	1
715	самые разнообразные	1	1
716	деятельность м	1	1
717	еще от	1	1
718	не мешает	1	1
719	нас очень	1	1
720	нам возможность	1	1
721	это же	1	1
722	нас здесь	1	1
723	к существу	1	1
724	знаком с	1	1
725	но во	1	1
726	раз в	1	1
727	этого видно	1	1
728	казались ему	1	1
729	нами и	1	1
730	чтобы он	2	1
731	от других	1	1
732	а то	1	1
733	не стал	2	1
734	огромное значение	1	1
735	а и	1	1
736	который как	1	1
737	в известной	1	1
738	в одном	1	1
739	не для	1	1
740	мыслящего человека	1	1
741	и искусства	1	1
742	друг друга	1	1
743	но что	3	1
744	и никакой	1	1
745	дом и	1	1
746	должны сказать	1	1
747	новое качество	1	1
748	имеется еще	1	1
749	о невозможности	1	1
750	же деле	1	1
751	тоже была	1	1
752	не переставал	1	1
753	со стороны	2	1
754	обычном смысле	1	1
755	не грубо	1	1
756	математика и	1	1
757	не один	1	1
758	именно в	1	1
759	которых мы	1	1
760	будет ли	1	1
761	а с	5	1
762	себя и	1	1
763	для такой	1	1
764	говорит о	1	1
765	самом же	1	1
766	иначе но	1	1
767	а наоборот	1	1
768	то может	1	1
769	до конца	1	1
770	однако и	1	1
771	и уже	1	1
772	вероятно не	2	1
773	существа кроме	1	1
774	для чего	1	1
775	нет никаких	1	1
776	и м	2	1
777	только к	3	1
778	обыкновенной и	1	1
779	с первого	2	1
780	к его	3	1
781	вероятно еще	2	1
782	и потому	6	1
783	как это	7	1
784	вопросе о	1	1
785	в москве	8	1
786	его на	2	1
787	поэтому не	1	1
788	к своему	3	1
789	где же	2	1
790	изолированном виде	1	1
791	чем в	1	1
792	автора настоящей	1	1
793	а потом	1	1
794	о человеке	1	1
795	возможна ли	1	1
796	в тот	2	1
797	у животных	1	1
798	указанием на	1	1
799	на пути	1	1
800	несколько слов	2	1
801	этих отношений	1	1
802	действительность в	1	1
803	о его	2	1
804	между прочим	11	1
805	даже больше	1	1
806	к другим	1	1
807	в более	1	1
808	многие из	1	1
809	то можно	1	1
810	которая в	1	1
811	но отнюдь	1	1
812	и самым	1	1
813	особого рода	2	1
814	у них	1	1
815	вообще в	1	1
816	года в	3	1
817	логики и	1	1
818	во время	3	1
819	же в	1	1
820	еще очень	1	1
821	очень и	1	1
822	а вернее	1	1
823	а н	2	1
824	и ясности	1	1
825	воззрения в	1	1
826	сведения о	2	1
827	то здесь	1	1
828	диссертации м	1	1
829	но этот	3	1
830	что понятие	1	1
831	все исторические	1	1
832	этом мы	1	1
833	до какой	1	1
834	сторону именно	1	1
835	в свое	5	1
836	д в	1	1
837	сначала на	2	1
838	в литературе	1	1
839	к этой	2	1
840	также было	1	1
841	замечания по	1	1
842	ее в	1	1
843	еще достаточно	1	1
844	и эта	1	1
845	к этому	6	1
846	еще три	1	1
