N	2gram	Vygotskiy__7	Formalny
320	в результате	1	2
321	очередь является	1	2
322	три основные	1	2
323	в своих	2	2
324	отношении к	1	2
325	одной из	4	2
326	но эта	2	2
327	только как	1	2
328	они были	1	2
329	что такое	1	2
330	нас не	1	2
331	сами являются	1	1
332	ту же	2	1
333	можно говорить	2	1
334	также и	2	1
335	например в	1	1
336	начинается с	1	1
337	себя как	1	1
338	является изучение	1	1
339	связи между	5	1
340	он может	1	1
341	других областей	1	1
342	она конечно	2	1
343	и есть	2	1
344	между двумя	3	1
345	в первом	3	1
346	и внешних	1	1
347	также что	1	1
348	литературе к	1	1
349	высшей степени	1	1
350	едва ли	4	1
351	и этот	1	1
352	мы уже	3	1
353	той же	8	1
354	и значение	5	1
355	на первом	2	1
356	которую мы	1	1
357	смысле можно	2	1
358	развитие в	1	1
359	во внутреннем	1	1
360	в учении	6	1
361	мы попытались	2	1
362	это отношение	2	1
363	вместо того	1	1
364	ему в	1	1
365	образом оказывается	1	1
366	из ее	3	1
367	учение об	1	1
368	не был	1	1
369	в чем	3	1
370	глаза на	1	1
371	свое специфическое	1	1
372	совершенно прав	1	1
373	они у	1	1
374	чем это	5	1
375	совсем не	1	1
376	в данном	5	1
377	к которой	1	1
378	как простая	3	1
379	эта особенность	1	1
380	ее внутреннее	1	1
381	оно является	1	1
382	и речи	19	1
383	всех ее	1	1
384	о необходимости	1	1
385	в м	2	1
386	за этим	1	1
387	части в	1	1
388	первостепенное значение	1	1
389	ней в	1	1
390	перед нами	2	1
391	оторваться от	1	1
392	хотя и	1	1
393	и понимания	1	1
394	помощью этого	1	1
395	есть ли	1	1
396	в этот	3	1
397	основная тенденция	1	1
398	то в	2	1
399	та же	1	1
400	проблем в	1	1
401	из этих	3	1
402	в последнее	2	1
403	с их	1	1
404	нами в	4	1
405	важнейших и	1	1
406	равно нулю	1	1
407	на то	4	1
408	у каждой	1	1
409	идей и	1	1
410	о принципиальной	1	1
411	тем не	3	1
412	все те	2	1
413	в первой	3	1
414	они в	1	1
415	выражения и	1	1
416	вне социальной	1	1
417	состоит в	3	1
418	как одной	1	1
419	понятий и	2	1
420	внутренней речи	67	1
421	этот процесс	1	1
422	тесно и	1	1
423	так часто	1	1
424	том и	3	1
425	чтобы в	1	1
426	свою силу	1	1
427	какой бы	1	1
428	приходим к	1	1
429	и по	3	1
430	на этом	1	1
431	что является	1	1
432	может остаться	1	1
433	для всей	1	1
434	зале или	1	1
435	от социальной	6	1
436	на этой	1	1
437	заключается в	6	1
438	не умеет	1	1
439	время и	1	1
440	является общим	2	1
441	может стать	1	1
442	делается в	3	1
443	но самый	1	1
444	этом смысле	1	1
445	должен был	1	1
446	и тем	6	1
447	между отдельными	1	1
448	только одно	2	1
449	для них	1	1
450	этого она	1	1
451	это положение	3	1
452	выраженную в	1	1
453	в высшей	1	1
454	социального целого	1	1
455	этого не	1	1
456	и уже	1	1
457	он и	1	1
458	структурных особенностей	3	1
459	как целого	1	1
460	это совершенно	1	1
461	мы с	1	1
462	такой же	3	1
463	и тогда	1	1
464	не мог	2	1
465	и ко	2	1
466	в этих	2	1
467	и другие	1	1
468	ассоциативная связь	3	1
469	структуры и	1	1
470	что между	2	1
471	необходимо прежде	1	1
472	что если	2	1
473	внешним и	1	1
474	единство именно	1	1
475	в такой	4	1
476	в котором	4	1
477	предметного содержания	1	1
478	этому же	2	1
479	чем более	1	1
480	и свой	2	1
481	нет ее	1	1
482	в отличие	2	1
483	бы мы	1	1
484	от его	1	1
485	в силу	5	1
486	совершенно иначе	1	1
487	этих моментов	1	1
488	но он	2	1
489	его элементы	1	1
490	друг другу	3	1
491	значения с	1	1
492	возможно только	2	1
493	и почти	1	1
494	для нее	3	1
495	тому что	9	1
496	дело если	1	1
497	случае в	3	1
498	оно так	1	1
499	в обоих	1	1
500	самого начала	7	1
501	мышления и	9	1
502	не имеет	2	1
503	на котором	3	1
504	если в	4	1
505	и сама	1	1
506	в центр	2	1
507	к изучению	3	1
508	без остатка	1	1
509	но вместе	1	1
510	говорить о	1	1
511	и снова	1	1
512	но только	3	1
513	того чтобы	19	1
514	в структуре	1	1
515	для всего	1	1
516	его от	2	1
517	правда в	1	1
518	и без	1	1
519	широкий круг	1	1
520	своей природе	4	1
521	эта тенденция	1	1
522	он хочет	1	1
523	по своей	10	1
524	на природу	1	1
525	потому что	16	1
526	движения и	1	1
527	его отдельным	1	1
528	в сознании	6	1
529	иногда не	1	1
530	эти три	2	1
531	на которой	1	1
532	было не	1	1
533	этом отношении	3	1
534	мы и	2	1
535	что на	2	1
536	и из	1	1
537	за его	1	1
538	если только	1	1
539	этого метода	2	1
540	которое как	1	1
541	заключается что	1	1
542	не могут	4	1
543	есть только	2	1
544	могут быть	2	1
545	числе и	1	1
546	начале развития	3	1
547	как для	2	1
548	связь может	1	1
549	его значение	2	1
550	к овладению	1	1
551	свое значение	1	1
552	что при	2	1
553	в работах	2	1
554	но сама	1	1
555	и всяческих	1	1
556	и самое	1	1
557	основываясь на	1	1
558	и о	3	1
559	самого процесса	1	1
560	это единство	2	1
561	и сами	1	1
562	ни одно	1	1
563	ведь они	1	1
564	данном случае	5	1
565	языка и	1	1
566	последнее время	3	1
567	с самого	7	1
568	виде поэтому	1	1
569	сменяющих друг	1	1
570	привести в	1	1
571	что у	4	1
572	поэтому мы	2	1
573	в нескольких	1	1
574	по природе	2	1
575	мог бы	3	1
576	по сравнению	9	1
577	что от	1	1
578	самый специфический	1	1
579	понятно что	1	1
580	специфические особенности	2	1
581	в словах	1	1
582	из одного	1	1
583	связанное с	1	1
584	это понимание	1	1
585	перестать быть	2	1
586	что самая	1	1
587	в отдельных	1	1
588	в другом	1	1
589	другими словами	1	1
590	что перед	1	1
591	чем их	1	1
592	одного из	2	1
593	и просто	1	1
594	можно сказать	5	1
595	понятие и	1	1
596	происходит не	1	1
597	связь между	6	1
598	от них	1	1
599	быть найдены	1	1
600	и во	4	1
601	должно было	2	1
602	эти два	1	1
603	в форме	1	1
604	приводит и	1	1
605	исторического развития	3	1
606	во внутренней	2	1
607	чисто внешним	1	1
608	в свете	4	1
609	не тот	1	1
610	потому вполне	1	1
611	существует как	1	1
612	и самые	1	1
613	стороны как	1	1
614	пути к	1	1
615	существует не	1	1
616	самую природу	1	1
617	в современной	2	1
618	предмета и	1	1
619	в лингвистике	1	1
620	механическое взаимодействие	1	1
621	этот метод	1	1
622	она дает	1	1
623	вещи от	1	1
624	к нему	3	1
625	в двух	1	1
626	значений и	3	1
627	мы видим	3	1
628	речи о	4	1
629	необходимо выяснить	1	1
630	проникнуть в	1	1
631	к чисто	1	1
632	и судьбу	2	1
633	связана со	1	1
634	в стороне	1	1
635	который в	1	1
636	не мешает	1	1
637	с которыми	2	1
638	так что	4	1
639	которые мы	4	1
640	в сторону	1	1
641	слова в	5	1
642	и теоретическая	1	1
643	в виде	1	1
644	не исчерпывает	2	1
645	а это	1	1
646	в понятие	1	1
647	за счет	2	1
648	от других	1	1
649	в данной	1	1
650	и обратно	3	1
651	из них	1	1
652	мы знаем	2	1
653	себе в	5	1
654	никто не	2	1
655	представить себе	3	1
656	самого слова	3	1
657	дела они	1	1
658	он работал	1	1
659	у нее	5	1
660	так как	14	1
661	гораздо большей	1	1
662	как его	1	1
663	у него	1	1
664	намеченных нами	1	1
665	отличие от	2	1
666	приспособляться к	2	1
667	сторонам и	1	1
668	же деле	1	1
669	нашем примере	1	1
670	о развитии	4	1
671	но вся	1	1
672	к самым	1	1
673	не были	1	1
674	или иной	1	1
675	за ними	1	1
676	на ее	2	1
677	первый и	1	1
678	что они	10	1
679	а именно	1	1
680	значения в	1	1
681	и создает	1	1
682	этого значения	1	1
683	такого понимания	1	1
684	во второй	5	1
685	а с	1	1
686	относящихся к	4	1
687	движения в	3	1
688	его развития	1	1
689	что не	2	1
690	к снижению	1	1
691	зрения самого	2	1
692	что для	2	1
693	связано с	1	1
694	самом же	1	1
695	эта структура	1	1
696	остается еще	1	1
697	думается нам	5	1
698	слове в	1	1
699	одну из	1	1
700	в слове	11	1
701	о предмете	1	1
702	не мыслится	1	1
703	там где	1	1
704	воззрения на	1	1
705	теоретической и	1	1
706	должно исходить	1	1
707	в море	1	1
708	несмотря на	2	1
709	законов и	1	1
710	деле это	1	1
711	разрыв между	2	1
712	к его	2	1
713	жизни а	1	1
714	из которых	2	1
715	внутренней природы	1	1
716	основных чертах	1	1
717	по своему	9	1
718	другу и	2	1
719	это делается	3	1
720	если оно	1	1
721	по поводу	1	1
722	сравнению с	8	1
723	нам думается	1	1
724	наряду с	2	1
725	в той	4	1
726	мы остановимся	3	1
727	что же	2	1
728	несколько человек	1	1
729	даже с	2	1
730	что как	1	1
731	ней не	1	1
732	значит что	1	1
733	это значит	1	1
734	тех пор	1	1
735	дело здесь	1	1
736	тенденция к	2	1
737	в гораздо	1	1
738	скрывается совершенно	1	1
739	весь ход	1	1
740	поэтому что	1	1
741	в смысле	6	1
742	между собой	6	1
743	в недрах	1	1
744	кроме того	1	1
745	раньше было	2	1
746	вещь а	1	1
747	всякой вообще	1	1
748	не является	3	1
749	и для	5	1
750	слова но	3	1
751	должна перестать	1	1
752	что делает	2	1
753	слова они	1	1
754	или в	2	1
755	что оно	4	1
756	том что	17	1
757	чтобы понять	1	1
758	для нас	2	1
759	еще более	1	1
760	эти особенности	3	1
761	не должен	1	1
762	ни к	1	1
763	отличия от	1	1
764	только что	5	1
765	процесса как	2	1
766	они и	1	1
767	на двух	2	1
768	до тех	1	1
769	нам в	1	1
770	гораздо больше	2	1
771	от ее	2	1
772	с ней	2	1
773	отражения и	1	1
774	с необходимостью	2	1
775	сказать что	8	1
776	другой стороны	1	1
777	а ее	1	1
778	совершенно не	2	1
779	для любого	1	1
780	одновременно и	2	1
781	специфические законы	1	1
782	из этого	2	1
783	значение не	1	1
784	самом начале	3	1
785	себе но	1	1
786	если она	1	1
787	и состоит	3	1
788	можем не	2	1
789	согласно учению	1	1
790	ее в	8	1
791	это понятие	1	1
792	ее развития	2	1
793	к этому	2	1
794	этой точки	4	1
795	том числе	1	1
