N	2gram	Bakhtin_Fr_7	Analitik
403	слов и	4	1
404	и иных	1	1
405	все время	2	1
406	своей природе	1	1
407	в него	1	1
408	в формах	3	1
409	на которой	2	1
410	оно и	2	1
411	тот же	2	1
412	мы увидим	1	1
413	как нечто	2	1
414	же при	1	1
415	все они	6	1
416	так что	1	1
417	умирающего и	1	1
418	для всех	2	1
419	со своим	1	1
420	связи с	1	1
421	эпизод с	11	1
422	все многообразие	1	1
423	оно в	1	1
424	оба этих	1	1
425	во втором	1	1
426	или даже	1	1
427	дает ему	2	1
428	но от	1	1
429	ибо он	1	1
430	не так	1	1
431	всяком случае	1	1
432	слова в	1	1
433	мы находим	1	1
434	в одном	3	1
435	у него	6	1
436	и рождается	1	1
437	явлений в	1	1
438	смерти и	1	1
439	само собой	1	1
440	только на	2	1
441	в особенности	2	1
442	и даже	1	1
443	выходит за	1	1
444	влияние на	4	1
445	моменты и	1	1
446	может и	1	1
447	модель в	1	1
448	здесь в	1	1
449	лица в	1	1
450	человека а	1	1
451	может показаться	1	1
452	и др	2	1
453	нового времени	3	1
454	к человеку	2	1
455	превращается в	1	1
456	не было	3	1
457	в рассказе	1	1
458	что находится	2	1
459	однако его	1	1
460	однако и	1	1
461	его как	2	1
462	о чем	1	1
463	когда же	1	1
464	для человека	1	1
465	все последующие	1	1
466	в связи	2	1
467	нужно поставить	1	1
468	связь с	1	1
469	и особенно	1	1
470	только усиливает	1	1
471	он уже	1	1
472	как это	1	1
473	новом свете	1	1
474	есть такое	1	1
475	в лице	2	1
476	все моменты	1	1
477	ним как	1	1
478	по своему	2	1
479	порядка это	1	1
480	в течение	2	1
481	содержат в	1	1
482	в мир	1	1
483	в тот	1	1
484	которой состоит	1	1
485	эпизод не	1	1
486	мира с	1	1
487	же точно	1	1
488	с этой	1	1
489	самом же	1	1
490	еще раз	1	1
491	является для	1	1
492	первых двух	2	1
493	и таким	1	1
494	вокруг него	1	1
495	перед нами	2	1
496	в достаточной	1	1
497	было показано	1	1
498	этом смысле	1	1
499	при всем	1	1
500	настоящего в	1	1
501	и для	5	1
502	говоря языком	1	1
503	элементы в	1	1
504	и от	8	1
505	все что	4	1
506	организующую роль	1	1
507	не подлежит	3	1
508	или в	2	1
509	вещь в	1	1
510	имеет дело	2	1
511	в результате	2	1
512	мира и	4	1
513	между ними	1	1
514	о котором	2	1
515	но одновременно	1	1
516	я не	3	1
517	хотя и	4	1
518	а скорее	1	1
519	на первый	1	1
520	от него	1	1
521	весьма часто	2	1
522	же в	2	1
523	но затем	1	1
524	в своих	1	1
525	в сюжете	1	1
526	бы оно	2	1
527	к самому	2	1
528	с людьми	1	1
529	свою судьбу	1	1
530	в свою	3	1
531	в романе	7	1
532	не знает	3	1
533	к его	1	1
534	из этого	1	1
535	частности к	1	1
536	таким же	3	1
537	подобный эпизод	1	1
538	время он	1	1
539	жизни и	3	1
540	время они	1	1
541	также не	1	1
542	ее в	1	1
543	именно здесь	1	1
544	и эта	3	1
545	они не	1	1
546	во всяком	2	1
