N	2gram	Potebnia_M_1	Psycholo
463	все остальные	4	1
464	от нашего	1	1
465	в мысли	8	1
466	и слова	2	1
467	хотя и	3	1
468	общих законов	1	1
469	прежде и	1	1
470	в ожидании	1	1
471	более или	1	1
472	в действительности	4	1
473	то в	5	1
474	для которого	1	1
475	себя к	1	1
476	таковы например	1	1
477	бы сказать	1	1
478	всей своей	1	1
479	в известном	1	1
480	зависимости от	1	1
481	будет возможно	1	1
482	иначе если	1	1
483	подобным образом	4	1
484	их действия	1	1
485	что заставляет	2	1
486	вытекающее из	1	1
487	на его	1	1
488	теории и	2	1
489	не следует	5	1
490	смотреть как	1	1
491	пути развития	2	1
492	обширном смысле	1	1
493	не как	1	1
494	по общему	2	1
495	подобно тому	3	1
496	заключает в	2	1
497	но все	2	1
498	не будет	2	1
499	вывести из	2	1
500	только не	2	1
501	и с	3	1
502	предметом этой	1	1
503	того или	1	1
504	с другими	1	1
505	есть не	2	1
506	для нее	2	1
507	это не	7	1
508	всю свою	1	1
509	мы постараемся	2	1
510	если язык	1	1
511	в жизни	3	1
512	к области	1	1
513	для них	2	1
514	но уже	2	1
515	не нашла	2	1
516	все равно	1	1
517	нас к	1	1
518	в обратном	1	1
519	на основании	2	1
520	в слове	8	1
521	должно быть	7	1
522	обратимся к	1	1
523	или менее	1	1
524	его нельзя	1	1
525	именно он	1	1
526	из общего	1	1
527	и при	3	1
528	мысль и	1	1
529	что такое	1	1
530	таким же	2	1
531	представить себе	3	1
532	нас не	1	1
533	заключать в	1	1
534	не зависит	1	1
535	в следующем	1	1
536	и конечную	1	1
537	не сумеет	1	1
538	в их	2	1
539	и языка	4	1
540	на известный	1	1
541	что до	2	1
542	мысли и	9	1
543	бы мы	1	1
544	обнаруживается в	2	1
545	п с	1	1
546	такой способ	1	1
547	доказывает что	2	1
548	совершенно противоположны	1	1
549	есть еще	1	1
550	однако в	4	1
551	бы быть	4	1
552	и вообще	3	1
553	не дело	2	1
554	даже в	1	1
555	случае мы	1	1
556	то с	1	1
557	в таких	2	1
558	ничего нового	1	1
559	в людях	1	1
560	мысли в	9	1
561	и отсюда	1	1
562	то чего	2	1
563	в определении	2	1
564	принадлежат к	1	1
565	дело в	2	1
566	и притом	4	1
567	ее с	2	1
568	к этим	1	1
569	на него	3	1
570	не по	4	1
571	истинной и	1	1
572	в самых	1	1
573	в уме	1	1
574	не могло	3	1
575	в построении	1	1
576	возможно и	1	1
577	что ни	1	1
578	именно с	1	1
579	нам с	1	1
580	или как	1	1
581	как она	3	1
582	в другую	2	1
583	это слово	1	1
584	бы по	1	1
585	будет там	1	1
586	с таким	1	1
587	им а	1	1
588	этом отношении	1	1
589	которому мы	1	1
590	что на	6	1
591	одним из	2	1
592	представлять себе	1	1
593	которого он	1	1
594	к общим	1	1
595	и оно	1	1
596	раскрывается в	1	1
597	нам что	1	1
598	из самого	3	1
599	так а	1	1
600	эти законы	1	1
601	на такую	1	1
602	не есть	10	1
603	есть чем	1	1
604	быть совершенно	1	1
605	что при	5	1
606	отказаться от	1	1
607	из чего	1	1
608	ничего общего	2	1
609	всегда в	1	1
610	в каждой	1	1
611	в применении	2	1
612	не ограничивается	2	1
613	видели у	1	1
614	значения и	1	1
615	которых и	2	1
616	то она	2	1
617	встречаем и	1	1
618	служит только	1	1
619	но при	3	1
620	будем иметь	1	1
621	только при	2	1
622	всякую возможность	1	1
623	с каким	1	1
624	а здесь	1	1
625	в собственном	2	1
626	а другая	1	1
627	мысль о	2	1
628	и говорит	1	1
629	уже с	2	1
630	роль в	1	1
631	слова а	1	1
632	можно было	1	1
633	так и	13	1
634	те же	1	1
635	не с	1	1
636	мог бы	2	1
637	же эти	1	1
638	то язык	1	1
639	в результате	1	1
640	остается только	4	1
641	что дело	1	1
642	без сомнения	3	1
643	не исчерпывается	1	1
644	понятно что	1	1
645	нем то	1	1
646	этом месте	1	1
647	весьма мало	1	1
648	в словах	3	1
649	по мере	6	1
650	другой не	1	1
651	одном акте	1	1
652	на вопрос	1	1
653	язык и	5	1
654	слово то	1	1
655	не имеем	2	1
656	этого сказать	1	1
657	мысли мы	1	1
658	можно заметить	2	1
659	его стороны	2	1
660	нас в	1	1
661	для какой	1	1
662	это было	1	1
663	нас по	1	1
664	которой мы	1	1
665	основной мысли	1	1
666	что человек	5	1
667	в глазах	3	1
668	вся сила	1	1
669	в другой	3	1
670	только там	1	1
671	двух направлений	1	1
672	еще более	2	1
673	вслед за	1	1
674	даже для	1	1
675	следовало бы	1	1
676	вытекают из	3	1
677	но с	2	1
678	этот вопрос	2	1
679	дело с	1	1
680	пришел к	1	1
681	вперед и	1	1
682	будто бы	1	1
683	то все	2	1
684	когда нам	1	1
685	во-вторых что	1	1
686	вернее сказать	1	1
687	или же	3	1
688	по этому	2	1
689	с которыми	1	1
690	какой степени	1	1
691	без этого	1	1
692	из которого	3	1
693	и насколько	1	1
694	только на	3	1
695	понимать и	1	1
696	мысли чтобы	1	1
697	себя и	1	1
698	в начале	2	1
699	не из	3	1
700	предположение что	2	1
701	и других	4	1
702	но совершенно	2	1
703	за ним	2	1
704	только одно	1	1
705	и их	3	1
706	своих собственных	1	1
707	с этими	1	1
708	дела до	1	1
709	друг друга	5	1
710	из одной	1	1
711	тех которые	1	1
712	совершенно ясным	1	1
713	не говорит	1	1
714	каждого слова	1	1
715	есть из	1	1
716	образом что	2	1
717	в других	2	1
718	перейти к	2	1
719	нельзя вывести	1	1
720	не было	4	1
721	лицом и	2	1
722	именно как	1	1
723	это или	1	1
724	противоположность между	1	1
725	насколько это	1	1
726	а на	1	1
727	здесь заключено	1	1
728	именно в	1	1
729	никакого определенного	1	1
730	будет ли	1	1
731	к которому	3	1
732	не потому	2	1
733	тому как	4	1
734	души и	5	1
735	что для	3	1
736	обратить внимание	1	1
737	бы никакого	1	1
738	втором смысле	1	1
739	быть названо	3	1
740	превращается в	1	1
741	от этого	1	1
742	света и	1	1
743	приближает его	1	1
744	и опять	1	1
745	ничем не	1	1
746	зависит от	5	1
747	что несмотря	1	1
748	в теории	2	1
749	когда же	1	1
750	что из	1	1
751	которые как	1	1
752	одна и	1	1
753	если не	2	1
754	как именно	1	1
755	виде в	1	1
756	будет совершенно	1	1
757	равно как	1	1
758	время с	1	1
759	действительности или	1	1
760	как эти	2	1
761	могут понять	1	1
762	по одному	1	1
763	язык то	2	1
764	чем то	1	1
765	ни от	1	1
766	предположить что	1	1
767	даже самому	1	1
768	применении к	2	1
769	он бы	1	1
770	тело и	1	1
771	утверждая что	1	1
772	быть только	5	1
773	не кажется	1	1
774	как нельзя	1	1
775	это значит	1	1
776	и там	1	1
777	чувство и	8	1
778	смысл в	1	1
779	которое лежит	1	1
780	с между	1	1
781	а люди	1	1
782	каждый раз	4	1
783	о его	2	1
784	между прочим	2	1
785	ни для	1	1
786	это последнее	2	1
787	нисколько не	2	1
788	подходит и	1	1
789	бы предположить	1	1
790	то будет	1	1
791	для выражения	1	1
792	это никакого	1	1
793	ли в	2	1
794	логической мысли	1	1
795	тем и	1	1
796	только тем	2	1
797	том виде	1	1
798	имеет дело	1	1
799	как не	1	1
800	к одной	3	1
801	от него	4	1
802	собственно говоря	1	1
803	соединяются в	2	1
804	случае и	1	1
805	мы должны	3	1
806	мысль на	1	1
807	что конечно	1	1
808	известные нам	1	1
809	этом можно	1	1
810	какою она	1	1
811	всех тех	1	1
812	и высшее	2	1
813	ее только	1	1
814	это все	1	1
815	между ними	1	1
816	необходимое условие	1	1
817	говорил а	1	1
818	мы то	1	1
819	жизни а	1	1
820	нет но	1	1
821	всех других	1	1
822	в последнем	1	1
823	до какой	1	1
824	ко всему	1	1
825	жизни и	2	1
826	тем самым	4	1
827	все что	2	1
828	этой точки	1	1
829	смысле что	1	1
