N	2gram	Losev_Prob_3	Literetu
273	того еще	1	1
274	быть в	2	1
275	бы то	4	1
276	предполагать что	1	1
277	в чем	4	1
278	у чехова	3	1
279	стихотворения в	1	1
280	но как	4	1
281	в сторону	1	1
282	ответ на	1	1
283	и будет	2	1
284	тут же	4	1
285	не просто	23	1
286	что они	5	1
287	в настоящем	3	1
288	один и	1	1
289	первый взгляд	2	1
290	его на	1	1
291	для всех	1	1
292	однако не	1	1
293	перед нами	8	1
294	мы можем	6	1
295	бы весьма	1	1
296	могли бы	4	1
297	и как	3	1
298	реальной действительности	1	1
299	на нас	2	1
300	привносит в	1	1
301	и художественного	1	1
302	если брать	2	1
303	для которой	4	1
304	имеет в	1	1
305	как таковое	1	1
306	на какой	1	1
307	то в	3	1
308	еще на	2	1
309	себе как	3	1
310	в которой	2	1
311	как то	1	1
312	а во-вторых	1	1
313	он в	2	1
314	в нашем	5	1
315	если мы	16	1
316	говорят о	3	1
317	на то	3	1
318	время у	1	1
319	а скорее	1	1
320	он не	8	1
321	от которого	1	1
322	в понимании	1	1
323	свою собственную	3	1
324	едва ли	5	1
325	у гончарова	2	1
326	идеи и	3	1
327	к одному	1	1
328	и читателя	1	1
329	в начале	2	1
330	и более	2	1
331	чтобы в	1	1
332	у пушкина	6	1
333	очевидным что	1	1
334	то самое	1	1
335	какой бы	1	1
336	и по	2	1
337	но дело	1	1
338	так например	1	1
339	или иных	4	1
340	не должно	1	1
341	но все	3	1
342	бы они	1	1
343	в одну	1	1
344	то ни	6	1
345	а то	3	1
346	полтаве и	1	1
347	и с	9	1
348	бы быть	3	1
349	это было	2	1
350	первой главе	1	1
351	образом если	1	1
352	может стать	1	1
353	с начала	1	1
354	исторического момента	1	1
355	произведение как	1	1
356	в них	1	1
357	и вы	1	1
358	ничего о	1	1
359	человек который	1	1
360	их как	1	1
361	в ее	4	1
362	мы имеем	2	1
363	с тем	5	1
364	не всегда	1	1
365	которая может	1	1
366	потому и	1	1
367	автора и	1	1
368	в один	1	1
369	со всей	1	1
370	одного и	1	1
371	перед собой	1	1
372	на первый	4	1
373	в этих	2	1
374	это делает	1	1
375	в отношении	2	1
376	что от	1	1
377	на свою	1	1
378	в условиях	3	1
379	в которых	3	1
380	однако он	1	1
381	по крайней	5	1
382	если бы	3	1
383	ни было	3	1
384	и общества	2	1
385	быть не	1	1
386	бы но	1	1
387	нам для	1	1
388	вовсе не	37	1
389	например и	2	1
390	если и	1	1
391	произведения как	1	1
392	чистом виде	2	1
393	нет необходимости	1	1
394	она не	3	1
395	иной раз	3	1
396	другом но	1	1
397	и начинает	1	1
398	как о	5	1
399	не имеет	9	1
400	тогда когда	1	1
401	только из	1	1
402	во время	1	1
403	и сама	2	1
404	на него	1	1
405	не нуждается	1	1
406	говорить о	3	1
407	отличное от	2	1
408	о них	1	1
409	иметь в	1	1
410	во всякой	1	1
411	но только	6	1
412	на котором	2	1
413	лишнего человека	1	1
414	и всегда	2	1
415	при наличии	1	1
416	а во	1	1
417	это именно	1	1
418	не ставит	1	1
419	и мире	1	1
420	другой стороны	5	1
421	тех или	5	1
422	для нас	16	1
423	самой этой	2	1
424	как эмблема	1	1
425	только с	4	1
426	в каком	4	1
427	вот в	1	1
428	например что	1	1
429	бог и	1	1
430	данном стихотворении	1	1
431	данного произведения	1	1
432	с разными	1	1
433	вещью что	1	1
434	указание на	1	1
435	отличается от	4	1
436	поэт не	1	1
437	что при	2	1
438	одним и	1	1
439	ничего общего	7	1
440	как мы	8	1
441	с каким	1	1
442	и от	9	1
443	по сути	1	1
444	за счет	2	1
445	их смыслового	1	1
446	в дальнейшем	1	1
447	сознания с	1	1
448	на нее	1	1
449	или в	4	1
450	он говорит	1	1
451	с самим	3	1
452	собой в	1	1
453	мог бы	1	1
454	есть произведение	1	1
455	к тем	1	1
456	и мыслится	1	1
457	а все	1	1
458	строго говоря	1	1
459	быть может	1	1
460	в эпоху	1	1
461	он остается	1	1
462	трактуется как	2	1
463	но может	1	1
464	никогда и	1	1
465	и здесь	5	1
466	не был	2	1
467	нам представляется	2	1
468	это вполне	2	1
469	никак не	9	1
470	и что	7	1
471	можно сказать	6	1
472	теми или	3	1
473	и многих	2	1
474	все в	1	1
475	каждого элемента	1	1
476	является здесь	2	1
477	в евгении	1	1
478	во всех	2	1
479	том или	3	1
480	в полтаве	1	1
481	от них	1	1
482	и во	2	1
483	или иными	1	1
484	во всей	3	1
485	не исчерпывается	1	1
486	что же	8	1
487	крайней мере	5	1
488	и других	1	1
489	герой нашего	1	1
490	из моментов	1	1
491	бы вполне	1	1
492	не мешает	3	1
493	второй план	1	1
494	в литературе	1	1
495	слов или	1	1
496	имеет здесь	1	1
497	например есть	1	1
498	что даже	4	1
499	как человеческий	1	1
500	гораздо более	5	1
501	не идет	1	1
502	впрочем и	1	1
503	бы ни	1	1
504	не сказать	1	1
505	с самой	3	1
506	только при	4	1
507	со всеми	1	1
508	своего собственного	1	1
509	со своим	2	1
510	не можем	1	1
511	искусства с	1	1
512	и у	2	1
513	вернуться к	2	1
514	языка как	1	1
515	в виде	6	1
516	свидетельствует о	1	1
517	чего бы	2	1
518	что будет	1	1
519	не так	3	1
520	слова в	1	1
521	в котором	2	1
522	представлений о	1	1
523	в одном	1	1
524	никто не	2	1
525	произведения и	2	1
526	среди которых	1	1
527	само собою	1	1
528	так как	9	1
529	не аллегория	1	1
530	и перестает	1	1
531	и бесконечно	1	1
532	как такового	1	1
533	или ином	2	1
534	о каком	2	1
535	что и	9	1
536	другого и	1	1
537	трактовать как	1	1
538	до сих	2	1
539	нельзя сказать	2	1
540	именно в	2	1
541	с той	5	1
542	чем он	2	1
543	может показаться	1	1
544	а с	2	1
545	собой а	2	1
546	себя и	1	1
547	резко отличается	1	1
548	на основании	2	1
549	впоследствии в	1	1
550	и окончательно	1	1
551	стремится к	1	1
552	до конца	1	1
553	однако и	1	1
554	только от	1	1
555	всего пушкинского	1	1
556	если не	3	1
557	для этой	1	1
558	между собою	2	1
559	и если	6	1
560	эти слова	2	1
561	ни на	3	1
562	он уже	1	1
563	путь от	2	1
564	художественности и	3	1
565	быть каким	1	1
566	однако для	2	1
567	символизма как	1	1
568	жизни но	2	1
569	к своему	1	1
570	но сам	1	1
571	в той	3	1
572	однако эти	1	1
573	и на	1	1
574	и пусть	1	1
575	от собственного	1	1
576	в чистом	3	1
577	в первой	1	1
578	по существу	2	1
579	ней не	1	1
580	евгении онегине	1	1
581	многих других	2	1
582	с ее	2	1
583	действительности не	1	1
584	и о	5	1
585	сих пор	2	1
586	такова же	1	1
587	только для	1	1
588	при условии	2	1
589	о его	2	1
590	между прочим	2	1
591	имел в	1	1
592	но для	1	1
593	можно назвать	1	1
594	пока еще	2	1
595	просто как	2	1
596	альфа и	1	1
597	из которых	2	1
598	и искусства	2	1
599	и состоит	2	1
600	при таком	2	1
601	об искусстве	1	1
602	а к	2	1
603	в отдельных	1	1
604	себя самого	1	1
605	от него	2	1
606	и все	3	1
607	собственно говоря	5	1
608	у них	2	1
609	обобщению и	1	1
610	у которого	1	1
611	от всего	1	1
612	только что	2	1
613	или не	1	1
614	в войне	1	1
615	нами не	1	1
616	есть от	2	1
617	с ней	5	1
618	сказать что	16	1
619	только как	1	1
620	состоит из	5	1
621	была бы	1	1
622	совершенно не	4	1
623	медном всаднике	1	1
624	понимается как	1	1
625	для любого	1	1
626	из этого	3	1
627	но эти	1	1
628	к этой	1	1
629	вместе с	2	1
630	к этому	1	1
631	значение в	3	1
632	и особенно	2	1
633	они не	1	1
