N	2gram	Losev_Prob_1	Analitik
102	как будто	3	3
103	этом отношении	1	3
104	что на	1	3
105	ни о	5	3
106	той или	5	3
107	как мы	7	3
108	можно было	3	3
109	в результате	2	3
110	если бы	4	3
111	одного из	1	3
112	того или	2	3
113	крайней мере	2	3
114	и все	7	3
115	так что	6	3
116	есть в	5	3
117	из них	3	3
118	при всей	1	3
119	только на	4	3
120	со стороны	1	3
121	или иной	5	3
122	именно в	4	3
123	было бы	8	3
124	из трех	1	3
125	или иного	2	3
126	тому как	2	3
127	или в	4	3
128	прежде всего	10	3
129	себя внимание	1	3
130	а в	4	3
131	на смену	1	3
132	не знает	1	3
133	в действительности	3	3
134	по поводу	4	3
135	с самим	1	3
136	отношения к	1	2
137	таком случае	6	2
138	художественного произведения	1	2
139	и до	2	2
140	той же	1	2
141	имеют место	1	2
142	еще не	9	2
143	он был	1	2
144	слова часто	1	2
145	не понимаю	1	2
146	в общем	1	2
147	и я	1	2
148	себе не	3	2
149	в противоположность	1	2
150	на то	8	2
151	в случае	3	2
152	вообще не	2	2
153	он не	3	2
154	что она	5	2
155	таким образом	6	2
156	в одну	1	2
157	что все	3	2
158	них не	1	2
159	на этой	2	2
160	это было	2	2
161	за собою	1	2
162	на протяжении	1	2
163	этом смысле	6	2
164	по себе	15	2
165	он и	8	2
166	в этих	3	2
167	в своей	8	2
168	или точнее	1	2
169	в котором	5	2
170	с точки	3	2
171	к роковому	1	2
172	миф и	1	2
173	для нее	1	2
174	даже в	1	2
175	в таких	2	2
176	она не	2	2
177	в то	6	2
178	дело не	1	2
179	некоторого рода	5	2
180	не имеет	2	2
181	на котором	1	2
182	текста и	5	2
183	которые и	1	2
184	это именно	1	2
185	так например	1	2
186	особого рода	2	2
187	или иных	2	2
188	в нас	2	2
189	с ее	1	2
190	для читателя	1	2
191	того и	1	2
192	это только	2	2
193	другого и	1	2
194	с ним	3	2
195	и смерть	1	2
196	что в	12	2
197	никак не	4	2
198	его в	6	2
199	и во	3	2
200	собственно говоря	2	2
201	между тем	2	2
202	в его	6	2
203	чем и	1	2
204	вообще и	4	2
205	того что	7	2
206	один из	4	2
207	к смыслу	1	2
208	себя в	1	2
209	для всех	1	2
210	не есть	29	2
211	свидетельствует о	3	2
212	а то	1	2
213	одно из	2	2
214	и их	1	2
215	ведь это	2	2
216	вовсе не	35	2
217	не о	2	2
218	уже и	3	2
219	здесь в	3	2
220	на этот	3	2
221	его как	2	2
222	была бы	1	2
223	о чем	6	2
224	и слово	1	2
225	вступает в	1	2
226	вместе с	2	2
227	так же	9	2
228	к его	2	2
229	к своему	1	2
230	этих случаях	3	2
231	такого рода	7	2
232	по существу	2	2
233	здравого смысла	1	2
234	тех или	3	2
235	и для	4	2
236	тот кто	2	2
237	внимание на	1	2
238	сказать что	13	2
239	другой стороны	3	2
240	т е	1	2
241	к этому	1	2
242	в таком	9	2
243	же нам	1	1
244	а между	1	1
245	этого в	1	1
246	и т	11	1
247	также и	11	1
248	с с	1	1
249	самом деле	6	1
250	переход от	1	1
251	о смысловом	1	1
252	здесь и	1	1
253	определить как	1	1
254	в первом	2	1
255	отношения между	1	1
256	указанных выше	1	1
257	и больше	1	1
258	действительности и	5	1
259	по его	2	1
260	мы уже	5	1
261	есть не	6	1
262	на первом	1	1
263	именно к	1	1
264	почти все	1	1
265	в анализ	1	1
266	некий общий	1	1
267	это всегда	1	1
268	что иное	2	1
269	я не	1	1
270	но даже	1	1
271	и самого	1	1
272	когда речь	1	1
273	иное как	2	1
274	быть в	1	1
275	нам представляется	1	1
276	миф о	1	1
277	в чем	3	1
278	сказать и	3	1
279	не требует	1	1
280	и всего	1	1
281	совсем не	4	1
282	он вообще	1	1
283	особенно если	1	1
284	то он	2	1
285	о смерти	1	1
286	и всякий	1	1
287	и будет	1	1
288	тут же	1	1
289	действительности чем	1	1
290	сама по	4	1
291	субъекта и	1	1
292	в акте	1	1
293	данный момент	1	1
294	в художественном	1	1
295	разговора о	1	1
296	однако не	3	1
297	его к	1	1
298	уже содержит	1	1
299	тем же	1	1
300	более или	3	1
301	о самом	1	1
302	только внутреннее	1	1
303	не приходится	1	1
304	в которой	2	1
305	бы и	1	1
306	мне не	1	1
307	себя к	1	1
308	так или	2	1
309	все эти	8	1
310	жизни так	1	1
311	бы не	1	1
312	из этих	2	1
313	которые в	2	1
314	поскольку в	2	1
315	еще один	1	1
316	в известном	1	1
317	он содержит	1	1
318	раз в	1	1
319	что даже	1	1
320	сливаются в	3	1
321	и те	1	1
322	но ведь	3	1
323	как он	4	1
324	в наших	1	1
325	но на	1	1
326	сам автор	1	1
327	в нем	13	1
328	а скорее	1	1
329	всех этих	7	1
330	в первую	1	1
331	идеи и	1	1
332	не к	1	1
333	не как	2	1
334	обращают на	1	1
335	в силу	1	1
336	i в	1	1
337	чтобы в	1	1
338	настоящего времени	1	1
339	его можно	1	1
340	человека в	1	1
341	я вам	2	1
342	тут не	1	1
343	в каждом	1	1
344	этом втором	1	1
345	бы дать	1	1
346	себе может	1	1
347	об этом	10	1
348	он ничего	1	1
349	в глубине	1	1
350	входит в	4	1
351	заключается в	1	1
352	первую очередь	1	1
353	при встрече	1	1
354	это не	6	1
355	то все	1	1
356	в жизни	3	1
357	ни в	7	1
358	в них	7	1
359	все равно	5	1
360	далеко не	5	1
361	как об	1	1
362	со своими	1	1
363	и содержит	1	1
364	когда сам	1	1
365	нисколько не	3	1
366	но если	2	1
367	и при	2	1
368	в такой	1	1
369	имеется в	1	1
370	одним и	1	1
371	прийти к	1	1
372	что я	1	1
373	и уж	2	1
374	вплоть до	1	1
375	всякий другой	1	1
376	однако в	2	1
377	том же	1	1
378	что этот	2	1
379	не должна	1	1
380	ни одна	1	1
381	такой смысл	1	1
382	своя особенная	1	1
383	и вся	1	1
384	тому что	4	1
385	раз и	9	1
386	точно и	1	1
387	таких случаях	2	1
388	до известной	1	1
389	во-первых это	1	1
390	и другое	2	1
391	хотелось бы	1	1
392	тогда когда	1	1
393	одна из	1	1
394	пределы своих	1	1
395	было не	1	1
396	которого он	2	1
397	эта внутренняя	1	1
398	приведем один	1	1
399	но только	2	1
400	для всего	2	1
401	каждый из	1	1
402	выхода из	1	1
403	что ни	2	1
404	только и	3	1
405	именно с	1	1
406	этих двух	1	1
407	с одним	1	1
408	и выражение	1	1
409	по своей	1	1
410	потому что	16	1
411	связи с	5	1
412	внешней и	1	1
413	самой этой	1	1
414	понимать под	1	1
415	только с	1	1
416	конечно и	1	1
417	у нас	14	1
418	мысли так	1	1
419	смысла как	1	1
420	одно и	1	1
421	в специальном	1	1
422	начиная с	1	1
423	если он	1	1
424	и заключается	2	1
425	случайно при	1	1
426	и внутренней	1	1
427	же самое	9	1
428	должны быть	1	1
429	бы он	1	1
430	и обозначает	1	1
431	указывает на	14	1
432	как человек	1	1
433	он оказывается	1	1
434	анализа в	1	1
435	отказаться от	1	1
436	если же	1	1
437	о них	1	1
438	для себя	3	1
439	и о	8	1
440	и тогда	1	1
441	когда имеет	1	1
442	в виду	6	1
443	в ее	3	1
444	самим собою	1	1
445	могут и	1	1
446	все прочие	2	1
447	только то	4	1
448	не возникает	1	1
449	в совершенно	1	1
450	если они	1	1
451	что может	2	1
452	по этой	1	1
453	с собой	2	1
454	в отношении	3	1
455	связан с	1	1
456	начала и	1	1
457	нам уже	1	1
458	веры в	1	1
459	наше внимание	1	1
460	ли и	1	1
461	поэтому в	1	1
462	из одного	1	1
463	не случайна	1	1
464	нас и	1	1
465	рода семантических	1	1
466	мы ощущаем	1	1
467	если читатель	1	1
468	весьма существенно	1	1
469	о нем	3	1
470	и здесь	6	1
471	в другом	1	1
472	определенным образом	3	1
473	и внутреннее	2	1
474	и что	9	1
475	что его	3	1
476	но когда	2	1
477	нас а	1	1
478	к нему	3	1
479	с его	2	1
480	или иначе	2	1
481	личности героя	1	1
482	них в	1	1
483	в художественной	1	1
484	не будучи	1	1
485	развернута в	1	1
486	потустороннего мира	1	1
487	в литературе	4	1
488	что здесь	3	1
489	известном смысле	1	1
490	оно и	3	1
491	сразу же	2	1
492	мы видим	2	1
493	тот же	1	1
494	в основном	1	1
495	от живого	1	1
496	в обилии	1	1
497	хотя бы	3	1
498	который в	1	1
499	обладает и	1	1
500	и ее	8	1
501	не мешает	2	1
502	кроме этого	1	1
503	делает его	2	1
504	все они	1	1
505	человека с	1	1
506	подпадающего под	1	1
507	же и	3	1
508	этот вопрос	1	1
509	уже в	3	1
510	вопроса о	2	1
511	то и	6	1
512	остается констатировать	1	1
513	в начале	1	1
514	не обладают	1	1
515	мышления и	4	1
516	его и	1	1
517	за ним	1	1
518	этот раз	2	1
519	сам не	1	1
520	проникает в	1	1
521	оказывается вполне	1	1
522	сами по	3	1
523	так как	11	1
524	как его	2	1
525	дело и	1	1
526	не говорит	1	1
527	образом не	1	1
528	бы это	1	1
529	к самому	1	1
530	бы ничего	1	1
531	даже не	1	1
532	в данный	1	1
533	мы это	1	1
534	на примере	1	1
535	хоть и	1	1
536	на ее	1	1
537	нельзя сказать	2	1
538	каждом отдельном	1	1
539	еще и	5	1
540	но о	2	1
541	его из	1	1
542	и эстетического	1	1
543	бы истинным	1	1
544	а главное	1	1
545	понимать как	2	1
546	ниже в	1	1
547	означало бы	1	1
548	идет уже	1	1
549	которая является	2	1
550	хотя он	1	1
551	мира в	1	1
552	ближе к	1	1
553	если не	4	1
554	в связи	4	1
555	оно ни	1	1
556	но оно	1	1
557	конечно мы	1	1
558	зачем же	1	1
559	и потому	2	1
560	только его	1	1
561	так уж	1	1
562	над другими	1	1
563	никоим образом	1	1
564	но такое	2	1
565	для обозначения	4	1
566	который мы	2	1
567	для возникновения	1	1
568	ко всему	1	1
569	или менее	3	1
570	является моделью	1	1
571	да и	3	1
572	указание на	4	1
573	или выражаясь	1	1
574	никто о	1	1
575	довольно много	1	1
576	что же	9	1
577	с этой	1	1
578	слова и	1	1
579	будет и	1	1
580	только для	3	1
581	между прочим	2	1
582	с этими	2	1
583	перед нами	5	1
584	остается в	1	1
585	пределы этой	1	1
586	к другим	1	1
587	и конца	1	1
588	встрече с	1	1
589	тому или	1	1
590	произведения а	1	1
591	не является	5	1
592	известной степени	2	1
593	и сама	2	1
594	не имея	1	1
595	себе силу	1	1
596	или иному	1	1
597	прежде чем	3	1
598	представляется что	1	1
599	сколько бы	2	1
600	как на	1	1
601	а все	1	1
602	своей собственной	1	1
603	но отнюдь	3	1
604	для нас	5	1
605	от него	1	1
606	и оба	1	1
607	к этой	1	1
608	тем более	5	1
609	и как	6	1
610	мы должны	5	1
611	ведь есть	1	1
612	ни к	1	1
613	которое есть	1	1
614	будто бы	1	1
615	но это	8	1
616	только что	2	1
617	же в	4	1
618	как этого	1	1
619	мысли о	1	1
620	в системе	1	1
621	еще ничего	1	1
622	может и	3	1
623	в романе	1	1
624	из тех	1	1
625	обратим внимание	1	1
626	совершенно не	6	1
627	по одному	1	1
628	по которой	1	1
629	не что	2	1
630	в отдельности	4	1
631	у которых	1	1
632	ее нет	1	1
633	есть то	1	1
634	просто не	1	1
635	ее в	2	1
636	это в	1	1
637	точно так	4	1
