N	2gram	Bakhtin_Pr_2	Problema
232	уже не	3	3
233	уже в	2	3
234	из них	2	3
235	говорит о	1	3
236	всяком случае	1	3
237	сами по	1	3
238	здесь перед	1	3
239	уже и	2	3
240	до сих	7	3
241	с другой	4	3
242	не обязательно	1	3
243	здесь в	3	3
244	как же	2	3
245	что не	2	3
246	однако и	1	3
247	бы оно	1	3
248	этих случаях	2	3
249	быть и	2	3
250	сих пор	7	3
251	но для	3	3
252	в настоящее	2	3
253	хотя бы	2	3
254	с ним	3	3
255	другой стороны	3	3
256	его именно	1	3
257	есть и	3	3
258	себе не	1	3
259	себе но	2	3
260	я и	2	2
261	например в	2	2
262	для построения	2	2
263	же как	1	2
264	мы здесь	2	2
265	и потому	1	2
266	в первом	2	2
267	и до	4	2
268	в конкретном	3	2
269	из подполья	2	2
270	мы не	4	2
271	что если	3	2
272	слово о	4	2
273	в сущности	9	2
274	на себя	2	2
275	сказать о	2	2
276	себе что	2	2
277	собою и	2	2
278	он сам	3	2
279	с его	4	2
280	то он	1	2
281	мы будем	3	2
282	не то	1	2
283	нет и	1	2
284	внутренняя жизнь	1	2
285	кроме того	3	2
286	трех линий	1	2
287	так или	1	2
288	из этих	2	2
289	вопроса о	1	2
290	сознания с	1	2
291	его момент	1	2
292	вообще не	1	2
293	он должен	1	2
294	что ни	1	2
295	с такими	1	2
296	я вам	3	2
297	конечно в	2	2
298	и с	5	2
299	здесь то	1	2
300	с другими	1	2
301	всеми своими	1	2
302	понять его	1	2
303	делает его	1	2
304	для чего	2	2
305	должно быть	4	2
306	в эту	3	2
307	и при	2	2
308	для удобства	1	2
309	не как	6	2
310	у пушкина	1	2
311	образом и	3	2
312	которые в	1	2
313	друг другу	1	2
314	по крайней	1	2
315	без всяких	1	2
316	однако в	1	2
317	что этот	2	2
318	и очень	2	2
319	еще очень	1	2
320	в таких	1	2
321	она не	3	2
322	не имеет	1	2
323	что их	1	2
324	мы находим	1	2
325	во всякой	1	2
326	но только	1	2
327	для всего	1	2
328	следовательно и	1	2
329	не о	1	2
330	и сама	1	2
331	не могут	4	2
332	могут быть	3	2
333	без всякого	2	2
334	лучше сказать	1	2
335	говорили что	2	2
336	мы наблюдаем	2	2
337	что может	2	2
338	с собой	4	2
339	это вовсе	2	2
340	особенно в	2	2
341	здесь нет	3	2
342	и всегда	2	2
343	не стоит	1	2
344	это только	1	2
345	является в	1	2
346	на что	1	2
347	часто и	1	2
348	нас в	1	2
349	и всю	1	2
350	между тем	3	2
351	на одном	1	2
352	крайней мере	1	2
353	этот последний	1	2
354	быть даже	1	2
355	нельзя сказать	2	2
356	все время	1	2
357	о предмете	1	2
358	может иметь	1	2
359	в него	7	2
360	поэтому для	1	2
361	том как	1	2
362	мы видим	1	2
363	и так	2	2
364	со всеми	3	2
365	в качестве	1	2
366	на этой	1	2
367	этот раз	1	2
368	для него	8	2
369	ведь это	2	2
370	как его	4	2
371	но что	1	2
372	или иначе	1	2
373	человека а	1	2
374	но о	1	2
375	предмета но	1	2
376	но есть	1	2
377	что для	1	2
378	которых мы	1	2
379	ли его	1	2
380	его как	1	2
381	самый факт	1	2
382	вместе с	1	2
383	и особенно	2	2
384	и начала	1	2
385	а завтра	1	2
386	по существу	3	2
387	в это	1	2
388	о его	1	2
389	известной степени	1	2
390	сознания и	3	2
391	в результате	4	2
392	который является	1	2
393	а может	1	2
394	ее в	2	2
395	он часто	1	2
396	себя как	3	1
397	а между	2	1
398	кто его	1	1
399	ту же	2	1
400	где же	1	1
401	одним из	1	1
402	чтобы не	2	1
403	художественного произведения	1	1
404	его моментов	1	1
405	ивана карамазова	2	1
406	мысли а	1	1
407	в чисто	1	1
408	с выражением	1	1
409	контекста в	1	1
410	проникает в	1	1
411	оно было	1	1
412	и больше	1	1
413	отношения к	2	1
414	уже по	1	1
415	той же	3	1
416	он ничего	4	1
417	слово во	1	1
418	до времени	2	1
419	а уж	1	1
420	и само	1	1
421	которую мы	1	1
422	и свой	3	1
423	имеется и	2	1
424	именно к	1	1
425	этом не	1	1
426	время как	2	1
427	я не	4	1
428	все указанные	1	1
429	но то	1	1
430	то это	2	1
431	конечно и	1	1
432	кто же	1	1
433	с большим	2	1
434	это направление	1	1
435	быть в	2	1
436	на их	1	1
437	это действительно	1	1
438	бы то	1	1
439	за свое	1	1
440	до настоящего	1	1
441	то мы	1	1
442	но конечно	2	1
443	а следовательно	1	1
444	он может	1	1
445	с самой	1	1
446	друг на	2	1
447	в общем	1	1
448	другое и	1	1
449	который однако	1	1
450	и поэтому	1	1
451	всей истории	1	1
452	но пока	1	1
453	того не	1	1
454	тут уже	1	1
455	и нет	4	1
456	все же	3	1
457	просто как	1	1
458	голядкина в	3	1
459	и словом	1	1
460	его к	2	1
461	к другим	1	1
462	тем же	2	1
463	всего как	1	1
464	от этого	1	1
465	о самом	1	1
466	чего же	1	1
467	объективный мир	1	1
468	сливается с	2	1
469	не знает	3	1
470	бы и	2	1
471	мы сразу	1	1
472	предмете и	1	1
473	тут и	1	1
474	бы не	2	1
475	ее как	1	1
476	еще один	3	1
477	вы меня	1	1
478	им в	2	1
479	нами в	2	1
480	ничего и	1	1
481	тому же	3	1
482	выражением и	1	1
483	но на	2	1
484	а вовсе	1	1
485	а скорее	1	1
486	должна быть	3	1
487	этого он	1	1
488	эта последняя	1	1
489	не к	1	1
490	однако он	1	1
491	ни были	1	1
492	так уж	1	1
493	говорите что	1	1
494	иное и	2	1
495	не имея	1	1
496	на этом	1	1
497	его можно	1	1
498	будем говорить	1	1
499	но функция	1	1
500	одно и	2	1
501	человека в	4	1
502	этом последнем	1	1
503	в каждом	11	1
504	связан с	1	1
505	то ни	1	1
506	предмет без	1	1
507	хочет чтобы	1	1
508	они должны	1	1
509	другом случае	1	1
510	об этой	1	1
511	есть конечно	3	1
512	лишь в	8	1
513	в художественном	3	1
514	может стать	4	1
515	на почве	2	1
516	известно что	2	1
517	же если	1	1
518	самих и	1	1
519	даже в	3	1
520	отражение в	1	1
521	мог бы	1	1
522	кажется что	3	1
523	бы совершенно	1	1
524	он является	2	1
525	является для	1	1
526	нет в	1	1
527	и вы	2	1
528	на друга	2	1
529	или наоборот	1	1
530	и тогда	1	1
531	поэтому здесь	1	1
532	во время	4	1
533	или иному	1	1
534	или точнее	1	1
535	именно и	1	1
536	в такой	2	1
537	мы конечно	1	1
538	и без	2	1
539	в известной	1	1
540	собою а	2	1
541	вопрос о	2	1
542	и другого	2	1
543	которой они	1	1
544	поэтому в	1	1
545	что было	2	1
546	ведь вот	1	1
547	т п	9	1
548	ни было	2	1
549	том и	1	1
550	том же	4	1
551	не должна	3	1
552	из одного	4	1
553	всего его	1	1
554	можем сказать	1	1
555	слова мы	2	1
556	не раз	1	1
557	иной раз	2	1
558	есть прежде	1	1
559	что ему	1	1
560	тогда когда	1	1
561	если в	1	1
562	в процессе	2	1
563	в основе	1	1
564	так чтобы	4	1
565	покамест только	1	1
566	сознания как	1	1
567	эта внутренняя	1	1
568	о них	1	1
569	это с	1	1
570	слово и	9	1
571	одна из	2	1
572	находятся в	1	1
573	этих двух	1	1
574	неподвижный а	1	1
575	нам важно	1	1
576	же он	1	1
577	хотя правда	1	1
578	самой этой	2	1
579	только с	1	1
580	зрение и	1	1
581	когда к	1	1
582	что на	2	1
583	ему не	1	1
584	настоящего времени	1	1
585	очень часто	1	1
586	иван карамазов	1	1
587	должны быть	2	1
588	является одним	1	1
589	а что	5	1
590	того о	1	1
591	его с	1	1
592	бы он	2	1
593	да впрочем	2	1
594	того и	3	1
595	как человек	2	1
596	это а	1	1
597	все еще	1	1
598	если же	4	1
599	где он	1	1
600	предмет в	2	1
601	здесь еще	1	1
602	с голядкиным	1	1
603	у себя	1	1
604	но по	1	1
605	с ее	1	1
606	не всякая	1	1
607	нет то	1	1
608	самим собою	5	1
609	для читателя	1	1
610	слова она	2	1
611	то время	2	1
612	в пределах	16	1
613	а особенно	1	1
614	идет речь	1	1
615	человека с	1	1
616	быть еще	1	1
617	если они	1	1
618	и сам	7	1
619	на нее	1	1
620	почти каждый	1	1
621	очень долго	1	1
622	не с	1	1
623	здесь как	1	1
624	с самим	8	1
625	мы приведем	1	1
626	отождествляется с	1	1
627	глубоко и	1	1
628	не место	2	1
629	связанных с	1	1
630	и душа	2	1
631	в которые	2	1
632	в скрытой	5	1
633	он был	3	1
634	был не	1	1
635	мысль не	1	1
636	собою но	2	1
637	по мере	4	1
638	а впрочем	1	1
639	одно это	1	1
640	разных типов	1	1
641	образ или	1	1
642	все дело	1	1
643	же было	1	1
644	в другое	1	1
645	слова из	1	1
646	мы это	1	1
647	направленность на	1	1
648	в другом	7	1
649	себя не	1	1
650	и та	2	1
651	его жизни	2	1
652	почему же	4	1
653	этом уже	1	1
654	кто он	1	1
655	за собою	1	1
656	он его	1	1
657	это в	1	1
658	опять к	1	1
659	переходит в	2	1
660	и хочет	1	1
661	функций в	1	1
662	во втором	1	1
663	явление в	1	1
664	в языке	1	1
665	в двойнике	2	1
666	уже во	1	1
667	не хочется	1	1
668	они сливаются	1	1
669	в самый	2	1
670	одно место	1	1
671	по своей	1	1
672	не случайно	1	1
673	и завершения	1	1
674	но с	1	1
675	к сожалению	1	1
676	этот вопрос	4	1
677	он совершенно	1	1
678	в стороне	2	1
679	в голове	2	1
680	кроме этого	1	1
681	именно его	1	1
682	принципом не	1	1
683	себя в	3	1
684	же нам	2	1
685	вот что	1	1
686	конечно не	2	1
687	раз в	1	1
688	ни одного	4	1
689	стоит на	1	1
690	и типов	1	1
691	в начале	1	1
692	вы и	2	1
693	чем с	1	1
694	а то	2	1
695	в данной	1	1
696	его и	2	1
697	за ним	1	1
698	уже нет	1	1
699	мы знаем	1	1
700	мир в	1	1
701	и их	3	1
702	наш герой	1	1
703	при всей	1	1
704	друг друга	1	1
705	дело и	2	1
706	из нее	1	1
707	каждый из	2	1
708	не говорит	1	1
709	и строго	1	1
710	к самому	3	1
711	другого и	2	1
712	хоть и	1	1
713	уже при	1	1
714	чем он	1	1
715	надо уметь	1	1
716	тоже ведь	1	1
717	сознание о	1	1
718	или этот	1	1
719	на ней	1	1
720	предмет и	1	1
721	больше и	1	1
722	с очень	1	1
723	оглядки на	2	1
724	в стиле	4	1
725	ей не	1	1
726	он только	2	1
727	где приводятся	1	1
728	потом в	1	1
729	изображения в	1	1
730	человек в	1	1
731	человек есть	1	1
732	была бы	2	1
733	своей структуре	1	1
734	романы достоевского	1	1
735	что из	1	1
736	вы кажется	1	1
737	совершенно очевидно	1	1
738	и слово	1	1
739	входить в	1	1
740	он уже	1	1
741	но кто	1	1
742	в одной	3	1
743	это те	1	1
744	зачем же	1	1
745	только его	1	1
746	речь не	1	1
747	и понимать	1	1
748	из которых	1	1
749	к своему	1	1
750	без труда	1	1
751	и к	3	1
752	быть это	1	1
753	и глубоко	1	1
754	он говорит	2	1
755	на глаз	1	1
756	или и	1	1
757	мы остановимся	1	1
758	вокруг себя	1	1
759	слов в	2	1
760	для понимания	2	1
761	в разгаре	1	1
762	совершенно особая	1	1
763	мы сказали	2	1
764	действительности не	1	1
765	слова и	12	1
766	отсутствует но	1	1
767	будет и	2	1
768	в основном	1	1
769	входящее в	1	1
770	является как	2	1
771	силу и	1	1
772	в смысле	1	1
773	остается в	1	1
774	вещь а	1	1
775	при всем	1	1
776	от человека	1	1
777	не знаем	1	1
778	для выражения	1	1
779	в мысли	1	1
780	несет в	1	1
781	что я	6	1
782	и от	1	1
783	различны но	1	1
784	о котором	1	1
785	которая в	1	1
786	своей собственной	1	1
787	говорят не	1	1
788	не имеется	1	1
789	и важно	2	1
790	достаточно глубоко	1	1
791	от него	1	1
792	иное чем	1	1
793	в третьем	1	1
794	у достоевского	14	1
795	своего осознания	1	1
796	и самое	2	1
797	и существенно	1	1
798	поэтому все	1	1
799	но зато	3	1
800	что другое	1	1
801	все они	1	1
802	есть уже	1	1
803	переходить в	1	1
804	тот же	3	1
805	но вот	1	1
806	но оно	1	1
807	это все	3	1
808	в романе	3	1
809	конечно далеко	1	1
810	а ведь	1	1
811	по одному	1	1
812	нет но	2	1
813	типа и	1	1
814	т е	26	1
815	не выходит	1	1
816	нами как	1	1
817	голядкин не	1	1
818	важно для	1	1
819	жизни и	1	1
820	но эти	4	1
821	а я	1	1
822	в данную	1	1
823	и эта	2	1
824	к этому	1	1
825	как на	1	1
