N	2gram	Losev_Vlad_1	Problemy
112	не было	5	4
113	его как	1	4
114	что же	5	4
115	другого человека	1	4
116	как предмет	1	4
117	но это	3	4
118	и для	2	4
119	в результате	2	4
120	в мировоззрении	1	3
121	отношения к	1	3
122	отношении к	1	3
123	не во	1	3
124	я не	4	3
125	ни один	1	3
126	он сам	2	3
127	он в	3	3
128	себе и	1	3
129	плоскости с	1	3
130	и пр	1	3
131	кроме того	7	3
132	уже в	7	3
133	и до	2	3
134	на почве	1	3
135	далеко не	1	3
136	в их	1	3
137	тому что	1	3
138	одна из	1	3
139	на него	3	3
140	никогда не	9	3
141	этом отношении	1	3
142	для его	2	3
143	только то	1	3
144	и здесь	3	3
145	с другой	3	3
146	все в	1	3
147	в них	2	3
148	в другой	1	3
149	мы должны	2	3
150	но с	1	3
151	была для	2	3
152	особенность его	1	3
153	но как	5	3
154	и у	4	3
155	не из	2	3
156	всяком случае	2	3
157	ни в	2	3
158	друг друга	1	3
159	автора как	1	3
160	только у	1	3
161	по существу	2	3
162	как к	2	3
163	его образа	1	3
164	и одновременно	1	3
165	бы в	1	3
166	как вы	2	3
167	о своем	1	3
168	сказать что	7	3
169	другой стороны	3	3
170	время не	1	3
171	таким же	1	3
172	в своих	5	3
173	как на	2	3
174	все что	2	3
175	и есть	1	2
176	нам кажется	1	2
177	из его	4	2
178	в обычном	1	2
179	мы уже	7	2
180	для своего	2	2
181	в которой	4	2
182	вопрос о	1	2
183	на себя	3	2
184	из которых	1	2
185	в ней	1	2
186	его духа	1	2
187	бы то	1	2
188	то он	6	2
189	для других	1	2
190	отношение к	3	2
191	тоже не	1	2
192	в настоящем	1	2
193	так что	10	2
194	в истории	4	2
195	его на	2	2
196	его к	2	2
197	и к	6	2
198	в противоположность	1	2
199	момент его	1	2
200	свои мысли	1	2
201	всей его	2	2
202	на его	3	2
203	в россии	4	2
204	здесь мы	3	2
205	то ни	1	2
206	при этом	2	2
207	в жизни	3	2
208	кажется что	2	2
209	ни одной	1	2
210	со своими	3	2
211	и уже	1	2
212	чем в	1	2
213	ибо не	1	2
214	он понимает	1	2
215	в отношении	3	2
216	в котором	6	2
217	но он	5	2
218	с которой	1	2
219	чтобы в	1	2
220	на себе	1	2
221	поэтому в	1	2
222	нем в	1	2
223	следовательно и	1	2
224	правда в	1	2
225	совершенно неправильно	1	2
226	со своим	5	2
227	связи с	1	2
228	уже и	2	2
229	не потому	1	2
230	к себе	2	2
231	и вполне	1	2
232	для себя	2	2
233	и что	6	2
234	и сам	6	2
235	что может	1	2
236	те же	1	2
237	он писал	4	2
238	сам был	1	2
239	на вопрос	1	2
240	никак не	4	2
241	и во	1	2
242	от них	1	2
243	во всей	1	2
244	по своим	3	2
245	для самого	1	2
246	один из	4	2
247	тот же	3	2
248	хотя бы	2	2
249	конечно не	2	2
250	то и	2	2
251	ни одного	1	2
252	ни было	1	2
253	одно из	1	2
254	и даже	15	2
255	себя и	1	2
256	месте и	1	2
257	на этот	6	2
258	него не	3	2
259	поэтому не	1	2
260	нет ни	1	2
261	в изображении	1	2
262	в данном	1	2
263	своего времени	2	2
264	с этой	1	2
265	весь этот	1	2
266	него в	2	2
267	на пути	1	2
268	то перед	1	2
269	нисколько не	2	2
270	из тех	1	2
271	и от	5	2
272	человек и	1	2
273	и перед	1	2
274	из своего	3	2
275	на языке	1	2
276	его жизнь	1	2
277	же в	1	2
278	не есть	1	2
279	е в	7	2
280	между ними	1	2
281	жизни а	1	2
282	жизни и	5	2
283	заметить что	1	2
284	ясно и	1	1
285	самостоятельность и	1	1
286	всего это	1	1
287	воля но	1	1
288	индивидуальности и	1	1
289	на две	1	1
290	и больше	1	1
291	видеть в	1	1
292	едва ли	3	1
293	и за	2	1
294	их и	1	1
295	который в	1	1
296	мы не	1	1
297	на первом	2	1
298	в первый	1	1
299	этом не	2	1
300	есть нечто	1	1
301	время как	1	1
302	в полной	2	1
303	но даже	2	1
304	не способен	1	1
305	и он	3	1
306	во мне	2	1
307	и философские	1	1
308	которые он	1	1
309	первый план	2	1
310	во всех	1	1
311	а следовательно	1	1
312	объяснения из	1	1
313	он говорит	2	1
314	к которой	1	1
315	явлений и	1	1
316	нем мы	1	1
317	ответ на	2	1
318	в качестве	6	1
319	а и	1	1
320	то задача	1	1
321	тогда как	1	1
322	нет и	2	1
323	в свои	2	1
324	что они	3	1
325	относится к	1	1
326	которые не	1	1
327	и всякой	3	1
328	что как	1	1
329	что касается	3	1
330	хотя и	4	1
331	как уже	1	1
332	может получить	1	1
333	более или	3	1
334	поэтому он	1	1
335	со своей	3	1
336	не приходится	1	1
337	в нашем	4	1
338	из этих	2	1
339	в философии	2	1
340	как он	4	1
341	но на	3	1
342	него были	1	1
343	и если	5	1
344	вас и	1	1
345	не следует	1	1
346	больше всего	2	1
347	вера в	2	1
348	время и	2	1
349	и еще	2	1
350	и совершенно	1	1
351	в начале	3	1
352	и вот	3	1
353	и по	8	1
354	от нее	2	1
355	не будет	1	1
356	что все	2	1
357	же касается	4	1
358	об этом	7	1
359	из них	2	1
360	них не	1	1
361	лишь в	2	1
362	знает что	1	1
363	заключается в	1	1
364	с самим	1	1
365	и мы	2	1
366	роль в	1	1
367	быть не	1	1
368	мышления о	1	1
369	истории и	1	1
370	был очень	2	1
371	его ум	1	1
372	по всему	1	1
373	для них	1	1
374	и глубине	1	1
375	но уже	1	1
376	в высшей	1	1
377	мы имеем	1	1
378	т д	2	1
379	остается в	1	1
380	со всей	1	1
381	было не	1	1
382	на первый	2	1
383	или менее	3	1
384	которую он	2	1
385	от своего	1	1
386	взгляд на	3	1
387	результате такого	1	1
388	почти не	2	1
389	то для	1	1
390	что вся	1	1
391	место в	2	1
392	не столько	2	1
393	на свою	3	1
394	строго говоря	1	1
395	значение для	2	1
396	есть его	1	1
397	теми же	1	1
398	том и	1	1
399	свобода и	1	1
400	слов о	1	1
401	сам с	2	1
402	xviii века	1	1
403	деле это	1	1
404	автора он	1	1
405	который был	2	1
406	дело в	4	1
407	она ни	1	1
408	и притом	3	1
409	которого он	2	1
410	он еще	1	1
411	чисто философских	1	1
412	того чтобы	2	1
413	не могло	1	1
414	может только	1	1
415	только не	1	1
416	из него	1	1
417	того и	2	1
418	найти в	1	1
419	и всегда	3	1
420	и весь	2	1
421	всего на	2	1
422	действительно в	1	1
423	того в	2	1
424	на этом	2	1
425	к концу	2	1
426	целое в	1	1
427	убедиться в	1	1
428	философские воззрения	1	1
429	вот что	3	1
430	и сама	1	1
431	него уже	1	1
432	в области	1	1
433	в каком	2	1
434	ему не	1	1
435	в стиле	1	1
436	у нас	6	1
437	настоящего времени	1	1
438	у меня	2	1
439	одно и	1	1
440	в момент	2	1
441	искусства и	1	1
442	же самое	1	1
443	для такого	1	1
444	к тому	3	1
445	и свое	2	1
446	в нас	4	1
447	и был	6	1
448	мы привели	1	1
449	для всей	1	1
450	но только	3	1
451	не существует	1	1
452	свою очередь	1	1
453	здесь не	3	1
454	не успел	1	1
455	личности и	1	1
456	с самого	1	1
457	то время	2	1
458	как с	1	1
459	и когда	1	1
460	о тех	1	1
461	что у	4	1
462	человека он	1	1
463	чего он	1	1
464	его мировоззрения	1	1
465	которая была	1	1
466	во многом	2	1
467	она была	2	1
468	хотя этот	1	1
469	что дело	2	1
470	был не	2	1
471	в настоящее	1	1
472	со стороны	2	1
473	даже не	2	1
474	образом в	2	1
475	познания и	1	1
476	он здесь	1	1
477	не существовало	2	1
478	русских и	1	1
479	другом месте	1	1
480	тех кто	1	1
481	о том	11	1
482	того он	1	1
483	настоящее время	1	1
484	многое и	1	1
485	вера и	1	1
486	уже совсем	1	1
487	сам а	1	1
488	можно сказать	6	1
489	времени в	2	1
490	его личности	1	1
491	как его	1	1
492	толстого в	3	1
493	и только	1	1
494	если это	1	1
495	которая как	2	1
496	того что	2	1
497	смысле его	1	1
498	на которой	1	1
499	всякого рода	2	1
500	согласиться с	1	1
501	одной из	2	1
502	мы увидим	3	1
503	что даже	1	1
504	ли он	1	1
505	то в	1	1
506	и действительно	3	1
507	и так	3	1
508	а с	5	1
509	по этому	2	1
510	нас здесь	1	1
511	вся эта	3	1
512	себя в	4	1
513	вот почему	1	1
514	он считал	1	1
515	чистейшим и	1	1
516	него есть	1	1
517	же была	1	1
518	эти же	1	1
519	слова не	1	1
520	а то	1	1
521	и других	2	1
522	на столе	1	1
523	нее в	2	1
524	и навсегда	1	1
525	можно собрать	1	1
526	не для	1	1
527	ему принадлежит	1	1
528	но что	3	1
529	бытия и	1	1
530	случае не	1	1
531	как свободный	1	1
532	и никогда	2	1
533	это было	6	1
534	нее не	1	1
535	ее на	1	1
536	в других	1	1
537	он почти	1	1
538	для того	2	1
539	необходимо заметить	1	1
540	нет нужды	1	1
541	у которого	1	1
542	в особенности	4	1
543	нами не	1	1
544	обычном смысле	1	1
545	как у	1	1
546	а именно	2	1
547	вообще и	1	1
548	человека а	1	1
549	во второй	1	1
550	всякого человека	1	1
551	к его	3	1
552	что не	1	1
553	только к	3	1
554	что для	4	1
555	от другого	1	1
556	притом не	1	1
557	нужно сказать	1	1
558	жизнь в	2	1
559	него только	1	1
560	с немецкими	1	1
561	что мы	2	1
562	знает только	1	1
563	под влиянием	3	1
564	если не	3	1
565	в руках	1	1
566	с помощью	1	1
567	этой же	1	1
568	в частности	2	1
569	на который	1	1
570	и особенно	4	1
571	только его	1	1
572	одновременно он	1	1
573	перейти в	1	1
574	мысли но	1	1
575	к своему	3	1
576	не знал	1	1
577	от других	1	1
578	и глубоко	2	1
579	до настоящего	1	1
580	все исторические	1	1
581	что за	1	1
582	такого рода	4	1
583	что бы	1	1
584	что весь	1	1
585	в тех	2	1
586	о человеке	1	1
587	в состоянии	1	1
588	не делал	1	1
589	этого слова	1	1
590	атмосферы в	2	1
591	в основном	1	1
592	ничего кроме	1	1
593	не раз	4	1
594	на слово	1	1
595	в более	1	1
596	любовь к	1	1
597	известной степени	1	1
598	и ярко	1	1
599	что я	2	1
600	это он	1	1
601	показать как	1	1
602	и все	4	1
603	у них	1	1
604	вполне понятно	1	1
605	делало его	1	1
606	только что	2	1
607	на одно	1	1
608	и роста	1	1
609	ее в	1	1
610	я в	1	1
611	своего социального	1	1
612	мне кажется	1	1
613	нельзя объяснить	1	1
614	конце своей	1	1
615	в свою	1	1
616	но если	1	1
617	с ней	1	1
618	то здесь	1	1
619	совершенно не	2	1
620	был человек	2	1
621	значение не	1	1
622	людей но	1	1
623	себе не	1	1
624	где он	2	1
625	к этой	2	1
626	и другие	1	1
627	и эта	1	1
628	к этому	6	1
629	в таком	1	1
