N	2gram	Voloshinov_1	Dialekti
191	и та	1	3
192	и следовательно	5	3
193	от всего	1	3
194	для всех	2	3
195	в виде	1	3
196	времени когда	1	3
197	при помощи	1	3
198	даже и	2	3
199	это будет	1	3
200	или иное	4	3
201	в области	5	3
202	за пределы	1	3
203	эти две	1	3
204	у нас	4	3
205	и потому	2	3
206	из которых	3	3
207	с ним	2	3
208	в свою	6	3
209	не говоря	2	3
210	или других	1	3
211	совершенно не	3	3
212	только о	1	3
213	только не	1	3
214	тем самым	7	3
215	к этому	2	3
216	можно говорить	1	2
217	человека и	1	2
218	и без	4	2
219	ведь и	2	2
220	и само	3	2
221	вопрос о	2	2
222	история но	1	2
223	себе что	1	2
224	из ее	1	2
225	не нужно	2	2
226	как вещь	1	2
227	во всех	6	2
228	бы не	2	2
229	природы и	2	2
230	мы будем	6	2
231	но как	2	2
232	себе и	2	2
233	и будет	1	2
234	нет и	3	2
235	если она	1	2
236	все же	7	2
237	кроме того	2	2
238	понять и	1	2
239	себе не	1	2
240	или иную	3	2
241	в самом	4	2
242	от чего	2	2
243	в которой	7	2
244	ни один	2	2
245	чем больше	1	2
246	из этих	1	2
247	законам природы	1	2
248	думать что	1	2
249	история это	1	2
250	при этом	9	2
251	тем не	1	2
252	собственном смысле	1	2
253	этот предмет	1	2
254	собственно говоря	1	2
255	с этой	1	2
256	но все	4	2
257	не будет	3	2
258	в каком-нибудь	1	2
259	на все	1	2
260	лишь в	4	2
261	время и	1	2
262	истории и	1	2
263	весь мир	1	2
264	все равно	1	2
265	нашего исследования	2	2
266	осуществляется в	1	2
267	не мешает	1	2
268	во внимание	1	2
269	и вне	1	2
270	должно быть	2	2
271	попробуем теперь	2	2
272	в котором	3	2
273	по сравнению	1	2
274	мы теперь	1	2
275	что было	3	2
276	при условии	2	2
277	однако в	2	2
278	необходимо чтобы	3	2
279	в отношении	2	2
280	не менее	1	2
281	но они	1	2
282	что эта	1	2
283	того как	1	2
284	иметь в	1	2
285	никогда не	7	2
286	или иная	1	2
287	она должна	1	2
288	как не	2	2
289	бытия когда	1	2
290	ничто не	1	2
291	и оказывается	1	2
292	как будто	1	2
293	может и	1	2
294	и искусство	1	2
295	не могут	1	2
296	переход в	1	2
297	слово которое	1	2
298	и тогда	2	2
299	свою очередь	4	2
300	без всякого	1	2
301	в ее	3	2
302	представим себе	1	2
303	и когда	2	2
304	не значит	1	2
305	вещи и	1	2
306	мог бы	1	2
307	именно этот	1	2
308	этой жизни	1	2
309	для этого	1	2
310	это возможно	1	2
311	даже не	1	2
312	в разных	3	2
313	воли и	1	2
314	но мы	2	2
315	никак не	1	2
316	не имеем	3	2
317	вне всякой	1	2
318	и во	1	2
319	от этих	1	2
320	одной из	2	2
321	как нечто	2	2
322	и так	6	2
323	в качестве	4	2
324	история и	1	2
325	себя в	4	2
326	же и	1	2
327	и событий	1	2
328	конечно не	3	2
329	да еще	2	2
330	своим собственным	1	2
331	в нашей	1	2
332	из них	3	2
333	ту или	3	2
334	был бы	1	2
335	и их	5	2
336	допустим что	2	2
337	никакого отношения	1	2
338	тем что	2	2
339	от того	3	2
340	не было	2	2
341	что человек	1	2
342	и нельзя	1	2
343	с той	1	2
344	другой стороны	1	2
345	именно так	1	2
346	его как	1	2
347	в частности	3	2
348	вместе с	5	2
349	как это	5	2
350	что личность	1	2
351	как одно	2	2
352	только его	1	2
353	к своему	4	2
354	ни от	1	2
355	сравнению с	1	2
356	что же	8	2
357	да и	4	2
358	художественное произведение	1	2
359	где бы	1	2
360	и слово	3	2
361	но для	3	2
362	не мог	3	2
363	показать как	1	2
364	только мы	1	2
365	и часто	1	2
366	будет иметь	2	2
367	прежде чем	2	2
368	это как	1	2
369	у достоевского	1	2
370	и ни	2	2
371	главным образом	3	2
372	отражается и	1	2
373	что этот	1	2
374	возможно лишь	1	2
375	мы начинаем	1	2
376	и при	2	2
377	равно как	2	2
378	того или	5	2
379	в противоположность	1	2
380	все что	1	2
381	равным образом	1	1
382	смысле слова	1	1
383	говоря о	1	1
384	явлений природы	1	1
385	же как	1	1
386	чтобы не	1	1
387	самым не	1	1
388	по отдельным	1	1
389	права делать	1	1
390	с кем	2	1
391	на самом	3	1
392	он может	1	1
393	переход от	1	1
394	жизни мы	2	1
395	решительно все	1	1
396	который можно	1	1
397	зависит как	1	1
398	дело не	1	1
399	и больше	2	1
400	в зависимости	5	1
401	которое может	3	1
402	этот и	1	1
403	и этот	1	1
404	его не	2	1
405	для своего	1	1
406	при анализе	1	1
407	связи ее	1	1
408	только благодаря	2	1
409	оба эти	1	1
410	время только	1	1
411	жизни это	2	1
412	не одно	1	1
413	и он	2	1
414	имя и	1	1
415	может не	1	1
416	ней как	1	1
417	и личность	1	1
418	и всего	2	1
419	видели что	3	1
420	из сторон	1	1
421	не то	1	1
422	и все-таки	2	1
423	и развития	3	1
424	значение и	1	1
425	в общем	1	1
426	очевидно что	2	1
427	в новом	1	1
428	отношение к	2	1
429	мы сейчас	1	1
430	друга и	1	1
431	ни слова	2	1
432	небо будет	1	1
433	явление которое	1	1
434	нами только	1	1
435	зрения в	2	1
436	как говорит	1	1
437	в одной	1	1
438	как к	1	1
439	на минуту	1	1
440	случайной и	1	1
441	остановиться на	1	1
442	не думал	1	1
443	помнить что	2	1
444	поняли бы	1	1
445	от нашего	2	1
446	такое слово	1	1
447	целый ряд	3	1
448	тот же	2	1
449	и художественного	1	1
450	даже просто	1	1
451	все возможные	1	1
452	же нельзя	1	1
453	выражает и	1	1
454	где все	1	1
455	не можем	1	1
456	зависит и	1	1
457	с какой	1	1
458	существует лишь	1	1
459	в нашем	5	1
460	что так	1	1
461	что другое	2	1
462	роль в	3	1
463	только один	1	1
464	имеем в	1	1
465	но ведь	6	1
466	лица и	1	1
467	из общей	1	1
468	если он	3	1
469	в наших	1	1
470	все ее	1	1
471	вообще не	1	1
472	мы совершенно	1	1
473	как он	1	1
474	и частично	1	1
475	к миру	2	1
476	человек не	2	1
477	он не	2	1
478	раз навсегда	1	1
479	о которой	1	1
480	еще раньше	1	1
481	всех этих	1	1
482	нее и	1	1
483	этого вопроса	1	1
484	содержит в	1	1
485	же самая	2	1
486	будет говорить	1	1
487	будем говорить	3	1
488	или иных	3	1
489	не очевидно	1	1
490	одно и	4	1
491	в основу	1	1
492	однако все	1	1
493	этим самым	1	1
494	мысль об	1	1
495	связанные с	2	1
496	конечно в	1	1
497	на ту	1	1
498	нашем случае	1	1
499	что перед	2	1
500	его в	4	1
501	ничего удивительного	1	1
502	который уже	1	1
503	с другими	2	1
504	знаем как	1	1
505	чаще всего	3	1
506	только лишь	1	1
507	он является	1	1
508	бытие и	1	1
509	их как	1	1
510	одна и	1	1
511	есть явление	1	1
512	мы видели	5	1
513	же самый	1	1
514	ею и	1	1
515	раз что	1	1
516	и какая	1	1
517	одного и	1	1
518	бы на	1	1
519	этого необходимо	1	1
520	мы замечаем	1	1
521	он должен	3	1
522	того события	1	1
523	в которые	1	1
524	на месте	1	1
525	бы к	1	1
526	и процесс	1	1
527	самый момент	1	1
528	место в	2	1
529	бытие в	1	1
530	в которых	2	1
531	бы что	1	1
532	понятно что	1	1
533	сама собой	1	1
534	конечно тоже	1	1
535	бы мы	3	1
536	наконец третья	1	1
537	которые в	2	1
538	друг другу	2	1
539	откуда я	1	1
540	их в	3	1
541	том же	1	1
542	зрения и	1	1
543	народов и	1	1
544	же такое	2	1
545	и вся	1	1
546	но всякая	1	1
547	этих трех	1	1
548	без него	1	1
549	теми или	1	1
550	одна сторона	1	1
551	с которой	1	1
552	виду что	1	1
553	и ясно	1	1
554	это дает	1	1
555	ее с	2	1
556	в процессе	6	1
557	слова но	3	1
558	их собственного	1	1
559	это мы	1	1
560	следовательно и	1	1
561	смысл его	2	1
562	и всегда	1	1
563	слово и	3	1
564	смысл то	2	1
565	одна из	1	1
566	именно с	1	1
567	и весь	1	1
568	и лишь	1	1
569	или как	6	1
570	того в	1	1
571	всех своих	4	1
572	это так	1	1
573	говорить лишь	1	1
574	и теперь	1	1
575	связи с	3	1
576	здесь же	1	1
577	что возможно	1	1
578	это уже	1	1
579	доказать что	1	1
580	только одним	2	1
581	что нельзя	1	1
582	мы чрезвычайно	1	1
583	а в	5	1
584	деятельности и	3	1
585	если его	1	1
586	когда мы	6	1
587	человека в	2	1
588	ли не	2	1
589	зависимости от	5	1
590	но откуда	1	1
591	всего в	3	1
592	какие только	1	1
593	кем и	1	1
594	в нас	2	1
595	всегда будет	1	1
596	приходит к	1	1
597	из всего	2	1
598	как мы	9	1
599	в голову	3	1
600	что всякая	1	1
601	можно сделать	1	1
602	только то	1	1
603	личности все	1	1
604	в дальнейшем	2	1
605	мы наблюдаем	1	1
606	уяснить себе	2	1
607	его самого	1	1
608	достаточно чтобы	1	1
609	что может	1	1
610	ясным что	1	1
611	можно было	4	1
612	необходимо не	1	1
613	те же	4	1
614	было в	4	1
615	здесь как	1	1
616	реальной жизни	1	1
617	как между	1	1
618	почему же	2	1
619	к тем	1	1
620	это только	1	1
621	мы в	3	1
622	он к	1	1
623	быть может	3	1
624	о котором	1	1
625	качестве одного	1	1
626	нам путь	1	1
627	предмет или	2	1
628	и историческое	1	1
629	и здесь	3	1
630	говорить не	1	1
631	структуру и	1	1
632	наконец на	1	1
633	были бы	4	1
634	все его	1	1
635	учения о	1	1
636	должно было	3	1
637	мы показали	4	1
638	жизни он	1	1
639	к нему	2	1
640	смысле не	1	1
641	складывается из	1	1
642	и хорошо	1	1
643	самые основные	1	1
644	в другой	1	1
645	них в	1	1
646	вслед за	1	1
647	или если	1	1
648	что бы	1	1
649	к личности	1	1
650	возможность построить	1	1
651	все время	5	1
652	у которого	5	1
653	в него	1	1
654	наконец и	1	1
655	одного из	1	1
656	этот вопрос	2	1
657	в угоду	1	1
658	то для	1	1
659	бы из	1	1
660	иную степень	1	1
661	будто бы	1	1
662	даже если	1	1
663	создание и	1	1
664	истории человечества	1	1
665	уже в	5	1
666	его голове	1	1
667	слова не	2	1
668	речь в	1	1
669	в душе	2	1
670	его и	3	1
671	за ним	1	1
672	что всякие	1	1
673	совсем другое	1	1
674	не так	3	1
675	себе в	2	1
676	эти три	2	1
677	цели и	1	1
678	в конце	6	1
679	от тех	1	1
680	ее не	1	1
681	быть так	1	1
682	совершенно ясным	1	1
683	заметить что	2	1
684	от всякого	1	1
685	не из	1	1
686	он так	1	1
687	уже до	1	1
688	вне ее	1	1
689	возможно что	1	1
690	или иной	4	1
691	мы это	1	1
692	вовсе и	1	1
693	с другой	1	1
694	такое же	1	1
695	души и	1	1
696	по всей	1	1
697	что для	1	1
698	превращается в	1	1
699	ничего что	2	1
700	на этот	1	1
701	существует еще	1	1
702	же точно	1	1
703	и оно	1	1
704	дерево и	1	1
705	все шло	1	1
706	но чем	1	1
707	случайным и	1	1
708	в связи	2	1
709	но оно	1	1
710	человека к	1	1
711	поэтому если	1	1
712	на каком-нибудь	1	1
713	который мы	2	1
714	он будет	1	1
715	наряду с	1	1
716	в той	5	1
717	сама история	1	1
718	возможность и	1	1
719	и которое	1	1
720	в состоянии	1	1
721	социальное и	1	1
722	этом случае	3	1
723	можем считать	1	1
724	своей жизни	5	1
725	этой самой	1	1
726	ближе к	1	1
727	себя хотя	1	1
728	при всем	2	1
729	и выражение	1	1
730	вопрос в	1	1
731	является ли	1	1
732	не является	5	1
733	события которое	1	1
734	не знаем	4	1
735	указать на	1	1
736	всего с	1	1
737	и искусства	1	1
738	не имея	1	1
739	и от	7	1
740	в точном	2	1
741	мира и	1	1
742	на первый	1	1
743	но об	2	1
744	у них	2	1
745	конце концов	3	1
746	вполне достаточно	1	1
747	или несколько	2	1
748	все они	1	1
749	теперь же	2	1
750	но вот	3	1
751	находятся в	1	1
752	нами не	1	1
753	о своем	3	1
754	в романе	1	1
755	из тех	1	1
756	не знает	3	1
757	и каким	1	1
758	в глаза	1	1
759	показали что	1	1
760	является и	1	1
761	я и	2	1
762	что то	2	1
763	определенным образом	1	1
764	вполне понятно	1	1
765	чтобы эти	1	1
766	в своих	2	1
767	как результат	1	1
768	гораздо более	2	1
