N	2gram	Bakhtin_Pr_3	Stilisti
257	перейти к	2	2
258	развития в	1	2
259	еще и	1	2
260	на развитие	1	2
261	связано с	1	2
262	не было	4	2
263	в связи	2	2
264	равно как	1	2
265	связь с	2	2
266	нет ничего	2	2
267	и потому	5	2
268	из трех	1	2
269	в предыдущей	1	2
270	из которых	1	2
271	смысле этого	2	2
272	или хотя	1	2
273	про себя	1	2
274	останавливаться на	1	2
275	несколько дальше	1	2
276	сих пор	5	2
277	но это	3	2
278	в так	1	2
279	имущественного состояния	1	2
280	при всем	1	2
281	мы найдем	3	2
282	или в	1	2
283	и ни	1	2
284	несмотря на	2	2
285	с ней	3	2
286	они еще	1	2
287	к этому	4	2
288	в своих	2	2
289	ту же	1	1
290	одним из	3	1
291	относится и	1	1
292	внешней форме	2	1
293	конечно с	1	1
294	которую они	1	1
295	и до	5	1
296	и самое	1	1
297	от которых	1	1
298	собственном смысле	2	1
299	в их	2	1
300	например в	5	1
301	важно для	1	1
302	конечно нет	1	1
303	самый словесный	1	1
304	знаком но	1	1
305	если я	1	1
306	теперь мы	4	1
307	бы что	1	1
308	этом не	1	1
309	в сущности	10	1
310	говорить о	2	1
311	достаточно чтобы	1	1
312	я не	4	1
313	жизни как	4	1
314	они были	1	1
315	ему в	1	1
316	пространство и	1	1
317	во внешних	1	1
318	того же	2	1
319	всякого жизненного	1	1
320	из ее	1	1
321	в каждой	1	1
322	реальной жизни	1	1
323	и уничтожение	1	1
324	появляется и	1	1
325	именно этот	1	1
326	и другие	9	1
327	форме но	1	1
328	не то	3	1
329	в общем	1	1
330	не литературное	1	1
331	иногда и	3	1
332	значение имеет	1	1
333	положение и	1	1
334	относится к	1	1
335	всю эту	1	1
336	в собственном	2	1
337	там где	1	1
338	в истории	3	1
339	в одной	2	1
340	скажем что	1	1
341	в своем	1	1
342	и различные	1	1
343	кроме того	3	1
344	и где	1	1
345	свою внутреннюю	1	1
346	понять и	2	1
347	когда он	1	1
348	героев достоевского	2	1
349	был связан	1	1
350	и художественного	1	1
351	более или	3	1
352	себе не	1	1
353	этим языком	1	1
354	со своей	1	1
355	с той	1	1
356	в литературном	1	1
357	он в	2	1
358	из этих	1	1
359	были связаны	2	1
360	и полнота	1	1
361	отчасти и	2	1
362	я всю	1	1
363	с их	2	1
364	тем он	1	1
365	только один	1	1
366	наиболее существенные	1	1
367	вырабатывается в	1	1
368	наблюдаем в	1	1
369	все они	1	1
370	и если	3	1
371	действие и	1	1
372	как всякий	1	1
373	тем не	2	1
374	время и	1	1
375	был только	1	1
376	он ни	1	1
377	он не	3	1
378	о которой	1	1
379	говорили в	1	1
380	всех этих	1	1
381	к одному	2	1
382	не как	1	1
383	в силу	1	1
384	широком смысле	1	1
385	нами здесь	1	1
386	нашего времени	1	1
387	можно даже	1	1
388	явлений жизни	1	1
389	на этом	1	1
390	прежде чем	2	1
391	так например	2	1
392	одному и	2	1
393	в основу	1	1
394	конечно в	2	1
395	форм и	2	1
396	на все	2	1
397	на протяжении	5	1
398	в исключительных	1	1
399	должны перейти	1	1
400	уже знаем	1	1
401	истории и	2	1
402	должен был	1	1
403	знаком с	2	1
404	в беседе	2	1
405	но уже	1	1
406	с этой	1	1
407	особенно такие	1	1
408	сам с	1	1
409	с полной	1	1
410	перестает быть	1	1
411	уже у	3	1
412	иногда в	1	1
413	человека мы	1	1
414	и тогда	1	1
415	или менее	3	1
416	нее и	1	1
417	связь со	1	1
418	таким же	1	1
419	наших дней	3	1
420	по сравнению	4	1
421	оказывается что	1	1
422	мысли и	1	1
423	значение для	2	1
424	конечно тоже	1	1
425	особое место	2	1
426	поэтому в	1	1
427	творчества и	1	1
428	по крайней	1	1
429	как от	1	1
430	слов о	3	1
431	или если	1	1
432	зрения и	1	1
433	даже в	1	1
434	человека но	1	1
435	и вся	3	1
436	произведения и	1	1
437	без него	1	1
438	на один	1	1
439	если и	1	1
440	непосредственный характер	1	1
441	не менее	3	1
442	но они	4	1
443	в таких	1	1
444	как можно	1	1
445	и время	1	1
446	знаком и	1	1
447	того как	1	1
448	одна из	7	1
449	в развитии	3	1
450	мы все	2	1
451	в точках	1	1
452	в самой	1	1
453	т.п это	2	1
454	убедиться в	1	1
455	и теперь	1	1
456	бы по	1	1
457	другой тип	1	1
458	и света	1	1
459	так называемый	1	1
460	тон и	1	1
461	на самой	1	1
462	и делает	1	1
463	один шаг	1	1
464	в стиле	1	1
465	его понимания	1	1
466	но там	1	1
467	конечно гораздо	2	1
468	истории не	1	1
469	те основные	1	1
470	и другой	3	1
471	и такие	1	1
472	это конечно	2	1
473	должны быть	1	1
474	было уже	1	1
475	все еще	3	1
476	если же	1	1
477	жанров определяется	1	1
478	дальнейшем мы	1	1
479	что для	1	1
480	а затем	4	1
481	это еще	2	1
482	на разных	1	1
483	можно сделать	1	1
484	которые звучат	1	1
485	говорили что	1	1
486	всей своей	2	1
487	и характер	1	1
488	мы наблюдаем	3	1
489	поэтому мы	1	1
490	и ту	1	1
491	что ведь	1	1
492	здесь как	3	1
493	с самим	5	1
494	здесь нет	1	1
495	в себя	6	1
496	или на	2	1
497	к самой	1	1
498	показать как	1	1
499	жанра в	2	1
500	для этого	1	1
501	по мере	1	1
502	его особым	1	1
503	с человеком	1	1
504	даже не	1	1
505	образом в	2	1
506	и кроме	1	1
507	не найдем	1	1
508	именно потому	1	1
509	столь же	1	1
510	и та	1	1
511	структуру и	1	1
512	и что	1	1
513	как ее	1	1
514	мог бы	1	1
515	у достоевского	17	1
516	вопросов но	1	1
517	все его	2	1
518	знает что	1	1
519	и во	4	1
520	нет это	1	1
521	на всех	1	1
522	жизни он	1	1
523	с нашей	1	1
524	пластах и	1	1
525	всего на	1	1
526	других людей	1	1
527	между тем	2	1
528	этот момент	1	1
529	генералу и	1	1
530	отметить что	2	1
531	крайней мере	1	1
532	не надо	1	1
533	и порядок	1	1
534	них в	2	1
535	от этих	1	1
536	нем и	1	1
537	представления о	2	1
538	народов и	1	1
539	в дни	1	1
540	вопросов и	2	1
541	в литературе	5	1
542	обе эти	3	1
543	вся область	1	1
544	с ними	1	1
545	дело с	1	1
546	бы из	1	1
547	и действительно	1	1
548	по внешней	1	1
549	ситуации для	1	1
550	не мешает	1	1
551	до наших	3	1
552	история и	1	1
553	так что	1	1
554	же и	1	1
555	есть в	3	1
556	и событий	3	1
557	не можем	1	1
558	в большинстве	4	1
559	этого я	2	1
560	был очень	1	1
561	особенность мы	1	1
562	большинстве случаев	4	1
563	особый тип	2	1
564	на площади	2	1
565	по отношению	2	1
566	разума и	1	1
567	и художественно	1	1
568	всех условий	1	1
569	вовсе не	3	1
570	остановимся только	1	1
571	от тех	1	1
572	не о	2	1
573	друг друга	1	1
574	у него	1	1
575	и никогда	1	1
576	к той	1	1
577	превращается в	1	1
578	ведь уже	1	1
579	и строго	1	1
580	в особенности	2	1
581	связан с	1	1
582	уже говорили	2	1
583	в исторической	1	1
584	свою мысль	1	1
585	же разговоры	1	1
586	все эпохи	1	1
587	до сих	5	1
588	имеет и	1	1
589	с другой	2	1
590	за пределы	1	1
591	что человек	1	1
592	здесь в	10	1
593	являются и	2	1
594	все равно	4	1
595	и самая	1	1
596	души и	1	1
597	богаче и	1	1
598	к более	1	1
599	ничем не	1	1
600	и речевого	1	1
601	чтобы убедиться	1	1
602	в разной	1	1
603	выразиться в	1	1
604	его как	1	1
605	в комнате	1	1
606	он почти	1	1
607	о чем	1	1
608	из многочисленных	1	1
609	нашей точки	1	1
610	и сильнее	1	1
611	от страха	1	1
612	и одновременно	4	1
613	с каким-то	1	1
614	сравнению с	4	1
615	он будет	1	1
616	и соответствующие	1	1
617	которые по	1	1
618	раз что	2	1
619	самый жанр	1	1
620	еще раз	5	1
621	благодаря этому	1	1
622	именно в	2	1
623	не будем	3	1
624	культового характера	1	1
625	нужно отметить	2	1
626	которые были	1	1
627	сознании и	1	1
628	характерен для	1	1
629	в более	4	1
630	это уже	1	1
631	дистанция между	1	1
632	указать на	1	1
633	на улице	1	1
634	совершается в	1	1
635	что я	2	1
636	сознания и	1	1
637	в результате	1	1
638	мира и	2	1
639	что в	2	1
640	к одной	1	1
641	вот это	1	1
642	такие слова	1	1
643	всякого рода	3	1
644	еще более	5	1
645	тем более	2	1
646	ну и	1	1
647	с другими	3	1
648	ее в	3	1
649	по ходу	1	1
650	к мысли	1	1
651	от всякого	1	1
652	а о	1	1
653	слово в	2	1
654	но если	1	1
655	в романе	1	1
656	другой стороны	1	1
657	от всех	1	1
658	это на	1	1
659	самой своей	1	1
660	развитие и	1	1
661	является и	1	1
662	в последнем	1	1
663	отношению к	1	1
664	это и	1	1
665	только о	1	1
666	наряду с	5	1
667	человека к	3	1
668	сочетаться с	1	1
669	вполне понятно	1	1
670	площади в	2	1
671	нам конечно	1	1
672	в таком	2	1
