N	2gram	Ircho_Kome_3	Literetu
328	с другими	2	1
329	это не	2	1
330	всю свою	1	1
331	должен был	4	1
332	в огонь	1	1
333	всем необходимым	1	1
334	который по	2	1
335	сами эти	1	1
336	далеко не	3	1
337	раз не	1	1
338	с дороги	1	1
339	в слове	1	1
340	которую он	2	1
341	в этих	1	1
342	ему как	1	1
343	а вот	1	1
344	и поскольку	1	1
345	в своей	5	1
346	он должен	1	1
347	пока не	1	1
348	место в	1	1
349	в отличие	1	1
350	на три	1	1
351	сам же	1	1
352	времени не	1	1
353	обращение к	1	1
354	не его	1	1
355	далека от	1	1
356	их в	3	1
357	вещей и	1	1
358	того кто	2	1
359	и вся	1	1
360	тому что	2	1
361	было все	1	1
362	в отношении	4	1
363	шла о	2	1
364	быть с	1	1
365	только здесь	1	1
366	что ему	2	1
367	не имеет	3	1
368	того как	1	1
369	и притом	1	1
370	к новым	1	1
371	на того	1	1
372	и снова	1	1
373	а сами	1	1
374	не могло	1	1
375	ним а	1	1
376	в отношениях	2	1
377	общим местом	1	1
378	по своей	1	1
379	на себе	1	1
380	во всем	1	1
381	и теперь	1	1
382	со своим	1	1
383	связи с	5	1
384	в сознании	1	1
385	большой дороге	1	1
386	что на	1	1
387	свое собственное	1	1
388	все то	1	1
389	не могут	2	1
390	в других	3	1
391	же самое	3	1
392	числе и	1	1
393	к тому	6	1
394	на своей	2	1
395	тебе как	1	1
396	ничего общего	1	1
397	действительности его	1	1
398	советского союза	1	1
399	у поэта	1	1
400	приходит к	1	1
401	и о	2	1
402	того чтобы	6	1
403	свою очередь	6	1
404	здесь не	2	1
405	ему всю	1	1
406	в пределах	2	1
407	приводит к	3	1
408	и когда	1	1
409	готов пожертвовать	1	1
410	в образе	2	1
411	можно было	2	1
412	мог бы	1	1
413	остается только	1	1
414	жизнь и	1	1
415	мы в	1	1
416	не лучше	1	1
417	же автора	2	1
418	как раньше	1	1
419	в таком	2	1
420	в построении	1	1
421	быть ни	1	1
422	сводится к	1	1
423	с полным	3	1
424	два момента	1	1
425	это я	1	1
426	не подозревая	1	1
427	одного из	3	1
428	все тем	1	1
429	на что	1	1
430	после того	1	1
431	можно сказать	1	1
432	основе своей	1	1
433	любви к	5	1
434	должно было	3	1
435	во втором	1	1
436	речь шла	2	1
437	ситуация в	3	1
438	бы в	4	1
439	еще точнее	1	1
440	в ту	1	1
441	и мы	3	1
442	оказался в	2	1
443	все на	1	1
444	высказывание в	1	1
445	тех пор	3	1
446	по собственному	3	1
447	этом однако	1	1
448	в новой	1	1
449	он стал	1	1
450	что лирическое	1	1
451	с появлением	1	1
452	дело с	3	1
453	а после	1	1
454	за ней	2	1
455	в эти	1	1
456	же он	1	1
457	человека с	1	1
458	только на	1	1
459	а напротив	1	1
460	за пределами	2	1
461	а то	1	1
462	у того	3	1
463	что лучше	1	1
464	ответ на	1	1
465	оказывается вполне	1	1
466	себе в	3	1
467	руки и	1	1
468	мы находим	1	1
469	чтобы она	1	1
470	с рабом	2	1
471	умственные способности	1	1
472	русский язык	1	1
473	на долю	3	1
474	до тех	3	1
475	ее на	1	1
476	поскольку на	1	1
477	отрекается от	1	1
478	нет и	4	1
479	в финале	1	1
480	не видя	1	1
481	приходится признать	1	1
482	как сам	1	1
483	что человек	1	1
484	человека а	1	1
485	а с	1	1
486	говорит о	1	1
487	под угрозой	1	1
488	к человеку	2	1
489	в соответствии	1	1
490	однако и	1	1
491	человек в	1	1
492	все время	2	1
493	а так	1	1
494	когда же	1	1
495	не всегда	1	1
496	что мы	2	1
497	этой же	1	1
498	ее возвращении	1	1
499	эти слова	1	1
500	так же	4	1
501	и потому	1	1
502	я тебе	1	1
503	требует от	1	1
504	решение вопроса	1	1
505	он говорит	2	1
506	на рубеже	1	1
507	наряду с	2	1
508	вот я	1	1
509	одновременно с	1	1
510	и вплоть	1	1
511	кто из	2	1
512	остался в	1	1
513	в развитии	2	1
514	ни одно	1	1
515	в своем	8	1
516	в это	1	1
517	лет назад	2	1
518	приобретает в	1	1
519	силу своих	1	1
520	его в	8	1
521	и от	1	1
522	в основном	1	1
523	меня я	1	1
524	в смысле	1	1
525	не мог	2	1
526	всего в	1	1
527	годов в	1	1
528	задолго до	1	1
529	еще одна	1	1
530	впрочем для	1	1
531	следует и	1	1
532	войти в	1	1
533	необходимым для	1	1
534	она уже	1	1
535	и все	2	1
536	как теперь	1	1
537	не будучи	1	1
538	ни к	1	1
539	теперь же	3	1
540	отношению ко	2	1
541	отношении к	1	1
542	ты не	1	1
543	нет ничего	2	1
544	имя и	1	1
545	от своего	1	1
546	только как	2	1
547	имеет ничего	1	1
548	в свою	7	1
549	полным основанием	2	1
550	к его	1	1
551	именно к	1	1
552	из этого	2	1
553	который в	3	1
554	кому я	1	1
555	и эта	1	1
556	по названию	1	1
557	к этому	6	1
558	можно назвать	1	1
559	они не	1	1
560	мной и	1	1
