N	2gram	Bakhtin_Pr_5	Komedia
303	по которому	2	1
304	как к	5	1
305	и слова	2	1
306	мертвых душ	1	1
307	кажется в	1	1
308	составляет содержание	1	1
309	но вы	1	1
310	себе как	1	1
311	разве я	1	1
312	мне не	2	1
313	тем к	1	1
314	он то	2	1
315	в себе	5	1
316	не приводит	1	1
317	не могла	1	1
318	на его	4	1
319	больше всего	1	1
320	главным образом	1	1
321	политики и	1	1
322	пределах одного	5	1
323	отца а	1	1
324	и более	1	1
325	кажется не	1	1
326	совпадают с	1	1
327	в другом	12	1
328	бы быть	1	1
329	самим собой	7	1
330	на все	1	1
331	с целью	1	1
332	знает что	3	1
333	входит в	1	1
334	их своими	1	1
335	и мы	1	1
336	в двойном	1	1
337	цитатами из	1	1
338	по себе	4	1
339	в жизни	2	1
340	но уже	2	1
341	в тот	1	1
342	ни одной	1	1
343	в реальном	3	1
344	которой он	3	1
345	он и	5	1
346	мы видели	2	1
347	действительно не	1	1
348	элемента в	1	1
349	как таковой	1	1
350	не мог	3	1
351	его образ	1	1
352	в эту	4	1
353	которую он	1	1
354	и при	1	1
355	мысль и	2	1
356	таким же	1	1
357	и без	4	1
358	же это	1	1
359	бы привести	1	1
360	еще с	1	1
361	оно занимает	1	1
362	они уже	1	1
363	точнее не	1	1
364	его лежит	1	1
365	из области	1	1
366	в диалоге	3	1
367	только для	1	1
368	другом и	1	1
369	отцом и	1	1
370	тем не	1	1
371	их в	2	1
372	его до	1	1
373	том же	1	1
374	в устах	1	1
375	для нее	1	1
376	любовь к	1	1
377	заставляет его	1	1
378	освободиться от	1	1
379	и очень	1	1
380	любви и	1	1
381	с точки	2	1
382	случае в	1	1
383	власть в	1	1
384	но они	1	1
385	для каждого	1	1
386	правда в	1	1
387	на два	1	1
388	на себе	1	1
389	у кого	1	1
390	своего героя	2	1
391	мы вспоминаем	1	1
392	в основе	1	1
393	из их	2	1
394	никогда не	4	1
395	ничего не	3	1
396	благодаря тому	1	1
397	по привычке	1	1
398	только внешне	1	1
399	со своим	2	1
400	сводится к	3	1
401	здесь же	1	1
402	эти три	1	1
403	тогда в	2	1
404	вот в	1	1
405	и некоторые	1	1
406	к себе	18	1
407	нет ни	2	1
408	да рядом	1	1
409	и другой	1	1
410	чтобы сделать	1	1
411	отличается от	1	1
412	его с	5	1
413	как для	1	1
414	бы он	2	1
415	той или	4	1
416	для его	2	1
417	они и	1	1
418	для себя	7	1
419	приходит к	1	1
420	от друга	1	1
421	ближе по	1	1
422	в оно	1	1
423	ни одно	1	1
424	сущности одна	1	1
425	в душу	2	1
426	мысль о	1	1
427	или еще	1	1
428	в себя	1	1
429	в пределах	11	1
430	приводит к	2	1
431	на свой	1	1
432	обращаясь к	1	1
433	чтобы дать	1	1
434	в нескольких	1	1
435	времени и	2	1
436	было в	2	1
437	в последующих	1	1
438	мог бы	2	1
439	речь как	1	1
440	к самой	1	1
441	по сравнению	1	1
442	но у	1	1
443	жизнь и	2	1
444	является в	1	1
445	но иногда	1	1
446	с ним	7	1
447	в содержании	1	1
448	с человеком	3	1
449	можно найти	1	1
450	бы наконец	1	1
451	борется с	1	1
452	тому и	1	1
453	этому мы	1	1
454	зрения на	1	1
455	и та	2	1
456	но мы	1	1
457	можно более	1	1
458	никак не	1	1
459	своей стороны	1	1
460	даже у	1	1
461	можем сказать	2	1
462	все его	4	1
463	уже знают	1	1
464	нас в	1	1
465	этих двух	2	1
466	служит для	1	1
467	материал для	2	1
468	и взять	1	1
469	в бой	1	1
470	от них	1	1
471	нуждается в	3	1
472	во всей	1	1
473	что же	7	1
474	и ни	2	1
475	даже для	1	1
476	сцену в	1	1
477	следовало бы	1	1
478	к которому	1	1
479	как например	1	1
480	по своей	2	1
481	i в	1	1
482	что даже	2	1
483	и весьма	1	1
484	очень много	1	1
485	человек из	7	1
486	правда и	1	1
487	то он	1	1
488	приходит в	1	1
489	приходят в	1	1
490	уж не	2	1
491	место из	1	1
492	человека с	3	1
493	конечно не	2	1
494	в большинстве	2	1
495	только на	4	1
496	то и	1	1
497	отношений к	1	1
498	ни одного	9	1
499	не все	1	1
500	не принимает	4	1
501	большинстве случаев	2	1
502	другому он	1	1
503	для него	14	1
504	много раз	2	1
505	слово как	1	1
506	среди которых	1	1
507	человека из	13	1
508	не о	4	1
509	как его	3	1
510	идет в	1	1
511	на меня	6	1
512	как раз	4	1
513	к той	1	1
514	ее на	1	1
515	протяжении всего	4	1
516	в очень	1	1
517	к самому	5	1
518	не укладывается	1	1
519	другого и	3	1
520	и даже	5	1
521	на второй	1	1
522	или иной	4	1
523	да так	1	1
524	и из	1	1
525	человеком а	1	1
526	первоначально это	1	1
527	уже при	1	1
528	и создает	1	1
529	а с	3	1
530	на которые	1	1
531	что не	4	1
532	говорит о	2	1
533	как можно	2	1
534	привести еще	1	1
535	очень трудно	1	1
536	действующими лицами	2	1
537	она приходит	1	1
538	этого не	3	1
539	до конца	4	1
540	выше и	1	1
541	не на	1	1
542	а не	4	1
543	изображения в	1	1
544	другой стороны	3	1
545	произвел на	1	1
546	сам себе	1	1
547	среди них	1	1
548	перспективы для	1	1
549	там где	7	1
550	самого начала	8	1
551	одна и	2	1
552	жизнь в	1	1
553	среди других	2	1
554	всего этого	3	1
555	свою очередь	1	1
556	в творчестве	4	1
557	него в	1	1
558	сделать его	2	1
559	него на	2	1
560	отрывок из	2	1
561	со словом	3	1
562	приводит в	1	1
563	над ним	1	1
564	к своему	5	1
565	без труда	1	1
566	он говорит	1	1
567	ли ты	1	1
568	отца не	2	1
569	что весь	1	1
570	себя то	2	1
571	в положении	1	1
572	образом на	1	1
573	еще раз	1	1
574	но даже	1	1
575	человека который	1	1
576	сплошь да	1	1
577	из сочинений	1	1
578	в одних	1	1
579	а то	1	1
580	у вас	1	1
581	стоит только	1	1
582	характерные для	1	1
583	здесь есть	2	1
584	за ним	2	1
585	о мире	8	1
586	это уже	2	1
587	случаях когда	1	1
588	ли в	1	1
589	его творчества	1	1
590	себя на	1	1
591	в результате	1	1
592	это как	3	1
593	когда он	3	1
594	с известной	1	1
595	но о	1	1
596	тем более	1	1
597	что-нибудь вроде	1	1
598	своих героев	1	1
599	не должен	1	1
600	и как	2	1
601	необходимое для	1	1
602	будто бы	2	1
603	которые его	1	1
604	вот этот	1	1
605	и решения	1	1
606	все более	1	1
607	за этим	1	1
608	на фоне	1	1
609	нет ничего	1	1
610	между ними	1	1
611	героя и	10	1
612	из тех	1	1
613	не знает	6	1
614	сказать что	3	1
615	будь то	1	1
616	в свою	1	1
617	о себе	17	1
618	в последнем	2	1
619	ко всему	1	1
620	бы его	3	1
621	же все	1	1
622	того или	1	1
623	и эта	1	1
624	так же	7	1
625	как на	1	1
