N	2gram	Vygotskiy__3	Myslijsy
323	не с	1	2
324	свою мысль	2	2
325	действительность и	3	2
326	и здесь	6	2
327	мы могли	4	2
328	в самой	4	2
329	но мы	2	2
330	что его	2	2
331	нас в	1	2
332	природы и	1	2
333	бы в	3	2
334	в другой	1	2
335	еще более	1	2
336	мы хотим	3	2
337	вытекают из	1	2
338	быть и	1	2
339	один из	6	2
340	в двух	9	2
341	мы видим	12	2
342	тот же	3	2
343	что даже	2	2
344	всякое новое	1	2
345	именно на	1	2
346	конечно не	4	2
347	и у	1	2
348	если мы	6	2
349	в виде	2	2
350	случаям и	1	2
351	за ним	1	2
352	обратить внимание	1	2
353	не так	3	2
354	отношение к	1	2
355	друг друга	1	2
356	из нее	2	2
357	что прежде	2	2
358	и даже	4	2
359	с другой	7	2
360	или иначе	1	2
361	и прежде	1	2
362	в свою	4	2
363	превращается в	1	2
364	света и	1	2
365	которые не	1	2
366	равно как	1	2
367	к его	2	2
368	относятся к	1	2
369	только для	3	2
370	из которых	4	2
371	если так	2	2
372	по своему	4	2
373	а если	1	2
374	в течение	4	2
375	тому как	1	2
376	эту мысль	1	2
377	том смысле	2	2
378	быть не	2	2
379	поэзия в	1	2
380	художественное произведение	1	2
381	никогда еще	1	2
382	и для	4	2
383	не знаем	2	2
384	развития и	2	2
385	от него	1	2
386	виде в	1	2
387	и как	8	2
388	мы должны	1	2
389	но эта	1	2
390	из этого	8	2
391	есть и	1	2
392	во сне	1	2
393	все что	1	2
394	в своих	4	2
395	можно назвать	2	2
396	себя как	2	1
397	ли мы	1	1
398	речь идет	4	1
399	одним из	1	1
400	с с	2	1
401	у гоголя	1	1
402	относится и	1	1
403	художественного произведения	1	1
404	того же	3	1
405	он может	2	1
406	обобщение не	1	1
407	бы для	2	1
408	идет о	4	1
409	показать что	7	1
410	по которым	1	1
411	чтобы при	1	1
412	выражается в	1	1
413	должна быть	5	1
414	сослаться на	2	1
415	обратите внимание	1	1
416	в их	1	1
417	в несколько	1	1
418	полагает что	3	1
419	всего того	2	1
420	очень далеко	1	1
421	этой картины	1	1
422	поэзия а	1	1
423	сразу догадаться	1	1
424	это совершенно	1	1
425	которую мы	4	1
426	большую роль	1	1
427	можно убедиться	2	1
428	происходит это	1	1
429	оба эти	3	1
430	одной только	1	1
431	орудия и	1	1
432	и другая	1	1
433	прозе и	1	1
434	степени как	1	1
435	что можно	1	1
436	с нашими	1	1
437	зависимости от	1	1
438	так а	1	1
439	таковы например	1	1
440	частный случай	1	1
441	себе что	1	1
442	кажется более	1	1
443	свою очередь	2	1
444	что оба	1	1
445	по этому	1	1
446	как один	1	1
447	с уверенностью	3	1
448	в чем	1	1
449	во всех	4	1
450	действующее лицо	2	1
451	но конечно	1	1
452	сказать и	1	1
453	которых один	1	1
454	видели что	2	1
455	но не	1	1
456	но как	2	1
457	не все	1	1
458	отличие от	1	1
459	нет и	1	1
460	разница в	1	1
461	другое и	2	1
462	относится к	1	1
463	в известном	1	1
464	как говорит	1	1
465	тем больше	2	1
466	в обширном	2	1
467	как нам	1	1
468	перед нами	8	1
469	составными частями	1	1
470	и каждое	1	1
471	к музыке	1	1
472	где она	3	1
473	стороны мы	1	1
474	к художественному	1	1
475	та же	3	1
476	чтобы довести	1	1
477	он в	2	1
478	то я	1	1
479	от действительности	1	1
480	в этой	13	1
481	для эстетического	1	1
482	старались показать	2	1
483	только один	1	1
484	этого образа	1	1
485	имеем в	1	1
486	и те	1	1
487	если он	4	1
488	дальше и	1	1
489	мы получим	1	1
490	быть только	1	1
491	к простым	1	1
492	образом для	1	1
493	слова а	1	1
494	на одну	1	1
495	и еще	1	1
496	и совершенно	4	1
497	том чтобы	1	1
498	довольно часто	1	1
499	наших глазах	2	1
500	ни слово	1	1
501	одной и	2	1
502	на этом	5	1
503	развитию и	1	1
504	ее жизни	1	1
505	но все	1	1
506	как надо	1	1
507	сделать из	1	1
508	что этот	4	1
509	несоответствие между	1	1
510	главным образом	3	1
511	значение в	1	1
512	есть все	1	1
513	непосредственно за	1	1
514	и сделал	1	1
515	есть конечно	1	1
516	с каждой	2	1
517	с нее	1	1
518	которое с	1	1
519	я этот	1	1
520	по выражению	2	1
521	заключается в	7	1
522	деле в	1	1
523	должен был	2	1
524	из первых	1	1
525	с которого	1	1
526	только одно	1	1
527	не ясно	1	1
528	останавливаться на	1	1
529	на второй	1	1
530	случае мы	1	1
531	далеко не	3	1
532	показывает что	2	1
533	мы видели	6	1
534	птицы а	1	1
535	мы с	1	1
536	поэзии есть	1	1
537	и было	1	1
538	обратимся к	1	1
539	и тогда	1	1
540	не мог	4	1
541	перед собой	2	1
542	в эту	2	1
543	можно ответить	1	1
544	было ее	1	1
545	к тем	3	1
546	от своего	2	1
547	в своей	5	1
548	мысль и	1	1
549	в следующем	1	1
550	в такой	3	1
551	то для	1	1
552	а от	1	1
553	рядом других	1	1
554	на каждом	1	1
555	от себя	1	1
556	что действительно	1	1
557	и той	2	1
558	бы мы	1	1
559	это поэзия	1	1
560	иначе как	2	1
561	но он	2	1
562	слова уже	1	1
563	друг другу	2	1
564	в прямом	2	1
565	предприятии и	1	1
566	есть именно	2	1
567	есть еще	1	1
568	оказалось бы	1	1
569	ясна и	1	1
570	тому чтобы	1	1
571	на всю	2	1
572	бы быть	1	1
573	для нее	1	1
574	стоит только	3	1
575	как язык	1	1
576	подобным образом	1	1
577	есть известная	1	1
578	и второе	1	1
579	стоит в	1	1
580	но они	2	1
581	что эта	4	1
582	с которой	1	1
583	что с	4	1
584	как о	1	1
585	в определении	1	1
586	дело в	1	1
587	на два	1	1
588	ее с	1	1
589	к этим	1	1
590	не по	1	1
591	что каждое	1	1
592	этого одного	1	1
593	можно придать	1	1
594	и имеет	1	1
595	в самых	1	1
596	что характер	1	1
597	вытекает из	2	1
598	совершенно напрасно	1	1
599	того и	1	1
600	казалось бы	5	1
601	вероятно что	1	1
602	ничего не	2	1
603	под этим	2	1
604	находятся в	2	1
605	поэтическое произведение	1	1
606	этих двух	1	1
607	или как	1	1
608	в другую	1	1
609	видим что	8	1
610	какой же	1	1
611	не находим	1	1
612	не принадлежит	1	1
613	если обратить	1	1
614	следует что	2	1
615	эти три	1	1
616	весь этот	3	1
617	доказать что	1	1
618	как будто	4	1
619	этом отношении	1	1
620	быть к	1	1
621	не потому	1	1
622	у меня	1	1
623	к таким	1	1
624	самое в	5	1
625	все то	7	1
626	относиться к	1	1
627	истории не	1	1
628	из самого	1	1
629	и другой	1	1
630	и такие	1	1
631	лежит в	2	1
632	я сам	1	1
633	указание на	1	1
634	нет мы	1	1
635	бы он	1	1
636	определить ее	1	1
637	есть чем	1	1
638	что при	1	1
639	которой она	1	1
640	утверждать что	2	1
641	всегда в	1	1
642	в каждой	1	1
643	в применении	1	1
644	на наших	2	1
645	оно возможно	1	1
646	известный способ	1	1
647	при таком	2	1
648	значения и	1	1
649	совершенно правильно	1	1
650	то она	1	1
651	как не	1	1
652	служит только	1	1
653	но при	1	1
654	и отношений	1	1
655	причина этого	1	1
656	в собственном	1	1
657	они ни	1	1
658	можно сделать	1	1
659	в себя	1	1
660	с самого	6	1
661	то время	2	1
662	ясно что	6	1
663	всей своей	1	1
664	имеет никакого	3	1
665	роль в	1	1
666	на предложенный	1	1
667	до самого	2	1
668	в другом	5	1
669	и глубины	1	1
670	к действительности	1	1
671	не ради	1	1
672	том как	2	1
673	это только	3	1
674	силу того	1	1
675	как у	1	1
676	в словах	1	1
677	всегда имеет	1	1
678	человека это	1	1
679	противоположность между	1	1
680	это то	1	1
681	поэзии в	2	1
682	второй половине	1	1
683	слово то	1	1
684	что существуют	1	1
685	мы старались	2	1
686	может не	1	1
687	времени в	1	1
688	другому в	1	1
689	на основе	1	1
690	этот элемент	1	1
691	же нет	1	1
692	о действии	1	1
693	доходит до	1	1
694	образом все	1	1
695	а у	2	1
696	это в	1	1
697	образом если	1	1
698	от перемены	1	1
699	и во	2	1
700	ее так	2	1
701	в форме	1	1
702	не более	2	1
703	применяться и	1	1
704	и можно	1	1
705	вслед за	1	1
706	на словах	3	1
707	картины или	1	1
708	и всякое	1	1
709	степени что	1	1
710	им так	2	1
711	второй план	6	1
712	с здесь	2	1
713	к своим	2	1
714	ее характер	1	1
715	что здесь	2	1
716	показывают что	1	1
717	но с	1	1
718	своего смысла	1	1
719	значение не	1	1
720	простым и	1	1
721	дело с	1	1
722	пришел к	1	1
723	каждом шагу	1	1
724	по мнению	2	1
725	что нам	1	1
726	или же	1	1
727	согласно с	2	1
728	с одной	6	1
729	в качестве	2	1
730	образов в	1	1
731	из которого	1	1
732	это показывает	1	1
733	и насколько	1	1
734	чтобы он	2	1
735	в нашей	1	1
736	но совершенно	1	1
737	чем сложнее	1	1
738	приблизительно следующее	1	1
739	из них	6	1
740	участие в	1	1
741	который как	2	1
742	одно из	2	1
743	не будут	1	1
744	совсем другое	1	1
745	могло бы	2	1
746	более как	1	1
747	можно с	1	1
748	к первой	2	1
749	у него	4	1
750	не говорит	1	1
751	с действительностью	1	1
752	автор имел	1	1
753	каждого слова	1	1
754	есть из	1	1
755	бы это	1	1
756	перейти к	1	1
757	уже совершенно	1	1
758	одном слове	1	1
759	были бы	3	1
760	которые как	1	1
761	из двух	3	1
762	мне и	1	1
763	и самым	1	1
764	здесь в	2	1
765	догадаться что	1	1
766	будет ли	1	1
767	к которому	1	1
768	и самая	1	1
769	с той	4	1
770	а с	2	1
771	применяется к	1	1
772	и затем	2	1
773	мысль направлена	1	1
774	больше и	3	1
775	разным случаям	1	1
776	поэтической и	3	1
777	одной стороны	5	1
778	целым рядом	1	1
779	так это	1	1
780	в теории	1	1
781	на противоречие	1	1
782	одно а	1	1
783	благодаря чему	1	1
784	поэзии на	1	1
785	бы совершенно	6	1
786	между этими	1	1
787	если не	1	1
788	должна была	1	1
789	следовало бы	1	1
790	я называю	1	1
791	в частности	1	1
792	эти слова	2	1
793	с первого	1	1
794	как это	6	1
795	такой которого	1	1
796	стать только	1	1
797	надо было	2	1
798	к самому	2	1
799	к своему	2	1
800	он говорит	6	1
801	образом и	2	1
802	в последнем	1	1
803	смысле этого	2	1
804	что всякое	2	1
805	на эту	1	1
806	действие и	1	1
807	из этой	1	1
808	в первой	2	1
809	чувства и	2	1
810	как нельзя	1	1
811	это значит	1	1
812	с животными	1	1
813	бы предположить	1	1
814	благодаря этому	2	1
815	не могло	1	1
816	действительность в	1	1
817	действительность дает	1	1
818	заставляет нас	2	1
819	внимания на	1	1
820	к новому	1	1
821	я от	1	1
822	люди не	1	1
823	противоречие и	2	1
824	это явление	1	1
825	все же	8	1
826	в наше	2	1
827	применимо к	1	1
828	то будет	1	1
829	мы найдем	2	1
830	поэтому нам	1	1
831	в самые	1	1
832	или в	5	1
833	том виде	1	1
834	понять что	1	1
835	та и	1	1
836	о котором	5	1
837	человек и	1	1
838	к одной	1	1
839	если посмотреть	1	1
840	нас по	1	1
841	у них	2	1
842	или нет	1	1
843	и самое	1	1
844	и смысл	1	1
845	приблизительно так	1	1
846	его жизнь	1	1
847	ее в	4	1
848	или не	2	1
849	же в	2	1
850	поэзии но	1	1
851	бы на	1	1
852	бы оно	1	1
853	отношении к	1	1
854	нам в	2	1
855	себе никакого	1	1
856	ее развития	1	1
857	что ни	1	1
858	от света	1	1
859	но если	4	1
860	другой стороны	5	1
861	была бы	2	1
862	от всех	1	1
863	в поэтическом	1	1
864	речи здесь	1	1
865	в глаза	2	1
866	других случаях	1	1
867	легко заметить	1	1
868	от поэзии	1	1
869	почему он	1	1
870	что под	3	1
871	из своей	2	1
872	отказаться от	1	1
873	тогда не	1	1
874	которым они	1	1
875	жизни и	1	1
876	но еще	1	1
877	указывают на	2	1
878	увидим что	9	1
879	видим в	2	1
880	случае если	1	1
881	и эта	1	1
882	каждое слово	1	1
883	как на	3	1
884	ничего общего	1	1
885	смысле что	1	1
886	слова это	1	1
