N	2gram	Vygotskiy__2	DiskursI
572	себя и	1	1
573	на которых	2	1
574	которая и	1	1
575	говорит о	2	1
576	к более	1	1
577	связано с	1	1
578	ничем не	1	1
579	не на	2	1
580	которое по	1	1
581	основных и	1	1
582	этом основании	1	1
583	на который	2	1
584	этом случае	1	1
585	возникать и	1	1
586	несмотря на	4	1
587	в связи	1	1
588	к сознанию	1	1
589	с помощью	1	1
590	она направлена	1	1
591	в творчестве	4	1
592	вместе с	2	1
593	как это	4	1
594	самых сложных	1	1
595	литературы для	1	1
596	восходит к	1	1
597	что вся	1	1
598	самое можно	1	1
599	в область	1	1
600	если оно	3	1
601	его собственной	1	1
602	наряду с	4	1
603	в той	1	1
604	принадлежащий к	1	1
605	что всякое	2	1
606	тем столь	1	1
607	когда она	4	1
608	кто из	1	1
609	и другой	3	1
610	понимать как	1	1
611	этого слова	1	1
612	и восприятие	2	1
613	только о	1	1
614	однако он	2	1
615	в первые	1	1
616	на дорогу	1	1
617	аналогии с	1	1
618	сих пор	5	1
619	как предмет	1	1
620	о его	1	1
621	отношений или	1	1
622	не об	1	1
623	поэтому что	1	1
624	самой теории	2	1
625	в чем	4	1
626	в смысле	3	1
627	тому или	2	1
628	при всем	3	1
629	двух родов	1	1
630	и часто	2	1
631	указать на	1	1
632	при таком	4	1
633	не существует	2	1
634	или иному	2	1
635	понятно что	2	1
636	актер на	1	1
637	был всем	1	1
638	в результате	1	1
639	а к	2	1
640	поэзии в	1	1
641	у них	2	1
642	от того	4	1
643	тем более	2	1
644	мы должны	3	1
645	но это	2	1
646	самого субъекта	1	1
647	том случае	4	1
648	исключительно в	1	1
649	быть отнесены	1	1
650	лежит в	1	1
651	отношении к	3	1
652	цель и	1	1
653	как нечто	2	1
654	на более	1	1
655	речи и	1	1
656	быть признано	1	1
657	их с	2	1
658	чувства как	1	1
659	легко заметить	3	1
660	или иного	2	1
661	в свое	2	1
662	имеют дело	2	1
663	читателя и	2	1
664	образом свидетельствует	1	1
665	и другие	1	1
666	случае если	4	1
667	не совпадают	1	1
668	который не	3	1
669	в таком	2	1
