N	2gram	Tiupa_Anal_3	Myslijsy
252	указывает на	3	2
253	оно не	1	2
254	говоря словами	2	2
255	в ее	3	2
256	данном случае	3	2
257	в глазах	2	2
258	судя по	2	2
259	не с	2	2
260	к первому	2	2
261	и здесь	2	2
262	мы могли	1	2
263	в самой	1	2
264	бы в	1	2
265	ко второму	3	2
266	может иметь	1	2
267	вытекают из	1	2
268	внутренней стороны	1	2
269	один из	2	2
270	тот же	1	2
271	они могут	1	2
272	бы ни	1	2
273	и у	1	2
274	в большинстве	2	2
275	каким образом	1	2
276	большинстве случаев	1	2
277	обратить внимание	1	2
278	отношение к	1	2
279	из нее	1	2
280	и даже	8	2
281	с другой	7	2
282	или иначе	1	2
283	на этот	1	2
284	и прежде	2	2
285	есть от	1	2
286	в свою	5	2
287	было и	1	2
288	стремится к	1	2
289	и др	1	2
290	превращается в	1	2
291	есть лишь	1	2
292	к его	1	2
293	из которых	1	2
294	по своему	2	2
295	а если	1	2
296	в течение	1	2
297	тому как	2	2
298	есть одна	1	2
299	кто говорит	2	2
300	художественное произведение	1	2
301	и для	2	2
302	от него	1	2
303	и как	4	2
304	мы должны	1	2
305	я в	5	2
306	хотя в	2	2
307	сводятся к	1	2
308	не что	1	2
309	из этого	1	2
310	есть и	1	2
311	во сне	3	2
312	в голову	1	2
313	все что	1	2
314	в своих	1	2
315	частей что	1	1
316	произведения но	1	1
317	также что	1	1
318	речь идет	1	1
319	у гоголя	1	1
320	начинается с	1	1
321	отделен от	1	1
322	связана с	1	1
323	того же	5	1
324	идет о	1	1
325	забвение всего	1	1
326	не признает	1	1
327	тем же	1	1
328	к другому	1	1
329	в их	6	1
330	со всех	1	1
331	элемента во	1	1
332	личные местоимения	1	1
333	ему в	1	1
334	зависимости от	1	1
335	всех сторон	1	1
336	свою очередь	4	1
337	во мне	1	1
338	стороны его	1	1
339	по этому	1	1
340	на них	1	1
341	он сам	1	1
342	себя а	1	1
343	с уверенностью	1	1
344	во всех	2	1
345	ними в	2	1
346	но не	7	1
347	но как	3	1
348	не все	1	1
349	в новом	2	1
350	отличие от	2	1
351	друг от	1	1
352	в известном	1	1
353	как говорит	3	1
354	субъекта и	2	1
355	как нам	5	1
356	перед нами	4	1
357	и каждое	2	1
358	и отчасти	1	1
359	то ли	2	1
360	к художественному	1	1
361	та же	1	1
362	в этой	6	1
363	например как	2	1
364	время и	1	1
365	они в	1	1
366	и еще	1	1
367	том чтобы	1	1
368	и сам	4	1
369	свое время	2	1
370	на жизнь	1	1
371	какой бы	1	1
372	одной и	2	1
373	чтобы на	1	1
374	его можно	1	1
375	развитию и	1	1
376	произведения с	1	1
377	видит что	1	1
378	а по	1	1
379	по выражению	1	1
380	входит в	2	1
381	заключается в	1	1
382	не умеет	1	1
383	который и	1	1
384	он есть	1	1
385	эту минуту	1	1
386	напротив в	1	1
387	еще одно	1	1
388	из первых	1	1
389	только одно	1	1
390	же образом	1	1
391	нет в	1	1
392	его частей	1	1
393	на второй	1	1
394	случае мы	1	1
395	далеко не	4	1
396	во внимание	1	1
397	обратимся к	1	1
398	и тогда	1	1
399	и того	3	1
400	не мог	2	1
401	миросозерцания в	1	1
402	одного и	3	1
403	слово а	1	1
404	в эту	1	1
405	в связь	1	1
406	от своего	1	1
407	в своей	1	1
408	к истории	1	1
409	в следующем	1	1
410	а от	1	1
411	занимающего нас	1	1
412	далее в	1	1
413	от себя	1	1
414	своего рода	8	1
415	как предмет	1	1
416	и той	2	1
417	бы мы	1	1
418	и внутренних	1	1
419	менее как	1	1
420	на всю	1	1
421	бы быть	1	1
422	для нее	1	1
423	к языку	1	1
424	возникает в	2	1
425	но они	2	1
426	дело когда	1	1
427	как о	1	1
428	дело в	2	1
429	на два	2	1
430	к изучению	1	1
431	ходят ли	1	1
432	свободы и	1	1
433	мнения о	1	1
434	а для	2	1
435	казалось бы	1	1
436	ничего не	3	1
437	под этим	1	1
438	на наш	2	1
439	этих двух	1	1
440	или как	1	1
441	с одним	1	1
442	чтобы их	1	1
443	во всем	3	1
444	никакого понятия	1	1
445	как будто	1	1
446	этом отношении	3	1
447	состояние духа	1	1
448	перед ним	1	1
449	от литературных	1	1
450	истории не	2	1
451	сравнении с	2	1
452	указание на	2	1
453	мы по	1	1
454	бы он	1	1
455	той или	3	1
456	двух слов	1	1
457	что при	1	1
458	звуков но	1	1
459	этим самым	1	1
460	в применении	1	1
461	правда не	1	1
462	отзывается в	1	1
463	должно бы	1	1
464	то она	1	1
465	от друга	1	1
466	более обширное	1	1
467	такое что	1	1
468	самим собою	1	1
469	при котором	1	1
470	свое имя	1	1
471	мы рассматриваем	1	1
472	понимаю что	1	1
473	в себя	2	1
474	в произведении	3	1
475	всей своей	1	1
476	в пределах	4	1
477	роль в	3	1
478	мнение что	1	1
479	по этой	1	1
480	в другом	1	1
481	и ту	2	1
482	как между	1	1
483	во второй	7	1
484	а все	1	1
485	является в	1	1
486	как у	1	1
487	состоящий в	1	1
488	о ней	1	1
489	действительность с	1	1
490	следует иметь	1	1
491	все его	1	1
492	а также	2	1
493	любви к	2	1
494	как было	1	1
495	не заключает	1	1
496	составляет не	2	1
497	а у	1	1
498	словом которое	1	1
499	не допуская	1	1
500	от них	1	1
501	во втором	4	1
502	а потому	1	1
503	в форме	2	1
504	не более	2	1
505	вслед за	1	1
506	с не	2	1
507	и мир	1	1
508	но с	2	1
509	обе эти	2	1
510	местоимения не	1	1
511	одной из	1	1
512	дело с	3	1
513	например так	1	1
514	на чем	1	1
515	от нас	1	1
516	состоит не	2	1
517	с одной	2	1
518	в качестве	12	1
519	человека с	1	1
520	не имеющие	1	1
521	же смысл	1	1
522	но от	1	1
523	к содержанию	3	1
524	который как	2	1
525	одно из	1	1
526	могло бы	1	1
527	можно с	1	1
528	содержания а	1	1
529	при всей	1	1
530	ту сторону	1	1
531	у него	1	1
532	и никогда	1	1
533	не говорит	1	1
534	с действительностью	1	1
535	не противоречит	1	1
536	бы это	1	1
537	одном слове	1	1
538	рядом с	1	1
539	были бы	3	1
540	из двух	1	1
541	за пределы	1	1
542	к которому	1	1
543	а с	1	1
544	и затем	1	1
545	только к	2	1
546	прежде всего	5	1
547	одной стороны	2	1
548	ей не	1	1
549	этой части	1	1
550	целым рядом	1	1
551	было сказано	1	1
552	и означает	1	1
553	его как	3	1
554	в одно	1	1
555	в связи	1	1
556	к лицу	1	1
557	свою речь	1	1
558	связь с	2	1
559	в частности	12	1
560	его внутренней	1	1
561	как это	3	1
562	из трех	1	1
563	этого момента	1	1
564	к самому	1	1
565	власть над	2	1
566	лицом к	1	1
567	этой последней	1	1
568	в столь	1	1
569	на эту	2	1
570	никакой возможности	1	1
571	остроумием и	1	1
572	в первой	8	1
573	внимание лишь	1	1
574	я с	2	1
575	как нельзя	1	1
576	сне не	1	1
577	и формы	1	1
578	на пути	2	1
579	человека я	1	1
580	не могло	1	1
581	действительность в	1	1
582	каждое из	1	1
583	говорит и	3	1
584	не носит	1	1
585	все же	4	1
586	что могло	1	1
587	его не	3	1
588	мира и	2	1
589	слова как	1	1
590	обращается к	1	1
591	как уже	2	1
592	но о	1	1
593	составленное из	1	1
594	стороны в	1	1
595	на языке	3	1
596	от всего	1	1
597	ее в	1	1
598	же в	2	1
599	бы на	1	1
600	здесь только	1	1
601	промежуток времени	1	1
602	а о	1	1
603	но если	1	1
604	не знает	1	1
605	другой стороны	5	1
606	от всех	1	1
607	их с	1	1
608	в глаза	2	1
609	которая будет	1	1
610	в свое	2	1
611	тогда не	2	1
612	лицу с	1	1
613	жизни и	1	1
614	но еще	1	1
615	б из	1	1
616	собою то	1	1
617	как на	1	1
618	случае его	1	1
619	слова это	1	1
