N	2gram	Losev_Dial_2	RusskieA
257	которую мы	1	1
258	не во	2	1
259	вопрос о	3	1
260	такое положение	1	1
261	говорить о	5	1
262	и сроки	1	1
263	на новое	2	1
264	ему в	1	1
265	и самой	1	1
266	явление не	1	1
267	кто же	1	1
268	того же	1	1
269	и он	1	1
270	и мифологическое	1	1
271	на них	1	1
272	не был	1	1
273	в чем	3	1
274	не без	1	1
275	другой пример	1	1
276	и будущих	1	1
277	а только	3	1
278	оно в	1	1
279	земле но	1	1
280	не все	1	1
281	религией или	1	1
282	в общем	2	1
283	очевидно что	2	1
284	себе и	3	1
285	отличие от	1	1
286	разница в	1	1
287	отличаются от	1	1
288	в истории	2	1
289	его на	1	1
290	общего с	1	1
291	показать что	1	1
292	она как	1	1
293	к новому	1	1
294	что касается	1	1
295	однако не	1	1
296	перед нами	2	1
297	религиозным или	1	1
298	в меру	4	1
299	тем же	2	1
300	уже нельзя	2	1
301	от этого	3	1
302	поэтому и	1	1
303	очень многие	1	1
304	из мифа	1	1
305	можем судить	1	1
306	в которой	2	1
307	из жизни	1	1
308	но который	1	1
309	за это	1	1
310	на некоторых	1	1
311	то и	1	1
312	по форме	1	1
313	в себе	15	1
314	сливаются в	2	1
315	тому же	1	1
316	на то	1	1
317	иногда же	1	1
318	образ его	1	1
319	земли на	1	1
320	что могут	1	1
321	единственная форма	1	1
322	он не	4	1
323	не к	1	1
324	не как	2	1
325	подобно тому	1	1
326	не бывает	1	1
327	что все	1	1
328	и характер	1	1
329	значение в	1	1
330	о котором	3	1
331	те же	1	1
332	влиять на	2	1
333	его в	3	1
334	уже знаем	3	1
335	на почве	1	1
336	известно что	1	1
337	весь мир	1	1
338	и тем	1	1
339	ни в	10	1
340	этом мы	1	1
341	наступлением весны	1	1
342	в этой	3	1
343	со своими	1	1
344	не всегда	1	1
345	форма и	3	1
346	года и	1	1
347	смысл и	2	1
348	одного и	1	1
349	в установлении	1	1
350	но если	1	1
351	и при	2	1
352	взгляд на	2	1
353	просто в	1	1
354	от времени	1	1
355	этого вопроса	1	1
356	что я	2	1
357	и сопоставить	1	1
358	ее на	1	1
359	желаемое в	1	1
360	но эта	1	1
361	теми же	1	1
362	и эти	1	1
363	необходимо чтобы	2	1
364	что есть	2	1
365	показал в	1	1
366	от своих	2	1
367	привела к	1	1
368	такие фигуры	1	1
369	иной раз	5	1
370	виду что	2	1
371	и время	4	1
372	в то	6	1
373	не о	1	1
374	дело не	2	1
375	и прочие	1	1
376	тогда когда	6	1
377	ее с	1	1
378	не по	2	1
379	в основе	1	1
380	составные элементы	1	1
381	когда они	2	1
382	в самых	1	1
383	считает что	1	1
384	иметь в	2	1
385	значение этого	1	1
386	и всегда	1	1
387	на землю	1	1
388	или как	3	1
389	нас еще	1	1
390	все стороны	1	1
391	и его	5	1
392	и теперь	1	1
393	и сама	1	1
394	этом отношении	1	1
395	ему не	1	1
396	не потому	6	1
397	с другом	1	1
398	от другого	1	1
399	по ней	1	1
400	ни о	2	1
401	нам что	1	1
402	и всех	1	1
403	в сказках	1	1
404	должны быть	3	1
405	содержанием и	2	1
406	же только	1	1
407	души а	1	1
408	если же	1	1
409	землю на	1	1
410	и это	5	1
411	из их	1	1
412	и о	1	1
413	у себя	1	1
414	в виду	5	1
415	данном случае	2	1
416	в собственном	1	1
417	нами выше	2	1
418	на природу	1	1
419	то время	4	1
420	всей своей	1	1
421	на свой	1	1
422	слова а	1	1
423	собственно не	1	1
424	по этой	2	1
425	из всего	2	1
426	и этого	1	1
427	и мы	3	1
428	имеется в	2	1
429	жизнь и	5	1
430	сходно с	1	1
431	быть может	1	1
432	и вообще	6	1
433	по мере	1	1
434	необходимо иметь	1	1
435	из основных	1	1
436	только так	1	1
437	что часто	1	1
438	еду на	1	1
439	двери и	1	1
440	поэтический образ	7	1
441	вот почему	1	1
442	нечто совсем	1	1
443	внимание на	1	1
444	и та	6	1
445	теми которые	1	1
446	самых разнообразных	1	1
447	но мы	2	1
448	в глаза	1	1
449	и просто	1	1
450	можно сказать	5	1
451	как этот	1	1
452	нас в	1	1
453	жениться на	1	1
454	попала в	1	1
455	все на	4	1
456	к нему	4	1
457	но весь	1	1
458	по типу	1	1
459	и во	1	1
460	не отличаются	2	1
461	во всей	1	1
462	себя но	1	1
463	наконец в	1	1
464	что бы	2	1
465	и менее	1	1
466	и следовательно	5	1
467	это несомненно	1	1
468	было бы	3	1
469	бросается в	1	1
470	что здесь	2	1
471	как из	2	1
472	д и	2	1
473	явлений на	1	1
474	же все	1	1
475	сразу же	3	1
476	обе эти	1	1
477	несколько примеров	1	1
478	совсем не	1	1
479	тот же	1	1
480	или когда	1	1
481	что он	6	1
482	в жертву	1	1
483	к их	1	1
484	и действительно	1	1
485	даже если	1	1
486	очень много	1	1
487	это слово	1	1
488	бы ни	2	1
489	точка зрения	1	1
490	на первую	1	1
491	есть в	2	1
492	уже в	4	1
493	или не	2	1
494	же но	1	1
495	же в	2	1
496	только тогда	7	1
497	первые три	1	1
498	они ничем	1	1
499	но совершенно	1	1
500	разницы между	1	1
501	только одно	2	1
502	время во	1	1
503	религии но	2	1
504	всяком случае	2	1
505	нуждается в	3	1
506	т п	2	1
507	чтобы она	1	1
508	солнце и	2	1
509	в животном	1	1
510	случае не	1	1
511	разницей что	1	1
512	не могут	4	1
513	то сразу	1	1
514	от того	4	1
515	в очень	2	1
516	и поэтический	2	1
517	же деле	1	1
518	господь и	1	1
519	что пишет	1	1
520	дают в	1	1
521	так не	1	1
522	как у	1	1
523	к которому	1	1
524	что основное	1	1
525	еще и	1	1
526	тому как	1	1
527	мы еще	1	1
528	что не	6	1
529	говорит о	1	1
530	художественной форме	1	1
531	их сходство	1	1
532	связано с	1	1
533	в любой	2	1
534	где эти	1	1
535	с которым	1	1
536	с наступлением	1	1
537	жизнь в	2	1
538	в руках	1	1
539	по нему	1	1
540	которые по	1	1
541	пр и	1	1
542	одна и	4	1
543	в одно	5	1
544	мы знаем	1	1
545	уже давно	1	1
546	сюда же	1	1
547	деле это	1	1
548	нами как	2	1
549	представить себе	1	1
550	или по	2	1
551	надо было	1	1
552	поставленного выше	1	1
553	из которых	1	1
554	по своему	5	1
555	в данном	3	1
556	который мы	1	1
557	не дают	1	1
558	в той	3	1
559	других формах	1	1
560	и смерти	1	1
561	ко всему	1	1
562	целый год	1	1
563	как средство	1	1
564	друг с	1	1
565	есть и	6	1
566	говорить по	1	1
567	самом же	1	1
568	как только	3	1
569	что мы	2	1
570	или совсем	1	1
571	но для	1	1
572	из ряда	1	1
573	кроме того	3	1
574	это как	3	1
575	по дороге	1	1
576	форм и	2	1
577	всем этим	1	1
578	а к	1	1
579	и все	12	1
580	на одной	1	1
581	или нет	3	1
582	лезет в	1	1
583	и стало	5	1
584	или вообще	3	1
585	сходство в	2	1
586	нет никаких	1	1
587	его значение	1	1
588	ты не	1	1
589	это все	2	1
590	не знает	1	1
591	сказать что	10	1
592	только как	3	1
593	время но	3	1
594	оно не	1	1
595	только о	2	1
596	для которой	1	1
597	и самих	1	1
598	жизни и	6	1
599	в таком	4	1
600	также не	1	1
601	они не	3	1
602	можно назвать	1	1
603	как на	1	1
604	точно так	1	1
605	во всяком	2	1
606	все что	1	1
