N	4gram	Tiupa_Narr_1	DiskursI
233	сюжетообразующим при этом и	1	1
234	является сюжетообразующим при этом	1	1
235	установка не на раскрытие	1	1
236	иного языка и возможность	1	1
237	манифестирующего двоякий жизненный опыт	1	1
238	от героя окажется неадекватным	1	1
239	романного видения мира романного	1	1
240	не быть субъектом ролевого	1	1
241	возможность иного включает в	1	1
242	самому тогда как притчу	1	1
243	оно живет в готовом	1	1
244	включает в себя и	1	1
245	собственным смыслом ни в	1	1
246	себе самому тогда как	1	1
247	слушателей преодолевая их внутреннюю	1	1
248	изобразителя жизни повествователя о	1	1
249	в готовом стабильно дифференцированном	1	1
250	иной интонации и оценки	1	1
251	к его ценностно-смысловой позиции	1	1
252	романного образа и романного	1	1
253	и соотношений такая возможность	1	1
254	в себя и возможность	1	1
255	сколько от мастерства рассказчика	1	1
256	посрамление словесное кощунство и	1	1
257	свободного согласия за которым	1	1
258	возможность иной интонации и	1	1
259	свой опыт жизни а	1	1
260	комическая апофегма то есть	1	1
261	мире на свой опыт	1	1
262	ценностями иными соседствами именно	1	1
263	адресат протороманного коммуникативного события	1	1
264	ощущение составляет необходимый фон	1	1
265	ней установка не на	1	1
266	принципе можно припоминая и	1	1
267	знает к его ценностно-смысловой	1	1
268	в той или иной	2	1
269	необходимости ни в мире	1	1
270	мира с совершенно иными	1	1
271	в мире на свой	1	1
272	ни притча не знают	1	1
273	впервые освоена в анекдоте	1	1
274	с совершенно иными границами	1	1
275	по отношению к самому	1	1
276	позиции учителя жизни постоянно	1	1
277	чувства юмора умения отрешиться	1	1
278	профанация священного новелла ночной	1	1
279	необходимый фон романного видения	1	1
280	двоякий жизненный опыт запечатлеваемый	1	1
281	жизнеописание несет в себе	1	1
282	вещами и ценностями иными	1	1
283	высказывания состоит в напряжении	1	1
284	припоминая и примеряя ее	1	1
285	даль и сближение но	1	1
286	смыслом ни в мире	1	1
287	жизни постоянно переходит к	1	1
288	согласия за которым обнаруживается	1	1
289	и романного слова эта	1	1
290	к своему герою определяемое	1	1
291	у-влекать слушателей преодолевая их	1	1
292	и адресат протороманного коммуникативного	1	1
293	субъекты смыслополагания между которыми	1	1
294	слову чего не требует	1	1
295	в себе не заключает	1	1
296	проецировать чужой экзистенциальный опыт	1	1
297	ни в мире императивной	1	1
298	себя и возможность иного	1	1
299	уметь проецировать чужой экзистенциальный	1	1
300	разные формы скрытой полускрытой	1	1
301	образа и романного слова	1	1
302	анекдота это игра случая	1	1
303	наизнанку глупость неуместность ошибка	1	1
304	и в то же	1	1
305	можно припоминая и примеряя	1	1
306	возможна только в вероятностном	1	1
307	читателем к иллюзии живого	1	1
308	просторную сферу исторического бытия	1	1
309	его уникальным жизненным опытом	1	1
310	оговорка где слово деритуализовано	1	1
311	не сводится к этим	1	1
312	дистанции между ними здесь	1	1
313	мире всеобщей межличностной соотносительности	1	1
314	в анекдоте подготовившем почву	1	1
315	слова манифестирующего двоякий жизненный	1	1
316	между ними здесь невозможно	1	1
317	или субъектом инициативного самообнаружения	1	1
318	доверия к чужому слову	1	1
319	картины мира с совершенно	1	1
320	слова прямой речи именно	1	1
321	и ценностями иными соседствами	1	1
322	которыми устанавливаются отношения ценностно-смысловой	1	1
323	сказании или притче была	1	1
324	и строго отграниченная система	1	1
325	прямой речи именно диалог	1	1
326	опираясь на индивидуальный опыт	1	1
327	живет в готовом стабильно	1	1
328	еще не есть биография	1	1
329	к этим моментам родственным	1	1
330	в принципе можно припоминая	1	1
331	любопытство к реальному человеческому	1	1
332	события суть равнодостойные субъекты	1	1
333	носителем и реализатором самобытного	1	1
334	непредубежденное любопытство к реальному	1	1
335	биография возможна только в	1	1
336	отношению к самому герою	1	1
337	содержания сколько от мастерства	1	1
338	человека с его уникальным	1	1
339	переходит к позиции изобразителя	1	1
340	окажется неадекватным субъект объект	1	1
341	в том числе и	4	1
342	не есть биография и	1	1
343	себя в другом и	1	1
344	жизненную позицию опираясь на	1	1
345	на свой опыт жизни	1	1
346	как того требует авторитетное	1	1
347	романного слова эта возможность	1	1
348	собственной ситуации жизненного выбора	1	1
349	требует авторитетное слово там	1	1
350	искусство заинтересовывать судьбой отдельных	1	1
351	включая разные формы скрытой	1	1
352	в другом и другого	1	1
353	между которыми устанавливаются отношения	1	1
354	ответную реакцию предварительное знакомство	1	1
355	или субъектом этического выбора	1	1
356	самобытно но и характерное	1	1
357	опыт чужой жизненной позиции	1	1
358	дискурсу речевая маска биографа	1	1
359	раскованной беседы автора с	1	1
360	и не дает позвоночника	1	1
361	обнаруживается преодолеваемая даль и	1	1
362	узнавания себя в другом	1	1
363	в даме с собачкой	1	1
364	в нем звучит один	1	1
365	становления и развития самоопределяющегося	1	1
366	живое непредубежденное любопытство к	1	1
367	героя окажется неадекватным субъект	1	1
368	чего анекдот не знает	1	1
369	их свободного согласия за	1	1
370	это игра случая непредсказуемое	1	1
371	не требует анекдот но	1	1
372	но без благоговейного приятия	1	1
373	образ становящегося человека с	1	1
374	в напряжении событийного ряда	1	1
375	в себе ему надлежит	1	1
376	может быть сведена к	1	1
377	биографического слова не сводится	1	1
378	несобственно-прямая речь включая разные	1	1
379	анекдот ни притча не	1	1
380	легко может быть редуцирован	1	1
381	примеряя ее содержание к	1	1
382	ночной жанр посрамляющий умершее	1	1
383	из двух или нескольких	1	1
384	требует анекдот но без	1	1
385	излагаемой жизни как исполненной	1	1
386	соседствами именно это ощущение	1	1
387	содержание к собственной ситуации	1	1
388	предварительное знакомство слушателей с	1	1
389	очередь по отношению к	1	1
390	двух или нескольких возможностей	1	1
391	отсутствием ценностной дистанции между	1	1
392	знакомство слушателей с содержанием	1	1
393	экзистенциальный опыт присутствия в	1	1
394	и сам текст анекдота	1	1
395	к самому герою жизнеописания	1	1
396	к интонации доверительной и	1	1
397	определяемое отсутствием ценностной дистанции	1	1
398	там же сказания или	1	1
399	оценки и иных пространственно-временных	1	1
400	с его уникальным жизненным	1	1
401	самоотождествление с человеком неким	1	1
402	этим моментам родственным анекдотическому	1	1
403	ценностной дистанции между ними	1	1
404	не может обладать собственным	1	1
405	раз-влекать их предлагая адресату	1	1
406	в первую очередь по	1	1
407	возможность иного языка и	1	1
408	романного дискурса призван обладать	1	1
409	предметно-тематическое содержание жизнеописания вполне	1	1
410	для рассказчика ни для	1	1
411	анекдот должен не у-влекать	1	1
412	мы имеем дело не	1	1
413	обычно является сюжетообразующим при	1	1
414	строго отграниченная система смыслов	1	1
415	неадекватным субъект объект и	1	1
416	жизни как исполненной некоторого	1	1
417	мира романного образа и	1	1
418	выбор лексики например в	1	1
419	и непристойность необыкновенное в	1	1
420	индивидуальный опыт чужой жизненной	1	1
421	неприемлемо ни для рассказчика	1	1
422	необыкновенное в новелле есть	1	1
423	есть нарушение запрета есть	1	1
424	в сказании или притче	1	1
425	здесь невозможно притчевое нормативное	1	1
426	которым обнаруживается преодолеваемая даль	1	1
427	значительной степени зависим от	1	1
428	моментам родственным анекдотическому дискурсу	1	1
429	иного включает в себя	1	1
430	на индивидуальный опыт чужой	1	1
431	речи именно диалог персонажей	1	1
432	жизненного опыта их свободного	1	1
433	отношение к своему герою	1	1
434	скрытой полускрытой рассеянной чужой	1	1
435	чужой экзистенциальный опыт присутствия	1	1
436	опыт присутствия в мире	1	1
437	которого он от позиции	1	1
438	дифференцированном и оцененном мире	1	1
439	напряжении событийного ряда возбуждающем	1	1
440	другого в себе ему	1	1
441	чужой речи и т.п	1	1
442	закономерно приводит к интонации	1	1
443	самому герою жизнеописания чего	1	1
444	неким ибо предметно-тематическое содержание	1	1
445	того требует авторитетное слово	1	1
446	к собственной ситуации жизненного	1	1
447	есть профанация священного новелла	1	1
448	совершенно иной конкретной ценностно-смысловой	1	1
449	в просторную сферу исторического	1	1
450	к реальному человеческому существованию	1	1
451	выводится в просторную сферу	1	1
452	завершенная и строго отграниченная	1	1
453	в полном его составе	1	1
454	предел до которого анекдот	1	1
455	полускрытой рассеянной чужой речи	1	1
456	зримого жеста и как	1	1
457	между вещами и ценностями	1	1
458	языка и возможность иной	1	1
459	его ценностно-смысловой позиции в	1	1
460	и примеряя ее содержание	1	1
461	восприятия сказания или анекдота	1	1
462	жизнь глазами анекдота это	1	1
463	своему герою определяемое отсутствием	1	1
464	запечатлеваемый и запечатлевающий основу	1	1
465	однако диалогизм биографического слова	1	1
466	отрешиться от нудительной серьезности	1	1
