N	2gram	Propp_Isto_2	Problema
276	какой-нибудь предмет	1	2
277	прийти к	1	2
278	которые в	1	2
279	не в	7	2
280	войти в	1	2
281	даже в	1	2
282	же мы	2	2
283	самого начала	2	2
284	правда в	1	2
285	что их	1	2
286	на него	5	2
287	того чтобы	2	2
288	слово и	1	2
289	себе что	1	2
290	ли в	1	2
291	значение как	1	2
292	на это	1	2
293	от друга	1	2
294	только при	1	2
295	во все	1	2
296	является в	1	2
297	говорят что	5	2
298	сводится к	1	2
299	о нем	4	2
300	мы могли	2	2
301	а также	2	2
302	это было	1	2
303	к нему	5	2
304	этому поводу	1	2
305	что и	6	2
306	если это	3	2
307	может иметь	1	2
308	в него	2	2
309	спросим себя	1	2
310	быть и	1	2
311	содержится в	1	2
312	и действительно	1	2
313	здесь о	1	2
314	или его	2	2
315	или в	2	2
316	в качестве	3	2
317	до наших	1	2
318	же и	3	2
319	для всех	1	2
320	многое другое	1	2
321	является не	2	2
322	уже с	2	2
323	ни с	1	2
324	себе в	1	2
325	только с	2	2
326	каждый из	1	2
327	в состоянии	3	2
328	мы назвали	1	2
329	мы это	1	2
330	с нашим	1	2
331	и прежде	1	2
332	и др	4	2
333	только по	1	2
334	в одно	1	2
335	входить в	1	2
336	нет ничего	2	2
337	нами как	1	2
338	вместе с	7	2
339	эта связь	3	2
340	относиться к	1	2
341	это за	2	2
342	в тех	2	2
343	думается что	1	2
344	здесь идет	1	2
345	только мы	1	2
346	при таком	1	2
347	свидетельствует о	1	2
348	еще более	1	2
349	в системе	2	2
350	но можно	1	2
351	бы его	1	2
352	из этого	1	2
353	а может	1	2
354	говорили о	1	1
355	к их	1	1
356	же как	5	1
357	для выяснения	1	1
358	только самый	1	1
359	сам по	1	1
360	она все	1	1
361	что эти	4	1
362	отношений которые	1	1
363	нечто что	1	1
364	по его	1	1
365	их и	1	1
366	возразить что	1	1
367	мы имеем	15	1
368	относится и	1	1
369	мы сделаем	1	1
370	пока только	1	1
371	имеет свою	1	1
372	это всегда	1	1
373	требует от	1	1
374	на себя	1	1
375	я не	2	1
376	который может	1	1
377	как ему	1	1
378	он был	3	1
379	одного человека	1	1
380	есть акт	1	1
381	ни одно	1	1
382	время в	1	1
383	что его	1	1
384	с его	1	1
385	только после	4	1
386	тем как	1	1
387	то мы	2	1
388	воду из	1	1
389	у которой	1	1
390	он может	1	1
391	он говорит	1	1
392	и и	1	1
393	точное и	1	1
394	это видно	1	1
395	к которой	1	1
396	д для	1	1
397	в настоящем	1	1
398	из таких	1	1
399	это одно	1	1
400	как в	5	1
401	поскольку они	1	1
402	дает нам	2	1
403	с такими	1	1
404	туда и	1	1
405	случае уже	1	1
406	е с	1	1
407	есть ли	2	1
408	говорится в	2	1
409	для которого	1	1
410	что это	6	1
411	здесь имеется	2	1
412	одном случае	2	1
413	самым и	1	1
414	ухода в	1	1
415	одно время	1	1
416	остановиться на	1	1
417	им в	1	1
418	не стали	1	1
419	другом случае	1	1
420	если он	1	1
421	не могла	2	1
422	так сказать	2	1
423	мы их	1	1
424	не имеют	1	1
425	что было	1	1
426	в нем	7	1
427	же здесь	1	1
428	не связан	1	1
429	ушел в	1	1
430	в силу	2	1
431	на земле	1	1
432	что ни	1	1
433	так например	1	1
434	могла бы	2	1
435	что такой	1	1
436	в другом	9	1
437	или если	1	1
438	дать ей	1	1
439	который и	1	1
440	это не	2	1
441	если при	1	1
442	но их	1	1
443	должен был	3	1
444	не соответствует	2	1
445	он действительно	1	1
446	место и	1	1
447	из которой	1	1
448	есть он	1	1
449	сами собой	1	1
450	такой же	2	1
451	зато в	1	1
452	не мог	3	1
453	но я	1	1
454	говорят только	1	1
455	бы на	1	1
456	и установить	1	1
457	уже к	1	1
458	в которых	2	1
459	мы теперь	1	1
460	выше мы	3	1
461	видно что	6	1
462	она или	2	1
463	на разные	1	1
464	известно и	1	1
465	бы быть	1	1
466	дошло до	1	1
467	как можно	1	1
468	нас к	1	1
469	и очень	1	1
470	как акт	1	1
471	но они	4	1
472	мы пока	1	1
473	что эта	2	1
474	из тех	1	1
475	форма не	1	1
476	музыкальных инструментов	1	1
477	не берет	2	1
478	в познании	1	1
479	я буду	3	1
480	и далеко	1	1
481	но вместе	1	1
482	и именно	2	1
483	иметь в	2	1
484	никогда не	15	1
485	нас пока	2	1
486	и вместо	1	1
487	мира и	1	1
488	взятыми в	1	1
489	этих двух	1	1
490	а во	1	1
491	можно усмотреть	2	1
492	исследования мы	1	1
493	и его	3	1
494	можем здесь	1	1
495	и два	1	1
496	есть у	1	1
497	такие же	1	1
498	если его	1	1
499	в основу	1	1
500	лежит в	1	1
501	если уже	1	1
502	бы он	1	1
503	будет интересовать	1	1
504	уже на	3	1
505	или он	3	1
506	которой она	1	1
507	думает что	1	1
508	но по	3	1
509	представляли себе	1	1
510	то она	1	1
511	с ее	2	1
512	как один	1	1
513	всего этого	1	1
514	к нам	1	1
515	совершенно ясно	2	1
516	характер и	1	1
517	говорили что	2	1
518	в дальнейшем	1	1
519	они должны	4	1
520	огромное количество	1	1
521	то нужно	1	1
522	и когда	2	1
523	что у	2	1
524	с собой	1	1
525	на нее	2	1
526	очень долго	1	1
527	особенно в	1	1
528	здесь нет	2	1
529	же эти	2	1
530	о связи	2	1
531	со всем	1	1
532	он к	1	1
533	был не	1	1
534	с ним	1	1
535	образом в	1	1
536	находится в	2	1
537	вот почему	1	1
538	как понимать	1	1
539	не приходит	1	1
540	ли или	1	1
541	одного из	1	1
542	или на	4	1
543	в которое	1	1
544	с каким-нибудь	1	1
545	обратном порядке	1	1
546	и во	1	1
547	с нашей	1	1
548	белый цвет	1	1
549	переходит в	1	1
550	которое уже	1	1
551	этот момент	1	1
552	хотя по	1	1
553	быть даже	1	1
554	тот момент	2	1
555	и окончательно	1	1
556	не знаю	1	1
557	и она	3	1
558	из видов	2	1
559	же можно	3	1
560	и многое	1	1
561	что здесь	4	1
562	но с	2	1
563	оно и	2	1
564	и одновременно	1	1
565	одной из	4	1
566	этот вопрос	1	1
567	в какой	1	1
568	и так	2	1
569	это очень	1	1
570	здесь с	1	1
571	или какой-нибудь	1	1
572	все они	1	1
573	рассматриваться как	1	1
574	ничего нельзя	1	1
575	слишком далеко	1	1
576	от других	1	1
577	а то	2	1
578	факт но	1	1
579	не будут	1	1
580	слова в	2	1
581	в одном	5	1
582	и со	1	1
583	и один	1	1
584	друг друга	1	1
585	или это	1	1
586	но что	1	1
587	не обладает	3	1
588	к самому	1	1
589	может рассматриваться	1	1
590	нужно было	1	1
591	возможно что	2	1
592	хотя оно	1	1
593	со стороны	1	1
594	о своей	2	1
595	нельзя сказать	1	1
596	именно в	2	1
597	здесь в	2	1
598	том как	1	1
599	будет ли	1	1
600	в каких	3	1
601	а с	2	1
602	она является	1	1
603	себя и	2	1
604	его из	2	1
605	превращается в	2	1
606	от этого	1	1
607	определить его	1	1
608	их можно	1	1
609	а на	1	1
610	до конца	1	1
611	и потому	1	1
612	как это	3	1
613	его на	2	1
614	как человек	1	1
615	а так	1	1
616	к своему	1	1
617	в пределах	1	1
618	где же	2	1
619	а если	1	1
620	чем в	1	1
621	а потом	4	1
622	здесь совершенно	1	1
623	в тот	2	1
624	в обратном	1	1
625	отдельности и	1	1
626	т е	29	1
627	действительно ли	1	1
628	мыслится как	1	1
629	к следующему	1	1
630	указанием на	1	1
631	на пути	1	1
632	о его	2	1
633	между прочим	3	1
634	думают что	1	1
635	в более	1	1
636	в следующей	1	1
637	этих случаях	10	1
638	то можно	1	1
639	на небе	1	1
640	в точном	1	1
641	не получит	1	1
642	следующее мы	1	1
643	и кроме	1	1
644	себя эту	1	1
645	который является	1	1
646	но когда	1	1
647	особого рода	1	1
648	это может	1	1
649	у них	1	1
650	было только	1	1
651	во время	2	1
652	же в	1	1
653	но всегда	1	1
654	всегда есть	1	1
655	иначе она	1	1
656	или при	1	1
657	понимать как	1	1
658	где как	2	1
659	в отдельности	1	1
660	есть и	2	1
661	к этой	4	1
662	ее в	2	1
663	то оно	1	1
664	и эта	1	1
665	к этому	1	1
666	можно назвать	1	1
667	они не	4	1
