N	2gram	Vygotskiy__1	Marksizm
449	в каждом	3	1
450	мы его	1	1
451	обозначается как	1	1
452	как они	2	1
453	сущности всегда	1	1
454	в совершенно	4	1
455	речи или	1	1
456	со всеми	4	1
457	связанных с	1	1
458	ясно что	19	1
459	этого процесса	1	1
460	заключается в	7	1
461	не умеет	1	1
462	именно та	1	1
463	он есть	1	1
464	в социальной	1	1
465	интонация в	1	1
466	в них	2	1
467	же социальной	1	1
468	в общей	1	1
469	с тем	3	1
470	которой он	1	1
471	и вне	1	1
472	несмотря на	5	1
473	совершенно особый	1	1
474	ею и	1	1
475	за борт	1	1
476	все это	8	1
477	и какая	1	1
478	места в	1	1
479	метода в	1	1
480	автором и	1	1
481	соответствующие им	1	1
482	что такое	2	1
483	лежат в	1	1
484	именно и	2	1
485	уже к	1	1
486	таком явлении	1	1
487	почти ни	1	1
488	мере не	1	1
489	узким и	1	1
490	себе а	3	1
491	значение то	1	1
492	формы если	1	1
493	конечном счете	3	1
494	сущности ничего	1	1
495	не менее	2	1
496	его действия	3	1
497	не стоят	1	1
498	для изучения	1	1
499	простое и	1	1
500	тем не	2	1
501	всякий акт	1	1
502	не могли	1	1
503	оно само	1	1
504	указывали что	1	1
505	переживание остается	1	1
506	это выражение	1	1
507	же мы	1	1
508	определяют собою	1	1
509	приводят к	1	1
510	на один	2	1
511	тяготеть к	1	1
512	он как	1	1
513	цели и	1	1
514	при всех	1	1
515	говорит по	1	1
516	и какие	1	1
517	что эта	3	1
518	что с	2	1
519	иной раз	1	1
520	есть прежде	1	1
521	мысли в	3	1
522	мышления и	3	1
523	тогда когда	5	1
524	одной плоскости	1	1
525	с и	5	1
526	но она	1	1
527	в языкознании	1	1
528	особый характер	1	1
529	но только	3	1
530	быть нами	2	1
531	принадлежит к	1	1
532	находится в	1	1
533	однако если	1	1
534	и объективной	1	1
535	поскольку оно	1	1
536	в противоречие	2	1
537	что самое	3	1
538	такая же	1	1
539	это слово	1	1
540	убедиться в	1	1
541	имеет совершенно	1	1
542	не принадлежит	1	1
543	так то	1	1
544	не ее	1	1
545	этом отношении	2	1
546	и делает	1	1
547	раз все	1	1
548	в действительности	1	1
549	проблемы мы	2	1
550	как всякое	1	1
551	в духе	1	1
552	искусства и	15	1
553	не могут	3	1
554	когда мы	3	1
555	есть только	2	1
556	что все	3	1
557	и другой	3	1
558	и такие	1	1
559	ли не	1	1
560	числе и	1	1
561	уже было	1	1
562	его с	1	1
563	как для	1	1
564	чтобы изучить	1	1
565	они и	1	1
566	конца и	1	1
567	оно не	1	1
568	он создает	1	1
569	слов все	1	1
570	не поймем	1	1
571	и силу	1	1
572	слово которое	1	1
573	связи со	2	1
574	в буквальном	1	1
575	последнее время	2	1
576	то или	2	1
577	в наглядных	1	1
578	исследования совершенно	1	1
579	в себя	2	1
580	роль в	3	1
581	и когда	3	1
582	только через	1	1
583	на нее	1	1
584	было в	1	1
585	от идеологии	2	1
586	здесь нет	1	1
587	подойти к	2	1
588	можно только	1	1
589	по сравнению	1	1
590	всех возможных	1	1
591	понятно что	1	1
592	и вообще	1	1
593	с ним	2	1
594	мысль о	1	1
595	каждый образ	1	1
596	только и	1	1
597	социальна и	1	1
598	это зависит	1	1
599	при такой	1	1
600	идеологические формы	1	1
601	и поэтому	2	1
602	и что	8	1
603	как ее	1	1
604	его жизни	1	1
605	еще дальше	1	1
606	можно сказать	1	1
607	этих двух	2	1
608	он исходит	1	1
609	тем или	2	1
610	которые мы	1	1
611	основе тех	1	1
612	в конечном	3	1
613	когда оно	2	1
614	нуждается в	3	1
615	сильнее и	1	1
616	которые совершенно	1	1
617	свой смысл	1	1
618	во всей	1	1
619	существенную роль	1	1
620	и только	3	1
621	в другой	2	1
622	из сферы	1	1
623	самим автором	1	1
624	в него	2	1
625	и мир	1	1
626	перестает существовать	1	1
627	всегда в	1	1
628	в каждую	1	1
629	что здесь	2	1
630	но с	1	1
631	мы видим	5	1
632	тот же	2	1
633	дело с	3	1
634	и кажется	1	1
635	для одних	1	1
636	же оно	1	1
637	и так	4	1
638	идеологической формы	1	1
639	образа с	1	1
640	ключом к	1	1
641	в обществе	3	1
642	этих слов	2	1
643	или его	3	1
644	в выражении	1	1
645	современном русском	1	1
646	всегда с	1	1
647	которой оно	2	1
648	так что	5	1
649	же и	1	1
650	есть в	7	1
651	и др	1	1
652	же самым	1	1
653	для целого	1	1
654	можно выразить	1	1
655	уже не	2	1
656	или не	2	1
657	оно в	1	1
658	же в	1	1
659	если в	1	1
660	здесь же	1	1
661	не дает	2	1
662	легли в	1	1
663	и других	3	1
664	из них	2	1
665	и социально	1	1
666	был бы	5	1
667	одно из	2	1
668	отдельного слова	1	1
669	стать в	1	1
670	предшествующим и	1	1
671	могло бы	4	1
672	говорить об	1	1
673	в одном	2	1
674	иначе как	2	1
675	сами по	1	1
676	и должна	1	1
677	содержание и	1	1
678	к ним	2	1
679	случае не	2	1
680	само по	5	1
681	не воспринимаем	1	1
682	она будет	1	1
683	в широком	1	1
684	и оценки	1	1
685	полагаем что	1	1
686	от того	3	1
687	в других	1	1
688	слово до	1	1
689	но из	1	1
690	со всем	1	1
691	со стороны	4	1
692	и вариации	1	1
693	и из	1	1
694	другим и	1	1
695	связаны с	1	1
696	к нашему	1	1
697	соответствии с	1	1
698	передает все	1	1
699	и между	1	1
700	еще и	1	1
701	каждую эпоху	1	1
702	себя и	2	1
703	больше и	1	1
704	говорит о	2	1
705	к более	1	1
706	и последующим	1	1
707	чтобы убедиться	1	1
708	это говорит	1	1
709	которых мы	1	1
710	мы так	1	1
711	литературное произведение	1	1
712	на которых	1	1
713	где эти	1	1
714	другой стороны	5	1
715	его как	1	1
716	как ни	1	1
717	мы все	2	1
718	дело в	1	1
719	что обычно	1	1
720	на основании	7	1
721	на эту	1	1
722	быть сведена	2	1
723	во внимание	2	1
724	через нее	1	1
725	говорит нам	1	1
726	исходить из	1	1
727	него в	2	1
728	быть объяснено	1	1
729	же социальна	1	1
730	правильнее всего	1	1
731	противоречие с	3	1
732	чрезвычайно важно	1	1
733	мы говорим	1	1
734	эти исследования	1	1
735	это сознание	1	1
736	он говорит	1	1
737	к жизни	2	1
738	в художественных	1	1
739	сравнению с	1	1
740	становится все	1	1
741	что же	2	1
742	и всей	1	1
743	эту мысль	1	1
744	из этой	1	1
745	исходя из	3	1
746	в состоянии	3	1
747	человеческой психики	1	1
748	и оценка	1	1
749	в это	1	1
750	быть признано	1	1
751	в условиях	1	1
752	в целом	5	1
753	но это	3	1
754	общественной жизни	1	1
755	то вся	1	1
756	содержанием и	1	1
757	и выражение	1	1
758	каждой из	3	1
759	религиозные системы	1	1
760	мы совершенно	2	1
761	данной группы	1	1
762	форм и	1	1
763	об отношении	1	1
764	как каждый	1	1
765	хотя и	3	1
766	грубо говоря	2	1
767	и существенно	1	1
768	мы должны	1	1
769	его еще	1	1
770	на нем	1	1
771	зрения в	1	1
772	потому что	10	1
773	различные эпохи	1	1
774	по самой	2	1
775	чтобы прийти	1	1
776	форма то	1	1
777	уводит нас	1	1
778	жизни в	1	1
779	границу между	1	1
780	психики и	1	1
781	анализ ее	1	1
782	этой проблемы	1	1
783	же самой	1	1
784	самой своей	1	1
785	какой мере	3	1
786	романе то	1	1
787	не что	1	1
788	это и	3	1
789	из этого	2	1
790	языка то	1	1
791	или иным	2	1
792	но вот	1	1
793	и слов	2	1
794	являются не	2	1
795	а может	1	1
796	предметом исследования	1	1
797	как таковое	2	1
798	и другие	4	1
799	по поводу	2	1
800	социальной среде	1	1
801	произведения к	1	1
802	том числе	1	1
803	гораздо более	2	1
