N	2gram	Losev_Prob_1	KulturaY
506	не люблю	1	1
507	нет в	1	1
508	и делает	3	1
509	является их	1	1
510	далеко не	5	1
511	показывает что	1	1
512	в общей	2	1
513	с внешней	1	1
514	для своего	2	1
515	и уже	3	1
516	для чего	2	1
517	мы видели	1	1
518	сейчас мы	2	1
519	раз и	9	1
520	на первый	2	1
521	нужно чтобы	1	1
522	которую мы	1	1
523	эта черта	1	1
524	в такой	1	1
525	наших дней	1	1
526	и без	1	1
527	мы называем	2	1
528	мы в	3	1
529	оказывается что	2	1
530	об ином	1	1
531	таких случаях	2	1
532	и искусстве	3	1
533	если угодно	1	1
534	науке а	1	1
535	но это	8	1
536	но он	3	1
537	друг другу	2	1
538	имеет смысл	1	1
539	но было	1	1
540	чем собственно	1	1
541	однако в	2	1
542	с такими	2	1
543	что этот	2	1
544	случае мы	1	1
545	сам он	1	1
546	и науки	1	1
547	слова мы	1	1
548	сущности говоря	1	1
549	можно понимать	1	1
550	некоторого рода	5	1
551	что ему	1	1
552	образом хотя	1	1
553	и притом	4	1
554	в процессе	1	1
555	более отчетливо	1	1
556	иметь в	4	1
557	совершенно правильно	1	1
558	та или	1	1
559	из других	2	1
560	только не	3	1
561	недостаточно для	1	1
562	правда в	1	1
563	дело в	3	1
564	одна из	1	1
565	отнестись к	1	1
566	находятся в	1	1
567	и существенное	1	1
568	учения о	2	1
569	с одним	1	1
570	тех или	3	1
571	вот что	1	1
572	хорошо что	1	1
573	как будто	3	1
574	может и	3	1
575	что на	1	1
576	однако это	3	1
577	конечно и	1	1
578	этот закон	1	1
579	его обозначить	1	1
580	является то	2	1
581	но только	2	1
582	xx века	2	1
583	есть только	8	1
584	могут быть	2	1
585	просто на	1	1
586	же только	1	1
587	первом и	1	1
588	о таких	1	1
589	той или	5	1
590	указывает на	14	1
591	всегда так	1	1
592	и свое	1	1
593	однако решает	1	1
594	где он	1	1
595	ничего общего	11	1
596	в настоящее	3	1
597	и самое	1	1
598	как мы	7	1
599	здесь необходимо	4	1
600	говоря уже	2	1
601	говорит и	3	1
602	без всякого	2	1
603	в ее	3	1
604	быть достаточно	1	1
605	и от	1	1
606	только то	4	1
607	в бесах	1	1
608	образом то	1	1
609	не содержит	2	1
610	если они	1	1
611	и сам	1	1
612	только через	1	1
613	чтобы указать	1	1
614	которыми мы	1	1
615	самый факт	2	1
616	идти дальше	1	1
617	которая была	1	1
618	мог бы	1	1
619	когда есть	1	1
620	известной мере	1	1
621	имеется в	1	1
622	разного рода	6	1
623	поэтому в	1	1
624	быть проще	1	1
625	не будучи	1	1
626	и никакого	1	1
627	ли эти	1	1
628	даже не	1	1
629	образом в	1	1
630	действительности по	1	1
631	находится в	1	1
632	все дело	1	1
633	а его	1	1
634	оно заключается	1	1
635	момент в	2	1
636	то во	2	1
637	и эту	2	1
638	настоящее время	3	1
639	одного из	1	1
640	утверждает что	1	1
641	у достоевского	1	1
642	очень многое	1	1
643	а также	4	1
644	времени в	1	1
645	и во	3	1
646	нас в	2	1
647	часто и	2	1
648	во всех	7	1
649	переходит в	1	1
650	и хорошо	1	1
651	является ее	1	1
652	как его	2	1
653	фактов но	1	1
654	и только	4	1
655	и грамматической	1	1
656	ее элементов	1	1
657	в теории	3	1
658	все время	2	1
659	и построение	1	1
660	и устойчивое	1	1
661	бы вполне	2	1
662	и следовательно	3	1
663	своему содержанию	3	1
664	в него	2	1
665	в литературе	4	1
666	другое не	1	1
667	раз то	1	1
668	что здесь	3	1
669	правильно в	1	1
670	которое было	1	1
671	сразу же	2	1
672	совсем не	4	1
673	этот вопрос	1	1
674	будь то	3	1
675	не сказано	1	1
676	что даже	1	1
677	художественной литературе	1	1
678	не имеющих	2	1
679	и так	2	1
680	поэтому и	2	1
681	не мешает	2	1
682	это же	1	1
683	тот или	1	1
684	с которыми	4	1
685	нужно понимать	1	1
686	к изменению	1	1
687	до наших	1	1
688	от одной	1	1
689	есть чисто	1	1
690	указания на	1	1
691	каждый из	1	1
692	вопроса о	2	1
693	этом что	1	1
694	себя в	1	1
695	и необходима	1	1
696	только на	4	1
697	в нашей	1	1
698	чем с	1	1
699	в сознании	5	1
700	является не	2	1
701	не дает	1	1
702	и других	1	1
703	постановка вопроса	1	1
704	его и	1	1
705	этот раз	2	1
706	философию и	1	1
707	которые в	2	1
708	совсем другое	1	1
709	не так	1	1
710	для него	2	1
711	и их	1	1
712	в известной	1	1
713	могло бы	1	1
714	нас только	1	1
715	термин или	1	1
716	мы находим	2	1
717	сами по	3	1
718	в конце	6	1
719	не для	2	1
720	тому же	1	1
721	мы можем	4	1
722	но что	2	1
723	история науки	1	1
724	в систему	1	1
725	как такового	2	1
726	не из	1	1
727	образом не	1	1
728	он является	1	1
729	к той	1	1
730	от того	1	1
731	мало для	1	1
732	только более	1	1
733	в других	5	1
734	и строго	1	1
735	именно как	4	1
736	связан с	1	1
737	со всем	2	1
738	без всякой	2	1
739	пока еще	3	1
740	тотчас же	1	1
741	в данный	1	1
742	от другой	1	1
743	уже при	1	1
744	здесь в	3	1
745	убеждаемся что	1	1
746	как же	3	1
747	которые ему	1	1
748	было и	1	1
749	в россии	1	1
750	что для	2	1
751	говорит о	3	1
752	от другого	2	1
753	в некоторых	1	1
754	притом не	1	1
755	к сожалению	1	1
756	в любой	1	1
757	а главное	1	1
758	такое этот	1	1
759	этих терминов	1	1
760	однако и	3	1
761	его как	2	1
762	человек в	1	1
763	а ведь	1	1
764	отнюдь не	10	1
765	что обычно	1	1
766	скажем несколько	1	1
767	в одно	4	1
768	но как	6	1
769	к лицу	1	1
770	нет ничего	10	1
771	этого я	1	1
772	сколько угодно	3	1
773	к его	2	1
774	к другой	1	1
775	чтобы мы	1	1
776	в историю	1	1
777	вопрос этот	1	1
778	данный момент	1	1
779	по своему	9	1
780	он говорит	1	1
781	что за	1	1
782	это также	1	1
783	на тот	2	1
784	наряду с	1	1
785	этой последней	1	1
786	да и	3	1
787	образом на	1	1
788	уже об	1	1
789	и структура	1	1
790	с представлением	1	1
791	многих других	1	1
792	это значит	1	1
793	здесь идет	1	1
794	мы сказали	1	1
795	протестует против	1	1
796	сейчас же	3	1
797	его в	6	1
798	является для	1	1
799	нечто совершенно	1	1
800	смысле есть	1	1
801	что мы	13	1
802	в условиях	1	1
803	в основном	1	1
804	только ради	1	1
805	только для	3	1
806	о его	2	1
807	в начале	1	1
808	точно и	1	1
809	является как	1	1
810	но для	3	1
811	говорить что	2	1
812	кроме того	2	1
813	к другим	1	1
814	эта настолько	1	1
815	ниже мы	2	1
816	с большой	1	1
817	при всем	1	1
818	и надо	2	1
819	с проблемой	1	1
820	бы говорить	1	1
821	мы сразу	1	1
822	а все	1	1
823	которая в	1	1
824	он за	1	1
825	братьях карамазовых	1	1
826	к живому	1	1
827	собственно говоря	2	1
828	бы он	1	1
829	иное чем	1	1
830	чтобы его	2	1
831	поэтому все	1	1
832	ведь есть	1	1
833	этого закона	1	1
834	с понятием	1	1
835	будто бы	1	1
836	он стал	1	1
837	что а	2	1
838	только что	2	1
839	на нас	1	1
840	есть уже	1	1
841	всегда есть	6	1
842	например на	2	1
843	ему присущи	1	1
844	является его	1	1
845	гораздо больше	2	1
846	это все	1	1
847	не знает	1	1
848	сказать что	13	1
849	только как	1	1
850	совершенно не	6	1
851	не что	2	1
852	есть и	3	1
853	который в	1	1
854	тогда не	2	1
855	жизни и	1	1
856	но эти	1	1
857	а может	2	1
858	точностью и	1	1
859	в искусстве	3	1
860	это понятие	1	1
861	не имеется	1	1
862	к этому	1	1
863	точно так	4	1
