N	2gram	Losev_Vlad_1	KulturaY
170	тем что	2	3
171	или иначе	1	3
172	именно в	1	3
173	а главное	1	3
174	из которых	1	3
175	этом отношении	1	3
176	но это	3	3
177	совершенно не	2	3
178	к этой	2	3
179	и это	2	3
180	отношения к	1	2
181	в обычном	1	2
182	и потому	6	2
183	на самом	1	2
184	тех же	2	2
185	и есть	1	2
186	отношений в	1	2
187	не хочет	1	2
188	можно говорить	1	2
189	и до	2	2
190	почти всегда	1	2
191	в году	30	2
192	той же	2	2
193	что если	1	2
194	но вот	1	2
195	но даже	2	2
196	так или	1	2
197	а следовательно	1	2
198	мы будем	2	2
199	что за	1	2
200	ответ на	2	2
201	не просто	1	2
202	что они	3	2
203	материалом для	1	2
204	дает нам	1	2
205	в своем	4	2
206	что касается	3	2
207	его к	2	2
208	и у	4	2
209	мне не	1	2
210	вообще а	1	2
211	и если	5	2
212	при этом	2	2
213	он своей	1	2
214	не как	1	2
215	свое время	6	2
216	это конечно	3	2
217	здесь мы	3	2
218	на ту	2	2
219	на все	2	2
220	заключается в	1	2
221	но уже	1	2
222	или о	2	2
223	с тем	2	2
224	как и	4	2
225	и еще	2	2
226	бы на	1	2
227	и сейчас	2	2
228	в своей	4	2
229	таким же	1	2
230	особенности же	1	2
231	в их	1	2
232	и более	1	2
233	тем самым	2	2
234	в атмосфере	1	2
235	в отношении	3	2
236	таких случаях	1	2
237	о значении	1	2
238	она не	1	2
239	дело не	2	2
240	но что	3	2
241	образом в	2	2
242	следовательно и	1	2
243	за ними	1	2
244	и далее	1	2
245	очень часто	1	2
246	и свое	2	2
247	некоторой степени	1	2
248	свою очередь	1	2
249	говоря уже	1	2
250	нам и	1	2
251	и всякой	3	2
252	первого же	3	2
253	роль в	1	2
254	что у	4	2
255	что для	4	2
256	и вообще	4	2
257	наконец еще	1	2
258	все дело	1	2
259	одного из	1	2
260	как у	1	2
261	к нему	4	2
262	вся эта	3	2
263	вообще и	1	2
264	а именно	2	2
265	к толстым	1	2
266	для самого	1	2
267	тех пор	1	2
268	с той	1	2
269	мне кажется	1	2
270	с ними	2	2
271	он уже	4	2
272	с одной	1	2
273	конечно не	2	2
274	а это	2	2
275	даже и	9	2
276	никогда не	9	2
277	и даже	15	2
278	еще и	7	2
279	обратить внимание	2	2
280	этом слове	1	2
281	мы скажем	1	2
282	на этот	6	2
283	которых мы	1	2
284	однако и	1	2
285	вопросе о	1	2
286	он и	6	2
287	и вовсе	1	2
288	в частности	2	2
289	на который	1	2
290	с первого	2	2
291	п а	2	2
292	так мы	1	2
293	который мы	1	2
294	смысле этого	1	2
295	быть не	1	2
296	с этой	1	2
297	между прочим	11	2
298	и для	2	2
299	и от	5	2
300	всякого рода	2	2
301	о котором	2	2
302	речи с	2	2
303	и все	4	2
304	мы должны	2	2
305	но зато	2	2
306	в свою	1	2
307	не говоря	1	2
308	в свое	5	2
309	себе не	1	2
310	в своих	5	2
311	по поводу	12	2
312	несколько десятков	1	1
313	работу на	1	1
314	а под	1	1
315	по адресу	1	1
316	экономии и	1	1
317	и без	1	1
318	которое мы	1	1
319	в котором	6	1
320	ведь и	1	1
321	едва ли	3	1
322	воспитания у	1	1
323	с темой	1	1
324	по его	2	1
325	есть не	1	1
326	хорошо и	1	1
327	мы не	1	1
328	на первом	2	1
329	сторона дела	1	1
330	большую роль	1	1
331	против чего	1	1
332	есть нечто	1	1
333	время как	1	1
334	что иное	1	1
335	мало и	1	1
336	мы и	4	1
337	и он	3	1
338	с большим	1	1
339	я имею	1	1
340	он был	14	1
341	на них	1	1
342	иное как	1	1
343	столь же	1	1
344	бы то	1	1
345	в лондоне	5	1
346	с его	11	1
347	не без	6	1
348	то мы	3	1
349	истинный смысл	1	1
350	россии и	2	1
351	но как	5	1
352	явлений и	1	1
353	свою жизнь	1	1
354	по отношению	1	1
355	в общем	3	1
356	слова на	1	1
357	общую характеристику	1	1
358	себе и	1	1
359	несколько более	1	1
360	нет и	2	1
361	относится к	1	1
362	так что	10	1
363	лицом к	1	1
364	как к	2	1
365	что как	1	1
366	мы имели	1	1
367	всякого явления	1	1
368	кроме того	7	1
369	кто не	2	1
370	этом же	1	1
371	и как	4	1
372	говорит что	4	1
373	что по	1	1
374	до тех	1	1
375	и к	6	1
376	не очень	5	1
377	то в	1	1
378	не приходится	1	1
379	в которой	4	1
380	в целом	3	1
381	сказать о	1	1
382	за это	2	1
383	из этих	2	1
384	один от	1	1
385	что к	3	1
386	в себе	4	1
387	но он	5	1
388	тому же	2	1
389	не могла	1	1
390	а скорее	1	1
391	мы можем	1	1
392	однако он	1	1
393	том чтобы	2	1
394	через несколько	3	1
395	на жизнь	1	1
396	одной и	1	1
397	так например	2	1
398	именно это	1	1
399	в каждом	1	1
400	больше всего	2	1
401	то ни	1	1
402	не будет	1	1
403	а когда	1	1
404	пишет в	1	1
405	конечно объясняется	1	1
406	а по	2	1
407	которого не	1	1
408	который и	1	1
409	на почве	1	1
410	поэтому является	1	1
411	известно что	2	1
412	на вопросе	1	1
413	указаний на	1	1
414	кажется что	2	1
415	в последние	1	1
416	далеко не	1	1
417	и уже	1	1
418	о первой	1	1
419	только во	1	1
420	можно считать	2	1
421	этом в	1	1
422	но я	3	1
423	очередь с	1	1
424	академии наук	1	1
425	в №	1	1
426	на месте	1	1
427	что вся	1	1
428	в положительном	1	1
429	место в	2	1
430	еще с	1	1
431	значение для	2	1
432	и той	1	1
433	не раз	4	1
434	в одном	1	1
435	которые в	1	1
436	нам в	1	1
437	их в	1	1
438	том и	1	1
439	с такими	1	1
440	том же	1	1
441	что этот	3	1
442	для нее	2	1
443	даже в	2	1
444	а вот	1	1
445	отец и	1	1
446	и вся	1	1
447	тому что	1	1
448	а а	4	1
449	xviii века	1	1
450	деле это	1	1
451	дело в	4	1
452	одна из	1	1
453	и вместо	1	1
454	с и	2	1
455	и когда	1	1
456	письме к	10	1
457	здесь интересует	1	1
458	его от	1	1
459	эта сторона	1	1
460	действительно в	1	1
461	во всем	4	1
462	только с	1	1
463	в стиле	1	1
464	а что	1	1
465	за что	1	1
466	указывает на	2	1
467	не есть	1	1
468	слова с	1	1
469	где он	2	1
470	всегда в	1	1
471	в университете	9	1
472	смысле в	1	1
473	году в	2	1
474	элементы в	1	1
475	даже самые	1	1
476	это время	3	1
477	с ее	1	1
478	связи со	2	1
479	всего этого	1	1
480	уже с	1	1
481	только то	1	1
482	с самого	1	1
483	то время	2	1
484	то как	2	1
485	можно догадываться	1	1
486	способности к	1	1
487	который будучи	1	1
488	не с	1	1
489	и которые	1	1
490	которая была	1	1
491	во многом	2	1
492	сказано выше	1	1
493	это мы	2	1
494	к тем	1	1
495	что дело	2	1
496	ли и	1	1
497	а все	1	1
498	поэтому в	1	1
499	в некоторой	1	1
500	помочь ему	1	1
501	в эпоху	1	1
502	к русской	1	1
503	против этого	1	1
504	переводе на	1	1
505	часто и	2	1
506	слова из	1	1
507	русских и	1	1
508	тех кто	1	1
509	и самым	1	1
510	о том	11	1
511	на вопрос	1	1
512	внимание на	1	1
513	настоящее время	1	1
514	не стоит	1	1
515	и просто	3	1
516	с того	2	1
517	пор пока	1	1
518	в чем	2	1
519	в значительной	1	1
520	нас в	1	1
521	на протяжении	1	1
522	дать общую	1	1
523	от них	1	1
524	с а	9	1
525	мы уже	7	1
526	м и	7	1
527	что здесь	1	1
528	поскольку здесь	1	1
529	но с	1	1
530	ниже а	1	1
531	одной из	2	1
532	дело с	1	1
533	что даже	1	1
534	прав но	1	1
535	становится для	1	1
536	и весьма	2	1
537	например с	1	1
538	то он	6	1
539	по мнению	1	1
540	здесь о	1	1
541	нас здесь	1	1
542	по другим	1	1
543	с какой	1	1
544	высокая культура	1	1
545	указать на	2	1
546	ни одного	1	1
547	ни было	1	1
548	в виде	3	1
549	свидетельствует о	3	1
550	убедиться в	1	1
551	слово но	1	1
552	их как	1	1
553	одно из	1	1
554	для него	7	1
555	в очерке	1	1
556	не для	1	1
557	у нее	1	1
558	отношение к	3	1
559	для меня	4	1
560	была эпоха	1	1
561	и никогда	2	1
562	почему это	1	1
563	заметить что	1	1
564	не хотел	1	1
565	он так	2	1
566	в других	1	1
567	и только	1	1
568	только у	1	1
569	и понятно	1	1
570	но мне	1	1
571	которые можно	1	1
572	не потому	1	1
573	от другого	1	1
574	одной стороны	1	1
575	поскольку она	1	1
576	у других	1	1
577	отношением к	2	1
578	легко и	1	1
579	место и	1	1
580	жизнь в	2	1
581	и я	2	1
582	такого воспитания	1	1
583	с которым	2	1
584	с немецкими	1	1
585	если не	3	1
586	между первым	1	1
587	связь с	1	1
588	этой же	1	1
589	слишком хорошо	1	1
590	можно утверждать	1	1
591	суждений о	2	1
592	п д	11	1
593	цитата из	1	1
594	лондоне и	1	1
595	и гораздо	1	1
596	первые годы	1	1
597	в ноябре	2	1
598	кланяться и	1	1
599	по своему	3	1
600	он говорит	2	1
601	не был	5	1
602	также из	1	1
603	иначе но	1	1
604	такого рода	4	1
605	факты и	1	1
606	действительно было	1	1
607	например такие	1	1
608	когда он	5	1
609	необходимым сделать	1	1
610	характеристики и	3	1
611	и такие	2	1
612	в очень	2	1
613	она есть	1	1
614	в это	2	1
615	конца он	1	1
616	несколько слов	2	1
617	были и	1	1
618	заставляет нас	1	1
619	фактов в	1	1
620	ничего кроме	1	1
621	он находил	1	1
622	не мог	3	1
623	с большой	1	1
624	мы сталкиваемся	1	1
625	и часто	1	1
626	уже на	1	1
627	при постановке	1	1
628	и скоро	1	1
629	в настоящее	1	1
630	нас нет	2	1
631	того с	2	1
632	и перед	1	1
633	везде и	1	1
634	бы обратить	2	1
635	невозможно найти	1	1
636	у них	1	1
637	бы в	1	1
638	тем более	2	1
639	только что	2	1
640	в этих	1	1
641	я в	1	1
642	или не	1	1
643	нет никаких	1	1
644	было хорошо	1	1
645	е в	7	1
646	в период	5	1
647	о своем	1	1
648	не своим	1	1
649	это все	1	1
650	между ними	1	1
651	с греческим	1	1
652	в точности	1	1
653	даже просто	1	1
654	не что	1	1
655	д в	1	1
656	по сообщению	1	1
657	не давала	1	1
658	и другие	1	1
659	он постепенно	1	1
660	именно здесь	1	1
661	как на	2	1
