N	2gram	Vygotskiy__4	Vvedenie
194	свое время	2	3
195	смысле как	1	3
196	на этом	3	3
197	на этой	1	3
198	заключается в	18	3
199	в свое	2	3
200	мы видели	6	3
201	чем в	3	3
202	нисколько не	2	3
203	со всей	2	3
204	в этих	3	3
205	понятно что	2	3
206	есть еще	1	3
207	этой области	2	3
208	тогда когда	8	3
209	своей природе	1	3
210	связи с	3	3
211	в области	4	3
212	в каком	2	3
213	том отношении	1	3
214	языка в	1	3
215	но все	1	3
216	должен быть	1	3
217	в ней	2	3
218	в собственном	7	3
219	на том	4	3
220	что может	1	3
221	можно сказать	1	3
222	а также	2	3
223	что с	4	3
224	к нему	2	3
225	раньше чем	5	3
226	одной из	3	3
227	история и	1	3
228	в начале	2	3
229	и других	3	3
230	из них	4	3
231	в одном	1	3
232	в конце	1	3
233	что и	9	3
234	может служить	2	3
235	но что	3	3
236	свое выражение	1	3
237	отношении что	1	3
238	только по	1	3
239	так же	11	3
240	такого рода	6	3
241	знания в	1	3
242	в своем	4	3
243	к тому	6	3
244	том виде	2	3
245	в результате	8	3
246	к этому	4	3
247	в частности	5	3
248	не иначе	1	2
249	же как	6	2
250	это делает	1	2
251	должна быть	2	2
252	научного анализа	1	2
253	что мы	7	2
254	мы уже	5	2
255	мы не	1	2
256	что если	2	2
257	имеет свою	1	2
258	которого мы	1	2
259	а во-вторых	1	2
260	в основу	2	2
261	и со	1	2
262	что можно	1	2
263	которое в	1	2
264	того же	9	2
265	понятия в	8	2
266	значение и	1	2
267	тогда как	2	2
268	себе и	3	2
269	его к	4	2
270	в этот	1	2
271	меньшей мере	1	2
272	применительно к	1	2
273	что к	1	2
274	и те	4	2
275	действительно по	1	2
276	задний план	1	2
277	одно целое	1	2
278	и совершенно	1	2
279	в силу	6	2
280	но вместе	2	2
281	одной и	5	2
282	подобно тому	2	2
283	не бывает	2	2
284	и наоборот	1	2
285	и с	4	2
286	входит в	2	2
287	действительности в	2	2
288	который по	2	2
289	на свои	1	2
290	для них	1	2
291	о которых	1	2
292	во внимание	1	2
293	должно быть	3	2
294	и тогда	2	2
295	момента в	2	2
296	и при	4	2
297	и сейчас	1	2
298	с точки	11	2
299	состоит в	4	2
300	мы называем	2	2
301	не столько	1	2
302	большей степени	1	2
303	стоит в	1	2
304	мысли и	2	2
305	для объяснения	2	2
306	и той	4	2
307	не могли	1	2
308	том же	2	2
309	тому что	4	2
310	в отношении	10	2
311	на котором	2	2
312	того как	2	2
313	работа над	1	2
314	никогда не	5	2
315	казалось бы	1	2
316	ничего не	1	2
317	находятся в	2	2
318	его можно	1	2
319	из истории	2	2
320	до того	1	2
321	от того	3	2
322	у нас	1	2
323	когда мы	2	2
324	лежит в	1	2
325	как только	2	2
326	свое значение	1	2
327	служить источником	1	2
328	знаний а	1	2
329	говоря уже	1	2
330	в дальнейшем	1	2
331	и сам	1	2
332	из двух	1	2
333	так и	5	2
334	принять во	1	2
335	собой в	1	2
336	мог бы	1	2
337	для этого	1	2
338	же самое	7	2
339	смысле и	2	2
340	и здесь	2	2
341	исследования и	1	2
342	вопросу о	1	2
343	связь между	2	2
344	во всех	1	2
345	ее от	1	2
346	нуждается в	1	2
347	в языке	2	2
348	своему значению	3	2
349	говорит он	5	2
350	в форме	1	2
351	вообще и	1	2
352	тем более	1	2
353	все время	4	2
354	если это	1	2
355	здесь не	2	2
356	по времени	1	2
357	и так	1	2
358	для нее	1	2
359	по этому	1	2
360	сильнее чем	1	2
361	что следовательно	2	2
362	к какому	1	2
363	своей целью	1	2
364	только на	2	2
365	от других	2	2
366	мы можем	5	2
367	не говоря	1	2
368	что обе	1	2
369	и историческими	1	2
370	в связи	3	2
371	виде в	2	2
372	с помощью	31	2
373	все более	2	2
374	путь от	2	2
375	мы говорим	1	2
376	из которых	1	2
377	с этим	5	2
378	этих случаях	1	2
379	целом ряде	2	2
380	а если	1	2
381	этого слова	11	2
382	тому как	2	2
383	это есть	1	2
384	по существу	3	2
385	критики и	1	2
386	но это	1	2
387	и развития	6	2
388	деле как	1	2
389	не существует	1	2
390	на задний	1	2
391	между ними	4	2
392	обе эти	5	2
393	у них	1	2
394	бы в	3	2
395	конце концов	1	2
396	мы должны	11	2
397	в интересах	1	2
398	идет об	1	2
399	нам не	2	2
400	время не	1	2
401	точно так	3	2
402	и другие	9	2
403	это в	2	2
404	о действительности	1	1
405	которое возникает	1	1
406	например в	1	1
407	пониматься как	1	1
408	проблемы в	1	1
409	выражения в	1	1
410	на самом	1	1
411	значении этого	1	1
412	которые существуют	1	1
413	стадии в	2	1
414	что дает	1	1
415	на деле	3	1
416	проявляются в	2	1
417	отношения между	1	1
418	на две	1	1
419	речь идет	5	1
420	что эти	2	1
421	критического пересмотра	1	1
422	видеть в	2	1
423	характера мы	1	1
424	в зависимости	1	1
425	долгое время	1	1
426	согласно которой	2	1
427	которыми он	1	1
428	то для	1	1
429	самые разнообразные	1	1
430	нуждаются в	1	1
431	опирающееся на	1	1
432	та же	1	1
433	и новые	1	1
434	нам в	2	1
435	самой себе	1	1
436	к одной	3	1
437	приводят к	3	1
438	исследования в	2	1
439	в возможности	1	1
440	на практике	1	1
441	двумя сторонами	1	1
442	факте что	1	1
443	к общему	2	1
444	развития с	3	1
445	которую можно	2	1
446	заключенных в	1	1
447	понятий что	1	1
448	заключенное в	2	1
449	к целому	1	1
450	которое он	1	1
451	то мы	1	1
452	язык или	1	1
453	как если	1	1
454	самое содержание	1	1
455	в область	1	1
456	совпадает в	1	1
457	но как	2	1
458	одном и	1	1
459	только тогда	1	1
460	одной общей	1	1
461	как в	5	1
462	на которое	2	1
463	отличие от	2	1
464	и речи	2	1
465	что они	14	1
466	форме и	1	1
467	связи и	1	1
468	и я	1	1
469	этим предметом	1	1
470	общего с	1	1
471	дает нам	1	1
472	уже о	1	1
473	целом но	1	1
474	остальных отношениях	1	1
475	говорит что	3	1
476	показывает что	2	1
477	себе не	1	1
478	также как	1	1
479	которые остаются	1	1
480	то в	1	1
481	в которой	3	1
482	бы сказать	3	1
483	группы но	1	1
484	его содержания	1	1
485	то обстоятельство	3	1
486	раз в	2	1
487	остановиться на	2	1
488	и тот	7	1
489	только один	1	1
490	тому же	6	1
491	во многих	2	1
492	на то	5	1
493	но на	1	1
494	обоих этих	1	1
495	на его	3	1
496	в статье	1	1
497	выражается в	2	1
498	понимание отношений	2	1
499	оно было	1	1
500	идет от	1	1
501	слова а	1	1
502	мысли более	1	1
503	он должен	1	1
504	как увидим	1	1
505	собой не	2	1
506	котором мы	1	1
507	мысли как	2	1
508	из него	2	1
509	заключает в	1	1
510	одно и	6	1
511	то ни	1	1
512	мы его	2	1
513	как они	4	1
514	а затем	2	1
515	факт что	2	1
516	что все	3	1
517	они должны	1	1
518	им как	2	1
519	различие между	3	1
520	слова или	1	1
521	то все	1	1
522	известно что	1	1
523	уже сказано	4	1
524	за другой	1	1
525	практически не	1	1
526	круг своего	1	1
527	к образованию	2	1
528	мысли но	1	1
529	совершенно иного	1	1
530	нашего исследования	4	1
531	в слове	2	1
532	не всегда	1	1
533	уже у	1	1
534	и того	5	1
535	не больше	1	1
536	одного и	6	1
537	т.д и	1	1
538	задача заключается	1	1
539	и становится	1	1
540	относительно которых	1	1
541	моментом в	1	1
542	что между	1	1
543	в ходе	4	1
544	никак не	2	1
545	взгляд на	1	1
546	в следующем	2	1
547	в такой	1	1
548	почти не	1	1
549	зрения между	1	1
550	совершенно понятно	1	1
551	представление о	1	1
552	в отличие	2	1
553	далее в	1	1
554	можно применить	1	1
555	от его	1	1
556	признает что	1	1
557	должны были	1	1
558	признание того	4	1
559	точку зрения	1	1
560	заставляет нас	1	1
561	иначе как	2	1
562	но он	1	1
563	но во	1	1
564	зависимости от	2	1
565	что этот	2	1
566	это особенно	1	1
567	педагогической деятельности	1	1
568	в историческом	2	1
569	задачи и	1	1
570	и разновидности	1	1
571	в таких	1	1
572	что различие	1	1
573	этого же	1	1
574	первый из	2	1
575	в обоих	3	1
576	мышления и	14	1
577	самого начала	1	1
578	много общего	1	1
579	к этим	2	1
580	уже очень	1	1
581	в центр	1	1
582	не по	2	1
583	начинает с	1	1
584	полную аналогию	1	1
585	вытекает из	1	1
586	случае не	2	1
587	опираться на	1	1
588	проблема в	2	1
589	и всегда	1	1
590	источников в	1	1
591	на язык	1	1
592	общим именем	1	1
593	под этим	2	1
594	это то	1	1
595	в самой	1	1
596	имеем дело	1	1
597	этих двух	1	1
598	отсюда ясно	1	1
599	эти связи	1	1
600	и является	3	1
601	во всем	3	1
602	и после	1	1
603	убедиться в	1	1
604	о чем-то	1	1
605	что на	2	1
606	этот признак	1	1
607	которая по	1	1
608	в действительности	5	1
609	содержания как	1	1
610	такие же	1	1
611	обстоятельство что	3	1
612	встречается в	1	1
613	относиться к	1	1
614	и другой	3	1
615	выступает по	1	1
616	понимание но	1	1
617	отличается от	2	1
618	и отдельных	2	1
619	всего в	1	1
620	виде как	1	1
621	анализа и	2	1
622	вся разница	1	1
623	которым в	1	1
624	не предполагает	1	1
625	что при	2	1
626	делом в	1	1
627	утверждать что	1	1
628	возникает как	1	1
629	переворот в	1	1
630	слово которое	1	1
631	для себя	1	1
632	и которая	2	1
633	приходит к	3	1
634	зрения совершенно	2	1
635	нас от	1	1
636	нужно установить	1	1
637	значения и	1	1
638	свою очередь	2	1
639	как один	1	1
640	без всякого	1	1
641	совершенно ясно	1	1
642	на чрезвычайно	1	1
643	только то	1	1
644	с самого	1	1
645	что именно	1	1
646	которые предшествуют	1	1
647	то как	2	1
648	к исследованию	1	1
649	языку как	1	1
650	и которые	2	1
651	о связи	1	1
652	смысле нельзя	1	1
653	том как	1	1
654	по тому	1	1
655	представить в	1	1
656	высокой ступени	1	1
657	между собой	5	1
658	в определенной	1	1
659	образом в	1	1
660	из основных	4	1
661	с полным	2	1
662	им также	1	1
663	имеет еще	1	1
664	к проблемам	1	1
665	и та	1	1
666	другими словами	2	1
667	настоящее время	2	1
668	говорит об	1	1
669	не содержит	1	1
670	могут дать	1	1
671	одного из	1	1
672	бы то	1	1
673	после того	1	1
674	других языках	1	1
675	может не	2	1
676	собой всю	1	1
677	котором они	1	1
678	различны то	1	1
679	на отдельные	1	1
680	всем им	1	1
681	если принять	1	1
682	сейчас говорить	1	1
683	бы понять	1	1
684	различие в	3	1
685	при исследовании	1	1
686	когда оно	2	1
687	самом процессе	1	1
688	во всей	4	1
689	действительно в	1	1
690	сомнения в	1	1
691	получается что	1	1
692	также в	1	1
693	слова по	1	1
694	не свободно	1	1
695	за этой	1	1
696	значит что	2	1
697	развития но	1	1
698	логической точки	2	1
699	что здесь	2	1
700	на которой	1	1
701	деле то	1	1
702	выяснить как	1	1
703	мы видим	10	1
704	к нашему	1	1
705	образованию понятий	1	1
706	всех его	1	1
707	этот факт	1	1
708	которые нам	1	1
709	не мешает	1	1
710	с которыми	1	1
711	не то	1	1
712	которой оно	1	1
713	себя в	3	1
714	названий в	1	1
715	отступают на	1	1
716	на всем	2	1
717	истории человечества	1	1
718	и у	2	1
719	вопроса о	2	1
720	в значении	2	1
721	положение что	1	1
722	однако самое	1	1
723	научного знания	1	1
724	кризиса и	1	1
725	целого ряда	2	1
726	слова не	3	1
727	как природа	1	1
728	каким образом	1	1
729	чем сложнее	1	1
730	понятий в	16	1
731	должны сейчас	1	1
732	развитом виде	1	1
733	в так	1	1
734	к мысли	2	1
735	для него	2	1
736	вообще в	1	1
737	не означает	3	1
738	слова в	9	1
739	можно с	1	1
740	у него	2	1
741	и отдельной	1	1
742	могли не	1	1
743	указание на	1	1
744	связей которые	1	1
745	говорим о	1	1
746	и т.п	2	1
747	истории чем	1	1
748	эта работа	1	1
749	и тех	2	1
750	только первый	1	1
751	здесь в	1	1
752	бы назвать	2	1
753	все равно	1	1
754	к которому	3	1
755	с той	2	1
756	от конкретного	1	1
757	а с	2	1
758	это своеобразное	1	1
759	на которые	1	1
760	в настоящем	3	1
761	отдельных научных	1	1
762	и затем	1	1
763	виде и	3	1
764	связано с	1	1
765	или выражения	1	1
766	не на	1	1
767	и образом	1	1
768	остается еще	1	1
769	которые не	2	1
770	и составляет	1	1
771	тот факт	1	1
772	однако и	1	1
773	его собственной	1	1
774	по другому	1	1
775	сослаться на	1	1
776	и том	1	1
777	становится для	1	1
778	мы знаем	1	1
779	если не	2	1
780	связей и	3	1
781	не видит	1	1
782	в момент	1	1
783	имея в	1	1
784	в точности	1	1
785	полным основанием	2	1
786	с первого	3	1
787	как эти	1	1
788	и потому	1	1
789	например когда	1	1
790	стороны как	1	1
791	наряду с	3	1
792	но который	1	1
793	в тех	1	1
794	языке и	2	1
795	объединяются в	1	1
796	в первой	1	1
797	изучение этих	1	1
798	чтобы определить	1	1
799	содержание но	1	1
800	это значит	2	1
801	и сложного	1	1
802	есть тот	1	1
803	том смысле	2	1
804	быть не	1	1
805	закономерности развития	1	1
806	слова и	5	1
807	не касается	1	1
808	аналогию к	1	1
809	что из	1	1
810	мысли по	1	1
811	эти данные	1	1
812	становится возможным	4	1
813	но для	2	1
814	или по	1	1
815	имел в	1	1
816	на одной	2	1
817	и часто	1	1
818	и более	7	1
819	который находит	1	1
820	от той	2	1
821	и от	3	1
822	по поводу	1	1
823	что оно	4	1
824	от специальных	1	1
825	которая в	2	1
826	в настоящее	2	1
827	нас нет	1	1
828	того с	1	1
829	и законности	1	1
830	известные общие	1	1
831	для нас	4	1
832	из себя	1	1
833	находит свое	2	1
834	напомнить что	1	1
835	еще более	1	1
836	с неизбежностью	2	1
837	действительно являются	1	1
838	существует ли	2	1
839	ни было	1	1
840	же в	1	1
841	вытекающий из	1	1
842	нельзя было	1	1
843	давно уже	1	1
844	отношении к	1	1
845	как вообще	1	1
846	чем с	1	1
847	в свою	2	1
848	не быть	1	1
849	впервые в	1	1
850	мышления так	1	1
851	совершенно не	3	1
852	что понятие	4	1
853	типа и	1	1
854	одновременно и	1	1
855	это очевидно	1	1
856	них это	1	1
857	с внешней	1	1
858	ее в	1	1
859	в своих	1	1
860	очень редко	1	1
861	это понятие	1	1
862	спросить себя	1	1
863	историческая действительность	1	1
864	в таком	2	1
865	этой точки	4	1
866	они не	2	1
867	которая не	1	1
