N	2gram	Tiupa_Hudo_1	Problema
596	всякого человека	1	1
597	значении этих	1	1
598	и др	1	1
599	до конца	2	1
600	что для	1	1
601	в рассказе	11	1
602	превращается в	3	1
603	церкви и	1	1
604	уж и	1	1
605	не на	1	1
606	однако и	3	1
607	о чем	1	1
608	когда же	1	1
609	для человека	1	1
610	главе с	1	1
611	здесь именно	1	1
612	на фоне	2	1
613	к вечеру	1	1
614	истину в	1	1
615	он один	1	1
616	жизнь есть	1	1
617	своей собственной	2	1
618	ориентации человека	2	1
619	в изображении	2	1
620	одной стороны	1	1
621	к жизни	5	1
622	которые являются	1	1
623	это были	1	1
624	она есть	1	1
625	что же	2	1
626	он мыслит	1	1
627	не его	1	1
628	в художественную	1	1
629	будто тоже	1	1
630	с этой	2	1
631	путать с	1	1
632	на ногах	1	1
633	сих пор	2	1
634	видно что	2	1
635	сердце у	1	1
636	и пространстве	1	1
637	в который	1	1
638	но для	1	1
639	судьбы и	1	1
640	тип в	1	1
641	не знаем	2	1
642	уже на	1	1
643	этой книги	2	1
644	или только	1	1
645	не тип	1	1
646	о котором	2	1
647	так называемых	1	1
648	бы в	1	1
649	с не	1	1
650	конце концов	1	1
651	его жизнь	2	1
652	хотя в	1	1
653	же касается	2	1
654	бы на	2	1
655	не дает	1	1
656	при встрече	2	1
657	тоски и	1	1
658	о своем	1	1
659	и событий	1	1
660	всего мира	2	1
661	в романе	1	1
662	не знает	2	1
663	их с	1	1
664	в свою	1	1
665	этой позиции	1	1
666	мы считаем	1	1
667	т е	4	1
668	он и	1	1
669	только о	1	1
670	всего его	1	1
671	воздействовать на	1	1
672	представлена в	1	1
673	до степени	1	1
674	из романа	1	1
675	к другим	1	1
676	к этой	3	1
677	мышления не	1	1
678	и другие	1	1
679	это в	3	1
680	я могу	1	1
681	этой точки	1	1
