N	2gram	Tiupa_Anal_2	Psycholo
127	ее в	1	4
128	того же	4	3
129	сам автор	1	3
130	едва ли	3	3
131	по его	1	3
132	полагает что	1	3
133	до такой	1	3
134	совсем не	1	3
135	на словах	1	3
136	и к	5	3
137	но в	6	3
138	из этих	1	3
139	больше не	1	3
140	интересно что	1	3
141	не к	1	3
142	у читателя	1	3
143	состоит в	8	3
144	одно и	1	3
145	что все	2	3
146	бы в	3	3
147	его в	2	3
148	и тем	4	3
149	ни в	1	3
150	в них	1	3
151	далеко не	1	3
152	в один	4	3
153	со всей	1	3
154	в такой	1	3
155	наше внимание	1	3
156	место в	3	3
157	бы не	1	3
158	с теми	1	3
159	в то	2	3
160	смысл этой	1	3
161	на это	1	3
162	и о	1	3
163	каждого из	1	3
164	он был	2	3
165	из одного	1	3
166	тот же	1	3
167	не так	4	3
168	к ним	1	3
169	тем что	3	3
170	то и	1	3
171	в стихах	1	3
172	в речи	3	3
173	это только	2	3
174	который мы	1	3
175	только для	1	3
176	но это	1	3
177	все это	4	3
178	страсть к	1	3
179	такой степени	1	3
180	к этому	2	3
181	как на	1	3
182	в таком	2	3
183	отношения к	2	2
184	с с	1	2
185	бы для	1	2
186	по преимуществу	4	2
187	и больше	1	2
188	той же	2	2
189	совпадает с	4	2
190	столь же	4	2
191	что его	1	2
192	это имеет	1	2
193	истинный смысл	1	2
194	в общем	2	2
195	очевидно что	1	2
196	отнюдь не	8	2
197	и я	2	2
198	в полном	1	2
199	и наконец	1	2
200	со своей	1	2
201	представляет собой	8	2
202	он в	4	2
203	что автор	1	2
204	всех остальных	1	2
205	всех этих	1	2
206	в силу	1	2
207	и по	1	2
208	так например	2	2
209	в совершенно	1	2
210	по смыслу	1	2
211	не совпадает	1	2
212	же самый	1	2
213	такой же	1	2
214	автора и	3	2
215	в эту	3	2
216	от своего	2	2
217	и ее	1	2
218	и эти	1	2
219	и более	1	2
220	в этих	2	2
221	р и	1	2
222	дело не	2	2
223	ничего не	9	2
224	в противоречие	1	2
225	всех прочих	1	2
226	у нас	1	2
227	он видит	1	2
228	с ее	2	2
229	свою очередь	1	2
230	данном случае	5	2
231	для читателя	2	2
232	только то	1	2
233	одного из	3	2
234	со стороны	3	2
235	с ним	2	2
236	внимание на	2	2
237	но мы	1	2
238	и во	2	2
239	в которую	1	2
240	слов и	1	2
241	все прочие	1	2
242	что здесь	1	2
243	и одновременно	3	2
244	что даже	1	2
245	ниже что	1	2
246	все они	1	2
247	в качестве	11	2
248	для всех	2	2
249	есть в	3	2
250	уже не	4	2
251	по выражению	2	2
252	который как	1	2
253	одно из	2	2
254	для него	4	2
255	в конце	4	2
256	следует понимать	1	2
257	к самому	1	2
258	представляют собой	2	2
259	к совершенно	1	2
260	на примере	1	2
261	здесь в	2	2
262	еще и	1	2
263	говорит о	5	2
264	его гибели	1	2
265	же точно	1	2
266	эти слова	1	2
267	к его	2	2
268	противоречие с	1	2
269	хотя бы	1	2
270	к своему	2	2
271	в данном	8	2
272	что же	1	2
273	в первой	3	2
274	по существу	2	2
275	том смысле	1	2
276	этого слова	3	2
277	с этой	1	2
278	так ли	1	2
279	при таком	2	2
280	и другими	2	2
281	не должна	1	2
282	только что	1	2
283	же в	1	2
284	так же	2	2
285	его к	1	2
286	нам не	1	2
287	была бы	2	2
288	имеет место	4	2
289	к этой	1	2
290	а между	1	1
291	как известно	1	1
292	этом она	1	1
293	от милой	1	1
294	зависимость от	1	1
295	художественного произведения	2	1
296	и потому	1	1
297	так у	4	1
298	относятся к	1	1
299	в первом	1	1
300	и до	2	1
301	на две	3	1
302	из его	2	1
303	в действие	1	1
304	их и	1	1
305	в несколько	1	1
306	мы имеем	3	1
307	воспринимается уже	1	1
308	с более	1	1
309	из своих	2	1
310	что реплика	1	1
311	сущности это	1	1
312	не столько	3	1
313	на себя	5	1
314	и такой	1	1
315	между этими	1	1
316	она составляет	1	1
317	событий и	1	1
318	и он	2	1
319	в сцене	1	1
320	я здесь	1	1
321	что оба	1	1
322	еще не	2	1
323	внимание и	1	1
324	и краткость	1	1
325	в чем	1	1
326	произведения его	1	1
327	с его	1	1
328	в сюжете	1	1
329	там и	1	1
330	сказать и	1	1
331	но не	4	1
332	на основе	2	1
333	в сторону	5	1
334	не все	1	1
335	отличие от	2	1
336	тут же	1	1
337	один и	1	1
338	что хотя	1	1
339	как говорит	2	1
340	независимо от	1	1
341	подробности и	1	1
342	перед читателем	1	1
343	все остальные	1	1
344	тех случаях	1	1
345	хотя и	4	1
346	писал что	1	1
347	между двумя	4	1
348	имеет в	1	1
349	более или	1	1
350	в действительности	3	1
351	о самом	1	1
352	есть на	1	1
353	дело только	1	1
354	в себя	4	1
355	себя к	1	1
356	момент его	2	1
357	сюжет и	4	1
358	в известном	1	1
359	рассказ о	1	1
360	и тот	1	1
361	впечатление совершенно	1	1
362	и те	1	1
363	на его	3	1
364	не следует	2	1
365	в понимании	1	1
366	и читателя	3	1
367	не как	1	1
368	переходит от	2	1
369	означает в	1	1
370	хотя он	1	1
371	сюжета но	1	1
372	так уж	1	1
373	подобно тому	3	1
374	тут не	1	1
375	в одну	2	1
376	бы дать	1	1
377	а затем	2	1
378	а когда	1	1
379	значение в	1	1
380	только не	4	1
381	слова или	1	1
382	наш анализ	1	1
383	на этой	2	1
384	того или	3	1
385	есть не	1	1
386	для нее	2	1
387	это не	1	1
388	последовательности которая	1	1
389	в жизни	1	1
390	а вот	1	1
391	бы оказаться	1	1
392	все равно	1	1
393	нас к	2	1
394	он и	2	1
395	о чем	2	1
396	когда автор	1	1
397	обратимся к	1	1
398	и тогда	1	1
399	еще раз	1	1
400	было не	1	1
401	или менее	1	1
402	первой части	1	1
403	и при	1	1
404	таким же	1	1
405	рассказа о	1	1
406	представить себе	1	1
407	в следующем	1	1
408	это делает	1	1
409	в их	3	1
410	слов его	1	1
411	на каждом	1	1
412	от себя	1	1
413	обнаруживается в	1	1
414	но эта	2	1
415	теми же	2	1
416	при рассмотрении	1	1
417	второй раз	1	1
418	борьбу с	1	1
419	ставит себя	1	1
420	однако в	1	1
421	смерти то	1	1
422	даже в	2	1
423	и вся	1	1
424	человек и	1	1
425	в таких	2	1
426	ничего нового	1	1
427	во-первых это	1	1
428	как о	3	1
429	от чужого	1	1
430	на него	2	1
431	и имеет	1	1
432	это еще	1	1
433	он с	1	1
434	или еще	1	1
435	смысл его	1	1
436	того и	2	1
437	что ни	1	1
438	именно с	1	1
439	это явление	1	1
440	этих двух	1	1
441	как она	1	1
442	степени что	1	1
443	это слово	1	1
444	речь его	1	1
445	этом отношении	3	1
446	что на	3	1
447	у меня	1	1
448	которого он	1	1
449	ни о	3	1
450	целого в	2	1
451	прямо говорит	1	1
452	и заключается	1	1
453	из самого	1	1
454	и другой	1	1
455	и такие	1	1
456	всего в	2	1
457	частный случай	1	1
458	бы он	1	1
459	на такую	1	1
460	не есть	2	1
461	что при	1	1
462	отказаться от	1	1
463	в применении	1	1
464	на мягкую	1	1
465	правило не	2	1
466	значения и	1	1
467	читателя он	1	1
468	то она	1	1
469	но при	1	1
470	как один	1	1
471	над нами	2	1
472	характер и	1	1
473	естественно обращает	1	1
474	роль в	2	1
475	слова а	1	1
476	не ту	1	1
477	можно было	3	1
478	так и	15	1
479	здесь он	1	1
480	те же	2	1
481	не с	4	1
482	в споре	2	1
483	не оказывается	2	1
484	во все	1	1
485	в результате	3	1
486	две части	1	1
487	это первый	1	1
488	этом месте	1	1
489	в словах	3	1
490	нас и	1	1
491	это мне	1	1
492	в отношения	1	1
493	может не	1	1
494	на вопрос	1	1
495	они оказываются	1	1
496	есть одновременно	1	1
497	второй половине	1	1
498	определенным образом	1	1
499	можно сказать	4	1
500	другому в	2	1
501	времени в	4	1
502	это было	2	1
503	в конечном	3	1
504	или иначе	1	1
505	в глазах	1	1
506	два стилистически	1	1
507	еще более	2	1
508	вслед за	2	1
509	даже для	1	1
510	и недаром	1	1
511	мог найти	1	1
512	этот вопрос	1	1
513	дело с	1	1
514	будто бы	1	1
515	то все	1	1
516	произведения что	1	1
517	только на	3	1
518	себя и	1	1
519	почти до	1	1
520	в поэзии	2	1
521	в начале	1	1
522	целого ряда	1	1
523	за ним	1	1
524	только одно	1	1
525	автор как	1	1
526	и их	2	1
527	ведь это	2	1
528	в прозе	1	1
529	что нам	1	1
530	с этими	1	1
531	тому же	4	1
532	не о	2	1
533	дело и	1	1
534	каждый из	1	1
535	не понимал	1	1
536	не говорит	1	1
537	с действительностью	2	1
538	указание на	1	1
539	бы это	1	1
540	и точно	1	1
541	мы привыкли	1	1
542	как у	1	1
543	именно в	3	1
544	той точки	1	1
545	глазами он	1	1
546	характерно для	1	1
547	тому как	3	1
548	в отличие	2	1
549	превращается в	2	1
550	говорит я	1	1
551	в рассказе	1	1
552	зависит от	1	1
553	и своим	1	1
554	объединены в	1	1
555	разговор с	1	1
556	есть превращение	1	1
557	ближе к	1	1
558	если не	1	1
559	вступает в	2	1
560	в частности	16	1
561	о себе	2	1
562	ясно говорит	3	1
563	и особенно	4	1
564	и заключительные	1	1
565	смысл что	1	1
566	тоже самое	1	1
567	по одному	1	1
568	целом ряде	1	1
569	применении к	1	1
570	быть только	1	1
571	совершенно очевидна	1	1
572	нельзя лучше	1	1
573	как нельзя	1	1
574	своему герою	1	1
575	и там	1	1
576	и смерти	4	1
577	останавливаться на	1	1
578	внимания на	1	1
579	о его	4	1
580	слов которые	1	1
581	на следующем	1	1
582	отличается от	1	1
583	между прочим	1	1
584	я от	1	1
585	говоря это	1	1
586	нисколько не	1	1
587	случае он	1	1
588	роль при	1	1
589	не является	1	1
590	которых он	1	1
591	в мировой	1	1
592	этого рода	2	1
593	должна была	2	1
594	для автора	1	1
595	общественной и	1	1
596	начала и	1	1
597	тот кто	2	1
598	он прав	2	1
599	от него	1	1
600	собственно говоря	2	1
601	или нет	1	1
602	мы должны	1	1
603	его жизнь	1	1
604	ту форму	1	1
605	случае а	1	1
606	которая ему	1	1
607	отношении к	1	1
608	оказывается и	1	1
609	именно здесь	1	1
610	в романе	1	1
611	с ней	1	1
612	или иного	3	1
613	мере в	1	1
614	ко всему	1	1
615	в отдельности	1	1
616	и жизнь	1	1
617	просто не	1	1
618	это в	1	1
619	которая состоит	1	1
620	тем самым	4	1
621	все что	2	1
622	этой точки	1	1
623	смысле что	1	1
