N	2gram	Bakhtin_Pr_5	EvropaiC
572	приводит к	2	1
573	роль в	1	1
574	и прочее	1	1
575	котором мы	1	1
576	за то	1	1
577	не были	1	1
578	не лучше	1	1
579	всеми силами	1	1
580	собой и	3	1
581	своей собственной	1	1
582	ничего не	3	1
583	или иной	4	1
584	находится в	1	1
585	говорят что	1	1
586	быть в	2	1
587	совершенно лишены	1	1
588	положении он	1	1
589	в раннем	2	1
590	и та	2	1
591	но мы	1	1
592	никак не	1	1
593	что каждый	1	1
594	в значительной	1	1
595	других людей	1	1
596	а у	1	1
597	том или	1	1
598	нем не	1	1
599	от них	1	1
600	вся эта	1	1
601	после этих	1	1
602	это сделать	1	1
603	на одном	1	1
604	у другого	2	1
605	ним и	1	1
606	во всей	1	1
607	без которого	1	1
608	крайней мере	1	1
609	в другой	1	1
610	из одних	1	1
611	и главное	1	1
612	связь между	1	1
613	но почти	1	1
614	и следует	1	1
615	эти последние	1	1
616	другие же	1	1
617	на которой	2	1
618	один из	1	1
619	же все	1	1
620	видели что	1	1
621	совсем не	3	1
622	и кажется	2	1
623	те которые	1	1
624	вмещает в	1	1
625	что так	1	1
626	бы ни	1	1
627	не происходит	1	1
628	с которыми	2	1
629	в качестве	1	1
630	же и	4	1
631	для всех	1	1
632	на всем	1	1
633	уже не	3	1
634	уже в	3	1
635	только на	4	1
636	же явления	1	1
637	а то	1	1
638	другими людьми	1	1
639	за ним	2	1
640	и со	3	1
641	для меня	1	1
642	друг друга	2	1
643	не случайно	2	1
644	случае не	1	1
645	идет в	1	1
646	них мы	1	1
647	тем что	4	1
648	ее на	1	1
649	в других	1	1
650	даже и	3	1
651	но из	1	1
652	именно как	1	1
653	и даже	5	1
654	нашли бы	1	1
655	о своей	3	1
656	с другим	13	1
657	в высшей	3	1
658	а именно	1	1
659	к которому	1	1
660	это кажется	2	1
661	и между	1	1
662	еще и	1	1
663	к его	1	1
664	люди что	1	1
665	в стремлении	1	1
666	с ней	1	1
667	и пр	1	1
668	это без	1	1
669	я пишу	1	1
670	может ли	1	1
671	перед которой	1	1
672	до конца	4	1
673	а не	4	1
674	долго и	1	1
675	а так	3	1
676	когда она	2	1
677	или с	1	1
678	в последующем	3	1
679	на которые	1	1
680	среди других	2	1
681	он и	5	1
682	себя на	1	1
683	именно поэтому	1	1
684	все более	1	1
685	вступает в	2	1
686	нет ничего	1	1
687	создают в	1	1
688	эти слова	3	1
689	должна была	2	1
690	тоже с	1	1
691	но кто	1	1
692	некоторые из	1	1
693	в человеке	1	1
694	еще нет	1	1
695	к приему	1	1
696	смысле этого	2	1
697	столкновение с	1	1
698	где может	1	1
699	чтобы заставить	1	1
700	есть как	1	1
701	постепенно и	1	1
702	общения с	1	1
703	в тот	1	1
704	сам не	3	1
705	эти вопросы	1	1
706	дело идет	3	1
707	художественное произведение	1	1
708	благодаря этому	2	1
709	несколько дальше	1	1
710	только для	1	1
711	в который	1	1
712	же самое	1	1
713	точно и	1	1
714	пока еще	2	1
715	мире а	2	1
716	всего в	1	1
717	то ведь	1	1
718	и часто	1	1
719	ли в	1	1
720	пор еще	1	1
721	которых каждый	1	1
722	в самые	1	1
723	некоторого времени	1	1
724	лишь как	1	1
725	еще более	1	1
726	в большей	1	1
727	будто бы	2	1
728	наоборот все	1	1
729	с ума	1	1
730	или не	1	1
731	все только	1	1
732	и вдруг	3	1
733	над собою	1	1
734	что слова	1	1
735	всюду где	1	1
736	это все	1	1
737	сказать что	3	1
738	этой позиции	1	1
739	но этот	1	1
740	переход из	1	1
741	вполне понятно	2	1
742	увидим что	2	1
743	в своих	1	1
744	нет что	1	1
745	причем эти	1	1
746	и эта	1	1
