N	2gram	Nazirov_Tv_1	Problema
124	не был	3	4
125	но не	3	4
126	не все	1	4
127	в своем	4	4
128	и как	4	4
129	что она	2	4
130	же именно	1	4
131	всех этих	1	4
132	таким образом	5	4
133	заключается в	1	4
134	и тем	2	4
135	далеко не	3	4
136	на первый	1	4
137	в этих	2	4
138	но если	3	4
139	самое время	2	4
140	на свете	2	4
141	в отношении	1	4
142	до сих	1	4
143	но только	2	4
144	что на	1	4
145	уже о	1	4
146	не могут	1	4
147	и о	1	4
148	и здесь	1	4
149	значит что	2	4
150	значение в	1	4
151	тот же	2	4
152	что он	6	4
153	то и	1	4
154	тем что	1	4
155	и самый	1	4
156	эта теория	1	4
157	в область	1	4
158	как бы	17	4
159	это значит	1	4
160	слова и	1	4
161	сих пор	1	4
162	все это	10	4
163	а в	6	4
164	н г	2	4
165	гораздо более	2	4
166	это и	3	3
167	и этот	1	3
168	в их	3	3
169	мы уже	1	3
170	что иное	1	3
171	но даже	1	3
172	то это	1	3
173	большей частью	1	3
174	не нужно	2	3
175	в истории	1	3
176	хотя и	3	3
177	не было	1	3
178	и к	1	3
179	только то	1	3
180	в целом	4	3
181	при этом	7	3
182	по самому	2	3
183	перестает быть	1	3
184	и по	3	3
185	введение в	1	3
186	здесь мы	2	3
187	то ни	1	3
188	его в	1	3
189	для них	1	3
190	о которых	1	3
191	все равно	1	3
192	с тем	1	3
193	и того	2	3
194	не во	2	3
195	к предмету	1	3
196	но эта	1	3
197	тому что	1	3
198	этой области	1	3
199	в таких	1	3
200	одна из	2	3
201	и притом	2	3
202	в основе	2	3
203	мы все	1	3
204	только не	1	3
205	не знает	2	3
206	оно не	1	3
207	если же	1	3
208	она не	1	3
209	с самого	3	3
210	на том	2	3
211	с самим	1	3
212	он сам	6	3
213	для этого	1	3
214	иное как	1	3
215	каждый раз	1	3
216	внимание на	1	3
217	но мы	1	3
218	нас в	1	3
219	том или	1	3
220	и наконец	2	3
221	один из	4	3
222	по этому	1	3
223	и всякий	1	3
224	уже в	3	3
225	в нашей	2	3
226	а это	1	3
227	и их	1	3
228	пусть даже	1	3
229	что для	2	3
230	и если	1	3
231	к тому	2	3
232	и от	4	3
233	о котором	2	3
234	мы должны	1	3
235	это тоже	1	3
236	только как	1	3
237	одновременно и	2	3
238	не что	1	3
239	в своих	5	3
240	точно так	2	3
241	значения этого	1	2
242	чтобы не	1	2
243	нам кажется	1	2
244	из самых	1	2
245	по преимуществу	2	2
246	нас на	1	2
247	той же	3	2
248	бы что	1	2
249	на некоторые	1	2
250	в ней	2	2
251	но при	1	2
252	представляет собой	3	2
253	бы то	1	2
254	во всех	1	2
255	в голове	1	2
256	не то	2	2
257	учение о	1	2
258	в поисках	1	2
259	перед нами	2	2
260	тут и	3	2
261	роль в	1	2
262	имеем в	1	2
263	человек не	1	2
264	все другие	1	2
265	он не	8	2
266	не значит	1	2
267	так уж	1	2
268	в плане	1	2
269	понимаем его	1	2
270	в нее	1	2
271	и ее	1	2
272	но все	1	2
273	на всю	1	2
274	об этом	2	2
275	на этой	1	2
276	знает что	1	2
277	это вовсе	1	2
278	в них	1	2
279	эту тему	1	2
280	что до	1	2
281	мысли и	4	2
282	не в	2	2
283	даже в	3	2
284	человека но	3	2
285	что с	1	2
286	самого начала	3	2
287	что их	1	2
288	на него	1	2
289	же его	1	2
290	даже как	1	2
291	слово и	1	2
292	никуда не	2	2
293	ли это	1	2
294	однако это	1	2
295	отличается от	1	2
296	себе что	1	2
297	что оно	1	2
298	что может	1	2
299	ли в	2	2
300	ни даже	1	2
301	более не	2	2
302	в в	2	2
303	мысль о	2	2
304	нет никакой	1	2
305	и сам	1	2
306	во все	1	2
307	еще в	2	2
308	можно только	1	2
309	о нем	1	2
310	при такой	1	2
311	что каждый	1	2
312	время не	2	2
313	это было	1	2
314	к нему	1	2
315	что и	2	2
316	вообще и	1	2
317	в него	2	2
318	и действительно	1	2
319	в разные	1	2
320	или в	2	2
321	в качестве	2	2
322	же и	2	2
323	для всех	1	2
324	мышления и	1	2
325	не так	3	2
326	ведь это	1	2
327	сами по	1	2
328	только с	1	2
329	на чем	1	2
330	есть отношение	1	2
331	в одно	2	2
332	вместе с	2	2
333	эта связь	1	2
334	м с	5	2
335	является функцией	1	2
336	относиться к	1	2
337	на эту	4	2
338	самого себя	1	2
339	уж никак	1	2
340	время для	1	2
341	и времени	1	2
342	в с	2	2
343	при таком	1	2
344	свидетельствует о	2	2
345	еще более	2	2
346	бы его	1	2
347	в действительности	1	2
348	а может	1	2
349	это в	3	2
350	говорили о	1	1
351	одним из	4	1
352	к их	1	1
353	же как	1	1
354	в движение	1	1
355	и фактически	1	1
356	но тем	1	1
357	чего не	1	1
358	ту же	3	1
359	и до	1	1
360	от которых	1	1
361	их и	1	1
362	на тех	1	1
363	мы имеем	1	1
364	время как	1	1
365	на себя	1	1
366	на практике	1	1
367	я не	3	1
368	с большим	1	1
369	наталкивают нас	1	1
370	который может	1	1
371	советских ученых	1	1
372	он был	1	1
373	в а	1	1
374	столь же	1	1
375	время в	3	1
376	что его	2	1
377	основанные на	1	1
378	с его	11	1
379	сознания а	1	1
380	тем как	1	1
381	бы этот	1	1
382	в ту	3	1
383	он говорит	3	1
384	его сознания	1	1
385	вообще как	1	1
386	в настоящем	2	1
387	выясняется что	1	1
388	первый взгляд	1	1
389	как в	8	1
390	он перестает	1	1
391	более и	1	1
392	частей и	1	1
393	в мысли	1	1
394	как уже	1	1
395	или иную	1	1
396	видения мира	1	1
397	для которого	1	1
398	а г	2	1
399	к необходимости	1	1
400	что это	1	1
401	формы в	1	1
402	есть о	1	1
403	еще далеко	1	1
404	связанного с	1	1
405	в известном	1	1
406	им в	1	1
407	и те	1	1
408	претендовать на	1	1
409	если он	1	1
410	н в	1	1
411	так сказать	2	1
412	не имеют	4	1
413	из тысячи	1	1
414	в нем	3	1
415	все тот	1	1
416	о которой	1	1
417	предмет а	1	1
418	на таком	1	1
419	отношений между	2	1
420	на земле	3	1
421	и будет	2	1
422	на этом	1	1
423	людей и	2	1
424	ее по	2	1
425	подход к	1	1
426	же не	1	1
427	для характеристики	1	1
428	или скажем	1	1
429	и чтобы	1	1
430	в глубине	1	1
431	времени и	4	1
432	г в	1	1
433	который и	1	1
434	в глазах	1	1
435	это не	4	1
436	должен был	1	1
437	но вполне	2	1
438	кажется что	1	1
439	прочим в	1	1
440	с водой	1	1
441	является более	1	1
442	ту или	1	1
443	выражена в	1	1
444	согласен с	1	1
445	такой же	2	1
446	и тогда	1	1
447	не мог	2	1
448	отношениями между	2	1
449	но которые	1	1
450	современное литературоведение	1	1
451	место в	3	1
452	сам же	1	1
453	единство и	1	1
454	для многих	1	1
455	может вызвать	1	1
456	образом и	1	1
457	я скажу	1	1
458	оба они	1	1
459	ни было	1	1
460	как от	1	1
461	м проблемы	4	1
462	что эта	1	1
463	и другое	1	1
464	если в	2	1
465	оставаться на	1	1
466	и далеко	1	1
467	и отношений	2	1
468	промежуточных звеньев	1	1
469	никогда не	3	1
470	в другое	1	1
471	человека от	1	1
472	жизни не	1	1
473	учения о	1	1
474	глава ii	1	1
475	во всей	2	1
476	и его	6	1
477	со своим	1	1
478	существуют в	1	1
479	за ними	1	1
480	его свойства	1	1
481	в движении	2	1
482	такие же	1	1
483	и далее	2	1
484	человека с	2	1
485	по нашему	5	1
486	в момент	4	1
487	есть какая-нибудь	1	1
488	нет ни	2	1
489	в основу	1	1
490	и возможно	1	1
491	среду и	1	1
492	по возможности	1	1
493	бы он	1	1
494	ли что	1	1
495	уже на	1	1
496	в каждом	3	1
497	отказаться от	2	1
498	опираясь на	1	1
499	с развитием	1	1
500	если нет	1	1
501	но по	1	1
502	с ее	3	1
503	как один	1	1
504	всего этого	1	1
505	очень важную	1	1
506	к нам	1	1
507	в собственном	1	1
508	в средневековой	2	1
509	более у	1	1
510	говорили что	1	1
511	в дальнейшем	3	1
512	однако эта	1	1
513	и когда	2	1
514	что у	1	1
515	поэтому мы	1	1
516	особенно в	1	1
517	здесь нет	2	1
518	во многом	7	1
519	оторванным от	1	1
520	к языку	1	1
521	с ним	3	1
522	представляющий собой	1	1
523	не существовало	1	1
524	вот почему	3	1
525	не означает	2	1
526	и та	2	1
527	прямо и	1	1
528	находятся в	1	1
529	одного из	2	1
530	или на	1	1
531	может не	2	1
532	времени в	13	1
533	мы понимаем	1	1
534	и всю	1	1
535	между тем	1	1
536	переходит в	2	1
537	складывается из	1	1
538	этот момент	1	1
539	эти два	1	1
540	чем и	1	1
541	язык в	1	1
542	вовсе нет	1	1
543	что бы	1	1
544	каких бы	2	1
545	в другую	1	1
546	но с	1	1
547	одной из	4	1
548	этот вопрос	1	1
549	в какой	1	1
550	представляет собою	1	1
551	существуют реально	1	1
552	то в	2	1
553	после появления	1	1
554	это очень	1	1
555	самых важных	1	1
556	большим трудом	1	1
557	все они	1	1
558	так можно	1	1
559	современного исторического	1	1
560	от других	2	1
561	а и	1	1
562	в одном	1	1
563	в пространстве	2	1
564	и со	1	1
565	и искусства	1	1
566	к ним	1	1
567	но что	1	1
568	не обладает	1	1
569	само собой	1	1
570	рассказа и	1	1
571	же деле	1	1
572	в сфере	1	1
573	с другим	1	1
574	даже без	1	1
575	не знать	1	1
576	именно в	2	1
577	было и	1	1
578	а с	1	1
579	себя и	1	1
580	говорит о	3	1
581	превращается в	1	1
582	самом же	1	1
583	а на	1	1
584	это прежде	1	1
585	нашему мнению	5	1
586	а наоборот	1	1
587	до конца	2	1
588	не на	1	1
589	все время	1	1
590	о каком-то	1	1
591	быть определен	1	1
592	для человека	3	1
593	и уже	1	1
594	мира в	2	1
595	для этой	2	1
596	отсутствие в	1	1
597	уже по	1	1
598	все более	2	1
599	и мышление	1	1
600	ни на	3	1
601	к его	1	1
602	как это	1	1
603	некоторые из	2	1
604	что прямо	1	1
605	на описание	1	1
606	только эта	1	1
607	а так	1	1
608	и деятельность	1	1
609	какое отличие	1	1
610	а если	1	1
611	чем в	1	1
612	это есть	1	1
613	ее был	1	1
614	общения с	2	1
615	даже с	1	1
616	т е	1	1
617	еще раз	1	1
618	известном смысле	1	1
619	о его	1	1
620	между прочим	1	1
621	в смысле	1	1
622	вне его	1	1
623	в более	1	1
624	для автора	2	1
625	другого то	1	1
626	в точном	1	1
627	которая в	1	1
628	который является	2	1
629	но когда	1	1
630	во время	1	1
631	же в	1	1
632	давно уже	1	1
633	всего мира	1	1
634	и внутренне	1	1
635	была бы	1	1
636	такое представление	1	1
637	но этот	1	1
638	и способы	1	1
639	в литературе	2	1
640	это та	1	1
641	важно для	1	1
642	к этой	1	1
643	ее в	3	1
644	к этому	2	1
645	как результат	1	1
