N	2gram	Vinokur_Vv_1	FransuaR
299	вряд ли	2	1
300	также что	1	1
301	связана с	4	1
302	не остается	1	1
303	века но	1	1
304	выражения в	1	1
305	то в	1	1
306	из самых	1	1
307	в какой-то	1	1
308	вкладывает в	1	1
309	нечто что	2	1
310	по его	2	1
311	которыми он	1	1
312	жизни для	1	1
313	а как	3	1
314	есть не	3	1
315	и была	1	1
316	том насколько	1	1
317	нуждаются в	1	1
318	ней есть	1	1
319	та же	1	1
320	что уже	3	1
321	нам в	1	1
322	не была	1	1
323	в возможности	1	1
324	который был	1	1
325	в учении	1	1
326	то это	3	1
327	похожи на	1	1
328	в числе	1	1
329	чем больше	2	1
330	целое и	2	1
331	время в	2	1
332	истории в	2	1
333	есть такие	1	1
334	то мы	1	1
335	отрицание не	1	1
336	различия между	1	1
337	и всего	1	1
338	могло быть	1	1
339	но как	2	1
340	воплощенное в	1	1
341	одном и	1	1
342	по отношению	4	1
343	сохранять свое	1	1
344	не просто	4	1
345	и речи	1	1
346	и чем	1	1
347	тем больше	1	1
348	общего с	1	1
349	о жизни	1	1
350	склонность к	1	1
351	прочих своих	1	1
352	понять и	1	1
353	что по	1	1
354	это тоже	1	1
355	тут нет	1	1
356	сливается с	3	1
357	бы и	2	1
358	одном случае	1	1
359	идут в	1	1
360	в себе	4	1
361	связи между	4	1
362	на то	1	1
363	так сказать	1	1
364	что одним	1	1
365	его время	1	1
366	время и	1	1
367	платона и	1	1
368	о которой	2	1
369	смысла этих	1	1
370	эту задачу	1	1
371	формы но	1	1
372	момента в	2	1
373	когда человечество	1	1
374	же это	2	1
375	не как	3	1
376	котором мы	1	1
377	не могли	2	1
378	чтобы в	1	1
379	но вместе	2	1
380	одной и	2	1
381	смысле как	3	1
382	находит себе	2	1
383	именно это	1	1
384	в основу	2	1
385	но все	3	1
386	как оно	3	1
387	значительной степени	1	1
388	жить в	1	1
389	а затем	1	1
390	значение в	2	1
391	целое как	1	1
392	нем есть	1	1
393	с позиций	1	1
394	них не	1	1
395	традиции и	4	1
396	на этой	3	1
397	известно что	1	1
398	должен был	4	1
399	чаще всего	1	1
400	в жизни	1	1
401	на свои	2	1
402	но уже	2	1
403	о которых	2	1
404	ни одной	1	1
405	своему характеру	1	1
406	их для	1	1
407	были в	1	1
408	он действительно	1	1
409	что не	5	1
410	эту тему	1	1
411	говорится о	1	1
412	строгом смысле	3	1
413	и того	2	1
414	между ними	2	1
415	со всей	3	1
416	об особом	2	1
417	нужно было	1	1
418	его нельзя	1	1
419	настолько тесно	1	1
420	в ходе	1	1
421	и сейчас	2	1
422	и всеми	1	1
423	в котором	4	1
424	что всякий	1	1
425	высокой ступени	1	1
426	не от	1	1
427	должны были	1	1
428	и той	2	1
429	создавалась атмосфера	1	1
430	не его	1	1
431	тем не	8	1
432	и более	1	1
433	на его	1	1
434	не должно	1	1
435	что этот	1	1
436	более древних	1	1
437	для нее	1	1
438	любовь к	4	1
439	себе должно	1	1
440	здесь следовательно	1	1
441	тому что	2	1
442	любви и	1	1
443	у платона	1	1
444	и науки	2	1
445	теми или	1	1
446	человечества и	1	1
447	что с	3	1
448	тогда когда	3	1
449	того как	3	1
450	одна из	2	1
451	и способы	1	1
452	ее с	1	1
453	к этим	1	1
454	тому кто	1	1
455	определяет как	2	1
456	на некоторое	1	1
457	есть еще	2	1
458	но здесь	1	1
459	из него	1	1
460	следовательно и	1	1
461	никогда не	3	1
462	и всегда	1	1
463	казалось бы	2	1
464	характера как	1	1
465	правда в	1	1
466	это то	1	1
467	и по-видимому	1	1
468	этих двух	1	1
469	в полной	1	1
470	войны в	1	1
471	к концу	1	1
472	как она	4	1
473	целое в	1	1
474	связь и	1	1
475	исходный пункт	2	1
476	не по	1	1
477	как будто	3	1
478	в области	4	1
479	у нас	2	1
480	в специальном	1	1
481	все то	1	1
482	прямо говорит	1	1
483	встречается в	1	1
484	на особую	1	1
485	вполне понятным	1	1
486	чтобы сделать	1	1
487	это конечно	1	1
488	как только	1	1
489	себе целью	1	1
490	языках и	1	1
491	той или	1	1
492	что при	1	1
493	и со	1	1
494	история есть	1	1
495	особенности этого	1	1
496	и должна	1	1
497	значения и	1	1
498	это единство	1	1
499	свою очередь	1	1
500	значительной мере	1	1
501	того имеют	1	1
502	это только	4	1
503	без всякого	1	1
504	средних веков	2	1
505	особой точки	1	1
506	он определяет	1	1
507	реальной действительности	1	1
508	чтобы быть	1	1
509	о судьбах	1	1
510	никак не	1	1
511	в дальнейшем	2	1
512	и сам	2	1
513	то как	1	1
514	что у	1	1
515	времени и	4	1
516	отсюда и	2	1
517	еще не	4	1
518	к самой	2	1
519	подход к	1	1
520	она была	2	1
521	понятно что	3	1
522	если бы	2	1
523	для этого	3	1
524	после того	2	1
525	смысле и	2	1
526	образом в	1	1
527	было не	1	1
528	вот почему	3	1
529	на вопрос	6	1
530	они принадлежат	1	1
531	другими словами	1	1
532	говорит об	1	1
533	других языках	1	1
534	времени в	3	1
535	по их	2	1
536	в конечном	1	1
537	связь между	4	1
538	по двум	1	1
539	на протяжении	2	1
540	вся эта	1	1
541	этому поводу	2	1
542	не чувствует	1	1
543	в языке	1	1
544	во всей	1	1
545	в форме	2	1
546	этот последний	1	1
547	и содержания	1	1
548	он по	1	1
549	от собственно	1	1
550	тем более	2	1
551	своему содержанию	1	1
552	содержание но	1	1
553	и самые	1	1
554	одна за	1	1
555	быть и	2	1
556	и история	3	1
557	но с	4	1
558	рассуждение о	1	1
559	в новой	1	1
560	тот же	1	1
561	с ними	1	1
562	до такого	1	1
563	и является	1	1
564	и особые	1	1
565	в стороне	1	1
566	и ее	4	1
567	по этому	2	1
568	ему надо	1	1
569	и из	1	1
570	именно на	2	1
571	того они	1	1
572	себя в	2	1
573	литературы в	3	1
574	только тогда	1	1
575	не принадлежит	1	1
576	не дает	1	1
577	из них	3	1
578	на самую	1	1
579	его и	1	1
580	о римском	1	1
581	мы знаем	1	1
582	говорит о	3	1
583	или иными	1	1
584	руки и	1	1
585	в особых	1	1
586	можно с	1	1
587	к ним	1	1
588	при всей	1	1
589	могли не	1	1
590	и будет	1	1
591	тем что	6	1
592	смешным и	1	1
593	к одной	1	1
594	дошедшие до	1	1
595	а потому	3	1
596	иное как	5	1
597	нами не	2	1
598	или иной	1	1
599	был в	2	1
600	мог не	1	1
601	здесь нужно	1	1
602	и тех	1	1
603	к которому	1	1
604	затем у	1	1
605	что иное	4	1
606	была и	1	1
607	наконец в	1	1
608	из таких	1	1
609	месте в	1	1
610	русской истории	1	1
611	а главное	1	1
612	его из	1	1
613	без особых	1	1
614	более того	1	1
615	связано с	1	1
616	дошедших до	1	1
617	самом же	1	1
618	до конца	3	1
619	и своим	1	1
620	и внутренне	1	1
621	мы говорим	2	1
622	им как	1	1
623	и том	1	1
624	мира в	1	1
625	смысле на	1	1
626	если не	1	1
627	должна была	2	1
628	для этой	1	1
629	писать о	1	1
630	была уже	1	1
631	так называемой	3	1
632	в частности	3	1
633	его содержание	1	1
634	в строгом	3	1
635	существует как	1	1
636	самой действительности	1	1
637	надо было	2	1
638	и соответствующими	1	1
639	именно для	1	1
640	понимает как	1	1
641	в той	7	1
642	да и	4	1
643	это были	1	1
644	своего времени	1	1
645	и судьбы	1	1
646	понимать как	1	1
647	это особенно	1	1
648	этого слова	2	1
649	еще раз	1	1
650	с историей	3	1
651	общественной жизни	1	1
652	в так	1	1
653	это выражение	1	1
654	как может	1	1
655	самое существенное	1	1
656	которые были	2	1
657	например у	1	1
658	на одной	1	1
659	в более	2	1
660	это уже	1	1
661	этот образ	1	1
662	одного и	2	1
663	связь в	1	1
664	и воспринимать	1	1
665	как своего	1	1
666	этого рода	8	1
667	не существует	2	1
668	котором он	2	1
669	ранее не	1	1
670	которая в	1	1
671	есть система	1	1
672	из себя	1	1
673	еще более	1	1
674	на других	1	1
675	вообще в	2	1
676	истории литературы	3	1
677	но зато	2	1
678	на языке	2	1
679	в обстановке	1	1
680	не похожи	2	1
681	свое значение	2	1
682	слово в	1	1
683	в свою	1	1
684	и эта	1	1
685	и при	2	1
686	больше всего	1	1
687	жизни а	1	1
688	существенное в	1	1
689	не что	4	1
690	отношению к	4	1
691	культуры в	5	1
692	только о	2	1
693	в свое	2	1
694	этим объясняется	1	1
695	в виде	4	1
696	но еще	1	1
697	ее в	1	1
698	новую линию	1	1
699	можно назвать	1	1
700	во всяком	3	1
701	они не	1	1
