N	2gram	Losev_Vesc_1	KulturaY
131	и потому	5	4
132	с этим	3	4
133	по существу	2	4
134	слова и	5	4
135	сих пор	1	4
136	один из	3	4
137	указать на	1	4
138	же в	1	4
139	в этих	1	4
140	так же	1	4
141	и то	10	3
142	в первом	2	3
143	в котором	3	3
144	той же	2	3
145	в сущности	4	3
146	на себя	1	3
147	то это	3	3
148	и он	1	3
149	с большим	1	3
150	то мы	2	3
151	только тогда	3	3
152	в общем	1	3
153	очевидно что	1	3
154	в истории	1	3
155	в своем	6	3
156	хотя и	4	3
157	когда он	1	3
158	более или	1	3
159	в этой	3	3
160	в себе	14	3
161	и если	2	3
162	должна быть	4	3
163	что она	15	3
164	и может	2	3
165	а это	4	3
166	несмотря на	1	3
167	должно быть	6	3
168	нисколько не	4	3
169	или менее	1	3
170	представление о	1	3
171	и эти	2	3
172	тому что	2	3
173	а а	1	3
174	только и	2	3
175	в духе	1	3
176	ли не	1	3
177	что оно	8	3
178	оно не	3	3
179	свою очередь	4	3
180	сводится к	2	3
181	не с	7	3
182	ясно что	8	3
183	том как	1	3
184	это только	1	3
185	для этого	4	3
186	и здесь	4	3
187	можно сказать	6	3
188	нуждается в	1	3
189	меня и	1	3
190	уже в	1	3
191	себе в	3	3
192	в одном	2	3
193	уже и	1	3
194	даже и	4	3
195	не было	1	3
196	в особенности	1	3
197	и даже	6	3
198	или иной	1	3
199	к которому	1	3
200	в свою	4	3
201	а с	3	3
202	языка не	1	3
203	есть лишь	2	3
204	если не	3	3
205	как это	2	3
206	а если	1	3
207	нам не	2	3
208	была бы	2	3
209	но еще	3	3
210	гораздо более	1	3
211	позволю себе	1	2
212	можно говорить	2	2
213	также и	6	2
214	и есть	26	2
215	по преимуществу	2	2
216	бы уже	1	2
217	что если	1	2
218	бы и	5	2
219	как то	1	2
220	я не	4	2
221	думаю что	1	2
222	иное как	7	2
223	на самом	1	2
224	через имя	1	2
225	не все	1	2
226	если в	1	2
227	тогда как	1	2
228	себе и	1	2
229	относится к	5	2
230	могли бы	1	2
231	и как	8	2
232	нас все	1	2
233	но в	5	2
234	от этого	2	2
235	а во-вторых	1	2
236	так или	4	2
237	еще один	1	2
238	но ведь	2	2
239	как с	4	2
240	и социальной	1	2
241	что нужно	3	2
242	свое время	2	2
243	то нам	1	2
244	заключается в	1	2
245	и мы	1	2
246	и тем	3	2
247	есть средство	1	2
248	ни в	1	2
249	все равно	2	2
250	в слове	2	2
251	как и	8	2
252	между собою	6	2
253	одного и	1	2
254	же есть	2	2
255	и еще	2	2
256	нужно было	2	2
257	но если	8	2
258	в своей	5	2
259	раз к	2	2
260	не столько	1	2
261	от себя	1	2
262	что я	24	2
263	вопрос о	1	2
264	втором случае	1	2
265	и более	1	2
266	по себе	13	2
267	можно ли	7	2
268	иной раз	1	2
269	в то	3	2
270	уже из	1	2
271	ничего не	3	2
272	из предыдущего	2	2
273	дело не	2	2
274	никогда не	2	2
275	е не	2	2
276	до того	1	2
277	быть в	1	2
278	ли это	7	2
279	не является	1	2
280	когда мы	6	2
281	во все	1	2
282	ли в	3	2
283	если мы	8	2
284	что все	2	2
285	в собственном	2	2
286	чтобы быть	3	2
287	идет речь	1	2
288	не мог	1	2
289	было в	1	2
290	подойти к	1	2
291	для самой	1	2
292	о котором	1	2
293	одно из	1	2
294	смысле и	1	2
295	в разных	4	2
296	о нем	1	2
297	никак не	3	2
298	это было	1	2
299	во втором	2	2
300	должны быть	4	2
301	смысле это	1	2
302	а именно	1	2
303	в современной	1	2
304	но с	2	2
305	д и	5	2
306	тот же	3	2
307	и того	2	2
308	как я	4	2
309	внутренняя форма	1	2
310	на мой	1	2
311	же и	1	2
312	конечно не	1	2
313	то и	4	2
314	свидетельствует о	3	2
315	с живой	1	2
316	здесь как	1	2
317	общения и	2	2
318	или иначе	4	2
319	на этот	1	2
320	смысл в	1	2
321	социальной жизни	1	2
322	только к	2	2
323	превращается в	1	2
324	я позволю	1	2
325	о чем	1	2
326	именно так	1	2
327	как именно	1	2
328	в это	1	2
329	и а	2	2
330	мы говорим	5	2
331	это есть	7	2
332	факты и	1	2
333	возможность и	1	2
334	с этой	4	2
335	между прочим	3	2
336	в смысле	12	2
337	смысл и	9	2
338	в более	1	2
339	и для	9	2
340	уже на	1	2
341	разумеется и	1	2
342	или в	2	2
343	другое дело	1	2
344	для нас	2	2
345	и все	5	2
346	бы на	1	2
347	е в	7	2
348	от света	1	2
349	между ними	3	2
350	себя самого	2	2
351	в свое	2	2
352	ее в	1	2
353	с прочими	3	2
354	этой точки	1	2
355	я и	6	1
356	и пребывает	1	1
357	в сфере	4	1
358	же как	1	1
359	предполагает что	10	1
360	я понимаю	5	1
361	связана с	1	1
362	для себя	5	1
363	восприятие но	1	1
364	что когда	1	1
365	из самых	2	1
366	ту же	2	1
367	всякой социальной	1	1
368	на этих	1	1
369	есть категория	1	1
370	из его	2	1
371	ведь и	5	1
372	от которых	1	1
373	собственном смысле	3	1
374	и больше	9	1
375	едва ли	1	1
376	действительности и	5	1
377	собою в	1	1
378	и этот	2	1
379	есть не	14	1
380	можно и	2	1
381	часто бывает	1	1
382	и ничего	1	1
383	повседневной жизни	2	1
384	бы что	2	1
385	если еще	1	1
386	из своих	1	1
387	именно к	1	1
388	словом как	1	1
389	не имеющая	2	1
390	еще до	1	1
391	есть нечто	6	1
392	имен через	1	1
393	так чтобы	2	1
394	говорить о	6	1
395	что иное	7	1
396	социальной действительности	4	1
397	тысячу раз	1	1
398	из того	2	1
399	но даже	3	1
400	применения в	1	1
401	мы и	1	1
402	вбирая в	1	1
403	к ее	2	1
404	это действительно	1	1
405	как науки	1	1
406	слова эти	1	1
407	в различных	1	1
408	теперь в	1	1
409	е она	1	1
410	заключается не	1	1
411	но тогда	3	1
412	то он	1	1
413	именно этот	1	1
414	не то	4	1
415	вовсе еще	1	1
416	себе сделать	1	1
417	с совершенно	1	1
418	отношение к	1	1
419	отличие от	1	1
420	понимает искусство	1	1
421	она есть	8	1
422	смысловой и	1	1
423	форме и	1	1
424	из таких	1	1
425	пониманию и	1	1
426	как к	4	1
427	части в	1	1
428	как начало	1	1
429	не нужно	2	1
430	что ее	2	1
431	перед нами	2	1
432	и где	1	1
433	которое и	1	1
434	и понимания	2	1
435	она так	1	1
436	себе по	1	1
437	в действительности	7	1
438	моментов в	2	1
439	себя то	1	1
440	мы получаем	1	1
441	бы сказать	2	1
442	в чем	6	1
443	выражение в	3	1
444	думать что	1	1
445	однако как	1	1
446	что ничего	1	1
447	в дальнейшем	1	1
448	ii и	1	1
449	по имени	6	1
450	иного не	1	1
451	но на	2	1
452	может уже	1	1
453	звук а	1	1
454	но именно	2	1
455	и общее	1	1
456	всех этих	1	1
457	момента в	1	1
458	не значит	7	1
459	к одному	3	1
460	понятий и	2	1
461	что еще	1	1
462	и вот	2	1
463	вообще не	2	1
464	необходимо для	1	1
465	д все	1	1
466	из него	1	1
467	теории и	1	1
468	и по	1	1
469	на этом	2	1
470	всего то	2	1
471	на почву	1	1
472	или иных	1	1
473	о таком	1	1
474	именно это	1	1
475	одно и	5	1
476	и стало	1	1
477	от нее	2	1
478	то ни	4	1
479	она понимает	1	1
480	выражение и	1	1
481	единое и	1	1
482	же не	1	1
483	то чтобы	3	1
484	есть все	1	1
485	конечно в	1	1
486	об этом	3	1
487	среды и	1	1
488	разница между	1	1
489	на этой	1	1
490	в имена	2	1
491	в данной	1	1
492	те или	4	1
493	который уже	1	1
494	том смысле	1	1
495	деле в	1	1
496	может стать	1	1
497	есть вещь	7	1
498	истории и	2	1
499	в жизни	3	1
500	даже что	1	1
501	бы совершенно	1	1
502	о характере	1	1
503	как общее	1	1
504	и делает	2	1
505	она и	1	1
506	и представить	1	1
507	далеко не	1	1
508	с уже	1	1
509	бы было	1	1
510	для своего	1	1
511	со смыслом	1	1
512	и уже	1	1
513	мы видели	1	1
514	смысле что	1	1
515	сейчас мы	1	1
516	о свете	2	1
517	в научной	1	1
518	со всей	2	1
519	раз и	1	1
520	нужно чтобы	1	1
521	которую мы	1	1
522	и без	3	1
523	нет еще	1	1
524	имени я	3	1
525	мы в	1	1
526	в отличие	1	1
527	мысли и	3	1
528	в имени	15	1
529	когда и	2	1
530	когда она	4	1
531	учению об	1	1
532	самого смысла	4	1
533	но это	10	1
534	но он	2	1
535	имеет смысл	5	1
536	чем собственно	1	1
537	однако в	1	1
538	с такими	1	1
539	а вот	3	1
540	случае мы	1	1
541	сам он	1	1
542	выражения не	1	1
543	слово для	1	1
544	также что	1	1
545	ничего нового	1	1
546	то наш	1	1
547	можно понимать	1	1
548	конечно нисколько	1	1
549	и притом	3	1
550	своего существования	2	1
551	имен в	1	1
552	это еще	1	1
553	только не	2	1
554	дело в	4	1
555	одна из	5	1
556	находятся в	1	1
557	как она	4	1
558	целое в	1	1
559	она имеет	1	1
560	как не	1	1
561	тех или	5	1
562	с таким	1	1
563	прямо в	1	1
564	из истории	2	1
565	как будто	1	1
566	может и	1	1
567	существенное от	1	1
568	своем месте	1	1
569	что на	2	1
570	однако это	2	1
571	конечно и	1	1
572	сравнить с	1	1
573	вещи т	4	1
574	мы встречаем	1	1
575	но только	3	1
576	все то	1	1
577	относиться к	1	1
578	есть только	7	1
579	могут быть	1	1
580	просто на	1	1
581	г г	1	1
582	как только	4	1
583	языках и	1	1
584	с полной	4	1
585	различных типов	1	1
586	раз навсегда	2	1
587	той или	2	1
588	они и	1	1
589	понять эту	1	1
590	как некое	1	1
591	в самых	1	1
592	из чего	1	1
593	ничего общего	1	1
594	всегда в	1	1
595	в применении	1	1
596	и самое	2	1
597	как мы	4	1
598	на нем	1	1
599	без всякого	4	1
600	сравнению со	1	1
601	в ее	7	1
602	на основе	1	1
603	типов и	1	1
604	совершенно ясно	2	1
605	и от	3	1
606	только то	2	1
607	в себя	13	1
608	ее но	1	1
609	не содержит	3	1
610	и когда	4	1
611	что у	5	1
612	который будучи	1	1
613	которая была	1	1
614	мог бы	5	1
615	в какое-то	1	1
616	это потому	1	1
617	она была	2	1
618	который я	2	1
619	можно только	4	1
620	имеется в	1	1
621	по сравнению	7	1
622	но у	1	1
623	поэтому в	1	1
624	совершенно невозможно	1	1
625	ли эти	1	1
626	даже не	7	1
627	действительности по	1	1
628	находится в	3	1
629	все дело	1	1
630	а его	1	1
631	тех кто	2	1
632	момент в	6	1
633	она уже	3	1
634	и эту	1	1
635	язык и	1	1
636	одного из	1	1
637	а также	1	1
638	и во	3	1
639	нас в	3	1
640	во всех	2	1
641	смысла т	2	1
642	и всякая	1	1
643	и вскрыть	1	1
644	из своего	1	1
645	и только	3	1
646	еще более	2	1
647	кто в	1	1
648	все время	1	1
649	у всех	3	1
650	и следовательно	7	1
651	если это	2	1
652	в него	1	1
653	другое не	1	1
654	которое было	1	1
655	в двух	1	1
656	что только	3	1
657	мы получим	2	1
658	этот вопрос	1	1
659	будь то	3	1
660	и так	1	1
661	но слишком	1	1
662	поэтому и	1	1
663	не мешает	4	1
664	слишком уж	1	1
665	тот или	1	1
666	с одной	3	1
667	в эти	1	1
668	стоит ли	1	1
669	и хочу	2	1
670	если уж	1	1
671	и у	3	1
672	я имею	2	1
673	вопроса о	1	1
674	себя в	10	1
675	только на	3	1
676	себя и	4	1
677	в нашей	1	1
678	по законам	2	1
679	ее из	1	1
680	является не	1	1
681	не дает	1	1
682	его и	2	1
683	д словом	1	1
684	этом в	1	1
685	совсем другое	1	1
686	к мысли	1	1
687	не так	1	1
688	для него	4	1
689	других вещей	3	1
690	и их	7	1
691	могло бы	1	1
692	слова в	2	1
693	мы находим	2	1
694	сами по	3	1
695	в конце	2	1
696	тому же	1	1
697	пусть даже	3	1
698	мы можем	4	1
699	но что	2	1
700	само по	1	1
701	свое выражение	3	1
702	от всякого	4	1
703	не из	2	1
704	себя но	1	1
705	от того	3	1
706	понятие а	1	1
707	же это	4	1
708	на фактах	1	1
709	одной стороны	3	1
710	со всем	5	1
711	кажется мне	1	1
712	в данный	1	1
713	живой и	2	1
714	разумеется это	1	1
715	не относится	2	1
716	как же	3	1
717	было и	2	1
718	в россии	2	1
719	говорит о	1	1
720	от другого	1	1
721	ничем не	3	1
722	что им	1	1
723	в подлинном	2	1
724	из наиболее	1	1
725	зависит от	1	1
726	такое этот	1	1
727	однако и	1	1
728	человеческой жизни	1	1
729	его как	1	1
730	отнюдь не	5	1
731	совершенно одинаково	1	1
732	не проявляется	1	1
733	если эти	1	1
734	различие между	2	1
735	него не	1	1
736	что мне	2	1
737	в одно	1	1
738	в абстракции	1	1
739	форма слова	1	1
740	понимание и	3	1
741	я хочу	5	1
742	основная и	1	1
743	я называю	4	1
744	я говорю	1	1
745	смысл может	2	1
746	к его	1	1
747	философии языка	1	1
748	sui generis	1	1
749	чтобы мы	1	1
750	к такому	1	1
751	что именно	1	1
752	данный момент	1	1
753	в моей	1	1
754	наряду с	1	1
755	но тут	2	1
756	применении к	2	1
757	и смысла	1	1
758	подлинном смысле	1	1
759	самого себя	1	1
760	содержат в	1	1
761	нечто абсолютно	2	1
762	быть только	3	1
763	для человека	1	1
764	да и	3	1
765	из этой	1	1
766	наконец и	1	1
767	есть признак	1	1
768	это значит	24	1
769	или другого	1	1
770	только о	1	1
771	его в	2	1
772	с особым	1	1
773	нечто совершенно	1	1
774	смысле есть	1	1
775	что мы	14	1
776	точно и	1	1
777	является как	1	1
778	я мог	4	1
779	но для	2	1
780	говорить что	3	1
781	кроме того	4	1
782	с большой	1	1
783	в смысловой	2	1
784	в наше	1	1
785	каждой из	2	1
786	это уже	1	1
787	только одна	1	1
788	только мы	2	1
789	могло не	1	1
790	объекта и	1	1
791	это можно	2	1
792	такое понимание	1	1
793	которая в	1	1
794	не отрицал	1	1
795	есть возможность	1	1
796	собственно говоря	4	1
797	необходимо если	1	1
798	чтобы его	1	1
799	главным образом	1	1
800	ведь есть	1	1
801	будто бы	1	1
802	только что	2	1
803	тут мы	4	1
804	на нас	2	1
805	я в	2	1
806	есть уже	1	1
807	всегда есть	3	1
808	очень редко	1	1
809	является его	1	1
810	жизни в	1	1
811	нужно для	3	1
812	слово в	2	1
813	имеющая ничего	1	1
814	в моем	1	1
815	сказать что	17	1
816	только как	1	1
817	совершенно не	5	1
818	металлом и	1	1
819	первом случае	2	1
820	не что	7	1
821	сам в	1	1
822	есть и	4	1
823	та же	1	1
824	об отношении	1	1
825	жизни и	2	1
826	чтобы эти	1	1
827	также не	1	1
828	в своих	1	1
829	это понятие	1	1
830	невозможна без	1	1
831	я могу	2	1
832	к этому	1	1
833	значение в	1	1
834	все что	1	1
